name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
OperatingCashFlow,"82,448,000","-6,095,000","22,805,000","35,203,000","30,535,000","29,761,000","26,053,000","27,227,000"
	CashFlowFromContinuingOperatingActivities,"82,448,000","-6,095,000","22,805,000","35,203,000","30,535,000","29,761,000","26,053,000","27,227,000"
		NetIncomeFromContinuingOperations,"-102,112,000","-59,904,000","-35,125,000","-25,235,000","18,152,000","18,585,000","19,604,000","21,882,000"
		OperatingGainsLosses,"-4,752,000","-5,847,000","1,112,000","1,393,000","-1,410,000","3,929,000","-5,516,000","97,000"
			NetForeignCurrencyExchangeGainLoss,"-4,752,000","-5,847,000","1,112,000","1,393,000","-1,410,000","3,929,000","-5,516,000","97,000"
		DepreciationAmortizationDepletion,"31,226,000","8,582,000","7,826,000","7,661,000","7,157,000","6,884,000","7,201,000","6,621,000"
			DepreciationAndAmortization,"31,226,000","8,582,000","7,826,000","7,661,000","7,157,000","6,884,000","7,201,000","6,621,000"
		DeferredTax,"-31,036,000","-6,461,000",,,"-671,000","-1,252,000",,
			DeferredIncomeTax,"-31,036,000","-6,461,000",,,"-671,000","-1,252,000",,
		AssetImpairmentCharge,,"-100,000",,,,"-168,000",,
		ProvisionandWriteOffofAssets,,,"10,000","-96,000",,,,"4,000"
		StockBasedCompensation,"276,220,000","120,737,000","74,521,000","72,600,000","8,362,000","1,874,000","601,000","292,000"
		OtherNonCashItems,"7,402,000","4,467,000","14,491,000","-11,940,000","384,000","707,000","-3,032,000","3,794,000"
		ChangeInWorkingCapital,"-93,967,000","-67,569,000","-14,203,000","-11,103,000","-1,092,000","-798,000","2,514,000","-3,819,000"
			ChangeInReceivables,"-92,473,000","-36,444,000","-5,242,000","-30,963,000","-19,824,000","7,157,000","-18,835,000","-8,231,000"
				ChangesInAccountReceivables,"-60,848,000","-1,130,000","-28,179,000","-18,027,000","-13,512,000","27,579,000","-32,853,000","13,631,000"
			ChangeInPrepaidAssets,"8,540,000","-4,963,000","-4,932,000","2,525,000","15,910,000","-20,045,000","-303,000","-4,939,000"
			ChangeInPayablesAndAccruedExpense,"23,435,000","-23,804,000","-455,000","12,169,000","35,525,000","12,090,000","22,477,000","4,627,000"
				ChangeInPayable,"886,000","1,613,000","-1,293,000","-2,013,000","2,579,000","1,036,000","426,000","-1,697,000"
					ChangeInAccountPayable,"886,000","1,613,000","-1,293,000","-2,013,000","2,579,000","1,036,000","426,000","-1,697,000"
				ChangeInAccruedExpense,"22,549,000","-25,417,000","838,000","14,182,000","32,946,000","11,054,000","22,051,000","6,324,000"
			ChangeInOtherCurrentAssets,,,"-3,574,000","5,166,000",,,,"4,724,000"
			ChangeInOtherCurrentLiabilities,,"-2,358,000",,,,"0",,
InvestingCashFlow,"-25,041,000","-4,998,000","-4,421,000","-7,498,000","-8,124,000","-50,266,000","-6,089,000","-3,105,000"
	CashFlowFromContinuingInvestingActivities,"-25,041,000","-4,998,000","-4,421,000","-7,498,000","-8,124,000","-50,266,000","-6,089,000","-3,105,000"
		NetPPEPurchaseAndSale,"-25,041,000","-4,998,000","-4,421,000","-7,498,000","-8,124,000","-5,507,000","-6,089,000","-3,105,000"
