name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989
OperatingCashFlow,"1,505,500,000","337,200,000","612,900,000","169,800,000","385,600,000","389,700,000","439,900,000","215,700,000","215,000,000","388,200,000","488,100,000","269,800,000","294,800,000","248,700,000","525,600,000","223,500,000","273,700,000","287,500,000","469,500,000","175,800,000","343,600,000","191,100,000","355,900,000","118,700,000","294,700,000","227,000,000","371,300,000","141,600,000","278,300,000","202,400,000","288,100,000","141,600,000","263,100,000","175,100,000","305,600,000","133,500,000","266,700,000","68,900,000","280,400,000","108,300,000","217,700,000","144,000,000","265,400,000","110,000,000","187,200,000","162,400,000","233,700,000","124,900,000","194,300,000","107,907,000","223,845,000","92,553,000","186,618,000","125,448,000","234,938,000","113,834,000","214,551,000","134,294,000","232,131,000","105,031,000","253,213,000","98,981,000","253,423,000","78,908,000","199,915,000","111,355,000","223,093,000","73,113,000","161,672,000","100,391,000","166,975,000","75,098,000","125,393,000","65,160,000","141,890,000","70,610,000","112,426,000","63,508,000","135,456,000","58,984,000","115,760,000","26,473,000","141,491,000","67,783,000","68,074,000","48,699,000","125,299,000","57,350,000","73,590,000","56,128,000","95,600,000","36,700,000","60,600,000","45,400,000","70,800,000","26,300,000","31,600,000","39,500,000","47,000,000","20,700,000","29,600,000","24,900,000","34,400,000","16,400,000","26,100,000","4,100,000","28,200,000","12,000,000","15,600,000","8,500,000","17,000,000","7,200,000","15,400,000","2,400,000","17,500,000","3,800,000","10,500,000","3,900,000","11,700,000","6,500,000","7,300,000","7,000,000","4,100,000","5,900,000","7,100,000","3,600,000","4,100,000","3,900,000","4,100,000","3,400,000","4,800,000","3,200,000","3,100,000"
	CashFlowFromContinuingOperatingActivities,"1,505,500,000","337,200,000","612,900,000","169,800,000","385,600,000","389,700,000","439,900,000","215,700,000","215,000,000","388,200,000","488,100,000","269,800,000","294,800,000","248,700,000","525,600,000","223,500,000","273,700,000","287,500,000","469,500,000","175,800,000","343,600,000","191,100,000","355,900,000","118,700,000","294,700,000","227,000,000","371,300,000","141,600,000","278,300,000","202,400,000","288,100,000","141,600,000","263,100,000","175,100,000","305,600,000","133,500,000","266,700,000","68,900,000","280,400,000","108,300,000","217,700,000","144,000,000","265,400,000","110,000,000","187,200,000","162,400,000","233,700,000","124,900,000","194,300,000","107,907,000","223,845,000","92,553,000","186,618,000","125,448,000","234,938,000","113,834,000","214,551,000","134,294,000","232,131,000","105,031,000","253,213,000","98,981,000","253,423,000","78,908,000","199,915,000","111,355,000","223,093,000","73,113,000","161,672,000","100,391,000","166,975,000","75,098,000","125,393,000","65,160,000","141,890,000","70,610,000","112,426,000","63,508,000","135,456,000","58,984,000","115,760,000","26,473,000","141,491,000","67,783,000","68,074,000","48,699,000","125,299,000","57,350,000","73,590,000","56,128,000","95,600,000","36,700,000","60,600,000","45,400,000","70,800,000","26,300,000","31,600,000","39,500,000","47,000,000","20,700,000","29,600,000","24,900,000","34,400,000","16,400,000","26,100,000","4,100,000","28,200,000","12,000,000","15,600,000","8,500,000","17,000,000","7,200,000","15,400,000","2,400,000","17,500,000","3,800,000","10,500,000","3,900,000","11,700,000","6,500,000","7,300,000","7,000,000","4,100,000","5,900,000","7,100,000","3,600,000","4,100,000","3,900,000","4,100,000","3,400,000","4,800,000","3,200,000","3,100,000"
		NetIncomeFromContinuingOperations,"1,392,800,000","296,400,000","430,700,000","332,100,000","333,600,000","263,000,000","350,500,000","272,400,000","211,600,000","220,700,000","354,500,000","258,700,000","264,200,000","230,400,000","324,600,000","235,800,000","243,600,000","228,500,000","260,400,000","217,000,000","227,800,000","195,300,000","202,500,000","202,100,000","217,400,000","178,100,000","180,400,000","189,200,000","209,100,000","161,200,000","169,400,000","173,000,000","171,300,000","145,900,000","160,100,000","158,700,000","162,800,000","123,500,000","144,500,000","147,900,000","153,100,000",,,,,,,"133,900,000","131,900,000",,,,,,"130,790,000","140,242,000","148,709,000","135,484,000","142,474,000","147,112,000","151,075,000","121,100,000","126,600,000","132,666,000","135,081,000","122,740,000","114,534,000","112,612,000","115,028,000","101,481,000","92,782,000","86,865,000","87,721,000","61,405,000","80,518,000","80,684,000","80,343,000","71,340,000","71,521,000","74,651,000","75,940,000","68,667,000","66,973,000","68,698,000","70,193,000","67,761,000","66,352,000","62,126,000","58,630,000","51,607,000","49,600,000","45,800,000","43,000,000","37,900,000","36,200,000","33,600,000","31,400,000","28,000,000","26,400,000","24,700,000","23,100,000","20,800,000","19,300,000","18,000,000","17,100,000","14,400,000","12,900,000","12,800,000","12,200,000","10,500,000","9,300,000","9,600,000","9,600,000","7,400,000","6,700,000","7,100,000","6,900,000","5,300,000","4,400,000","5,200,000","5,100,000","3,500,000","3,000,000","3,800,000","3,400,000","2,000,000","1,900,000","2,800,000","2,900,000","1,800,000","1,400,000","2,700,000","2,700,000"
		OperatingGainsLosses,"-200,000","-100,000","0","0","-100,000","-200,000","-300,000","-400,000","-300,000","-8,900,000","-600,000","-900,000","-900,000",,"-100,000","100,000","100,000","0",,,,"0","0","0","-100,000","0",,,,"-100,000","0","-100,000","-100,000","-100,000","-300,000","0","-200,000","0","-600,000","-100,000","-200,000","-400,000","-400,000","-100,000","-100,000","-900,000","-100,000","-200,000","-100,000","-943,000","-1,275,000","-729,000","-285,000","-257,000","-173,000","-405,000","-300,000","-2,608,000","-3,309,000","-390,000","-143,000","-650,000","-532,000","-711,000","-236,000","-9,445,000","1,256,000","4,316,000","2,898,000","728,000","1,883,000","1,359,000","2,502,000","27,710,000","7,340,000","-1,999,000","-1,093,000","-2,921,000","667,000","-6,323,000","-1,864,000","6,020,000","11,233,000","-3,717,000","-3,910,000","-3,447,000","-3,874,000","646,000","665,000","1,899,000","1,800,000","1,200,000","700,000","500,000","-700,000","-700,000","-100,000","-6,400,000","6,300,000","400,000","400,000","100,000","500,000","300,000","300,000",,,,"100,000","0","200,000","300,000","300,000","100,000","300,000","200,000","200,000","-600,000",,,,"500,000","300,000","200,000","300,000","300,000","200,000","100,000","200,000","200,000","100,000","0","100,000"
			GainLossOnInvestmentSecurities,"-200,000","-100,000","0","0","-100,000","-200,000","-300,000","-400,000","-300,000","-8,900,000","-600,000","-900,000","-900,000",,"-100,000","100,000","100,000","0",,,,"0","0","0","-100,000","0",,,,"-100,000","0","-100,000","-100,000","-100,000","-300,000","0","-200,000","0","-600,000","-100,000","-200,000","-400,000","-400,000","-100,000","-100,000","-900,000","-100,000","-200,000","-100,000",,"-1,275,000","-729,000","-285,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"191,800,000","49,100,000","48,400,000","48,600,000","45,700,000","47,400,000","46,400,000","48,600,000","49,600,000","51,700,000","50,100,000","55,000,000","52,900,000","55,800,000","53,000,000","36,800,000","35,900,000","35,700,000","36,600,000","33,700,000","32,000,000","36,200,000","31,000,000","30,000,000","29,700,000","30,000,000","30,400,000","27,700,000","27,000,000","27,500,000","26,600,000","26,000,000","26,500,000","28,300,000","26,300,000","26,000,000","24,400,000","24,900,000","25,000,000","24,200,000","24,100,000","24,900,000","24,600,000","24,100,000","24,200,000","24,400,000","22,800,000","20,600,000","20,900,000","21,551,000","21,581,000","21,686,000","21,627,000","22,608,000","21,486,000","14,454,000","27,224,000","27,725,000","25,226,000","23,600,000","23,096,000","24,499,000","25,115,000","24,162,000","23,210,000","24,474,000","23,297,000","23,939,000","22,704,000","25,981,000","22,297,000","21,940,000","21,637,000","21,675,000","20,962,000","20,358,000","19,796,000","19,489,000","16,813,000","15,101,000","13,152,000","12,962,000","11,923,000","11,436,000","11,071,000","10,612,000","9,803,000","9,415,000","9,309,000","9,584,000","9,200,000","8,900,000","8,800,000","9,100,000","8,500,000","7,800,000","7,500,000","13,700,000","1,000,000","6,600,000","6,000,000","10,700,000","3,300,000","3,700,000","3,700,000","3,400,000","3,400,000","3,600,000","3,500,000","3,000,000","2,700,000","2,700,000","2,600,000","2,700,000","2,600,000","3,100,000","2,800,000","2,700,000","2,700,000","2,700,000","2,600,000","2,800,000","2,300,000","2,200,000","2,500,000","2,400,000","1,900,000","2,000,000","2,100,000","2,100,000","1,800,000","1,700,000","1,700,000"
			DepreciationAndAmortization,"191,800,000","49,100,000","48,400,000","48,600,000","45,700,000","47,400,000","46,400,000","48,600,000","49,600,000","51,700,000","50,100,000","55,000,000","52,900,000","55,800,000","53,000,000","36,800,000","35,900,000","35,700,000","36,600,000","33,700,000","32,000,000","36,200,000","31,000,000","30,000,000","29,700,000","30,000,000","30,400,000","27,700,000","27,000,000","27,500,000","26,600,000","26,000,000","26,500,000","28,300,000","26,300,000","26,000,000","24,400,000","24,900,000","25,000,000","24,200,000","24,100,000","24,900,000","24,600,000","24,100,000","24,200,000","24,400,000","22,800,000","20,600,000","20,900,000","21,551,000","21,581,000","21,686,000","21,627,000","22,608,000","21,486,000","14,454,000","27,224,000","27,725,000","25,226,000","23,600,000","23,096,000","24,499,000","25,115,000","24,162,000","23,210,000","24,474,000","23,297,000","23,939,000","22,704,000","25,981,000","22,297,000","21,940,000","21,637,000","21,675,000","20,962,000","20,358,000","19,796,000","19,489,000","16,813,000","15,101,000","13,152,000","12,962,000","11,923,000","11,436,000","11,071,000","10,612,000","9,803,000","9,415,000","9,309,000","9,584,000","9,200,000","8,900,000","8,800,000","9,100,000","8,500,000","7,800,000","7,500,000","13,700,000","1,000,000","6,600,000","6,000,000","10,700,000","3,300,000","3,700,000","3,700,000","3,400,000","3,400,000","3,600,000","3,500,000","3,000,000","2,700,000","2,700,000","2,600,000","2,700,000","2,600,000","3,100,000","2,800,000","2,700,000","2,700,000","2,700,000","2,600,000","2,800,000","2,300,000","2,200,000","2,500,000","2,400,000","1,900,000","2,000,000","2,100,000","2,100,000","1,800,000","1,700,000","1,700,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,687,000","21,252,000","20,566,000","19,665,000","19,131,000","19,179,000","19,437,000","17,933,000","16,869,000","17,352,000","16,889,000","16,261,000","16,015,000","18,537,000","14,735,000","14,551,000","14,181,000","14,256,000","14,036,000","13,841,000","13,704,000","13,410,000","11,586,000","10,676,000","7,706,000","7,642,000","7,377,000","7,360,000","7,130,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,537,000","6,473,000","4,660,000","3,935,000","3,965,000","5,320,000","5,678,000","6,229,000","6,341,000","7,122,000","6,408,000","7,678,000","6,689,000","7,444,000","7,562,000","7,389,000","7,456,000","7,419,000","6,926,000","6,517,000","6,092,000","6,079,000","5,227,000","4,425,000","5,446,000","5,320,000","4,546,000","4,076,000","3,941,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,537,000","6,473,000","4,660,000","3,935,000","3,965,000","5,320,000","5,678,000","6,229,000","6,341,000","7,122,000","6,408,000","7,678,000","6,689,000","7,444,000","7,562,000","7,389,000","7,456,000","7,419,000","6,926,000","6,517,000","6,092,000","6,079,000","5,227,000","4,425,000","5,446,000","5,320,000","4,546,000","4,076,000","3,941,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
