name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,07/31/1990,04/30/1990,01/31/1990
OperatingCashFlow,"574,500,000","70,600,000","261,900,000","187,500,000","54,500,000","140,900,000","220,700,000","119,600,000","415,100,000","181,000,000","319,000,000","218,300,000","175,200,000","101,900,000","181,100,000","126,400,000","234,000,000","-58,400,000","113,400,000","139,500,000","-43,000,000","191,000,000","197,500,000","140,400,000","97,500,000","164,600,000","228,700,000","244,000,000","16,500,000","22,300,000","201,300,000","120,900,000","-500,000","-15,500,000","285,000,000","183,300,000","-9,300,000","-62,300,000","346,200,000","25,000,000","-18,900,000","-20,700,000","142,600,000","118,700,000","-32,400,000","-159,700,000","238,500,000","9,300,000","-22,700,000","-43,000,000","2,400,000","32,600,000","129,500,000","249,800,000","342,800,000","183,400,000","160,000,000","105,800,000","133,000,000","157,900,000","38,500,000","102,800,000","133,000,000","90,500,000","58,400,000","77,200,000","93,300,000","75,400,000","12,400,000","86,000,000","125,300,000","-5,500,000","40,500,000","27,100,000","127,700,000","78,000,000","-41,300,000","59,000,000","157,800,000","32,000,000","7,700,000","30,400,000","78,400,000","-4,500,000","-19,500,000","81,600,000","111,800,000","71,000,000","-107,800,000","82,900,000","74,900,000","-91,600,000","-69,900,000","86,100,000","290,800,000","-19,400,000","-38,100,000","31,900,000","66,200,000","15,300,000","-57,500,000","12,100,000","56,500,000","26,500,000","-41,600,000","47,000,000","129,500,000","-16,900,000","-39,100,000","24,500,000","78,800,000","-6,500,000","-47,200,000","11,400,000","29,000,000","-9,200,000","53,200,000","32,500,000","64,000,000","-21,200,000","-14,000,000","34,600,000","49,800,000","-16,200,000","-37,500,000","16,500,000","-41,200,000","-30,000,000","70,000,000"
	CashFlowFromContinuingOperatingActivities,"574,500,000","70,600,000","261,900,000","187,500,000","54,500,000","140,900,000","220,700,000","119,600,000","415,100,000","181,000,000","319,000,000","218,300,000","175,200,000","101,900,000","181,100,000","126,400,000","234,000,000","-58,400,000","113,400,000","139,500,000","-43,000,000","191,000,000","197,500,000","140,400,000","97,500,000","164,600,000","228,700,000","244,000,000","16,500,000","22,300,000","201,300,000","120,900,000","-500,000","-15,500,000","285,000,000","183,300,000","-9,300,000","-62,300,000","346,200,000","25,000,000","-18,900,000","-20,700,000","142,600,000","118,700,000","-32,400,000","-159,700,000","238,500,000","9,300,000","-22,700,000","-43,000,000","2,400,000","32,600,000","129,500,000","249,800,000","342,800,000","183,400,000","160,000,000","105,800,000","133,000,000","157,900,000","38,500,000","102,800,000","133,000,000","90,500,000","58,400,000","77,200,000","93,300,000","75,400,000","12,400,000","86,000,000","125,300,000","-5,500,000","40,500,000","27,100,000","127,700,000","78,000,000","-41,300,000","59,000,000","157,800,000","32,000,000","7,700,000","30,400,000","78,400,000","-4,500,000","-19,500,000","81,600,000","111,800,000","71,000,000","-107,800,000","82,900,000","74,900,000","-91,600,000","-69,900,000","86,100,000","290,800,000","-19,400,000","-38,100,000","31,900,000","66,200,000","15,300,000","-57,500,000","12,100,000","56,500,000","26,500,000","-41,600,000","47,000,000","129,500,000","-16,900,000","-39,100,000","24,500,000","78,800,000","-6,500,000","-47,200,000","11,400,000","29,000,000","-9,200,000","53,200,000","32,500,000","64,000,000","-21,200,000","-14,000,000","34,600,000","49,800,000","-16,200,000","-37,500,000","16,500,000","-41,200,000","-30,000,000","70,000,000"
		NetIncomeFromContinuingOperations,"412,000,000","91,600,000","111,100,000","97,700,000","111,600,000","62,000,000","76,200,000","10,300,000","-64,400,000","1,700,000","138,800,000","146,100,000","127,300,000","53,500,000","158,300,000","158,000,000","143,400,000","97,000,000","216,300,000","137,700,000","117,000,000","74,400,000","127,400,000","129,200,000","115,400,000","71,700,000","123,900,000","123,900,000","105,700,000","65,700,000","117,200,000","130,500,000","109,800,000","70,100,000","101,200,000","94,700,000","68,200,000","23,900,000","53,300,000",,,,,,,"35,700,000","-350,400,000","51,300,000","32,700,000","2,800,000","19,600,000","-50,400,000","19,300,000","2,300,000","79,200,000","-43,200,000","107,400,000","75,500,000","133,100,000","131,700,000","160,400,000","59,500,000","164,400,000","100,600,000","80,400,000","52,600,000","89,100,000","76,300,000","62,500,000","32,200,000","69,600,000","83,400,000","53,100,000","39,600,000","49,900,000","43,800,000","29,000,000","15,000,000","40,100,000","40,500,000","25,700,000","6,900,000","26,400,000","37,100,000","34,700,000","26,800,000","53,500,000","54,100,000","38,000,000","25,600,000","48,700,000","48,900,000","31,800,000","20,600,000","-15,100,000","42,900,000","26,200,000","21,700,000","43,700,000","52,700,000","40,900,000","26,600,000","48,100,000","52,400,000","38,600,000","23,200,000","36,500,000","45,100,000","28,200,000","18,200,000","26,900,000","33,600,000","17,100,000","6,300,000","4,300,000","-23,300,000","-12,600,000","-17,300,000","-10,000,000","-1,500,000","-10,000,000","-18,200,000","-20,000,000","-3,900,000","-9,600,000","-19,800,000","-16,000,000","-8,200,000","-16,200,000"
		OperatingGainsLosses,,"8,000,000",,,,,,,,,"0","-30,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,"-92,500,000","0","-10,700,000","-18,600,000","3,400,000","8,700,000","3,900,000","4,300,000","7,200,000","7,900,000","6,300,000","-8,300,000","2,300,000","6,400,000","5,000,000","3,000,000","3,000,000","6,100,000","4,200,000","4,900,000","8,600,000","5,300,000","5,300,000","4,800,000","-50,600,000","5,000,000","6,400,000","5,900,000","7,900,000","6,300,000","3,500,000","3,000,000","93,600,000","3,300,000","5,400,000","1,800,000","5,300,000","3,900,000","3,900,000","2,800,000","-12,900,000","3,900,000","3,100,000","2,800,000","-2,200,000","3,500,000","4,500,000","3,200,000","10,600,000","2,800,000","2,300,000","1,500,000","1,100,000","8,100,000","17,900,000","2,200,000","-4,400,000","61,800,000","-11,200,000","15,000,000","-59,200,000","20,700,000","-1,100,000","21,500,000","12,900,000","-600,000","-300,000"
			GainLossOnSaleOfBusiness,"8,000,000","8,000,000",,,,,"0","0",,,"0","-30,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"76,800,000","21,300,000","22,500,000","16,500,000","16,500,000","17,900,000","20,900,000","18,400,000","18,400,000","18,600,000","20,100,000","18,100,000","19,600,000","19,400,000","21,000,000","21,900,000","21,200,000","21,700,000","22,100,000","21,600,000","20,400,000","20,300,000","21,300,000","21,400,000","21,300,000","21,300,000","20,600,000","19,500,000","18,900,000","18,700,000","19,500,000","21,100,000","21,600,000","21,600,000","23,400,000","22,900,000","23,800,000","24,200,000","25,500,000","25,800,000","24,900,000","24,300,000","26,100,000","26,200,000","26,200,000","25,900,000","29,900,000","29,700,000","29,100,000","21,400,000","24,400,000","25,900,000","23,700,000","23,200,000","25,200,000","28,500,000","28,700,000","24,700,000","30,800,000","24,100,000","22,600,000","21,500,000","23,000,000","22,000,000","22,000,000","21,800,000","25,200,000","22,200,000","22,400,000","25,000,000","25,900,000","23,100,000","23,700,000","21,600,000","19,900,000","16,900,000","17,200,000","18,000,000","23,800,000","16,100,000","17,900,000","14,900,000","17,700,000","25,200,000","18,900,000","18,200,000","14,800,000","16,600,000","17,500,000","17,900,000","12,400,000","18,100,000","15,500,000","17,700,000","15,900,000","13,100,000","14,100,000","12,500,000","11,500,000","10,100,000","10,200,000","9,800,000","9,100,000","9,600,000","8,700,000","8,200,000","6,600,000","6,400,000","7,900,000","6,900,000","7,000,000","7,200,000","7,000,000","6,500,000","20,100,000","25,300,000","46,500,000","4,900,000","5,200,000","-33,200,000","25,300,000","25,000,000","81,900,000","5,200,000","4,600,000","9,500,000","39,800,000","31,000,000","28,800,000"
			DepreciationAndAmortization,"76,800,000","21,300,000","22,500,000","16,500,000","16,500,000","17,900,000","20,900,000","18,400,000","18,400,000","18,600,000","20,100,000","18,100,000","19,600,000","19,400,000","21,000,000","21,900,000","21,200,000","21,700,000","22,100,000","21,600,000","20,400,000","20,300,000","21,300,000","21,400,000","21,300,000","21,300,000","20,600,000","19,500,000","18,900,000","18,700,000","19,500,000","21,100,000","21,600,000","21,600,000","23,400,000","22,900,000","23,800,000","24,200,000","25,500,000","25,800,000","24,900,000","24,300,000","26,100,000","26,200,000","26,200,000","25,900,000","29,900,000","29,700,000","29,100,000","21,400,000","24,400,000","25,900,000","23,700,000","23,200,000","25,200,000","28,500,000","28,700,000","24,700,000","30,800,000","24,100,000","22,600,000","21,500,000","23,000,000","22,000,000","22,000,000","21,800,000","25,200,000","22,200,000","22,400,000","25,000,000","25,900,000","23,100,000","23,700,000","21,600,000","19,900,000","16,900,000","17,200,000","18,000,000","23,800,000","16,100,000","17,900,000","14,900,000","17,700,000","25,200,000","18,900,000","18,200,000","14,800,000","16,600,000","17,500,000","17,900,000","12,400,000","18,100,000","15,500,000","17,700,000","15,900,000","13,100,000","14,100,000","12,500,000","11,500,000","10,100,000","10,200,000","9,800,000","9,100,000","9,600,000","8,700,000","8,200,000","6,600,000","6,400,000","7,900,000","6,900,000","7,000,000","7,200,000","7,000,000","6,500,000","20,100,000","25,300,000","46,500,000","4,900,000","5,200,000","-33,200,000","25,300,000","25,000,000","81,900,000","5,200,000","4,600,000","9,500,000","39,800,000","31,000,000","28,800,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,200,000","22,200,000","22,400,000","23,100,000","23,900,000","21,200,000","21,700,000","19,700,000","17,900,000","15,100,000","15,400,000","16,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","1,900,000","2,000,000","1,900,000","2,000,000","1,900,000","2,000,000","1,800,000","1,800,000","2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","1,900,000","2,000,000","1,900,000","2,000,000","1,900,000","2,000,000","1,800,000","1,800,000","2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
