name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
TotalAssets,"1,199,729,000","1,068,441,000","927,505,000","913,014,000","737,251,000","725,815,000","725,269,000","496,977,000","493,625,000","433,922,000"
	CurrentAssets,"57,197,000","12,500,000","30,555,000","107,055,000","33,928,000","108,934,000","170,885,000","19,174,000","158,534,000","178,476,000"
		CashCashEquivalentsAndShortTermInvestments,"4,687,000","7,603,000","27,644,000","88,140,000","13,716,000","92,643,000","137,010,000","7,985,000","149,877,000","169,319,000"
			CashAndCashEquivalents,"4,687,000","7,603,000","27,644,000","88,140,000","13,716,000","92,643,000","137,010,000","7,985,000","149,877,000","169,319,000"
		Receivables,"44,762,000","2,801,000","2,773,000","2,215,000","2,110,000","1,489,000","1,276,000","1,112,000","673,000","625,000"
			AccountsReceivable,"4,147,000","2,801,000","2,773,000","2,215,000","2,110,000","1,489,000","1,276,000","1,112,000","673,000","625,000"
			LoansReceivable,"40,413,000",,,,,,,,,
			AccruedInterestReceivable,"202,000",,,,,,,,,
		RestrictedCash,,,,,,,,,,"0"
		AssetsHeldForSaleCurrent,"7,748,000","2,096,000","138,000","16,700,000","18,102,000","14,802,000","32,599,000","10,077,000","7,984,000","8,532,000"
	TotalNonCurrentAssets,"1,142,532,000","1,055,941,000","896,950,000","805,959,000","703,323,000","616,881,000","554,384,000","477,803,000","335,091,000","255,446,000"
		NetPPE,"6,702,000","6,238,000",,,,,,,,
			GrossPPE,"6,702,000","6,238,000",,,,,,,,
				Properties,"0","0",,,,,,,,
				OtherProperties,"4,490,000","4,581,000",,,,,,,,
				Leases,"2,212,000","1,657,000",,,,,,,,
		GoodwillAndOtherIntangibleAssets,"128,856,000","124,772,000","109,403,000","99,620,000","83,560,000","75,024,000","67,459,000","51,736,000","36,840,000","28,846,000"
			OtherIntangibleAssets,"128,856,000","124,772,000","109,403,000","99,620,000","83,560,000","75,024,000","67,459,000","51,736,000","36,840,000","28,846,000"
		InvestmentProperties,"987,497,000","913,619,000","776,249,000","699,590,000","611,430,000","537,622,000","482,195,000","419,600,000","293,504,000","223,921,000"
		FinancialAssets,"10,520,000","4,309,000","2,316,000","2,311,000","2,577,000",,,,,
		NonCurrentDeferredAssets,"4,212,000","3,674,000","3,578,000","2,645,000","3,271,000","2,605,000","2,705,000","3,953,000","2,282,000","1,567,000"
		NonCurrentPrepaidAssets,"4,072,000","2,326,000","3,985,000","285,000","1,085,000","634,000","1,143,000","1,847,000","2,191,000","1,100,000"
		OtherNonCurrentAssets,"673,000","1,003,000","1,419,000","1,508,000","1,400,000","996,000","882,000","667,000","274,000","12,000"
TotalLiabilitiesNetMinorityInterest,"334,682,000","278,626,000","222,582,000","203,538,000","211,773,000","197,742,000","196,562,000","191,845,000","188,082,000","181,490,000"
	CurrentLiabilities,"129,167,000","74,333,000","25,291,000","6,574,000","18,318,000","6,462,000","5,579,000","2,340,000","2,975,000","2,042,000"
		PayablesAndAccruedExpenses,"7,261,000","8,415,000","6,948,000","4,484,000","3,537,000","4,512,000","3,477,000","2,081,000","2,786,000","1,853,000"
			Payables,"1,014,000","419,000","1,845,000","715,000","402,000","916,000","404,000","313,000","2,147,000","1,415,000"
				AccountsPayable,"1,014,000","419,000","1,845,000","715,000","402,000","916,000","404,000","313,000","2,147,000","1,165,000"
				OtherPayable,,,,,,,,,,"250,000"
			CurrentAccruedExpenses,"6,247,000","7,996,000","5,103,000","3,769,000","3,135,000","3,596,000","3,073,000","1,768,000","639,000","438,000"
		CurrentDebtAndCapitalLeaseObligation,"120,000,000","64,000,000","17,000,000",,"13,000,000",,,,,
			CurrentDebt,"120,000,000","64,000,000","17,000,000",,"13,000,000",,,,,
				LineOfCredit,"120,000,000","64,000,000","17,000,000",,"13,000,000",,,,,
		CurrentDeferredLiabilities,"1,791,000","1,918,000","1,343,000","1,688,000","1,382,000","1,551,000","1,183,000",,,
			CurrentDeferredRevenue,"1,791,000","1,918,000","1,343,000","1,688,000","1,382,000","1,551,000","1,183,000",,,
		OtherCurrentLiabilities,"115,000",,,"402,000","399,000","399,000","919,000","259,000","189,000","189,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"205,515,000","204,293,000","197,291,000","196,964,000","193,455,000","191,280,000","190,983,000","189,505,000","185,107,000","179,448,000"
		LongTermDebtAndCapitalLeaseObligation,"203,881,000","203,088,000","196,424,000","196,403,000","193,056,000","191,035,000","190,693,000","187,128,000","182,679,000","178,585,000"
			LongTermDebt,"174,386,000","174,330,000","174,274,000","174,217,000","174,161,000","174,105,000","174,048,000","173,992,000","173,967,000","173,913,000"
			LongTermCapitalLeaseObligation,"29,495,000","28,758,000","22,150,000","22,186,000","18,895,000","16,930,000","16,645,000","13,136,000","8,712,000","4,672,000"
		OtherNonCurrentLiabilities,"1,634,000","1,205,000","867,000","561,000","399,000","245,000","290,000","2,377,000","2,428,000","863,000"
TotalEquityGrossMinorityInterest,"865,047,000","789,815,000","704,923,000","709,476,000","525,478,000","528,073,000","528,707,000","305,132,000","305,543,000","252,432,000"
	StockholdersEquity,"854,895,000","779,170,000","680,569,000","683,705,000","496,569,000","494,098,000","447,074,000","217,769,000","218,069,000","164,533,000"
		CapitalStock,"479,000","442,000","396,000","395,000","285,000","282,000","257,000","222,000","222,000","89,000"
			PreferredStock,,,,,,,,"104,000","104,000",
			CommonStock,"479,000","442,000","396,000","395,000","285,000","282,000","257,000","118,000","118,000","89,000"
		AdditionalPaidInCapital,"886,351,000","809,724,000","706,312,000","704,269,000","506,432,000","501,045,000","452,911,000","218,946,000","218,946,000","164,416,000"
		RetainedEarnings,"-42,193,000","-35,119,000","-28,326,000","-23,140,000","-12,582,000","-7,464,000","-5,984,000","-1,399,000","-1,099,000","28,000"
		GainsLossesNotAffectingRetainedEarnings,"10,258,000","4,123,000","2,187,000","2,181,000","2,434,000","235,000","-110,000",,,
	MinorityInterest,"10,152,000","10,645,000","24,354,000","25,771,000","28,909,000","33,975,000","81,633,000","87,363,000","87,474,000","87,899,000"
TotalCapitalization,"1,029,281,000","953,500,000","854,843,000","857,922,000","670,730,000","668,203,000","621,122,000","391,761,000","392,036,000","338,446,000"
PreferredStockEquity,,,,,,,,"104,000","104,000",
CommonStockEquity,"854,895,000","779,170,000","680,569,000","683,705,000","496,569,000","494,098,000","447,074,000","217,665,000","217,965,000","164,533,000"
CapitalLeaseObligations,"29,495,000","28,758,000","22,150,000","22,186,000","18,895,000","16,930,000","16,645,000","13,136,000","8,712,000","4,672,000"
NetTangibleAssets,"726,039,000","654,398,000","571,166,000","584,085,000","413,009,000","419,074,000","379,615,000","166,033,000","181,229,000","135,687,000"
WorkingCapital,"-71,970,000","-61,833,000","5,264,000","100,481,000","15,610,000","102,472,000","165,306,000","16,834,000","155,559,000","176,434,000"
InvestedCapital,"1,149,281,000","1,017,500,000","871,843,000","857,922,000","683,730,000","668,203,000","621,122,000","391,657,000","391,932,000","338,446,000"
