name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
			TaxesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"3,063,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"126,000,000","93,500,000","94,400,000","68,200,000","74,600,000","79,400,000","97,100,000","85,500,000","88,500,000","86,100,000","81,600,000","70,600,000","68,900,000","54,500,000","34,200,000","41,200,000","37,700,000","37,000,000","41,378,000","28,963,000","34,288,000","26,736,000","19,621,000","22,611,000","33,173,000","59,283,000","53,796,000","47,465,000","55,533,000","58,645,000","56,709,000","40,692,000","53,108,000","47,143,000","40,223,000","47,542,000","38,054,000","40,393,000","25,462,000","28,629,000","26,735,000","31,725,000","25,557,000","23,457,000","20,526,000",,,"14,892,000",,,,,,,,,,"11,142,000",,,,"11,107,000",,,,,"19,977,000","19,804,000","10,528,000",,,,"11,373,000",,,,"10,622,000",,,,"7,391,000",,,,"13,415,000",,,,"8,582,000",,,,"2,911,000",,,,"2,520,000",,,,"1,402,000",,,,,,,,,,,,,,,
		Inventory,"350,600,000","321,500,000","341,100,000","310,100,000","279,900,000","248,400,000","237,600,000","248,600,000","235,400,000","219,400,000","234,900,000","228,800,000","234,700,000","233,100,000","188,200,000","233,500,000","223,100,000","208,900,000","213,590,000","184,291,000","185,275,000","169,683,000","182,227,000","191,681,000","203,866,000","199,302,000","220,844,000","231,555,000","231,235,000","215,725,000","227,527,000","226,956,000","223,995,000","213,004,000","210,984,000","211,693,000","208,844,000","196,501,000","204,779,000","175,064,000","167,855,000","149,822,000","135,732,000","123,238,000","119,493,000","104,435,000","95,913,000","80,500,000","85,802,000","85,570,000","82,019,000","86,821,000","92,097,000","95,390,000","106,147,000","111,074,000","105,594,000","87,073,000","84,021,000","82,864,000","79,629,000","72,857,000","60,888,000","57,519,000","53,596,000","53,132,000","55,839,000","52,038,000","47,777,000","42,178,000","37,903,000","35,873,000","34,788,000","42,269,000","39,797,000","50,557,000","51,914,000","53,551,000","52,780,000","54,429,000","56,490,000","63,204,000","67,319,000","71,432,000","66,987,000","63,361,000","61,670,000","55,932,000","50,578,000","48,600,000","61,400,000","32,900,000","29,803,000","30,700,000","29,600,000","28,500,000","25,617,000","24,800,000","20,000,000","20,100,000","21,727,000","23,400,000","24,700,000","21,000,000","20,900,000","20,000,000","19,800,000","17,400,000","14,700,000","14,000,000","12,100,000","13,400,000","14,800,000","15,200,000","13,400,000","13,600,000"
			RawMaterials,"198,400,000","178,800,000","180,700,000","161,200,000","140,600,000","124,700,000","115,100,000","123,700,000","111,600,000","104,000,000","108,700,000","106,400,000","112,500,000","97,700,000","86,700,000","116,000,000","109,400,000","97,200,000","98,226,000","72,692,000","74,419,000","65,719,000","72,496,000","76,831,000","74,428,000","76,680,000","80,663,000","86,140,000","94,521,000","94,437,000","89,551,000","95,021,000","95,208,000","93,014,000","86,324,000","86,908,000","88,675,000","85,726,000","84,686,000","75,033,000","69,833,000","64,832,000","54,010,000","42,795,000","38,632,000","35,565,000","32,516,000","24,754,000","24,596,000","22,795,000","25,718,000","29,902,000","34,176,000","32,378,000","41,682,000","46,748,000","43,758,000","40,547,000","41,516,000","41,680,000","34,038,000","32,404,000","28,023,000","28,268,000","27,721,000","26,385,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"65,100,000","64,400,000","76,700,000","68,100,000","57,800,000","57,800,000","48,500,000","53,800,000","56,900,000","47,500,000","50,600,000","45,200,000","44,700,000","53,000,000","32,500,000","33,700,000","36,000,000","37,400,000","37,047,000","33,369,000","36,698,000","31,576,000","33,344,000","32,331,000","33,096,000","33,721,000","39,965,000","42,293,000","43,628,000","35,631,000","42,336,000","43,078,000","47,123,000","42,996,000","42,031,000","46,067,000","41,409,000","40,945,000","46,719,000","44,108,000","41,093,000","36,045,000","34,593,000","29,654,000","28,210,000","23,643,000","24,261,000","20,452,000","21,456,000","19,967,000","21,297,000","22,317,000","24,507,000","27,564,000","30,250,000","33,441,000","27,719,000","21,725,000","27,222,000","24,105,000","27,322,000","20,974,000","18,514,000","16,485,000","12,594,000","13,003,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"87,100,000","78,300,000","83,700,000","80,800,000","81,500,000","65,900,000","74,000,000","71,100,000","66,900,000","67,900,000","75,600,000","77,200,000","77,500,000","82,400,000","69,000,000","83,800,000","77,700,000","74,300,000","78,317,000","78,230,000","74,158,000","72,388,000","76,387,000","82,519,000","96,342,000","88,901,000","100,216,000","103,122,000","93,086,000","85,657,000","95,640,000","88,857,000","81,664,000","76,994,000","82,629,000","78,718,000","78,760,000","69,830,000","73,374,000","55,923,000","56,929,000","48,945,000","47,129,000","50,789,000","52,651,000","45,227,000","39,136,000","35,294,000","39,750,000","42,808,000","35,004,000","34,602,000","33,414,000","35,448,000","34,215,000","30,885,000","34,117,000","24,801,000","15,283,000","17,079,000","18,269,000","19,479,000","14,351,000","12,766,000","13,281,000","13,744,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"31,900,000","20,900,000","23,000,000","23,300,000","26,400,000","20,000,000","15,300,000","14,300,000","15,900,000","17,800,000","17,200,000","15,900,000","17,800,000","14,000,000","10,200,000","14,200,000","16,700,000","15,400,000","15,982,000","16,924,000","19,835,000","16,762,000","11,230,000","9,214,000","9,586,000","8,494,000","11,106,000","12,866,000","14,198,000","15,708,000","15,086,000","11,859,000","11,457,000","12,512,000","15,964,000","14,744,000","13,135,000","11,804,000","13,403,000","12,158,000","9,199,000","7,088,000",,,,"5,121,000",,,,"5,484,000",,,,"7,292,000",,,,"4,299,000",,,,"5,558,000",,,,"3,037,000",,,"2,119,000",,,,"2,014,000",,,,"2,426,000",,,,"1,735,000",,,,"6,810,000",,,,"5,229,000",,,,,,,,"847,000",,,,"863,000",,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,368,000","17,380,000","17,080,000","17,248,000","17,252,000","17,642,000","17,474,000","14,675,000","14,595,000","14,890,000","15,253,000","15,282,000","29,323,000",,,"14,004,000",,,,,,,,,,,,,,,,"10,897,000",,,,"7,417,000",,,,,,,,,,,,,,,"0",,,,"10,170,000",,,,"10,781,000",,,,"16,411,000",,,,"1,845,000",,,,"2,134,000",,,,"1,365,000",,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,368,000","17,380,000","17,080,000","17,248,000","17,252,000","17,642,000","17,474,000","14,675,000","14,595,000","14,890,000","15,253,000","15,282,000","29,323,000",,,"14,004,000",,,,,,,,,,,,,,,,"10,897,000",,,,"7,417,000",,,,,,,,,,,,,,,"0",,,,"10,170,000",,,,"10,781,000",,,,"16,411,000",,,,"1,845,000",,,,"2,134,000",,,,"1,365,000",,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,"0","69,400,000",,,,,,,"0","86,700,000",,,,,,,,,,,,,,,,,,,"650,000",,,,"650,000",,,,"2,824,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"49,600,000","59,100,000","61,000,000","55,900,000","31,600,000","29,300,000","24,800,000","29,000,000","26,900,000","28,700,000","45,000,000","42,500,000","46,700,000","47,200,000","14,000,000","19,200,000","22,400,000","27,400,000","30,808,000","16,760,000","18,847,000","15,075,000","14,832,000","21,294,000","19,191,000","12,929,000","12,097,000","15,537,000","16,018,000","15,009,000","13,937,000","14,060,000","17,990,000",,"17,721,000","17,766,000","16,184,000","414,926,000","11,959,000","22,248,000","32,194,000",,"31,348,000","33,624,000","28,219,000","43,297,000","21,695,000","20,485,000","21,742,000","16,421,000","19,860,000","19,764,000","22,679,000","17,711,000","22,897,000","27,478,000","27,689,000","1,422,000","25,675,000","34,143,000","27,166,000","3,084,000","23,257,000","22,421,000","20,356,000","15,186,000","19,545,000","19,502,000","18,407,000","33,352,000","35,276,000","32,181,000","17,146,000","21,059,000","34,823,000","22,584,000","14,540,000","33,841,000","31,244,000","26,847,000","6,766,000","27,514,000","26,595,000","29,711,000",,"32,954,000","31,947,000","33,696,000",,"29,100,000","20,000,000","7,600,000","2,047,000","5,700,000","4,700,000","5,600,000",,"3,100,000","5,500,000","3,800,000","5,104,000","1,800,000","1,800,000","1,800,000","1,800,000","1,400,000","3,600,000","3,900,000","4,100,000","3,400,000","4,200,000","4,100,000","3,600,000","4,400,000","4,500,000","5,700,000"
	TotalNonCurrentAssets,"2,175,100,000","2,190,300,000","2,122,300,000","1,954,700,000","1,938,500,000","1,867,500,000","1,724,400,000","1,768,300,000","1,771,900,000","1,807,800,000","1,813,900,000","1,273,200,000","1,268,100,000","1,236,000,000","1,070,700,000","1,088,300,000","1,102,100,000","1,090,700,000","1,070,822,000","603,625,000","599,591,000","580,105,000","590,123,000","600,596,000","611,745,000","614,746,000","866,497,000","854,453,000","843,233,000","857,459,000","842,365,000","834,632,000","822,280,000","812,187,000","796,143,000","784,420,000","773,514,000","771,417,000","751,365,000","574,696,000","578,630,000","576,846,000","582,950,000","554,138,000","551,165,000","548,743,000","513,448,000","504,427,000","508,343,000","512,099,000","506,092,000","508,343,000","497,659,000","504,402,000","507,751,000","517,478,000","499,164,000","496,707,000","495,047,000","493,558,000","493,856,000","494,240,000","487,794,000","486,570,000","466,392,000","468,742,000","177,494,000","166,942,000","167,691,000","163,959,000","165,461,000","170,083,000","175,910,000","172,498,000","136,563,000","140,347,000","147,835,000","264,847,000","269,251,000","268,025,000","269,200,000","257,571,000","260,194,000","260,671,000","264,658,000","263,625,000","268,515,000","276,261,000","281,220,000","283,400,000","293,200,000","85,100,000","82,094,000","82,100,000","81,800,000","81,300,000","44,070,000","43,200,000","23,200,000","21,900,000","20,509,000","19,500,000","19,000,000","15,300,000","15,200,000","15,600,000","15,400,000","15,400,000","16,000,000","13,400,000","13,200,000","13,600,000","13,700,000","13,800,000","14,100,000","13,900,000"
		NetPPE,"412,400,000","416,000,000","412,300,000","414,000,000","409,300,000","414,500,000","396,000,000","397,500,000","399,300,000","404,600,000","398,900,000","380,900,000","384,600,000","361,100,000","288,400,000","304,000,000","305,000,000","297,600,000","293,145,000","259,791,000","254,635,000","251,049,000","258,081,000","261,613,000","266,998,000","266,277,000","267,374,000","264,676,000","261,409,000","257,645,000","246,840,000","238,772,000","228,334,000","224,205,000","206,541,000","189,110,000","176,115,000","169,776,000","158,672,000","145,279,000","141,952,000","137,301,000","137,681,000","123,295,000","120,973,000","116,158,000","115,108,000","111,053,000","111,611,000","111,153,000","105,400,000","105,788,000","99,928,000","102,372,000","102,283,000","106,374,000","104,264,000","99,579,000","96,589,000","92,094,000","88,865,000","85,723,000","77,777,000","73,255,000","66,205,000","64,265,000","43,390,000","42,043,000","41,993,000","38,230,000","37,644,000","41,052,000","45,762,000","46,396,000","48,195,000","50,486,000","56,889,000","58,520,000","60,972,000","60,520,000","62,070,000","61,699,000","62,065,000","62,321,000","63,382,000","67,043,000","69,388,000","71,193,000","74,757,000","77,400,000","77,400,000","41,000,000","40,536,000","40,200,000","40,400,000","40,100,000","27,241,000","27,000,000","20,900,000","19,400,000","17,882,000","16,500,000","15,800,000","11,900,000","11,700,000","12,000,000","11,700,000","11,700,000","11,900,000","11,400,000","11,600,000","11,900,000","12,000,000","12,200,000","12,500,000","12,600,000"
			GrossPPE,,"707,900,000",,,,"664,300,000",,,,"649,400,000",,,,"571,100,000",,,,"494,700,000",,,,"418,660,000",,,,"414,189,000",,,,"385,857,000",,,,"325,893,000",,,,"249,080,000",,,,"200,375,000",,,,"162,067,000",,,,"146,564,000",,,,"127,268,000","118,940,000","123,031,000","120,921,000","116,236,000","104,574,000","100,079,000","96,850,000","93,708,000","78,339,000","73,817,000","66,767,000","64,827,000","43,390,000","42,043,000","41,993,000","38,230,000","37,644,000","41,052,000","45,762,000","46,396,000","48,195,000","50,486,000","56,889,000","58,520,000","60,972,000","60,520,000","62,070,000","61,699,000","62,065,000","62,321,000","63,382,000","67,043,000","69,388,000","71,193,000","74,757,000","104,200,000","102,300,000",,"40,536,000","56,000,000","56,200,000","55,900,000","27,241,000","39,700,000","33,600,000","32,100,000","17,882,000","27,000,000","26,300,000","22,400,000","22,200,000","20,600,000","20,300,000","20,300,000","20,500,000","17,600,000","17,800,000","18,100,000","18,200,000","16,600,000","16,900,000","17,000,000"
				Properties,,"355,600,000",,,,"346,500,000",,,,"329,700,000",,,,"287,000,000",,,,"231,400,000",,,,"162,999,000",,,,"164,181,000",,,,"161,986,000",,,,"139,962,000",,,,"107,410,000",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,"346,500,000",,,,"329,700,000",,,,"287,000,000",,,,"231,400,000",,,,"162,999,000",,,,"164,181,000",,,,"161,986,000",,,,"139,962,000",,,,"107,410,000",,,,"96,984,000",,,,"72,783,000",,,,"66,976,000",,,,"62,011,000",,,,"52,007,000",,,,"43,379,000",,,,"34,450,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"275,300,000",,,,"255,200,000",,,,"255,900,000",,,,"253,200,000",,,,"236,700,000",,,,"204,806,000",,,,"197,193,000",,,,"200,245,000",,,,"148,682,000",,,,"116,600,000",,,,"95,216,000",,,,"80,484,000",,,,"75,712,000",,,,"60,346,000",,,,"52,075,000",,,,"32,534,000",,,,"22,133,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,,"48,300,000",,,,"44,400,000",,,,"42,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
