name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,05/31/2015,03/31/2015
	InterestExpenseNonOperating,"2,311,000","808,000","812,000","653,000","38,000","47,000","42,000","10,000","12,000","13,000","23,000","27,000","116,000","232,000","10,709,000","2,192,000","9,323,000","13,409,000","9,728,000","9,152,000",,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,,,,,"-10,410,000","55,682,000","1,339,000","8,617,000","3,657,000","2,563,000",,,,,,,,,,,
OtherIncomeExpense,"-18,217,000","-2,901,000","-5,937,000","-9,795,000","416,000","-9,052,000","-4,964,000","-3,719,000","-3,430,000","-2,970,000","-2,937,000","-3,632,000","-487,000","6,138,000","-5,897,000","504,000","-17,381,000","20,797,000","5,564,000","-2,684","27,744","-25,060","-12,275","657","-103,291","103,291","-1,997,566","0","0",,"0"
	GainOnSaleOfSecurity,,,"-2,554,000","-2,053,000","3,698,000","-4,668,000",,,,,,,,,"-1,320,000","7,800,000","-6,700,000","500,000","5,915,000","-2,684","27,744","-25,060","-12,275","657","-103,291","103,291",,,,,
	SecuritiesAmortization,,,,,,,,,,,,,"57,000",,,"1,380,000","5,341,000",,,,,,,,,,,,,,
	SpecialIncomeCharges,"-16,479,000","-3,110,000","-4,002,000","-6,581,000","-2,786,000","-5,156,000","-5,413,000","-3,773,000","-2,863,000","-2,752,000","-1,814,000","-3,303,000","-144,000","6,095,000","-5,828,000","-6,990,000","-9,113,000","19,969,000","-249,000","-3,219,000",,,,,,,,,,,
		ImpairmentOfCapitalAssets,"1,256,000","0","1,256,000","0","0","393,000","1,167,000",,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,
		OtherSpecialCharges,"15,223,000","3,110,000","2,746,000","6,581,000","2,786,000","4,763,000","4,246,000","3,773,000","2,863,000","2,752,000","1,814,000","3,303,000","144,000","-6,095,000","5,124,000","6,990,000","9,113,000","-19,969,000","249,000","3,219,000",,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-829,000","209,000","619,000","-1,161,000","-496,000","772,000","526,000","54,000","-567,000","-218,000","517,000","-329,000","-343,000","43,000","1,251,000","-306,000","-1,568,000","328,000","-102,000",,,,,,,,,,,,
PretaxIncome,"26,804,000","5,343,000","10,055,000","3,660,000","7,746,000","-2,026,000","4,901,000","4,578,000","4,554,000","3,516,000","816,000","2,190,000","4,708,000","12,529,000","2,761,000","-47,858,000","-24,899,000","4,023,000","-51,910,968","-37,618","-25,143","-4,271","-963,971","-347,057","-747,743","-802,394","-43,758,802","-51,827","1,980",,"-9,351"
TaxProvision,"-55,078,000","2,256,000","-60,002,000","1,729,000","939,000","1,550,000","1,242,000","1,272,000","1,084,000","971,000","937,000","451,000","621,000","705,000","419,000","510,000","547,000","516,000","676,000","385,000",,,,,,,,,,,
NetIncomeCommonStockholders,"58,129,000","3,087,000","66,579,000","-6,691,000","-4,846,000","-9,845,000","-3,086,000","-3,439,000","-3,217,000","-4,085,000","-6,695,000","-4,780,000","-2,233,000","4,740,000","7,044,000","-53,070,000","-25,446,000","3,507,000","-53,229,968","-37,618","-25,143","-4,271","-963,971","-347,057","-747,743","-802,394",,"-51,827","1,980",,"-9,351"
	NetIncome,"81,882,000","3,087,000","70,057,000","1,931,000","6,807,000","-3,576,000","3,659,000","3,306,000","3,470,000","2,545,000","-121,000","1,739,000","4,087,000","11,824,000","2,342,000","-48,368,000","-25,446,000","3,507,000","-53,229,968","-37,618","-25,143","-4,271","-963,971","-347,057","-747,743","-802,394",,"-51,827","1,980",,"-9,351"
		NetIncomeIncludingNoncontrollingInterests,"81,882,000","3,087,000","70,057,000","1,931,000","6,807,000","-3,576,000","3,659,000","3,306,000","3,470,000","2,545,000","-121,000","1,739,000","4,087,000","11,824,000","2,342,000","-48,368,000","-25,446,000","3,507,000","-53,229,968","-37,618","-25,143","-4,271","-963,971","-347,057","-747,743","-802,394","-45,209,802","-51,827","1,980",,"-9,351"
			NetIncomeContinuousOperations,"81,882,000","3,087,000","70,057,000","1,931,000","6,807,000","-3,576,000","3,659,000","3,306,000","3,470,000","2,545,000","-121,000","1,739,000","4,087,000","11,824,000","2,342,000","-48,368,000","-25,446,000","3,507,000","-53,229,968","-37,618","-25,143","-4,271","-963,971","-347,057","-747,743","-802,394","-45,209,802","-51,827","1,980",,"-9,351"
	PreferredStockDividends,,,"0",,"2,833,000","4,758,000","5,089,000","5,158,000","5,120,000","5,083,000","5,045,000","5,008,000","4,871,000","4,671,000",,"3,691,000",,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,"20,920,000","0","3,478,000","8,622,000","8,820,000","1,511,000","1,656,000","1,587,000","1,567,000","1,547,000","1,529,000","1,511,000","1,449,000","2,413,000","5,939,000","1,011,000",,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"58,129,000","3,087,000","66,579,000","-6,691,000","-4,846,000","-9,845,000","-3,086,000","-3,439,000","-3,217,000","-4,085,000","-6,695,000","-4,780,000","-2,233,000","4,740,000","7,044,000","-53,070,000","-25,446,000","3,507,000","-53,229,968","-37,618","-25,143","-4,271","-963,971","-347,057","-747,743","-802,394",,"-51,827","1,980",,"-9,351"
BasicEPS,,"0.04","0.81","-0.08","-0.06","-0.13","-0.04","-0.05","-0.05","-0.06","-0.1","-0.07","-0.03","0.07","-0.06","-0.85","-0.43","0.06","-0.07","-0.01","-0.004","-0.001",,"-0.06","-0.14","-0.15",,"-0.01","0","0","-0.002"
DilutedEPS,,"0.03","0.77","-0.08","-0.06","-0.13","-0.04","-0.05","-0.05","-0.06","-0.1","-0.07","-0.03","0.07","-0.06","-0.85","-0.43","0.05","-0.07","-0.01","-0.004","-0.001",,"-0.06","-0.14","-0.15",,"-0.01","0","0","-0.002"
BasicAverageShares,,"87,124,000","86,898,000","86,189,000","85,343,000","78,733,000","76,325,000","72,377,000","68,290,000","67,863,000","67,310,000","66,696,000","65,535,000","64,622,000","63,817,000","62,590,000","59,800,000","59,393,000","55,021,000","5,694,413","5,666,429","5,649,918",,"5,506,671","5,425,188","5,320,250",,"5,303,868","4,346,440",,"4,346,440"
DilutedAverageShares,,"88,485,000","90,780,000","86,189,000","85,343,000","78,733,000","76,325,000","72,377,000","68,290,000","67,863,000","67,310,000","66,696,000","65,535,000","69,101,000","63,817,000","62,590,000","59,800,000","68,154,000","55,021,000","5,694,413","5,666,429","5,649,918",,"5,506,671","5,425,188","5,320,250",,"5,303,868","4,346,440",,"4,346,440"
TotalOperatingIncomeAsReported,"30,798,000","5,942,000","12,747,000","7,527,000","4,582,000","1,917,000","4,470,000","4,534,000","5,133,000","3,747,000","1,705,000","2,546,000","5,167,000","12,718,000","3,580,000","2,522,000","-5,969,000","25,221,000","22,803,833","-348,224","-304,223","-179,386","-1,043,479","-402,948","-821,564","-1,066,912","-41,761,236","-81,162","-33,251",,"-9,351"
TotalExpenses,"337,168,000","88,858,000","82,530,000","81,534,000","84,246,000","80,822,000","77,945,000","74,211,000","70,406,000","71,533,000","74,365,000","63,103,000","62,645,000","59,637,000","59,003,000","53,117,000","59,505,000","54,553,000","184,969,167","348,224","304,223","179,386","1,043,479","402,948","821,564","1,066,912",,"81,162","33,251",,"9,351"
NetIncomeFromContinuingAndDiscontinuedOperation,"81,882,000","3,087,000","70,057,000","1,931,000","6,807,000","-3,576,000","3,659,000","3,306,000","3,470,000","2,545,000","-121,000","1,739,000","4,087,000","11,824,000","2,342,000","-48,368,000","-25,446,000","3,507,000","-53,229,968","-37,618","-25,143","-4,271","-963,971","-347,057","-747,743","-802,394","-45,209,802","-51,827","1,980",,"-9,351"
NormalizedIncome,"92,314,800","4,953,000","74,842,880","8,233,820","6,005,352","3,595,520","7,757,736.992","6,030,106","5,651,606","4,537,448","2,400,420","4,361,582","4,211,992","6,070,320","8,405,243.752","-48,959,300","-13,902,510","-14,336,595.078","-53,229,968","-34,934","-52,887","20,789","-951,696","-347,714","-644,452","-905,685","-45,209,802","-51,827","1,980",,"-9,351"
InterestIncome,,,,,,,,,,,,,,,,,,,"-566,801","313,290","251,336","200,175","91,783","55,234","177,112","161,227",,"29,335","35,231",,
InterestExpense,"2,311,000","808,000","812,000","653,000","38,000","47,000","42,000","10,000","12,000","13,000","23,000","27,000","116,000","232,000","10,709,000","2,192,000","9,323,000","13,409,000","9,728,000",,,,,,,,,,,,
NetInterestIncome,"-2,256,000","-808,000","-757,000","-653,000","-38,000","-47,000","-18,000","-10,000","-12,000","-13,000","234,000","-27,000","-116,000","-232,000","-46,000","-57,874,000","-10,662,000","-22,026,000","-62,284,801","313,290","251,336","200,175","91,783","55,234","177,112","161,227",,"29,335","35,231",,
EBIT,"29,115,000","6,151,000","10,867,000","4,313,000","7,784,000","-1,979,000","4,943,000","4,588,000","4,566,000","3,529,000","839,000","2,217,000","4,824,000","12,761,000","13,470,000","-45,666,000","-15,576,000","17,432,000","-7,789,167","-348,224","-304,223","-179,386","-1,043,479","-402,948","-821,564","-1,066,912","-42,865,236","-81,162","-33,251",,"-9,351"
EBITDA,"37,501,000"
ReconciledCostOfRevenue,"139,835,000","37,207,000","34,657,000","33,376,000","34,595,000","33,836,000","33,584,000","31,991,000","30,437,000","30,199,000","30,320,000","25,915,000","25,034,000","23,837,000","24,136,000","22,220,000","26,084,000","23,541,000","24,896,000","20,109,000",,,,,,,"52,766,000","0","0",,"0"
ReconciledDepreciation,"8,386,000","1,980,000","2,146,000","2,123,000","2,137,000","2,137,000","2,056,000","2,016,000","1,985,000","1,948,000","451,000","496,000","472,000","494,000","439,000","449,000","466,000","484,000",,,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"81,882,000","3,087,000","70,057,000","1,931,000","6,807,000","-3,576,000","3,659,000","3,306,000","3,470,000","2,545,000","-121,000","1,739,000","4,087,000","11,824,000","2,342,000","-48,368,000","-25,446,000","3,507,000","-53,229,968","-37,618","-25,143","-4,271","-963,971","-347,057","-747,743","-802,394","-45,209,802","-51,827","1,980",,"-9,351"
TotalUnusualItemsExcludingGoodwill,"-17,388,000","-3,110,000","-6,556,000","-8,634,000","912,000","-9,824,000","-5,490,000","-3,773,000","-2,863,000","-2,752,000","-3,454,000","-3,303,000","-144,000","6,095,000","-7,148,000","810,000","-15,813,000","20,469,000","5,666,000","-2,684","27,744","-25,060","-12,275","657","-103,291","103,291",,,,,
TotalUnusualItems,"-17,388,000","-3,110,000","-6,556,000","-8,634,000","912,000","-9,824,000","-5,490,000","-3,773,000","-2,863,000","-2,752,000","-3,454,000","-3,303,000","-144,000","6,095,000","-7,148,000","810,000","-15,813,000","20,469,000","5,666,000","-2,684","27,744","-25,060","-12,275","657","-103,291","103,291",,,,,
NormalizedEBITDA,"54,889,000","11,241,000","19,569,000","15,070,000","9,009,000","9,982,000","12,489,000","10,377,000","9,414,000","8,229,000","4,744,000","6,016,000","5,440,000","7,160,000","21,057,000","-46,027,000","703,000","-2,553,000","-7,789,167","-345,540","-331,967","-154,326","-1,031,204","-403,605","-718,273","-1,170,203","-42,865,236","-81,162","-33,251",,"-9,351"
TaxRateForCalcs,"0.4","0.4","0.27","0.27","0.121","0.27","0.253","0.278","0.238","0.276","0.27","0.206","0.132","0.056","0.152","0.27","0.27","0.128","0","0","0","0","0","0","0","0","0.033","0","0.4",,"0"
TaxEffectOfUnusualItems,"-6,955,200","-1,244,000","-1,770,120","-2,331,180","110,352","-2,652,480","-1,391,263.008","-1,048,894","-681,394","-759,552","-932,580","-680,418","-19,008","341,320","-1,084,756.248","218,700","-4,269,510","2,625,404.922","0","0","0","0","0","0","0","0","0","0","0",,"0"
