name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021
MarketCap,"746,230,539","757,066,032","1,027,346,550","1,747,584,316","1,286,710,048"
EnterpriseValue,"553,493,539","943,630,032","798,742,550","1,518,980,316","1,258,274,048"
PsRatio,"5.719","3.547","8.657","15.48","8.341"
PbRatio,"4.282","4.132","5.366","8.678","605.76"
EnterprisesValueRevenueRatio,"4.243","27.075","22.78","49.279","42.368"
EnterprisesValueEBITDARatio,"-9.346","-50.18","-65.396","-102.399","-94.119"
