name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018
OperatingCashFlow,"-102,870,000","-33,633,000","-37,979,000","-24,529,000","-6,729,000","-5,473,000","4,077,000","-667,000","-2,423,000","1,903,000","1,274,000","-3,032,715","551,387","2,033,328","-3,797,926","722,907","1,868,368","-923,275"
	CashFlowFromContinuingOperatingActivities,"-102,870,000","-33,633,000","-37,979,000","-24,529,000","-6,729,000","-5,473,000","4,077,000","-667,000","-2,423,000","1,903,000","1,274,000","-3,032,715","551,387","2,033,328","-3,797,926","722,907","1,868,368","-923,275"
		NetIncomeFromContinuingOperations,"-158,429,000","-51,242,000","-46,451,000","-36,343,000","-24,393,000","-10,974,000","-8,096,000","-6,713,000","-6,371,000","-6,112,000","-3,668,000","-2,437,200","-7,493,191","-6,694,609","-5,079,007","-4,172,519","-2,586,950","-3,223,531"
		OperatingGainsLosses,,,,,,,,,,,"0","228","2,883,851","1,495,921","561,588","611,831","593,216","290,953"
			GainLossOnInvestmentSecurities,,,,,,,,,,,"0","41","2,883,851","423,108","561,588","611,831","593,216","290,953"
		DepreciationAmortizationDepletion,"22,236,000","5,882,000","5,841,000","5,232,000","5,281,000","4,948,000","4,252,000","3,993,000","4,042,000","3,621,000","3,657,000","3,477,549","3,415,350","3,374,101","3,166,814","3,002,342","2,740,045","2,684,613"
			DepreciationAndAmortization,"22,236,000","5,882,000","5,841,000","5,232,000","5,281,000","4,948,000","4,252,000","3,993,000","4,042,000","3,621,000","3,657,000","3,477,549","3,415,350","3,374,101","3,166,814","3,002,342","2,740,045","2,684,613"
		DeferredTax,"242,000","224,000","-365,000","229,000","154,000","125,000","-344,000","170,000","53,000","56,000",,,,,,,,
			DeferredIncomeTax,"242,000","224,000","-365,000","229,000","154,000","125,000","-344,000","170,000","53,000","56,000",,,,,,,,
		StockBasedCompensation,"44,521,000","14,151,000","10,168,000","12,929,000","7,273,000","5,774,000","3,873,000","3,316,000","3,428,000","2,872,000","2,345,000","1,765,379","1,467,465","599,156","497,199","446,606","251,697","251,697"
		OtherNonCashItems,"4,505,000","1,110,000","1,120,000","1,052,000","1,223,000","1,038,000","512,000","1,194,000","2,024,000","1,212,000","774,000","1,805,020","391,504","192,476","-374,915","1,367,289","193,179","197,532"
		ChangeInWorkingCapital,"-15,945,000","-3,758,000","-8,292,000","-7,628,000","3,733,000","-6,384,000","3,880,000","-2,627,000","-5,599,000","254,000","-1,059,000","-7,643,691","-113,592","3,066,283","-2,569,605","-532,642","677,181","-1,124,539"
			ChangeInReceivables,"-15,396,000","-6,092,000","-3,808,000","-5,104,000","-392,000","-912,000","-1,003,000","-4,622,000","1,251,000","-2,245,000","-2,006,000","-3,220,312","-815,633","136,945","-3,454,124","789,300","85,157","-1,220,457"
				ChangesInAccountReceivables,"-15,396,000","-6,092,000","-3,808,000","-5,104,000","-392,000","-912,000","-1,003,000","-4,622,000","1,251,000","-2,245,000","-2,006,000","-3,220,312","-815,633","136,945","-3,454,124","789,300","85,157","-1,220,457"
			ChangeInPrepaidAssets,"-6,833,000","-450,000","-1,506,000","-4,649,000","-228,000","-809,000","340,000","952,000","-4,506,000","1,614,000","2,631,000","713,994","-3,072,460","-584,534","-670,273","497,224","-423,011","55,787"
			ChangeInPayablesAndAccruedExpense,"6,468,000","1,824,000","-4,029,000","3,252,000","5,421,000","-4,746,000","501,000","1,841,000","-1,032,000","873,000","-1,076,000","-3,151,140","4,295,690","3,582,450","-1,013,131","699,592","1,427,600","-1,064,192"
				ChangeInPayable,"4,072,000","123,000","-6,609,000","8,540,000","2,018,000","-1,068,000","-1,521,000","-1,025,000","-277,000","-998,000","-1,659,000","-2,919,149","3,262,725","1,285,424","749,383","332,843","1,115,642","-240,485"
					ChangeInAccountPayable,"4,072,000","123,000","-6,609,000","8,540,000","2,018,000","-1,068,000","-1,521,000","-1,025,000","-277,000","-998,000","-1,659,000","-2,919,149","3,262,725","1,285,424","749,383","332,843","1,115,642","-240,485"
				ChangeInAccruedExpense,"2,396,000","1,701,000","2,580,000","-5,288,000","3,403,000","-3,678,000","2,022,000","2,866,000","-755,000","1,871,000","583,000","-231,991","1,032,965","2,297,026","-1,762,514","366,749","311,958","-823,707"
			ChangeInOtherCurrentLiabilities,"-1,031,000","-306,000","-281,000","-235,000","-209,000","-335,000","-367,000","-664,000","-253,000","-502,000",,,,,,,,
			ChangeInOtherWorkingCapital,"847,000","1,266,000","1,332,000","-892,000","-859,000","418,000","4,409,000","-134,000","-1,059,000","514,000","-608,000","-1,986,233","-521,189","-68,578","2,567,923","-2,518,758","-412,565","1,104,323"
