name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,"1,000",,,,"154,000",
		NetInvestmentPurchaseAndSale,"946,398,000","435,465,000","48,361,000","458,791,000","3,781,000","31,631,000","-12,754,000","147,000","0","34,591,000","0","2,502,000","-7,002,000","9,106,000","37,445,000","0","-15,763,000","44,696,000",,,,,,
			PurchaseOfInvestment,"-10,855,000","-2,355,000","-7,000,000",,,,"-12,754,000","0",,,"0","-7,900,000","-20,100,000","0","-7,000,000","0","-15,000,000","-7,500,000",,,,,,
			SaleOfInvestment,"957,253,000","437,820,000","55,361,000","460,291,000","3,781,000","31,631,000","0","147,000","0","34,591,000","0","10,402,000","13,098,000","9,106,000","44,445,000","0","-763,000","52,196,000",,,,,,
		DividendsReceivedCFI,,,,,,,"90,000",,,,"1,267,000",,,,,,,,,,,,,
FinancingCashFlow,"-745,343,000","-677,492,000","-285,653,000","681,049,000","-463,247,000","-328,427,000","-625,511,000","359,537,000","320,479,000","763,318,000","-519,606,000","-160,777,000","-123,245,000","-91,878,000","-529,897,000","556,616,000","-356,622,000","666,560,000","-370,305,000","-407,283,000","251,361,000","-271,969,000","436,594,000","-34,441,000"
	CashFlowFromContinuingFinancingActivities,"-745,343,000","-677,492,000","-285,653,000","681,049,000","-463,247,000","-328,427,000","-625,511,000","359,537,000","320,479,000","763,318,000","-519,606,000","-160,777,000","-123,245,000","-91,878,000","-529,897,000","556,616,000","-356,622,000","666,560,000","-370,305,000","-407,283,000","251,361,000","-271,969,000","436,594,000","-34,441,000"
		NetIssuancePaymentsOfDebt,"-385,328,000","-618,996,000","-26,907,000","634,159,000","-406,862,000","-244,169,000","-649,132,000","371,238,000","360,774,000","858,674,000","-481,212,000","-93,575,000","-25,311,000","-112,641,000","-490,124,000","482,789,000","-493,547,000","483,345,000","-296,727,000","-338,575,000","252,232,000","-261,376,000","437,782,000","-26,604,000"
			NetLongTermDebtIssuance,"-140,000,000","0","0","-140,000,000","0","0","-200,000,000","-75,000,000","0","365,000,000","-10,000,000","18,760,000","41,240,000","0","-330,718,000","-108,432,000","-83,639,000","-106,694,000","2,564,000","-64,399,000","-461,314,000","-223,770,000","369,732,000","-12,973,000"
				LongTermDebtIssuance,"25,000,000","0","0","0","25,000,000","30,000,000","0","0","0","365,000,000","0","45,000,000","60,000,000","50,000,000","540,030,000","117,268,000","74,211,000","177,016,000","121,107,000","143,049,000","80,270,000","354,493,000","811,983,000","318,743,000"
				LongTermDebtPayments,"-165,000,000","0","0","-140,000,000","-25,000,000","-30,000,000","-200,000,000","-75,000,000","0","0","-10,000,000","-26,240,000","-18,760,000","-50,000,000","-870,748,000","-225,700,000","-157,850,000","-283,710,000","-118,543,000","-207,448,000","-541,584,000","-578,263,000","-442,251,000","-331,716,000"
			NetShortTermDebtIssuance,"-245,328,000","-618,996,000","-26,907,000","774,159,000","-406,862,000","-244,169,000","-449,132,000","446,238,000","360,774,000","493,674,000","-471,212,000","-112,335,000","-66,551,000","-112,641,000","-159,406,000","591,221,000","-409,908,000","590,039,000","-299,291,000","-274,176,000","713,546,000","-37,606,000","68,050,000","-13,631,000"
				ShortTermDebtIssuance,"8,755,304,000","1,671,022,000","3,251,791,000","2,713,552,000","1,118,939,000","2,164,595,000","4,088,340,000","3,226,603,000","2,513,573,000","2,545,715,000","1,271,991,000","4,012,751,000","1,944,040,000","1,554,443,000","2,674,707,000","3,278,137,000","1,249,137,000","1,410,690,000","1,529,974,000","1,462,904,000","4,009,533,000","1,842,357,000","2,187,674,000","2,222,286,000"
				ShortTermDebtPayments,"-9,000,632,000","-2,290,018,000","-3,278,698,000","-1,939,393,000","-1,525,801,000","-2,408,764,000","-4,537,472,000","-2,780,365,000","-2,152,799,000","-2,052,041,000","-1,743,203,000","-4,125,086,000","-2,010,591,000","-1,667,084,000","-2,834,113,000","-2,686,916,000","-1,659,045,000","-820,651,000","-1,829,265,000","-1,737,080,000","-3,295,987,000","-1,879,963,000","-2,119,624,000","-2,235,917,000"
		NetCommonStockIssuance,"-312,148,000","-30,893,000","-151,204,000","-84,132,000","-45,919,000","-9,283,000","-6,364,000","0",,,"-3,385,000","-20,087,000","-13,896,000","0","-3,886,000","112,683,000","152,886,000","241,960,000",,,,,,
			CommonStockIssuance,,,,,,,,,,,,"0","0","0","-3,400,000","112,683,000","152,886,000","241,960,000",,,,,,
			CommonStockPayments,"-312,148,000","-30,893,000","-151,204,000","-84,132,000","-45,919,000","-9,283,000","-6,364,000","0",,,"-3,385,000","-20,087,000",,,,,,,,,,,,
		CashDividendsPaid,"-7,683,000","-1,893,000","-1,935,000","-2,003,000","-1,852,000","-1,841,000","-1,809,000","-1,799,000","-1,790,000","-17,773,000","-17,586,000","-17,698,000","-17,918,000","-16,043,000","-13,929,000","-13,929,000",,,,,,,,
			CommonStockDividendPaid,,,,,,,"-1,809,000","-1,799,000","-1,790,000","-17,773,000","-17,586,000","-17,698,000","-17,918,000","-16,043,000","-13,929,000","-13,929,000",,,,,,,,
		NetOtherFinancingCharges,"-40,184,000","-25,710,000","-105,607,000","133,025,000","-8,614,000","-73,134,000","31,794,000","-9,902,000","-38,505,000","-77,583,000","-17,423,000","-29,417,000","-66,120,000","36,806,000","-25,358,000","87,756,000","150,854,000","183,215,000","-73,578,000","-68,708,000","-871,000","-10,593,000","-1,188,000","-7,837,000"
EndCashPosition,"517,959,000","517,959,000","266,500,000","245,205,000","237,647,000","211,149,000","258,399,000","336,662,000","367,138,000","351,589,000","221,872,000","174,316,000","165,332,000","137,833,000","185,406,000","387,058,000","375,265,000","292,013,000","121,027,000","137,294,000","95,723,000","137,946,000","66,627,000","76,003,000"
	ChangesInCash,"306,810,000","251,459,000","21,295,000","7,558,000","26,498,000","-47,250,000","-78,263,000","-30,476,000","15,549,000","129,717,000","47,556,000","8,984,000","27,499,000","-49,573,000","-201,652,000","11,793,000","83,252,000","118,639,000","-16,267,000","41,571,000","8,704,000","20,392,000","-9,376,000","-39,281,000"
	BeginningCashPosition,"211,149,000","266,500,000","245,205,000","237,647,000","211,149,000","258,399,000","336,662,000","367,138,000","351,589,000","221,872,000","174,316,000","165,332,000","137,833,000","187,406,000","387,058,000","375,265,000","292,013,000","173,374,000","137,294,000","95,723,000","137,946,000","117,554,000","76,003,000","115,284,000"
IncomeTaxPaidSupplementalData,"125,466,000","26,190,000","61,242,000",,,"105,000","10,828,000","11,335,000","1,581,000","56,544,000","12,150,000","8,989,000","14,671,000","59,279,000","262,000","869,000","15,000","19,000","13,000","9,000","6,000","18,000","12,000","9,000"
InterestPaidSupplementalData,"35,379,000","0","17,114,000",,,"892,000","18,205,000","1,969,000","19,344,000","1,122,000","17,630,000","718,000","18,323,000","288,000","27,938,000","20,534,000","20,444,000","12,922,000","3,155,000","5,585,000","9,294,000","2,969,000","2,716,000","2,711,000"
CapitalExpenditure,"-25,947,000","-8,669,000","-8,439,000","-5,179,000","-3,660,000","-2,443,000","-3,444,000","-4,205,000","-2,236,000","-9,941,000","-11,723,000","-12,830,000","-5,228,000","-6,234,000","-11,213,000","-2,174,000","-8,513,000","-2,223,000","-7,214,000","-5,109,000","-5,748,000","-3,053,000","-10,967,000","-13,520,000"
IssuanceOfCapitalStock,,,,,,,,,,,,"0","0","0","-3,400,000","112,683,000","152,886,000","241,960,000",,,,,,
IssuanceOfDebt,"8,780,304,000","1,671,022,000","3,251,791,000","2,713,552,000","1,143,939,000","2,194,595,000","4,088,340,000","3,226,603,000","2,513,573,000","2,910,715,000","1,271,991,000","4,057,751,000","2,004,040,000","1,604,443,000","3,214,737,000","3,395,405,000","1,323,348,000","1,587,706,000","1,651,081,000","1,605,953,000","4,089,803,000","2,196,850,000","2,999,657,000","2,541,029,000"
RepaymentOfDebt,"-9,165,632,000","-2,290,018,000","-3,278,698,000","-2,079,393,000","-1,550,801,000","-2,438,764,000","-4,737,472,000","-2,855,365,000","-2,152,799,000","-2,052,041,000","-1,753,203,000","-4,151,326,000","-2,029,351,000","-1,717,084,000","-3,704,861,000","-2,912,616,000","-1,816,895,000","-1,104,361,000","-1,947,808,000","-1,944,528,000","-3,837,571,000","-2,458,226,000","-2,561,875,000","-2,567,633,000"
RepurchaseOfCapitalStock,"-312,148,000","-30,893,000","-151,204,000","-84,132,000","-45,919,000","-9,283,000","-6,364,000","0",,,"-3,385,000","-20,087,000",,,,,,,,,,,,
FreeCashFlow,"136,539,000","493,486,000","269,409,000","-1,116,878,000","490,522,000","288,517,000","559,912,000","-390,160,000","-304,930,000","-662,342,000","581,622,000","161,975,000","173,949,000","33,199,000","292,780,000","-517,545,000","460,892,000","-592,617,000","335,327,000","314,970,000","-112,562,000","293,358,000","-446,124,000","-5,625,000"
