name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,10/31/2011,07/31/2011
			ReceivablesAdjustmentsAllowances,"-1,190,000","-1,572,000",,,"-331,000","-8,487,000","-7,789,000","-9,972,000","-8,586,000","-8,563,000","-10,344,000","-11,183,000","-10,878,000","-11,937,000","-11,917,000","-11,522,000","-7,987,000","-8,235,000","-8,745,000","-10,052,000","-8,529,000","-6,852,000","-6,284,000","-6,840,000","-5,993,000","-6,184,000","-6,208,000","-5,692,000","-5,760,000","-5,437,000","-5,684,000","-5,596,000","-4,636,000","-4,948,000","-4,481,000","-5,583,000","-5,228,000","-5,255,000","-4,952,000","-5,044,000","-4,665,000","-3,710,000"
		Inventory,"779,279,000","673,170,000","533,552,000","504,726,000","447,811,000","302,307,000","319,545,000","315,078,000","359,447,000","144,981,000","9,586,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,675,000","2,964,000","2,125,000","572,000","2,000,000","1,390,000"
		RestrictedCash,"386,886,000","369,567,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,"0","0","0","0","6,956,000","3,881,000","3,192,000","2,847,000","3,496,000","3,354,000","3,727,000","6,773,000","6,921,000","7,574,000","4,013,000","3,636,000","4,058,000","4,442,000","2,875,000","3,375,000","4,232,000","76,000","18,000","64,000","41,000","21,000","22,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,"0","0","0","0","6,956,000","3,881,000","3,192,000","2,847,000","3,496,000","3,354,000","3,727,000","6,773,000","6,921,000","7,574,000","4,013,000","3,636,000","4,058,000","4,442,000","2,875,000","3,375,000","4,232,000","76,000","18,000","64,000","41,000","21,000","22,000"
		AssetsHeldForSaleCurrent,"203,679,000","0","0","113,671,000","138,319,000","43,023,000",,,,"0","0","0","0","4,357,000","5,231,000","8,941,000","12,070,000","16,173,000","14,678,000","11,989,000","17,549,000","18,083,000","16,623,000","9,886,000","11,164,000","9,658,000","6,357,000","5,160,000","5,613,000","5,398,000","5,425,000","4,413,000",,,,,,,,,,
		OtherCurrentAssets,"28,403,000","24,063,000","18,643,000","21,558,000","22,357,000","20,772,000","22,845,000","24,298,000","28,279,000","8,763,000","3,160,000","2,405,000","16,782,000","2,928,000","3,201,000","5,429,000","19,473,000","3,909,000","4,717,000","5,812,000","10,088,000","3,196,000","2,796,000","5,838,000","21,188,000","2,384,000","2,552,000","6,470,000","18,371,000","3,789,000","3,058,000","5,325,000","18,527,000","2,926,000","2,469,000","4,963,000",,,,"4,756,000","472,000","54,000"
	TotalNonCurrentAssets,"2,195,197,000","2,434,959,000","2,023,731,000","2,000,989,000","2,000,329,000","1,272,470,000","1,305,905,000","1,326,925,000","1,348,515,000","382,467,000","205,356,000","66,909,000","75,369,000","77,987,000","79,421,000","78,295,000","91,707,000","89,487,000","88,575,000","88,601,000","98,149,000","90,609,000","86,468,000","92,483,000","100,118,000","83,669,000","78,925,000","78,281,000","95,181,000","81,594,000","72,443,000","73,231,000","87,246,000","78,933,000","82,408,000","66,397,000","115,603,000","106,232,000","92,991,000","86,462,000","86,733,000","76,614,000"
		NetPPE,"950,876,000","1,164,627,000","859,529,000","875,036,000","872,465,000","654,381,000","659,910,000","682,411,000","689,805,000","173,378,000","51,924,000","32,676,000","34,648,000","36,185,000","37,091,000","38,636,000","40,050,000","39,747,000","39,744,000","39,789,000","41,734,000","41,487,000","41,013,000","40,957,000","41,216,000","39,695,000","37,937,000","36,232,000","42,615,000","41,635,000","38,866,000","38,343,000","37,553,000","36,470,000","34,805,000","33,037,000","31,978,000","28,693,000","25,462,000","23,948,000","21,177,000","19,767,000"
			GrossPPE,"950,876,000","1,268,710,000","859,529,000","875,036,000","872,465,000","714,066,000","659,910,000","682,411,000","689,805,000","173,378,000","51,924,000","71,994,000","34,648,000","36,185,000","37,091,000","70,175,000","40,050,000","39,747,000","66,916,000","65,761,000","67,415,000","66,233,000","64,839,000","62,009,000","61,041,000","58,494,000","55,602,000","55,183,000","55,082,000","66,571,000","62,629,000","60,654,000","58,782,000","56,825,000","54,500,000","52,043,000","50,264,000","46,402,000","42,998,000","40,630,000",,
				Properties,,"0",,,,"0",,,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,
				LandAndImprovements,,"36,306,000",,,,"590,000",,,,,,"1,413,000",,,,"1,464,000",,,,"1,464,000",,,,"2,413,000",,,,"2,259,000",,,,"2,253,000",,,,"1,328,000",,,,"997,000",,
				BuildingsAndImprovements,,"176,188,000",,,,"1,546,000",,,,,,"8,206,000",,,,"8,142,000",,,,"7,964,000",,,,"8,730,000",,,,"8,481,000",,,,"7,419,000",,,,"7,602,000",,,,"6,826,000",,
				MachineryFurnitureEquipment,,"215,400,000",,,,"127,610,000",,,,,,"62,210,000",,,,"60,445,000",,,,"56,201,000",,,,"50,725,000",,,,"43,907,000",,,,"50,782,000",,,,"42,888,000",,,,"32,515,000",,
				OtherProperties,"950,876,000","720,889,000","859,529,000","875,036,000","872,465,000","512,920,000","659,910,000","682,411,000","689,805,000","173,378,000","51,924,000","45,000","34,648,000","36,185,000","37,091,000",,"40,050,000","39,747,000","39,744,000","39,789,000",,"41,487,000",,"40,957,000","41,216,000",,"37,937,000","36,232,000","42,615,000",,"38,866,000","38,343,000",,"36,470,000","34,805,000",,,,,,,
				ConstructionInProgress,,"4,388,000",,,,"3,773,000",,,,,,,,,,,,,,,,,,"3,000",,,,"393,000",,,,,,,,,,,,,,
				Leases,,"115,539,000",,,,"67,627,000",,,,,,"120,000",,,,"124,000",,,,"132,000",,,,"138,000",,,,"143,000",,,,"200,000",,,,"225,000",,,,"292,000",,
			AccumulatedDepreciation,,"-104,083,000",,,,"-59,685,000",,,,,,"-39,318,000",,,,"-31,539,000",,,"-27,172,000","-25,972,000","-25,681,000","-24,746,000","-23,826,000","-21,052,000","-19,825,000","-18,799,000","-17,665,000","-18,951,000","-12,467,000","-24,936,000","-23,763,000","-22,311,000","-21,229,000","-20,355,000","-19,695,000","-19,006,000","-18,286,000","-17,709,000","-17,536,000","-16,682,000",,
		GoodwillAndOtherIntangibleAssets,"1,154,606,000","1,157,174,000","1,096,346,000","1,099,421,000","1,101,098,000","591,672,000","615,266,000","613,975,000","618,238,000","183,112,000","143,639,000","25,727,000","27,950,000","29,281,000","30,762,000","31,477,000","32,278,000","30,477,000","29,522,000","29,800,000","27,459,000","21,090,000","20,067,000","20,498,000","17,286,000","17,159,000","16,622,000","18,049,000","20,543,000","15,112,000","15,795,000","17,292,000","23,924,000","23,510,000","20,269,000","16,606,000","26,474,000","27,428,000","27,396,000","24,071,000","22,398,000","21,580,000"
			Goodwill,"806,697,000","806,536,000","787,441,000","787,241,000","786,685,000","456,977,000","469,788,000","468,088,000","469,459,000","118,844,000","94,553,000","6,566,000","7,348,000","7,550,000","7,997,000","8,640,000","9,210,000","7,448,000","7,620,000","8,576,000","4,811,000","4,124,000","4,183,000","4,228,000","4,069,000","3,157,000","3,283,000","3,377,000","3,185,000","2,978,000","3,009,000","2,997,000","6,279,000","7,194,000","6,992,000","5,685,000","1,913,000","1,913,000","1,913,000","1,913,000","1,913,000","1,913,000"
			OtherIntangibleAssets,"347,909,000","350,638,000","308,905,000","312,180,000","314,413,000","134,695,000","145,478,000","145,887,000","148,779,000","64,268,000","49,086,000","19,161,000","20,602,000","21,731,000","22,765,000","22,837,000","23,068,000","23,029,000","21,902,000","21,224,000","22,648,000","16,966,000","15,884,000","16,270,000","13,217,000","14,002,000","13,339,000","14,672,000","17,358,000","12,134,000","12,786,000","14,295,000","17,645,000","16,316,000","13,277,000","10,921,000","24,561,000","25,515,000","25,483,000","22,158,000","20,485,000","19,667,000"
		InvestmentsAndAdvances,"11,626,000","35,249,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"11,626,000","35,249,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"11,156,000","11,755,000","12,000,000","12,200,000","11,706,000","12,800,000",,"-706,000","-584,000","-781,000","-1,114,000","-633,000","-946,000","-1,502,000","-1,642,000","-965,000","-1,006,000","-1,614,000","-1,880,000","-1,968,000","-1,713,000","-2,139,000","-2,339,000","-2,010,000","-1,338,000","-1,891,000","-1,933,000","-1,663,000","-1,339,000","-1,708,000","-1,421,000",,,"-1,100,000","-1,939,000","-1,101,000","-2,082,000","-2,082,000","-2,082,000","-2,086,000",,
		NonCurrentNoteReceivables,"48,355,000","47,252,000",,,,"16,689,000","16,095,000","15,811,000","16,165,000","20,054,000","6,887,000","7,445,000","11,435,000","10,569,000","9,882,000","6,554,000","17,676,000","18,049,000","18,202,000","18,213,000","27,455,000","26,897,000","24,481,000","25,514,000","34,374,000","25,090,000","23,079,000","22,416,000","29,389,000","24,002,000","16,996,000","15,824,000","23,645,000","17,893,000","27,045,000","15,453,000","53,527,000","46,448,000","39,626,000","37,949,000","42,386,000","34,333,000"
		NonCurrentDeferredAssets,,,,,,,,,,"1,038,000","323,000","315,000","307,000","1,441,000","1,272,000","343,000","174,000","177,000","173,000",,,,,,,,,,,,,,,,,"0",,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,"1,038,000","323,000","315,000","307,000","1,441,000","1,272,000","343,000","174,000","177,000","173,000",,,,,,,,,,,,,,,,,"0",,,,,,
		OtherNonCurrentAssets,"18,578,000","18,902,000","55,856,000","14,332,000","15,060,000","9,728,000","14,634,000","15,434,000","24,891,000","5,666,000","3,697,000","1,379,000","1,975,000","2,013,000","2,056,000","2,250,000","2,535,000","2,651,000","2,814,000","2,767,000","3,214,000","3,274,000","3,246,000","7,524,000","8,580,000","3,616,000","3,220,000","3,247,000","3,973,000","2,553,000","2,207,000","1,772,000","2,124,000","2,160,000","2,228,000","2,402,000","5,706,000","5,745,000","2,589,000","2,580,000","772,000","934,000"
TotalLiabilitiesNetMinorityInterest,"3,101,723,000","3,150,340,000","2,192,102,000","2,399,456,000","2,398,477,000","1,452,494,000","1,503,972,000","1,592,922,000","1,690,503,000","444,252,000","174,498,000","56,287,000","163,743,000","100,677,000","73,684,000","66,501,000","186,501,000","114,406,000","78,868,000","87,813,000","208,503,000","124,548,000","89,576,000","81,830,000","223,866,000","116,315,000","84,003,000","85,284,000","199,990,000","116,353,000","75,687,000","88,578,000","178,674,000","100,988,000","77,354,000","87,694,000","198,415,000","114,725,000","81,459,000","88,539,000","97,639,000","70,857,000"
	CurrentLiabilities,"1,171,600,000","1,120,656,000","554,366,000","585,124,000","591,563,000","538,973,000","537,907,000","594,266,000","680,414,000","155,996,000","61,651,000","48,188,000","153,667,000","89,819,000","61,930,000","57,072,000","41,016,000","27,154,000","31,390,000","53,168,000","44,540,000","25,833,000","30,480,000","50,851,000","41,397,000","28,491,000","33,952,000","53,818,000","52,968,000","28,997,000","28,008,000","55,783,000","41,205,000","29,344,000","27,506,000","47,054,000","47,336,000","33,109,000","30,786,000","49,980,000","35,019,000","31,434,000"
		PayablesAndAccruedExpenses,"458,776,000","410,552,000","360,274,000","351,096,000","338,450,000","265,016,000","257,387,000","222,461,000","259,803,000","67,386,000","26,216,000","31,401,000","27,418,000","21,986,000","28,399,000","36,938,000","33,769,000","19,420,000","23,334,000","42,538,000","35,416,000","17,715,000","20,039,000","40,222,000","31,764,000","17,304,000","26,409,000","43,808,000","42,767,000","19,808,000","18,170,000","42,935,000","28,194,000","16,166,000","16,766,000","36,099,000","36,987,000","23,601,000","23,160,000","42,752,000","26,119,000","25,009,000"
			Payables,,,,,,,,,,"67,386,000","26,216,000","31,401,000","27,418,000","21,986,000","28,399,000","36,938,000","33,769,000","19,420,000","23,334,000","42,538,000","35,416,000","17,715,000","20,039,000","40,222,000","31,764,000","17,304,000","26,409,000","43,808,000","42,767,000","19,808,000","18,170,000","42,935,000","28,194,000","16,166,000","16,766,000","36,099,000","36,987,000","23,601,000","23,160,000","42,752,000","26,119,000","25,009,000"
				AccountsPayable,,,,,,,,,,"67,386,000","25,855,000","30,954,000","27,384,000","21,986,000","28,399,000","32,427,000","33,769,000","19,420,000","23,126,000","36,096,000","35,416,000","17,715,000","20,039,000","36,641,000","31,764,000","17,304,000","26,222,000","41,661,000","42,767,000","19,808,000","18,170,000","33,259,000","28,194,000","16,166,000","16,766,000","30,202,000","36,987,000","23,601,000","23,160,000","36,063,000","10,950,000","10,378,000"
				TotalTaxPayable,,,,,,,,,,"0","361,000","447,000","34,000","0","0","4,511,000","0","0","208,000","6,442,000","0","0","0","3,581,000",,"0","187,000","2,147,000","0","0","0","9,676,000","0","0","0","5,897,000","0","0","0","6,689,000","0","0"
					IncomeTaxPayable,,,,,,,,,,"0","361,000","447,000","34,000","0","0","4,511,000","0","0","208,000","6,442,000","0","0","0","3,581,000",,"0","187,000","2,147,000","0","0","0","9,676,000","0","0","0","5,897,000","0","0","0","6,689,000",,
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,169,000","14,631,000"
		CurrentDebtAndCapitalLeaseObligation,"661,252,000","659,271,000","159,997,000","170,345,000","167,963,000","237,078,000","244,059,000","333,797,000","384,167,000","85,422,000","31,231,000","13,108,000","121,656,000","63,960,000","29,513,000","18,113,000","5,223,000","5,306,000","5,202,000","7,738,000","5,688,000","3,663,000","6,754,000","5,947,000","5,220,000","4,922,000","1,958,000","3,934,000","4,107,000","1,965,000","3,042,000","6,797,000","6,649,000","6,485,000","3,918,000","3,400,000","3,488,000","3,321,000","3,174,000","2,736,000","712,000","1,381,000"
			CurrentDebt,"487,957,000","486,170,000","1,420,000","11,544,000","12,014,000","105,388,000","112,374,000","203,490,000","257,466,000","52,714,000","24,450,000","13,108,000","121,656,000","63,960,000","29,513,000","18,113,000","5,223,000","5,306,000","5,202,000","7,738,000","5,688,000","3,663,000","6,754,000","5,947,000","5,220,000","4,922,000","1,958,000","3,934,000","4,107,000","1,965,000","3,042,000","6,797,000","6,649,000","6,485,000","3,918,000","3,400,000","3,488,000","3,321,000","3,174,000","2,736,000","712,000","1,381,000"
				LineOfCredit,,,,,,,,,,"39,260,000","20,000,000",,"107,893,000","48,275,000","12,590,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"487,957,000","486,170,000","1,420,000","11,544,000","12,014,000","105,388,000","112,374,000","203,490,000","257,466,000","13,454,000","4,450,000",,"13,763,000","15,685,000","16,923,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"173,295,000","173,101,000","158,577,000","158,801,000","155,949,000","131,690,000","131,685,000","130,307,000","126,701,000","32,708,000","6,781,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,"3,188,000","4,204,000","3,679,000","4,593,000","3,873,000","4,018,000","2,021,000","2,024,000","2,428,000","2,854,000","2,892,000","3,436,000","4,455,000","3,687,000","4,682,000","4,413,000","6,265,000","5,585,000","6,076,000","6,094,000","7,224,000","6,796,000","6,051,000","6,362,000","6,693,000","6,822,000","7,555,000","6,861,000","6,187,000","4,452,000","4,492,000","8,188,000","5,044,000"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,000","416,000","1,607,000","1,222,000",,
			CurrentDeferredRevenue,,,,,,,,,,"3,188,000","4,204,000","3,679,000","4,593,000","3,873,000","4,018,000","2,021,000","2,024,000","2,428,000","2,854,000","2,892,000","3,436,000","4,455,000","3,687,000","4,682,000","4,413,000","6,265,000","5,585,000","6,076,000","6,094,000","7,224,000","6,796,000","6,051,000","6,362,000","6,693,000","6,822,000","7,555,000","6,855,000","5,771,000","2,845,000","3,270,000","8,188,000","5,044,000"
		OtherCurrentLiabilities,"51,572,000","50,833,000","34,095,000","63,683,000","85,150,000","36,879,000","36,461,000","38,008,000","36,444,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,930,123,000","2,029,684,000","1,637,736,000","1,814,332,000","1,806,914,000","913,521,000","966,065,000","998,656,000","1,010,089,000","288,256,000","112,847,000","8,099,000","10,076,000","10,858,000","11,754,000","9,429,000","145,485,000","87,252,000","47,478,000","34,645,000","163,963,000","98,715,000","59,096,000","30,979,000","182,469,000","87,824,000","50,051,000","31,466,000","147,022,000","87,356,000","47,679,000","32,795,000","137,469,000","71,644,000","49,848,000","40,640,000","151,079,000","81,616,000","50,673,000","38,559,000","62,620,000","39,423,000"
		LongTermDebtAndCapitalLeaseObligation,"1,839,384,000","1,940,796,000","1,586,370,000","1,767,382,000","1,760,705,000","875,669,000","928,966,000","963,403,000","988,681,000","285,036,000","96,801,000","1,940,000","1,946,000","1,979,000","1,895,000","2,270,000","136,610,000","78,056,000","38,427,000","18,461,000","150,453,000","83,703,000","46,282,000","17,601,000","169,214,000","75,422,000","37,414,000","21,463,000","132,540,000","73,830,000","34,925,000","21,691,000","126,929,000","61,446,000","40,140,000","24,283,000","132,880,000","64,948,000","36,834,000","26,249,000","50,303,000","26,927,000"
			LongTermDebt,"1,286,972,000","1,383,725,000","1,072,909,000","1,245,377,000","1,243,132,000","468,655,000","516,353,000","537,148,000","554,004,000","193,472,000","78,188,000","1,940,000","1,946,000","1,979,000","1,895,000","2,270,000","136,610,000","78,056,000","38,427,000","18,461,000","150,453,000","83,703,000","46,282,000","17,601,000","169,214,000","75,422,000","37,414,000","21,463,000","132,540,000","73,830,000","34,925,000","21,691,000","126,929,000","61,446,000","40,140,000","24,283,000","132,880,000","64,948,000","36,834,000","26,249,000","50,303,000","26,927,000"
			LongTermCapitalLeaseObligation,"552,412,000","557,071,000","513,461,000","522,005,000","517,573,000","407,014,000","412,613,000","426,255,000","434,677,000","91,564,000","18,613,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,"3,220,000","16,046,000","6,159,000","6,922,000","7,809,000","8,789,000","6,089,000","8,875,000","9,196,000","9,051,000","16,184,000","13,510,000","15,012,000","12,814,000","13,378,000","13,255,000","12,402,000","12,637,000","10,003,000","14,482,000","13,526,000","12,754,000","11,104,000","10,540,000","10,198,000","9,708,000","11,246,000","18,199,000","16,668,000","13,839,000","12,310,000","12,317,000","12,496,000"
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,"0","11,247,000","537,000","1,723,000","919,000","919,000","1,397,000","3,682,000","3,585,000","3,585,000","10,367,000","8,203,000","9,107,000","6,259,000","6,322,000","6,049,000","4,747,000","3,673,000","2,363,000","6,705,000","5,158,000","4,657,000","3,045,000","2,030,000","2,106,000","600,000","865,000","18,199,000","16,668,000","13,839,000","12,310,000","12,317,000","12,496,000"
			NonCurrentDeferredRevenue,,,,,,,,,,"3,220,000","4,799,000","5,622,000","5,199,000","6,890,000","7,870,000","4,692,000","5,193,000","5,611,000","5,466,000","5,817,000","5,307,000","5,905,000","6,555,000","7,056,000","7,206,000","7,655,000","8,964,000","7,640,000","7,777,000","8,368,000","8,097,000","8,059,000","8,510,000","8,092,000","9,108,000","10,381,000",,,,,,
		TradeandOtherPayablesNonCurrent,,,,,,,,,,"0","0","0","1,208,000","1,070,000","1,070,000","1,070,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","5,111,000",,,,,,
		LiabilitiesHeldforSaleNonCurrent,,"0","0","0","0","8,779,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"90,739,000","88,888,000","51,366,000","46,950,000","46,209,000","37,852,000","37,099,000","35,253,000","21,408,000",,,,,,,,,,,,,,,,,,,,,,,"3,045,000",,"2,106,000","600,000",,,,,,,
TotalEquityGrossMinorityInterest,"751,686,000","762,831,000","639,482,000","487,995,000","463,460,000","385,167,000","408,532,000","290,709,000","329,020,000","242,269,000","208,227,000","103,714,000","73,341,000","73,283,000","86,076,000","111,502,000","88,707,000","91,609,000","105,930,000","116,455,000","89,248,000","88,757,000","100,710,000","111,501,000","79,934,000","75,998,000","87,323,000","98,862,000","71,815,000","70,270,000","87,778,000","110,185,000","77,298,000","73,773,000","81,300,000","81,836,000","90,057,000","88,805,000","95,282,000","100,202,000","73,519,000","78,086,000"
	StockholdersEquity,"751,686,000","762,831,000","639,482,000","487,995,000","463,460,000","385,167,000","408,532,000","290,709,000","309,008,000","171,496,000","142,185,000","103,714,000","73,341,000","73,283,000","86,076,000","111,502,000","88,707,000","91,609,000","105,930,000","116,455,000","89,248,000","88,757,000","100,710,000","111,501,000","79,934,000","75,998,000","87,323,000","98,862,000","71,815,000","70,270,000","87,778,000","110,185,000","77,298,000","73,773,000","81,300,000","81,836,000","90,057,000","88,805,000","95,282,000","100,202,000","73,519,000","78,086,000"
		CapitalStock,"449,000","448,000","447,000","447,000","447,000","414,000","413,000","352,000","308,000","109,373,000","178,000","140,000","141,000","140,000","140,000","130,000","129,000","129,000","129,000","129,000","129,000","129,000","129,000","129,000","129,000","128,000","128,000","128,000","127,000","126,000","127,000","133,000","131,000","129,000","129,000","129,000","130,000","130,000","130,000","2,241,000","2,242,000","2,242,000"
			PreferredStock,"45,000","45,000","45,000","45,000","45,000","13,000","12,000",,"11,000","19,000","16,000","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,129,000","2,129,000","2,129,000"
