name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013
MarketCap,"1,336,834,933","1,631,570,721","2,258,422,925","2,775,724,775","4,350,526,023","3,133,392,599","2,681,276,108","1,772,916,003","1,632,656,925","1,783,810,087","2,760,856,490","2,284,388,490","3,045,684,945","4,180,423,440","3,153,046,819","5,912,538,137","5,609,867,015","7,670,095,990","7,216,528,729","6,410,901,739","7,340,910,820","8,069,487,214","7,176,994,474","5,807,283,753","5,976,940,046","5,356,830,204","4,954,536,342","5,723,432,594","5,795,484,885","5,405,746,387","4,288,190,610","4,486,330,852","4,329,263,356","4,595,392,183","3,518,363,438"
EnterpriseValue,"11,645,134,933","10,828,470,721","11,411,222,925","11,902,424,775","13,602,626,023","12,194,492,599","11,782,276,108","10,990,416,003","11,029,356,925","11,079,710,087","12,345,556,490","12,262,888,490","10,328,884,945","7,708,132,440","6,784,439,819","9,741,046,137","9,508,955,015","11,585,519,990","11,353,302,729","10,496,377,739","11,470,691,820","12,203,269,214","11,373,705,474","10,239,095,753","10,532,585,046","10,037,597,204","9,692,076,342","10,289,367,594","7,766,487,885","7,384,150,387","6,381,014,610","6,716,331,852","6,536,714,356","6,763,624,183","6,221,088,438"
PeRatio,,,,,,,,,,,,,"29.13","30.181","14.766","29.577","29.801","40.786","38.602","27.675","30.669","36.912","79.149",,,,"95.889","25.235","27.736","23.016","23.792","47.155","63.351","205.667","88.393"
ForwardPeRatio,"4.127","5.173","7.722","5.612","11.806","8.467","7.082","4.61","7.616","4.494","6.84","5.179","6.278","9.843","7.622","11.481","12.121","15.552","15.129","13.28","9.901","10.152","9.074","18.692","17.241","10.299","10.571","11.877","14.451","12.642","9.98","10.111","10.941","13.141","12.531"
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.529","1.997","2.022",,,
PsRatio,"0.151","0.187","0.263","0.319","0.499","0.358","0.305","0.199","0.174","0.211","0.387","0.389","0.673","0.929","0.691","1.304","1.259","1.725","1.617","1.372","1.527","1.664","1.461","1.262","1.434","1.392","1.435","1.645","1.575","1.427","1.113","1.198","1.193","1.163","1.009"
PbRatio,,,,"40.286","20.936","8.826","10.552","5.914","2.847","2.133","2.28","1.603","1.748","2.393","1.797","3.471","3.242","4.659","4.657","4.169","5.228","5.788","5.031","4.399","4.639","4.381","3.758","4.058","4.327","4.134","3.318","3.669","3.736","4.224","5.347"
EnterprisesValueRevenueRatio,"1.332","4.859","5.131","5.654","6.225","5.885","5.527","5.069","5.245","5.449","5.371","5.152","4.024","7.011","6.414","8.467","7.669","10.339","10.133","9.299","9.77","10.73","9.648","7.913","8.06","8.774","8.483","10.579","8.955","8.946","7.708","6.713","6.131","7.234","7.349"
EnterprisesValueEBITDARatio,"14.357","52.135","48.766","61.927","76.764","58.18","36.298","43.944","1,267.742","67.89","-147.851","73.873","930.53","42.704","70.645","43.1","37.645","59.246","61.061","47.301","49.641","59.271","54.286","37.209","38.45","52.679","81.532","424.286","43.932","47.259","44.814","31.354","33.522","33.17","65.923"
