name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005
		Inventory,"1,129,000,000","1,216,000,000","1,270,000,000","1,339,000,000","1,359,000,000","1,347,000,000","1,331,000,000","1,278,000,000","1,218,000,000","1,199,000,000","1,209,000,000","1,216,000,000","1,213,000,000","1,224,000,000","1,197,000,000","1,243,000,000","337,000,000","340,000,000","317,000,000","315,000,000","324,000,000","315,000,000","287,000,000","286,000,000","293,000,000","295,000,000","273,000,000","285,000,000","292,000,000","302,000,000","306,000,000","322,000,000","336,000,000","346,000,000","327,000,000","330,000,000","365,000,000","379,000,000","372,000,000","363,000,000","362,000,000","351,000,000","337,000,000","344,000,000","345,000,000","348,000,000","336,000,000","343,000,000","330,000,000","354,000,000","360,000,000","391,000,000","392,000,000","414,000,000","495,000,000","618,000,000","588,000,000","586,000,000","554,000,000","614,000,000","543,000,000","520,000,000","550,000,000","503,000,000","497,000,000","446,000,000"
			WorkInProcess,"15,000,000","13,000,000","27,000,000","31,000,000","30,000,000","30,000,000","26,000,000","31,000,000","21,000,000","24,000,000","33,000,000","25,000,000","50,000,000","45,000,000","38,000,000","31,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"477,000,000","438,000,000","426,000,000","308,000,000"
			FinishedGoods,"917,000,000","999,000,000","1,022,000,000","1,086,000,000","1,089,000,000","1,050,000,000","998,000,000","902,000,000","825,000,000","805,000,000","794,000,000","821,000,000","791,000,000","801,000,000","772,000,000","833,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"320,000,000","295,000,000","221,000,000","240,000,000"
			OtherInventories,"197,000,000","204,000,000","221,000,000","222,000,000","240,000,000","267,000,000","307,000,000","345,000,000","372,000,000","370,000,000","382,000,000","370,000,000","372,000,000","378,000,000","387,000,000","379,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81,000,000","81,000,000","95,000,000","88,000,000"
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-328,000,000","-311,000,000","-245,000,000","-190,000,000"
		PrepaidAssets,"228,000,000","246,000,000","196,000,000","204,000,000","209,000,000","224,000,000","202,000,000","216,000,000","221,000,000","236,000,000","198,000,000","195,000,000","175,000,000","177,000,000","129,000,000","157,000,000","186,000,000","144,000,000","161,000,000","187,000,000","188,000,000","144,000,000","153,000,000","183,000,000","177,000,000","153,000,000","141,000,000","172,000,000","175,000,000","147,000,000","143,000,000","167,000,000","157,000,000","153,000,000","136,000,000","156,000,000","145,000,000","122,000,000","107,000,000","116,000,000","133,000,000","121,000,000","104,000,000","118,000,000","116,000,000","104,000,000","102,000,000","117,000,000","118,000,000","116,000,000","127,000,000","152,000,000","154,000,000","151,000,000","158,000,000","181,000,000","177,000,000","160,000,000","150,000,000","164,000,000","180,000,000","168,000,000","158,000,000",,,
		RestrictedCash,"166,000,000","128,000,000","128,000,000","118,000,000","139,000,000","121,000,000","122,000,000","134,000,000","153,000,000","147,000,000","148,000,000","152,000,000","186,000,000","155,000,000",,,,"142,000,000",,,,"134,000,000",,,,"132,000,000",,,,"126,000,000",,,,"121,000,000",,,,"121,000,000",,,,,,,,,,,,,,,,,,,,"66,000,000",,,,,,,,
		CurrentDeferredAssets,,,,,,"117,000,000",,,,"132,000,000",,,,"139,000,000",,,,"55,000,000",,,,"52,000,000",,,"144,000,000","126,000,000","121,000,000","120,000,000","115,000,000","114,000,000","97,000,000","93,000,000","102,000,000","138,000,000","97,000,000","118,000,000","152,000,000","181,000,000","160,000,000","176,000,000","159,000,000","153,000,000","168,000,000","172,000,000","153,000,000","179,000,000","144,000,000","156,000,000","188,000,000","189,000,000","95,000,000","102,000,000","122,000,000","148,000,000","97,000,000","95,000,000","115,000,000","101,000,000","93,000,000","90,000,000","96,000,000","105,000,000","128,000,000","73,000,000","121,000,000","84,000,000"
			CurrentDeferredTaxesAssets,,,,,,"27,000,000",,,,"26,000,000",,,,"29,000,000",,,,,,,,,,,"144,000,000","126,000,000","121,000,000","120,000,000","115,000,000","114,000,000","97,000,000","93,000,000","102,000,000","108,000,000","97,000,000","118,000,000","152,000,000","157,000,000","160,000,000","176,000,000","159,000,000","153,000,000","168,000,000","172,000,000","153,000,000","179,000,000","144,000,000","156,000,000","188,000,000","189,000,000","95,000,000","102,000,000","122,000,000","148,000,000","97,000,000","95,000,000","115,000,000","101,000,000","93,000,000","90,000,000","96,000,000","105,000,000","128,000,000","73,000,000","121,000,000","84,000,000"
		AssetsHeldForSaleCurrent,,,,,,,,,,"0","214,000,000","272,000,000","270,000,000","203,000,000",,,"1,726,000,000","1,429,000,000",,,,"10,000,000",,,,"2,000,000",,,,"9,000,000",,,,"8,000,000",,,,"9,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,"26,000,000",,,,"30,000,000",,,,"47,000,000",,,"424,000,000","27,000,000","429,000,000","486,000,000","466,000,000","34,000,000","265,000,000","340,000,000","337,000,000","36,000,000","290,000,000","386,000,000","347,000,000","35,000,000","293,000,000","436,000,000","399,000,000","47,000,000","298,000,000","386,000,000","330,000,000","36,000,000","262,000,000","306,000,000","343,000,000","257,000,000","230,000,000","286,000,000","286,000,000","245,000,000","216,000,000","233,000,000","239,000,000","233,000,000","278,000,000","295,000,000","280,000,000","311,000,000","299,000,000","406,000,000","286,000,000","91,000,000","245,000,000","308,000,000","228,000,000","239,000,000","248,000,000","333,000,000","314,000,000","204,000,000"
	TotalNonCurrentAssets,"2,289,000,000","2,100,000,000","2,244,000,000","2,221,000,000","2,235,000,000","1,996,000,000","2,248,000,000","2,172,000,000","2,237,000,000","2,091,000,000","2,289,000,000","2,186,000,000","2,152,000,000","1,929,000,000","2,456,000,000","2,410,000,000","7,417,000,000","7,521,000,000","8,222,000,000","8,090,000,000","8,041,000,000","8,093,000,000","7,900,000,000","7,815,000,000","7,816,000,000","7,936,000,000","7,864,000,000","7,860,000,000","7,791,000,000","7,901,000,000","7,715,000,000","7,803,000,000","7,783,000,000","7,848,000,000","7,802,000,000","7,754,000,000","7,751,000,000","7,633,000,000","7,526,000,000","7,179,000,000","7,257,000,000","7,293,000,000","7,348,000,000","7,426,000,000","7,464,000,000","7,664,000,000","7,611,000,000","7,491,000,000","7,709,000,000","7,612,000,000","7,643,000,000","7,577,000,000","7,520,000,000","7,659,000,000","9,007,000,000","8,629,000,000","8,541,000,000","8,403,000,000","8,190,000,000","7,828,000,000","7,700,000,000","7,468,000,000","7,176,000,000","6,927,000,000","6,690,000,000","6,599,000,000"
		NetPPE,"743,000,000","768,000,000","678,000,000","645,000,000","658,000,000","758,000,000","679,000,000","670,000,000","682,000,000","816,000,000","723,000,000","715,000,000","720,000,000","712,000,000","775,000,000","764,000,000","1,112,000,000","1,081,000,000","1,358,000,000","1,368,000,000","1,360,000,000","1,340,000,000","1,358,000,000","1,361,000,000","1,403,000,000","1,399,000,000","1,402,000,000","1,427,000,000","1,443,000,000","1,500,000,000","1,522,000,000","1,553,000,000","1,554,000,000","1,555,000,000","1,513,000,000","1,491,000,000","1,470,000,000","1,292,000,000","1,166,000,000","1,121,000,000","1,128,000,000","1,117,000,000","1,088,000,000","1,106,000,000","1,073,000,000","1,041,000,000","942,000,000","887,000,000","929,000,000","953,000,000","1,014,000,000","1,018,000,000","1,006,000,000","1,038,000,000","1,026,000,000","1,071,000,000","1,062,000,000","1,009,000,000","978,000,000","947,000,000","936,000,000","916,000,000","834,000,000","791,000,000","760,000,000","718,000,000"
			GrossPPE,"1,709,000,000","1,711,000,000","1,622,000,000","1,576,000,000","1,563,000,000","1,640,000,000","1,585,000,000","1,554,000,000","1,541,000,000","1,660,000,000","1,612,000,000","1,583,000,000","1,563,000,000","1,565,000,000",,,,"2,196,000,000",,,,"2,615,000,000",,,,"2,695,000,000",,,,"2,714,000,000",,,,"2,691,000,000",,,,"2,324,000,000",,,,"2,039,000,000",,,,"1,878,000,000",,,,"1,686,000,000",,,,"1,648,000,000","1,621,000,000","1,666,000,000","1,657,000,000","1,604,000,000","1,481,000,000","1,450,000,000","1,439,000,000","1,419,000,000","1,214,000,000","1,171,000,000","1,140,000,000","1,098,000,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0"
				LandAndImprovements,"30,000,000","30,000,000","30,000,000","31,000,000","31,000,000","30,000,000","30,000,000","29,000,000","29,000,000","28,000,000","31,000,000","32,000,000","32,000,000","30,000,000",,,,"51,000,000",,,,"167,000,000",,,,"171,000,000",,,,"203,000,000",,,,"236,000,000",,,,"189,000,000",,,,"162,000,000",,,,"159,000,000",,,,"164,000,000",,,,"164,000,000",,,,"172,000,000",,,,"153,000,000",,,,"138,000,000"
				BuildingsAndImprovements,"718,000,000","653,000,000","636,000,000","596,000,000","597,000,000","591,000,000","591,000,000","576,000,000","581,000,000","572,000,000","615,000,000","618,000,000","616,000,000","588,000,000",,,,"714,000,000",,,,"862,000,000",,,,"867,000,000",,,,"923,000,000",,,,"905,000,000",,,,"793,000,000",,,,"698,000,000",,,,"572,000,000",,,,"503,000,000",,,,"475,000,000",,,,"439,000,000",,,,"367,000,000",,,,"406,000,000"
				MachineryFurnitureEquipment,"917,000,000","911,000,000","921,000,000","915,000,000","906,000,000","901,000,000","914,000,000","899,000,000","877,000,000","870,000,000","907,000,000","873,000,000","849,000,000","854,000,000",,,,"1,206,000,000",,,,"1,247,000,000",,,,"1,291,000,000",,,,"1,204,000,000",,,,"1,130,000,000",,,,"1,066,000,000",,,,"941,000,000",,,,"865,000,000",,,,"792,000,000",,,,"699,000,000",,,,"472,000,000",,,,"400,000,000",,,,"329,000,000"
				OtherProperties,"21,000,000","99,000,000","17,000,000","15,000,000","14,000,000","106,000,000","14,000,000","14,000,000","9,000,000","150,000,000","13,000,000","11,000,000","10,000,000",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,"398,000,000",,,,"346,000,000",,,,"158,000,000"
				ConstructionInProgress,"23,000,000","18,000,000","18,000,000","19,000,000","15,000,000","12,000,000","36,000,000","36,000,000","45,000,000","40,000,000","46,000,000","49,000,000","56,000,000","81,000,000",,,,"137,000,000",,,,"131,000,000",,,,"164,000,000",,,,"173,000,000",,,,"198,000,000",,,,"143,000,000",,,,"117,000,000",,,,"158,000,000",,,,"94,000,000",,,,"180,000,000",,,,"123,000,000",,,,"153,000,000",,,,"67,000,000"
				Leases,,,,,,,,,"9,000,000","14,000,000","13,000,000","11,000,000","10,000,000","12,000,000",,,,"88,000,000",,,,"208,000,000",,,,"202,000,000",,,,"211,000,000",,,,"222,000,000",,,,"133,000,000",,,,"121,000,000",,,,"124,000,000",,,,"133,000,000",,,,"130,000,000",,,,,,,,,,,,
			AccumulatedDepreciation,"-966,000,000","-943,000,000","-944,000,000","-931,000,000","-905,000,000","-882,000,000","-906,000,000","-884,000,000","-859,000,000","-844,000,000","-889,000,000","-868,000,000","-843,000,000","-853,000,000",,,,"-1,115,000,000",,,,"-1,275,000,000",,,,"-1,296,000,000",,,,"-1,214,000,000",,,,"-1,136,000,000",,,,"-1,032,000,000",,,,"-922,000,000",,,,"-837,000,000",,,,"-733,000,000",,,,"-610,000,000","-595,000,000","-595,000,000","-595,000,000","-595,000,000","-503,000,000","-503,000,000","-503,000,000","-503,000,000","-380,000,000","-380,000,000","-380,000,000","-380,000,000"
		GoodwillAndOtherIntangibleAssets,"1,177,000,000","1,180,000,000","1,184,000,000","1,189,000,000","1,191,000,000","1,095,000,000","1,090,000,000","1,096,000,000","1,097,000,000","1,113,000,000","1,108,000,000","1,027,000,000","1,031,000,000","1,031,000,000","1,082,000,000","1,086,000,000","2,415,000,000","2,420,000,000","2,823,000,000","2,761,000,000","2,738,000,000","2,730,000,000","2,653,000,000","2,643,000,000","2,679,000,000","2,686,000,000","2,713,000,000","2,729,000,000","2,692,000,000","2,665,000,000","2,695,000,000","2,742,000,000","2,742,000,000","2,742,000,000","2,745,000,000","2,722,000,000","2,732,000,000","2,755,000,000","2,725,000,000","2,594,000,000","2,622,000,000","2,610,000,000","2,648,000,000","2,666,000,000","2,665,000,000","2,212,000,000","2,577,000,000","2,501,000,000","2,491,000,000","2,437,000,000","2,447,000,000","2,446,000,000","2,408,000,000","2,430,000,000","3,861,000,000","3,744,000,000","3,734,000,000","3,759,000,000","3,763,000,000","3,748,000,000","3,741,000,000","3,737,000,000","3,728,000,000","3,712,000,000","3,644,000,000","3,637,000,000"
			Goodwill,"961,000,000","961,000,000","962,000,000","965,000,000","964,000,000","964,000,000","958,000,000","963,000,000","962,000,000","970,000,000","971,000,000","922,000,000","923,000,000","922,000,000","936,000,000","940,000,000","1,330,000,000","1,336,000,000","1,698,000,000","1,637,000,000","1,615,000,000","1,603,000,000","1,549,000,000","1,543,000,000","1,564,000,000","1,563,000,000","1,576,000,000","1,585,000,000","1,553,000,000","1,551,000,000","1,571,000,000","1,601,000,000","1,594,000,000","1,590,000,000","1,579,000,000","1,555,000,000","1,556,000,000","1,566,000,000","1,537,000,000","1,478,000,000","1,493,000,000","1,479,000,000","1,483,000,000","1,500,000,000","1,496,000,000","1,481,000,000","1,432,000,000","1,392,000,000","1,402,000,000","1,386,000,000","1,386,000,000","1,382,000,000","1,341,000,000","1,353,000,000","2,750,000,000","2,732,000,000","2,730,000,000","2,723,000,000","2,728,000,000","2,709,000,000","2,702,000,000","2,699,000,000","2,687,000,000","2,664,000,000","2,647,000,000","2,645,000,000"
			OtherIntangibleAssets,"216,000,000","219,000,000","222,000,000","224,000,000","227,000,000","131,000,000","132,000,000","133,000,000","135,000,000","143,000,000","137,000,000","105,000,000","108,000,000","109,000,000","146,000,000","146,000,000","1,085,000,000","1,084,000,000","1,125,000,000","1,124,000,000","1,123,000,000","1,127,000,000","1,104,000,000","1,100,000,000","1,115,000,000","1,123,000,000","1,137,000,000","1,144,000,000","1,139,000,000","1,114,000,000","1,124,000,000","1,141,000,000","1,148,000,000","1,152,000,000","1,166,000,000","1,167,000,000","1,176,000,000","1,189,000,000","1,188,000,000","1,116,000,000","1,129,000,000","1,131,000,000","1,165,000,000","1,166,000,000","1,169,000,000","731,000,000","1,145,000,000","1,109,000,000","1,089,000,000","1,051,000,000","1,061,000,000","1,064,000,000","1,067,000,000","1,077,000,000","1,111,000,000","1,012,000,000","1,004,000,000","1,036,000,000","1,035,000,000","1,039,000,000","1,039,000,000","1,038,000,000","1,041,000,000","1,048,000,000","997,000,000","992,000,000"
		InvestmentsAndAdvances,,"21,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,"2,608,000,000","2,649,000,000","2,607,000,000","2,535,000,000","2,498,000,000","2,515,000,000","2,496,000,000","2,445,000,000","2,430,000,000","2,438,000,000","2,410,000,000","2,387,000,000","2,362,000,000","2,406,000,000","2,411,000,000","2,410,000,000","2,408,000,000","2,448,000,000","2,447,000,000","2,447,000,000","2,493,000,000","2,571,000,000","2,590,000,000","2,486,000,000","2,507,000,000","2,551,000,000","2,568,000,000","2,601,000,000","2,603,000,000","3,127,000,000","2,727,000,000","2,698,000,000","2,741,000,000","2,792,000,000","2,828,000,000","2,833,000,000","2,864,000,000","2,963,000,000",,,,,,,,,,,,
		NonCurrentDeferredAssets,,"106,000,000",,,,"117,000,000",,,,"132,000,000",,,,"139,000,000",,,,"55,000,000",,,,"52,000,000",,,,"53,000,000",,,,"54,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,"25,000,000",,,,"27,000,000",,,,"26,000,000",,,,"29,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"369,000,000","25,000,000","382,000,000","387,000,000","386,000,000","26,000,000","479,000,000","406,000,000","458,000,000","30,000,000","458,000,000","444,000,000","401,000,000","47,000,000","599,000,000","560,000,000","1,282,000,000","1,316,000,000","1,434,000,000","1,426,000,000","1,445,000,000","1,456,000,000","1,393,000,000","1,366,000,000","1,304,000,000","1,360,000,000","1,339,000,000","1,317,000,000","1,294,000,000","1,276,000,000","1,087,000,000","1,098,000,000","1,079,000,000","1,103,000,000","1,097,000,000","1,094,000,000","1,056,000,000","1,015,000,000","1,045,000,000","978,000,000","1,000,000,000","1,015,000,000","1,044,000,000","1,053,000,000","1,123,000,000","1,284,000,000","1,365,000,000","1,405,000,000","1,548,000,000","1,430,000,000","1,354,000,000","1,280,000,000","1,242,000,000","1,228,000,000","4,120,000,000","3,814,000,000","3,745,000,000","3,635,000,000","3,449,000,000","3,133,000,000","3,023,000,000","2,815,000,000","2,614,000,000","2,424,000,000","2,286,000,000","2,244,000,000"
TotalLiabilitiesNetMinorityInterest,"7,411,000,000","7,382,000,000","7,450,000,000","7,557,000,000","7,704,000,000","8,581,000,000","8,815,000,000","8,647,000,000","8,667,000,000","7,977,000,000","8,133,000,000","8,026,000,000","7,954,000,000","7,727,000,000","7,641,000,000","7,595,000,000","10,449,000,000","9,520,000,000","9,631,000,000","9,756,000,000","9,677,000,000","9,101,000,000","8,946,000,000","9,161,000,000","9,325,000,000","8,763,000,000","8,688,000,000","8,955,000,000","8,814,000,000","8,422,000,000","8,146,000,000","8,370,000,000","8,498,000,000","8,116,000,000","7,984,000,000","8,207,000,000","8,148,000,000","7,532,000,000","7,336,000,000","7,118,000,000","7,248,000,000","6,791,000,000","6,603,000,000","6,715,000,000","6,750,000,000","6,499,000,000","6,302,000,000","6,509,000,000","6,884,000,000","6,664,000,000","6,715,000,000","6,869,000,000","7,065,000,000","7,231,000,000","7,244,000,000","7,292,000,000","7,285,000,000","6,943,000,000","6,792,000,000","6,694,000,000","6,358,000,000","5,961,000,000","5,506,000,000","4,709,000,000","4,547,000,000","4,134,000,000"
