name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2016
				OtherProperties,"357,100,000","324,100,000","308,600,000","305,500,000","296,400,000","285,600,000","267,000,000","274,700,000","271,000,000","262,100,000","199,800,000","203,135,000","198,948,000","189,897,000","186,499,000","184,102,000","177,212,000","164,129,000"
				ConstructionInProgress,"3,900,000","3,100,000","4,100,000","5,600,000","4,800,000","4,800,000","5,000,000","7,200,000","9,200,000","8,300,000","8,200,000","6,803,000","9,893,000","5,377,000","4,202,000","5,414,000","5,667,000","1,004,000"
			AccumulatedDepreciation,"-455,000,000","-440,500,000","-422,300,000","-401,500,000","-394,600,000","-381,600,000","-362,900,000","-366,000,000","-353,400,000","-334,600,000","-329,600,000","-319,329,000","-311,676,000","-301,512,000","-288,007,000","-274,108,000","-253,629,000","-183,687,000"
		GoodwillAndOtherIntangibleAssets,"2,206,800,000","2,139,500,000","2,148,400,000","2,151,200,000","2,133,700,000","2,124,200,000","2,080,600,000","2,105,600,000","2,120,600,000","2,065,200,000","2,061,900,000","2,070,037,000","2,073,830,000","2,044,497,000","2,057,216,000","2,077,509,000","2,055,983,000","2,118,637,000"
			Goodwill,"2,017,800,000","1,950,500,000","1,950,800,000","1,943,300,000","1,919,600,000","1,900,300,000","1,859,300,000","1,877,500,000","1,878,900,000","1,823,000,000","1,810,400,000","1,806,542,000","1,799,209,000","1,769,212,000","1,766,761,000","1,772,222,000","1,735,364,000","1,667,114,000"
			OtherIntangibleAssets,"189,000,000","189,000,000","197,600,000","207,900,000","214,100,000","223,900,000","221,300,000","228,100,000","241,700,000","242,200,000","251,500,000","263,495,000","274,621,000","275,285,000","290,455,000","305,287,000","320,619,000","451,523,000"
		OtherNonCurrentAssets,"42,500,000","48,500,000","44,500,000","42,100,000","42,100,000","45,500,000","47,000,000","44,500,000","45,300,000","45,500,000","42,900,000","44,058,000","43,040,000","44,518,000","46,711,000","41,839,000","35,664,000","35,175,000"
TotalLiabilitiesNetMinorityInterest,"2,041,100,000","1,910,600,000","1,894,900,000","1,864,100,000","1,856,600,000","1,788,500,000","1,799,500,000","1,829,400,000","1,843,300,000","1,703,800,000","1,644,800,000","1,661,057,000","1,694,646,000","1,616,072,000","1,664,571,000","2,197,863,000","2,155,893,000","2,185,432,000"
	CurrentLiabilities,"525,700,000","456,400,000","496,100,000","501,900,000","508,900,000","432,300,000","450,100,000","446,400,000","413,100,000","362,700,000","332,700,000","344,858,000","378,159,000","298,228,000","331,470,000","367,853,000","390,757,000","308,730,000"
		PayablesAndAccruedExpenses,"361,100,000","310,000,000","365,300,000","364,700,000","351,100,000","285,700,000","314,000,000","294,000,000","249,600,000","220,800,000","235,800,000","231,530,000","224,814,000","166,547,000","211,494,000","238,569,000","251,140,000","200,486,000"
			Payables,"158,100,000","144,100,000","144,400,000","145,200,000","144,300,000","117,400,000","116,800,000","106,900,000","112,300,000","109,300,000","99,800,000","97,542,000","94,607,000","81,143,000","93,603,000","84,001,000","102,176,000","85,240,000"
				AccountsPayable,"158,100,000","144,100,000","144,400,000","145,200,000","144,300,000","117,400,000","116,800,000","106,900,000","112,300,000","109,300,000","99,800,000","97,542,000","94,607,000","81,143,000","93,603,000","84,001,000","102,176,000","85,240,000"
			CurrentAccruedExpenses,"203,000,000","165,900,000","220,900,000","219,500,000","206,800,000","168,300,000","197,200,000","187,100,000","137,300,000","111,500,000","136,000,000","133,988,000","130,207,000","85,404,000","117,891,000","154,568,000","148,964,000","115,246,000"
		CurrentProvisions,"47,900,000","49,300,000","50,200,000","51,700,000","52,300,000","49,100,000","48,400,000","51,800,000","45,600,000","41,700,000","37,400,000","40,283,000","42,855,000","43,948,000","34,537,000","38,019,000","36,333,000","38,270,000"
		CurrentDebtAndCapitalLeaseObligation,"35,200,000","33,600,000","32,400,000","32,400,000","31,200,000","30,400,000","30,600,000","29,800,000","31,800,000","33,700,000","10,400,000","10,370,000","10,370,000","10,370,000","12,963,000","14,600,000","14,600,000","17,545,000"
			CurrentDebt,"10,400,000","10,400,000","10,400,000","10,400,000","10,400,000","10,400,000","12,300,000","10,400,000","10,400,000","10,400,000","10,400,000","10,370,000","10,370,000","10,370,000","12,963,000","14,600,000","14,600,000","17,545,000"
				OtherCurrentBorrowings,"10,400,000","10,400,000","10,400,000","10,400,000","10,400,000","10,400,000","12,300,000","10,400,000","10,400,000","10,400,000",,,,,,,,
			CurrentCapitalLeaseObligation,"24,800,000","23,200,000","22,000,000","22,000,000","20,800,000","20,000,000","18,300,000","19,400,000","21,400,000","23,300,000",,,,,,,,
		CurrentDeferredLiabilities,"81,500,000","63,500,000","48,200,000","53,100,000","74,300,000","67,100,000","57,100,000","70,800,000","86,100,000","66,500,000","49,100,000","62,675,000","100,120,000","77,363,000","72,476,000","76,665,000","88,684,000","52,429,000"
			CurrentDeferredRevenue,"81,500,000","63,500,000","48,200,000","53,100,000","74,300,000","67,100,000","57,100,000","70,800,000","86,100,000","66,500,000","49,100,000","62,675,000","100,120,000","77,363,000","72,476,000","76,665,000","88,684,000","52,429,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,515,400,000","1,454,200,000","1,398,800,000","1,362,200,000","1,347,700,000","1,356,200,000","1,349,400,000","1,383,000,000","1,430,200,000","1,341,100,000","1,312,100,000","1,316,199,000","1,316,487,000","1,317,844,000","1,333,101,000","1,830,010,000","1,765,136,000","1,876,702,000"
		LongTermProvisions,"104,600,000","104,800,000","104,500,000","97,900,000","98,400,000","100,200,000","102,700,000","102,700,000","87,800,000","84,700,000","87,100,000","85,895,000","84,010,000","82,444,000","93,400,000","80,791,000","70,236,000","64,338,000"
		LongTermDebtAndCapitalLeaseObligation,"1,321,000,000","1,259,200,000","1,184,800,000","1,176,500,000","1,174,600,000","1,176,800,000","1,175,000,000","1,206,900,000","1,271,400,000","1,180,500,000","1,134,200,000","1,145,833,000","1,147,469,000","1,139,636,000","1,141,279,000","1,643,142,000","1,589,053,000","1,595,855,000"
			LongTermDebt,"1,259,300,000","1,204,000,000","1,130,600,000","1,121,800,000","1,123,400,000","1,125,800,000","1,127,500,000","1,159,100,000","1,220,800,000","1,132,500,000","1,134,200,000","1,145,833,000","1,147,469,000","1,139,636,000","1,141,279,000","1,643,142,000","1,589,053,000","1,595,855,000"
			LongTermCapitalLeaseObligation,"61,700,000","55,200,000","54,200,000","54,700,000","51,200,000","51,000,000","47,500,000","47,800,000","50,600,000","48,000,000",,,,,,,,
		NonCurrentDeferredLiabilities,"57,700,000","60,700,000","70,800,000","48,800,000","40,100,000","36,200,000","38,900,000","46,800,000","50,900,000","60,300,000","64,400,000","56,415,000","59,226,000","62,631,000","67,219,000","72,513,000","69,203,000","158,465,000"
			NonCurrentDeferredTaxesLiabilities,"57,700,000","60,700,000","70,800,000","48,800,000","40,100,000","36,200,000","38,900,000","46,800,000","50,900,000","60,300,000","64,400,000","56,415,000","59,226,000","62,631,000","67,219,000","72,513,000","69,203,000","158,465,000"
		OtherNonCurrentLiabilities,"32,100,000","29,500,000","38,700,000","39,000,000","34,600,000","43,000,000","32,800,000","26,600,000","20,100,000","15,600,000","26,400,000","28,056,000","25,782,000","33,133,000","31,203,000","33,564,000","36,644,000","58,044,000"
TotalEquityGrossMinorityInterest,"1,253,500,000","1,334,500,000","1,342,700,000","1,312,600,000","1,281,800,000","1,268,700,000","1,271,500,000","1,267,100,000","1,260,600,000","1,283,100,000","1,283,800,000","1,254,829,000","1,223,964,000","1,220,826,000","1,227,327,000","721,369,000","704,614,000","705,206,000"
	StockholdersEquity,"1,253,500,000","1,334,500,000","1,342,700,000","1,312,600,000","1,281,800,000","1,268,700,000","1,271,500,000","1,267,100,000","1,260,600,000","1,283,100,000","1,283,800,000","1,254,829,000","1,223,964,000","1,220,826,000","1,227,327,000","721,369,000","704,614,000","705,206,000"
		CapitalStock,"1,100,000","1,100,000","1,100,000","1,100,000","1,100,000","1,100,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,049,000","1,050,000","1,050,000","1,045,000","769,000","770,000","771,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,
			CommonStock,"1,100,000","1,100,000","1,100,000","1,100,000","1,100,000","1,100,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,049,000","1,050,000","1,050,000","1,045,000","769,000","770,000","771,000"
		AdditionalPaidInCapital,"1,499,900,000","1,495,300,000","1,489,100,000","1,484,700,000","1,479,400,000","1,474,400,000","1,467,800,000","1,462,200,000","1,457,300,000","1,452,300,000","1,441,800,000","1,438,167,000","1,437,859,000","1,432,247,000","1,426,344,000","912,027,000","897,187,000","891,354,000"
		RetainedEarnings,"-153,700,000","-154,400,000","-141,600,000","-168,400,000","-193,600,000","-199,900,000","-187,900,000","-181,800,000","-179,400,000","-158,900,000","-146,300,000","-171,452,000","-203,161,000","-199,555,000","-189,636,000","-178,688,000","-177,289,000","-164,060,000"
		TreasuryStock,"95,200,000","6,500,000","4,400,000","3,700,000","3,600,000","3,600,000","2,500,000","1,900,000","1,700,000","1,700,000","1,000,000",,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"1,400,000","-1,000,000","-1,500,000","-1,100,000","-1,500,000","-3,300,000","-6,900,000","-12,400,000","-16,600,000","-9,600,000","-11,700,000","-12,935,000","-11,784,000","-12,916,000","-10,426,000","-12,739,000","-16,054,000","-22,859,000"
TotalCapitalization,"2,512,800,000","2,538,500,000","2,473,300,000","2,434,400,000","2,405,200,000","2,394,500,000","2,399,000,000","2,426,200,000","2,481,400,000","2,415,600,000","2,418,000,000","2,400,662,000","2,371,433,000","2,360,462,000","2,368,606,000","2,364,511,000","2,293,667,000","2,301,061,000"
CommonStockEquity,"1,253,500,000","1,334,500,000","1,342,700,000","1,312,600,000","1,281,800,000","1,268,700,000","1,271,500,000","1,267,100,000","1,260,600,000","1,283,100,000","1,283,800,000","1,254,829,000","1,223,964,000","1,220,826,000","1,227,327,000","721,369,000","704,614,000","705,206,000"
CapitalLeaseObligations,"86,500,000","78,400,000","76,200,000","76,700,000","72,000,000","71,000,000","65,800,000","67,200,000","72,000,000","71,300,000",,,,,,,,
NetTangibleAssets,"-953,300,000","-805,000,000","-805,700,000","-838,600,000","-851,900,000","-855,500,000","-809,100,000","-838,500,000","-860,000,000","-782,100,000","-778,100,000","-815,208,000","-849,866,000","-823,671,000","-829,889,000","-1,356,140,000","-1,351,369,000","-1,413,431,000"
WorkingCapital,"138,300,000","255,300,000","214,700,000","142,500,000","126,800,000","135,300,000","183,000,000","158,300,000","179,900,000","179,900,000","218,700,000","178,681,000","156,913,000","194,225,000","199,695,000","171,495,000","128,723,000","180,590,000"
InvestedCapital,"2,523,200,000","2,548,900,000","2,483,700,000","2,444,800,000","2,415,600,000","2,404,900,000","2,411,300,000","2,436,600,000","2,491,800,000","2,426,000,000","2,428,400,000","2,411,032,000","2,381,803,000","2,370,832,000","2,381,569,000","2,379,111,000","2,308,267,000","2,318,606,000"
TangibleBookValue,"-953,300,000","-805,000,000","-805,700,000","-838,600,000","-851,900,000","-855,500,000","-809,100,000","-838,500,000","-860,000,000","-782,100,000","-778,100,000","-815,208,000","-849,866,000","-823,671,000","-829,889,000","-1,356,140,000","-1,351,369,000","-1,413,431,000"
TotalDebt,"1,356,200,000","1,292,800,000","1,217,200,000","1,208,900,000","1,205,800,000","1,207,200,000","1,205,600,000","1,236,700,000","1,303,200,000","1,214,200,000","1,144,600,000","1,156,203,000","1,157,839,000","1,150,006,000","1,154,242,000","1,657,742,000","1,603,653,000","1,613,400,000"
NetDebt,"1,224,200,000","1,081,600,000","1,017,300,000","1,007,200,000","1,010,000,000","1,054,600,000","982,700,000","1,079,600,000","1,143,200,000","1,132,600,000","1,105,500,000","1,145,261,000","1,146,598,000","1,132,293,000","1,119,018,000","1,641,313,000","1,594,105,000","1,545,437,000"
ShareIssued,"105,700,000","105,726,000","105,488,762","105,200,000","105,200,000","105,337,000","104,900,000","104,900,000","105,017,073","104,845,000","104,700,000","104,842,000","104,962,000","104,962,000","104,470,000","77,895,000","99,180,817","99,180,817"
OrdinarySharesNumber,"98,900,000","105,300,000","105,201,762","104,955,000","104,963,000","105,100,000","104,809,000","104,792,000","104,926,073","104,754,000","104,647,982","104,842,000","104,962,000","104,962,000","104,470,000","77,895,000","99,180,817","99,180,817"
TreasurySharesNumber,"6,800,000","426,000","287,000","245,000","237,000","237,000","91,000","108,000","91,000","91,000","52,018",,,,,,,
