name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011
TotalRevenue,"789,266,000","199,132,000","205,783,000","194,439,000","189,912,000","183,281,000","180,944,000","165,227,000","159,230,000","161,285,000","166,371,000","159,079,000","161,741,000","163,332,000","162,072,000","151,575,000","156,584,000","153,019,000","151,829,000","141,063,000","133,995,000","130,224,000","130,173,000","123,073,000","124,419,000","116,652,000","116,002,000","107,260,000","104,365,000","97,522,000","91,226,000","83,730,000","80,238,000","72,777,000","68,031,000","59,558,000","56,809,000","51,117,000","49,157,000","42,260,000","40,625,000","37,574,000","34,728,000","31,156,000","28,912,000","25,475,000"
	OperatingRevenue,"789,266,000","199,132,000","205,783,000","194,439,000","189,912,000","183,281,000","180,944,000","165,227,000","159,230,000","161,285,000","166,371,000","159,079,000","161,741,000","163,332,000","162,072,000","151,575,000","156,584,000","153,019,000","151,829,000","141,063,000","133,995,000","130,224,000","130,173,000","123,073,000","124,419,000","116,652,000","116,002,000","107,260,000","104,365,000","97,522,000","91,226,000","83,730,000","80,238,000","72,777,000","68,031,000","59,558,000","56,809,000","51,117,000","49,157,000","42,260,000","40,625,000","37,574,000","34,728,000","31,156,000","28,912,000","25,475,000"
CostOfRevenue,"285,278,000","69,451,000","78,436,000","69,634,000","67,757,000","61,832,000","66,308,000","60,331,000","63,811,000","69,123,000","71,797,000","68,635,000","68,526,000","69,218,000","68,829,000","66,461,000","67,891,000","64,490,000","64,590,000","58,812,000","57,289,000","52,411,000","52,637,000","50,184,000","52,245,000","48,063,000","47,944,000","44,512,000","42,545,000","39,526,000","35,603,000","33,260,000","32,047,000","29,108,000","26,102,000","22,936,000","21,768,000","19,821,000","18,364,000","16,208,000","15,436,000","14,567,000","12,975,000","11,373,000","10,977,000","10,179,000"
GrossProfit,"503,988,000","129,681,000","127,347,000","124,805,000","122,155,000","121,449,000","114,636,000","104,896,000","95,419,000","92,162,000","94,574,000","90,444,000","93,215,000","94,114,000","93,243,000","85,114,000","88,693,000","88,529,000","87,239,000","82,251,000","76,706,000","77,813,000","77,536,000","72,889,000","72,174,000","68,589,000","68,058,000","62,748,000","61,820,000","57,996,000","55,623,000","50,470,000","48,191,000","43,669,000","41,929,000","36,622,000","35,041,000","31,296,000","30,793,000","26,052,000","25,189,000","23,007,000","21,753,000","19,783,000","17,935,000","15,296,000"
OperatingExpense,"402,082,000","97,763,000","112,753,000","102,636,000","88,930,000","83,331,000","87,043,000","75,549,000","72,874,000","86,381,000","88,771,000","87,261,000","90,145,000","86,015,000","77,604,000","78,415,000","83,068,000","84,040,000","80,048,000","76,681,000","73,421,000","67,510,000","64,337,000","61,601,000","61,697,000","57,767,000","53,029,000","54,661,000","52,154,000","49,761,000","43,399,000","41,580,000","39,761,000","34,570,000","29,435,000","26,708,000","24,108,000","21,313,000","27,836,000","17,161,000","18,978,000","19,213,000","15,646,000","13,843,000","11,528,000","10,860,000"
	SellingGeneralAndAdministration,"347,173,000","84,137,000","97,028,000","89,071,000","76,937,000","72,600,000","77,176,000","64,932,000","60,389,000","73,312,000","73,668,000","73,728,000","76,551,000","71,029,000","65,915,000","64,383,000","66,340,000","67,592,000","64,838,000","63,341,000","60,529,000","56,466,000","51,348,000","49,997,000","49,726,000","46,542,000","43,407,000","43,834,000","41,965,000","39,077,000","32,020,000","31,710,000","30,486,000","26,793,000","22,971,000","21,023,000","19,048,000","16,758,000","22,568,000","13,169,000","15,537,000","15,729,000","12,935,000","11,032,000","9,160,000","8,973,000"
		GeneralAndAdministrativeExpense,"130,887,000","30,808,000","34,423,000","34,615,000","31,041,000","30,679,000","32,807,000","28,277,000","24,832,000","30,652,000","26,486,000","28,114,000","32,063,000","26,583,000","22,881,000","23,355,000","24,322,000","27,224,000","23,994,000","27,333,000","23,420,000","23,963,000","16,358,000","17,020,000","18,155,000","19,454,000","16,698,000","16,441,000","14,536,000","13,972,000","10,785,000","10,588,000","9,994,000","7,517,000","6,473,000","6,076,000","5,734,000","4,780,000","10,221,000","3,536,000","4,444,000","3,589,000","3,335,000","2,539,000","2,285,000","2,012,000"
			OtherGandA,"130,887,000","30,808,000","34,423,000","34,615,000","31,041,000","30,679,000","32,807,000","28,277,000","24,832,000","30,652,000","26,486,000","28,114,000","32,063,000","26,583,000","22,881,000","23,355,000","24,322,000","27,224,000","23,994,000","27,333,000","23,420,000","23,963,000","16,358,000","17,020,000","18,155,000","19,454,000","16,698,000","16,441,000","14,536,000","13,972,000","10,785,000","10,588,000","9,994,000","7,517,000","6,473,000","6,076,000","5,734,000","4,780,000","10,221,000","3,536,000","4,444,000","3,589,000","3,335,000","2,539,000","2,285,000","2,012,000"
		SellingAndMarketingExpense,"216,286,000","53,329,000","62,605,000","54,456,000","45,896,000","41,921,000","44,369,000","36,655,000","35,557,000","42,660,000","47,182,000","45,614,000","44,488,000","44,446,000","43,034,000","41,028,000","42,018,000","40,368,000","40,844,000","36,008,000","37,109,000","32,503,000","34,990,000","32,977,000","31,571,000","27,088,000","26,709,000","27,393,000","27,429,000","25,105,000","21,235,000","21,122,000","20,492,000","19,276,000","16,498,000","14,947,000","13,314,000","11,978,000","12,347,000","9,633,000","11,093,000","12,140,000","9,600,000","8,493,000","6,875,000","6,961,000"
	ResearchAndDevelopment,"54,909,000","13,626,000","15,725,000","13,565,000","11,993,000","10,731,000","9,867,000","10,617,000","12,485,000","13,069,000","15,103,000","13,533,000","13,594,000","14,986,000","11,689,000","14,032,000","16,728,000","16,448,000","15,210,000","13,340,000","12,892,000","11,044,000","12,989,000","11,604,000","11,971,000","11,225,000","9,622,000","10,827,000","10,189,000","10,684,000","11,379,000","9,870,000","9,275,000","7,777,000","6,464,000","5,685,000","5,060,000","4,555,000","5,268,000","3,992,000","3,441,000","3,484,000","2,711,000","2,811,000","2,368,000","1,887,000"
