name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005
MarketCap,"34,169,969,222","4,286,240,000","3,978,260,000","4,289,220,000","5,184,920,000","7,344,740,000","4,874,580,000","3,483,200,000","3,376,000,000","3,110,400,000","5,172,920,000","4,207,540,000","4,845,957,853","4,262,895,521","3,884,180,000","4,999,855,008","4,291,523,995","3,343,521,115","3,446,577,494","3,278,429,578","3,977,820,000","4,450,770,000","4,164,771,581","4,091,840,000","3,784,500,000","4,294,500,000","4,002,000,000","3,883,676,000","4,962,392,000","4,589,392,000","5,105,490,000","5,601,960,000","11,008,296,000","12,123,820,000","13,309,824,000","12,342,204,000","11,276,172,749","11,473,706,422","9,204,600,000","8,692,570,838","7,879,571,676","7,225,395,122","5,782,280,669","5,304,420,000","5,734,400,000","5,546,100,000","5,754,600,000","5,966,350,000","4,856,560,000","4,595,440,000","4,140,450,000","3,900,150,000","3,016,340,000","9,011,601,703","7,965,310,868","8,015,904,385","12,353,003,894","11,935,372,255","14,130,169,494","16,215,375,261","12,895,618,528","10,723,166,393","9,017,481,337","8,153,832,600","8,198,680,148","8,406,028,860","8,490,167,110","8,086,557,137"
EnterpriseValue,"44,406,969,222","15,140,240,000","15,647,260,000","16,502,220,000","18,202,920,000","20,657,740,000","18,298,580,000","17,083,200,000","17,797,000,000","16,977,400,000","19,727,920,000","19,395,540,000","20,443,957,853","20,321,895,521","20,835,180,000","22,936,855,008","22,846,523,995","10,819,521,115","11,160,577,494","11,337,429,578","11,814,820,000","12,075,770,000","11,938,771,581","11,847,840,000","11,443,500,000","11,641,500,000","10,799,000,000","10,858,676,000","12,132,392,000","11,377,392,000","11,879,490,000","12,305,960,000","17,171,296,000","18,216,820,000","19,380,824,000","18,447,204,000","15,347,172,749","15,517,706,422","13,248,600,000","12,222,570,838","11,074,571,676","10,424,395,122","9,001,280,669","8,523,420,000","8,898,400,000","8,707,100,000","8,908,600,000","8,565,350,000","7,756,560,000","7,397,440,000","7,131,450,000","7,012,150,000","6,153,340,000","12,594,601,703","11,656,310,868","11,829,904,385","12,126,996,894","11,712,795,255","13,920,720,494","16,040,712,261","12,745,141,528","10,568,391,393","8,865,633,337","8,001,039,600","8,045,887,148","8,255,207,860","8,262,664,110","7,859,054,137"
PeRatio,"6.97","16.182","12.588","12.202","20.871","24.011","14.536","11.051","7.276","6.75","12.592","11.05","21.929","31.419",,,,,"11.717","11.265","13.524","14.842","15.399","14.551","15.479","18.12","16.469","16.269","19.565","18.53","21.735","23.19","49.52","55.69","32.761","64.198","60.109","62.741","50.582","21.516","41.065","18.071","17","15.61","37.406","21.923","27.987","62.662","57.597","23.965","23.592","24.075","17.586","31.723","33.318",,,,,"641.111",,,,"207.857","209","300","449.382","428.025"
ForwardPeRatio,"13.643","8.17","7.375","7.905","11.099","15.038","8.913","6.596","7.645","6.317","8.636","6.725","8.734","7.675",,"9.381","11.877","9.479","10.56","8.576","11.403","12.595","11.947","12.034","12.707","12.821","12.626","12.107","15.152","13.87","16.026","16.42","15.291","16.639","22.272","20.408","17.606","17.762","19.268","16.639","14.306","15.175","14.389","13.316","14.493","14.556","19.646",,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.682","0.574","0.87","0.618","0.867",,"1.117","0.873","1.011","0.451","0.617","0.503","0.653","0.624",,"0.722","0.913","0.7","0.771","0.615","0.724","0.839","0.779","0.658","0.769","0.866","0.971","0.966","1.111","0.858","1.088","0.759","0.844","0.835","1.03","1.012","0.804","0.954","1.138","1.117","0.91","0.805","0.682","0.732","0.695","0.726","1.018",,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.744","1.357","1.313","1.493","1.9","2.737","1.929","1.401","1.335","1.24","2.111","1.732","2.002","1.762","1.672","2.271","2.112","1.796","1.958","1.907","2.364","2.731","2.642","2.65","2.542","2.937","2.744","2.704","3.527","3.373","3.773","4.498","9.166","10.788","6.349","12.717","12.684","13.337","10.752","5.243","9.823","4.839","4.087","3.752","8.691","4.401","4.741","9.951","8.323","4.028","3.707","3.551","2.563","3.314","2.649","2.514","16.682","16.492","19.949","22.465","18.188","15.58","13.59","12.325","12.393","12.476","12.249","11.667"
PbRatio,"2.855","1.094","1.025","1.113","1.434","2.102","1.451","1.094","1.13","0.996","1.806","1.459","1.897","1.694","1.597","2.109","1.823","2.431","1.482","1.465","1.841","2.18","2.055","1.985","1.891","2.159","1.976","2.044","2.709","2.387","2.571","2.801","3.571","4.123","4.598","4.362","4.123","4.252","3.418","3.046","2.849","2.819","2.388","3.139","3.473","3.488","3.799","3.714","3.139","3.03","2.807","2.723","2.151","1.595","1.439","1.453","2.699","2.638","3.144","3.484","2.822","2.357","1.986","1.768","1.778","1.831","1.859","1.771"
EnterprisesValueRevenueRatio,"3.536","4.793","4.91","5.239","5.945","7.399","6.34","6.671","7.004","6.328","6.864","7.243","7.086","7.507","7.417","8.849","8.03","4.69","5.987","6.867","6.771","7.487","7.14","7.614","6.7","7.458","6.561","6.974","7.335","7.402","7.088","7.848","10.665","12.911","12.61","13.416","10.462","13.424","11.041","11.359","9.698","9.451","8.023","7.784","8.34","9.156","8.777","9.25","8.055","8.416","7.398","8.211","6.984","15.416","12.894","14","62.357","61.873","78.119","90.16","71.917","60.779","44.584","47.099","48.531","53.756","47.414","46.798"
EnterprisesValueEBITDARatio,"5.613","6.506","9.529","8.454","9.143","13.208","10.309","10.785","11.109","9.814","10.763","11.906","10.886","11.154","11.404","6.984","23.48","30.65","-38.485","13.077","10.78","13.343","10.765","12.864","10.365","11.819","11.042","10.946","12.06","11.951","11.82","12.455","15.54","21.109","20.125","20.797","16.155","21.918","9.713","27.528","21.63","24.47","7.065","18.899","18.655","16.428","47.896","23.859","13.608","14.884","11.886","27.074","11.27","43.731","34.486","22.589","693.367","1,151.927","-96.792","1,014.272","879.825","735.448","457.345","-102.999","797.491","645.039","298.216","476.855"
