name,ttm,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994
OperatingCashFlow,"100,552,000"
	CashFlowFromContinuingOperatingActivities,"100,552,000"
		NetIncomeFromContinuingOperations,"69,430,000"
		OperatingGainsLosses,"-42,775,000"
			GainLossOnSaleOfPPE,"-36,197,000"
			EarningsLossesFromEquityInvestments,"-6,578,000"
		DepreciationAmortizationDepletion,"126,512,000"
			DepreciationAndAmortization,"126,512,000"
		ProvisionandWriteOffofAssets,"-6,436,000"
		UnrealizedGainLossOnInvestmentSecurities,"-59,553,000"
		StockBasedCompensation,"11,739,000"
		OtherNonCashItems,"-10,066,000"
		ChangeInWorkingCapital,"-4,317,000"
			ChangeInReceivables,"12,985,000"
				ChangesInAccountReceivables,"12,985,000"
			ChangeInPrepaidAssets,"-7,323,000"
			ChangeInPayablesAndAccruedExpense,"-8,504,000"
			ChangeInOtherCurrentLiabilities,"-1,475,000"
		DividendReceivedCFO,"6,093,000"
InvestingCashFlow,"-361,206,000"
	CashFlowFromContinuingInvestingActivities,"-361,206,000"
		NetPPEPurchaseAndSale,"164,817,000"
			SaleOfPPE,"164,817,000"
		NetBusinessPurchaseAndSale,"-90,133,000"
			PurchaseOfBusiness,"-108,672,000"
			SaleOfBusiness,"18,539,000"
		NetInvestmentPropertiesPurchaseAndSale,"-368,318,000"
			PurchaseOfInvestmentProperties,"-368,318,000"
		NetOtherInvestingChanges,"-63,045,000"
FinancingCashFlow,"282,492,000"
	CashFlowFromContinuingFinancingActivities,"282,492,000"
		NetIssuancePaymentsOfDebt,"97,465,000"
			NetLongTermDebtIssuance,"97,465,000"
				LongTermDebtIssuance,"658,138,000"
				LongTermDebtPayments,"-560,673,000"
		NetCommonStockIssuance,"175,392,000"
			CommonStockIssuance,"175,392,000"
		CashDividendsPaid,"-52,872,000"
			CommonStockDividendPaid,"-52,872,000"
		NetOtherFinancingCharges,"62,507,000"
EndCashPosition,"48,026,000"
	ChangesInCash,"21,838,000"
	BeginningCashPosition,"26,188,000"
IncomeTaxPaidSupplementalData,"730,000"
InterestPaidSupplementalData,"45,113,000"
CapitalExpenditure,"-39,031,000"
IssuanceOfCapitalStock,"175,392,000"
IssuanceOfDebt,"658,138,000"
RepaymentOfDebt,"-560,673,000"
FreeCashFlow,"100,552,000"
