name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989,04/30/1989,01/31/1989,10/31/1988,07/31/1988,04/30/1988,01/31/1988,10/31/1987,07/31/1987,04/30/1987,01/31/1987,10/31/1986,07/31/1986,04/30/1986,01/31/1986,10/31/1985
				AmortizationOfIntangiblesIncomeStatement,"16,055,000","3,862,000","4,077,000","4,056,000","4,060,000","4,023,000","4,012,000","4,007,000","4,021,000","4,221,000","4,502,000","4,519,000","4,536,000","4,484,000","4,488,000","4,418,000","4,678,000","4,767,000","4,700,000","4,694,000","4,646,000","4,758,000","5,099,000","5,117,000","5,131,000","5,131,000","2,966,000","1,828,000",,,"1,954,000",,,"1,981,000","2,003,000",,"2,295,000",,"1,721,000",,,,,"1,120,000","1,153,000",,"1,121,000","1,098,000","1,078,000","1,128,000","1,185,000","1,271,000","1,118,000","1,091,000","2,123,000","1,583,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,"-228,000","-343,000","-670,000","667,000","118,000","888,000","1,175,000","108,000","-92,000","-124,000","1,885,000",,"-104,000","-54,000","-445,000","-66,000","17,000","-142,000","-415,000",,"334,000","-165,000","12,000","144,000","9,000","31,000",,,"1,967,000","1,970,000",,"1,967,000","1,089,000","1,988,000",,"1,876,000","3,830,000","1,951,000",,"1,203,000","-254,000","-1,104,000",,"1,120,000","1,153,000","1,135,000",,,,,,,,,,,,"-45,000",,,,,"0","32,000",,"120,000","3,000",,,"-105,000","0","-1,000","-8,000","23,000","793,000","300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"321,899,000","93,058,000","86,237,000","77,247,000","65,357,000","47,390,000","39,862,000","37,855,000","30,869,000","25,852,000","36,824,000","48,715,000","48,516,000","42,123,000","44,250,000","45,838,000","38,370,000","26,620,000","27,705,000","27,749,000","25,666,000","11,588,000","5,371,000","19,953,000","11,277,000","1,455,000","-6,715,000","11,394,000","21,998,000","16,903,000","21,038,000","25,004,000","23,143,000","14,343,000","15,074,000","20,262,000","10,238,000","3,776,000","14,000","7,522,000","8,304,000","5,500,000","4,939,000","13,366,000","25,354,000","28,330,000","32,234,000","29,830,000","24,152,000","18,860,000","13,750,000","10,941,000","5,627,000","-7,929,000","-757,000","8,261,000","17,497,000","13,566,000","17,386,000","15,991,000","14,125,000","13,901,000","16,095,000","16,898,000","13,640,000","10,844,000","11,563,000","10,358,000","9,451,000","9,109,000","9,870,000","9,634,000","7,804,000","6,488,000","4,586,000","3,161,000","3,150,000","2,839,000","3,160,000","3,097,000","2,301,000","274,000","-102,124,000","-1,426,000","591,000","1,003,000","3,287,000","6,071,000","5,219,000","3,895,000","3,200,000","2,300,000","900,000","600,000","900,000","800,000","700,000","1,600,000","1,900,000","1,800,000","1,500,000","1,700,000","1,100,000","1,100,000","900,000","1,200,000","1,900,000","2,000,000","1,700,000","1,500,000","700,000","1,000,000","800,000","700,000","400,000","500,000","300,000","-100,000","0","0","4,600,000","4,100,000","100,000","-100,000","3,600,000","3,500,000","4,000,000","3,700,000","-9,700,000","3,100,000","3,100,000","3,200,000","-11,000,000","3,100,000","3,900,000","3,700,000","-10,800,000","3,500,000","4,100,000","4,100,000","-8,900,000","2,900,000","3,100,000","2,800,000","-8,800,000","2,800,000","2,800,000"
NetNonOperatingInterestIncomeExpense,"-2,544,000","-288,000","-405,000","-652,000","-1,199,000","-2,096,000","-3,532,000","-3,607,000","-2,485,000","-972,000","-1,321,000","-1,735,000","-1,378,000","-1,270,000","-1,735,000","-1,844,000","-2,101,000","-2,243,000","-2,472,000","-3,172,000","-3,139,000","-3,190,000","-3,095,000","-3,363,000","-3,386,000","-2,056,000","-1,319,000","-628,000",,,"-531,000",,,"-863,000","-1,135,000",,"-1,244,000",,"-113,000",,,,,"-737,000","-724,000","-756,000","5,056,000","-2,666,000","-400,000","-670,000","-798,000","-979,000","-532,000","-291,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"3,197,000","826,000","788,000","765,000","818,000","768,000","487,000","138,000","168,000","273,000","409,000","272,000","633,000","875,000","547,000","474,000","443,000","514,000","483,000","389,000","308,000","295,000","282,000","321,000","298,000","456,000","311,000","153,000",,,"312,000",,,"397,000","295,000",,"323,000",,"194,000",,,,,"316,000","312,000",,"255,000","279,000","996,000","1,312,000","964,000","805,000","1,345,000","1,757,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"5,741,000","1,114,000","1,193,000","1,417,000","2,017,000","2,864,000","4,019,000","3,745,000","2,653,000","1,245,000","1,730,000","2,007,000","2,011,000","2,145,000","2,282,000","2,318,000","2,544,000","2,757,000","2,955,000","3,561,000","3,447,000","3,485,000","3,377,000","3,684,000","3,684,000","2,512,000","1,630,000","781,000",,,"843,000",,,"1,260,000","1,430,000",,"1,567,000",,"307,000",,,,,"1,053,000","1,036,000","756,000","-4,801,000","2,945,000","1,396,000","1,982,000","1,762,000","1,784,000","1,877,000","2,048,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"36,572,000","-1,951,000","22,964,000","8,971,000","6,588,000","4,693,000","-260,000","-991,000","-2,326,000","76,000","24,097,000","1,755,000","739,000","1,181,000","324,000","406,000","151,000","1,926,000","-4,437,000","-4,747,000","-2,664,000","-6,296,000","373,000","-959,000","901,000","-1,436,000","3,088,000","-1,166,000","-741,000","-939,000","5,017,000","1,300,000","359,000","-1,350,000","-4,489,000","-2,768,000","277,000","521,000","6,704,000","1,923,000","251,000","687,000","1,234,000","-2,300,000","-1,913,000","-2,475,000","-6,191,000","251,000","-3,167,000","814,000","-1,534,000","-2,752,000","-2,308,000","-2,045,000","14,899,000","-8,762,000","-1,202,000","-249,000","613,000","-13,000","-1,698,000","-448,000","284,000","-1,595,000","12,000","-327,000","308,000","116,000","12,000","71,000","-385,000","92,000","32,000","-170,000","-827,000","-174,000","-20,000","42,000","272,000","-195,000","109,000","16,000","566,000","94,000","220,000","-96,000","320,000","135,000","40,000","6,000","100,000","100,000","100,000","200,000","400,000","200,000","200,000","200,000","300,000","200,000","200,000","100,000","100,000","100,000","100,000","200,000","200,000","200,000","100,000","100,000","100,000","100,000","-100,000","100,000","0",,,"100,000","100,000","100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
	GainOnSaleOfSecurity,"19,708,000","-3,827,000","12,057,000","6,727,000","4,751,000","2,376,000","-3,671,000","-2,618,000","-3,600,000","75,000","-2,355,000","-822,000","-496,000","-64,000","-317,000","-655,000","300,000","-3,029,000","-1,261,000","-1,312,000","-1,628,000","-3,794,000",,,,,"545,000","-91,000",,,"-410,000",,,"-256,000","-511,000",,,,"3,724,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,"-177,000",,,,"-214,000",,,,"24,271,000",,,,"-390,000","0","-526,000","320,000","-4,247,000","-4,032,000","-1,838,000","-2,231,000","-3,218,000",,,,"-57,000","-1,421,000",,,"67,000",,,"-7,000","-5,487,000",,"-1,535,000",,"695,000","1,923,000","251,000","687,000","1,234,000","-2,300,000","-1,913,000","-2,475,000","-4,442,000","0","-3,167,000","814,000","-1,534,000","-2,752,000","-2,308,000","-2,045,000","14,899,000","-8,762,000","-1,202,000","-249,000","613,000","-13,000","-1,698,000","-448,000","284,000","-1,595,000","12,000","-327,000","308,000","116,000","12,000","71,000","-385,000","92,000","32,000","-170,000","-827,000","-174,000","-20,000","42,000","272,000","-195,000","109,000","16,000","566,000","94,000","220,000","-96,000","320,000","135,000","40,000","6,000","100,000","100,000","100,000","200,000","400,000","200,000","200,000","200,000","300,000","200,000","200,000","100,000","100,000","100,000","100,000","200,000","200,000","200,000","100,000","100,000","100,000","100,000","-100,000","100,000","0",,,"100,000","100,000","100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,"0","0","526,000","-320,000","4,029,000","2,039,000","1,838,000","2,231,000",,,,,,,,,"0",,,,"0",,"1,535,000",,,,,,,,,,"0","0","0","0","0","-291,000","-248,000","99,000",,,,,"-768,000",,"1,770,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,"390,000","0",,,"218,000","1,993,000",,,,,,,,,,,,,,,"5,318,000",,,,,,,,,,"0",,"0","0","144,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,,,,,,,,,"0",,,,"3,218,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,189,000",,"478,000","1,755,000","3,023,000","-814,000","1,534,000","3,043,000","2,556,000","1,946,000",,,,,"155,000",,"-72,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
