name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995
TotalRevenue,"1,867,908,000","451,388,000","494,574,000","476,894,000","445,052,000","370,881,000","428,525,000","386,110,000","347,652,000","406,569,000","462,659,000","457,786,000","448,742,000","384,457,000","427,898,000","418,498,000","419,800,000","361,026,000","398,475,000","399,345,000","397,078,000","346,362,000","386,717,000","387,516,000","387,528,000","338,533,000","355,969,000","350,701,000","344,249,000","302,477,000","336,696,000","334,998,000","330,433,000","284,933,000","314,495,000","323,184,000","324,684,000","283,479,000","305,505,000","306,286,000","304,872,000","266,238,000","288,239,000","296,701,000","293,345,000","255,202,000","275,684,000","286,138,000","286,366,000","244,103,000","262,315,000","271,766,000","274,736,000","247,248,000","279,308,000","312,516,000","323,819,000","282,776,000","304,892,000","314,253,000","315,225,000","275,185,000","287,143,000","292,038,000","287,577,000","253,333,000","258,490,000","265,594,000","264,743,000","232,829,000","223,997,000","231,622,000","226,915,000","200,976,000","206,020,000","211,720,000","208,178,000","184,221,000","194,697,000","201,918,000","202,529,000","176,538,000","178,505,000","188,267,000","191,788,000","170,385,000","178,293,000","184,806,000","172,953,000","151,267,000","149,500,000","111,000,000","97,800,000","85,800,000","87,000,000","73,500,000","69,700,000","58,300,000","57,500,000","55,400,000","50,000,000","37,700,000","32,300,000","31,400,000","28,800,000","28,300,000","25,400,000","25,500,000","25,500,000","25,500,000"
	OperatingRevenue,"1,867,908,000","451,388,000","494,574,000","476,894,000","445,052,000","370,881,000","428,525,000","386,110,000","347,652,000","406,569,000","462,659,000","457,786,000","448,742,000","384,457,000","427,898,000","418,498,000","419,800,000","361,026,000","398,475,000","399,345,000","397,078,000","346,362,000","386,717,000","387,516,000","387,528,000","338,533,000","355,969,000","350,701,000","344,249,000","302,477,000","336,696,000","334,998,000","330,433,000","284,933,000","314,495,000","323,184,000","324,684,000","283,479,000","305,505,000","306,286,000","304,872,000","266,238,000","288,239,000","296,701,000","293,345,000","255,202,000","275,684,000","286,138,000","286,366,000","244,103,000","262,315,000","271,766,000","274,736,000","247,248,000","279,308,000","312,516,000","323,819,000","282,776,000","304,892,000","314,253,000","315,225,000","275,185,000","287,143,000","292,038,000","287,577,000","253,333,000","258,490,000","265,594,000","264,743,000","232,829,000","223,997,000","231,622,000","226,915,000","200,976,000","206,020,000","211,720,000","208,178,000","184,221,000","194,697,000","201,918,000","202,529,000","176,538,000","178,505,000","188,267,000","191,788,000","170,385,000","178,293,000","184,806,000","172,953,000","151,267,000","149,500,000","111,000,000","97,800,000","85,800,000","87,000,000","73,500,000","69,700,000","58,300,000","57,500,000","55,400,000","50,000,000","37,700,000","32,300,000","31,400,000","28,800,000","28,300,000","25,400,000","25,500,000","25,500,000","25,500,000"
CostOfRevenue,"603,064,000","157,772,000","157,534,000","147,310,000","140,448,000","131,215,000","137,799,000","136,309,000","134,059,000","149,494,000","154,372,000","148,846,000","146,390,000","140,470,000","142,072,000","140,699,000","140,784,000","138,293,000","138,984,000","134,977,000","135,075,000","131,844,000","132,369,000","131,778,000","132,725,000","128,725,000","122,901,000","121,676,000","115,951,000","113,232,000","115,096,000","112,388,000","114,277,000","111,508,000","109,962,000","109,640,000","110,723,000","106,519,000","106,199,000","103,845,000","105,071,000","103,423,000","103,243,000","103,200,000","103,058,000","99,551,000","100,495,000","99,595,000","99,825,000","98,552,000","99,670,000","97,630,000","99,414,000","100,321,000","107,987,000","113,677,000","110,105,000","104,787,000","102,724,000","102,121,000","102,769,000","100,783,000","100,387,000","98,550,000","96,415,000","95,209,000","91,994,000","89,925,000","86,744,000","84,476,000","77,614,000","76,390,000","74,362,000","73,791,000","72,528,000","74,571,000","73,361,000","71,557,000",,"71,685,000","66,632,000","67,227,000","64,039,000","64,593,000","61,315,000","61,536,000","55,289,000","56,038,000","53,626,000","52,512,000","49,600,000","33,200,000","30,500,000","29,800,000","28,100,000","22,300,000","21,600,000","20,800,000","17,900,000","16,500,000","15,500,000","13,500,000","10,200,000","10,100,000","10,000,000",,,,,
GrossProfit,"1,264,844,000","293,616,000","337,040,000","329,584,000","304,604,000","239,666,000","290,726,000","249,801,000","213,593,000","257,075,000","308,287,000","308,940,000","302,352,000","243,987,000","285,826,000","277,799,000","279,016,000","222,733,000","259,491,000","264,368,000","262,003,000","214,518,000","254,348,000","255,738,000","254,803,000","209,808,000","233,068,000","229,025,000","228,298,000","189,245,000","221,600,000","222,610,000","216,156,000","173,425,000","204,533,000","213,544,000","213,961,000","176,960,000","199,306,000","202,441,000","199,801,000","162,815,000","184,996,000","193,501,000","190,287,000","155,651,000","175,189,000","186,543,000","186,541,000","145,551,000","162,645,000","174,136,000","175,322,000","146,927,000","171,321,000","198,839,000","213,714,000","177,989,000","202,168,000","212,132,000","212,456,000","174,402,000","186,756,000","193,488,000","191,162,000","158,124,000","166,496,000","175,669,000","177,999,000","148,353,000","146,383,000","155,232,000","152,553,000","127,185,000","133,492,000","137,149,000","134,817,000","112,664,000",,"130,233,000","135,897,000","109,311,000","114,466,000","123,674,000","130,473,000","108,849,000","123,004,000","128,768,000","119,327,000","98,755,000","99,900,000","77,800,000","67,300,000","56,000,000","58,900,000","51,200,000","48,100,000","37,500,000","39,600,000","38,900,000","34,500,000","24,200,000","22,100,000","21,300,000","18,800,000",,,,,
OperatingExpense,"714,387,000","173,723,000","187,291,000","196,274,000","157,099,000","151,158,000","153,698,000","145,252,000","148,156,000","163,008,000","168,758,000","167,697,000","158,783,000","157,828,000","155,247,000","149,031,000","145,155,000","148,152,000","139,771,000","135,384,000","134,433,000","140,089,000","141,852,000","136,153,000","138,437,000","134,305,000","129,820,000","122,584,000","129,143,000","123,827,000","134,327,000","137,361,000","144,138,000","142,487,000","148,264,000","145,059,000","144,405,000","151,637,000","149,204,000","138,919,000","138,978,000","137,958,000","139,073,000","138,076,000","130,868,000","130,044,000","142,364,000","139,970,000","137,270,000","134,712,000","142,196,000","134,877,000","141,326,000","142,325,000","147,548,000","145,321,000","147,109,000","141,934,000","150,909,000","141,697,000","137,869,000","142,880,000","142,855,000","134,103,000","132,011,000","130,791,000","131,422,000","126,977,000","124,074,000","119,224,000","123,429,000","121,996,000","120,631,000","113,826,000","120,022,000","113,381,000","109,312,000","110,330,000","389,997,000","112,560,000","108,737,000","108,217,000","130,944,000","127,262,000","124,456,000","123,103,000","121,422,000","116,081,000","111,491,000","107,174,000","102,900,000","63,500,000","53,500,000","51,700,000","49,200,000","35,200,000","34,200,000","30,800,000","29,000,000","26,700,000","21,800,000","16,100,000","11,600,000","11,600,000","10,600,000",,,,,
	SellingGeneralAndAdministration,"435,215,000","105,096,000","121,668,000","111,974,000","96,477,000","90,409,000","89,950,000","84,015,000","84,158,000","100,695,000","105,880,000","103,746,000","97,090,000","96,322,000","97,237,000","93,942,000","89,833,000","91,312,000","83,670,000","83,588,000","82,651,000","88,664,000","89,623,000","86,846,000","86,504,000","82,816,000","82,783,000","76,143,000","80,418,000","74,597,000","79,142,000","74,686,000","73,089,000","72,961,000","67,177,000","71,876,000","71,997,000","77,736,000","67,095,000","65,743,000","65,983,000","65,585,000","63,469,000","63,514,000","59,369,000","62,618,000","64,929,000","63,490,000","60,551,000","57,543,000","58,592,000","54,570,000","59,058,000","57,203,000","56,859,000","65,703,000","69,875,000","65,184,000","66,258,000","68,020,000","66,238,000","69,874,000","65,435,000","65,577,000","58,634,000","59,291,000","55,276,000","52,864,000","52,643,000","51,944,000","49,933,000","47,301,000","45,651,000","45,435,000","45,364,000","42,729,000","40,580,000","42,847,000","319,006,000","42,325,000","39,417,000","41,206,000","39,259,000","37,552,000","36,436,000","37,696,000","34,859,000","33,748,000","35,261,000","34,204,000","30,400,000","23,100,000","20,800,000","20,100,000","17,700,000","15,000,000","15,000,000","13,200,000","12,800,000","12,600,000","10,800,000","9,300,000","6,700,000","8,100,000","7,000,000",,,,,
		GeneralAndAdministrativeExpense,"435,215,000","105,096,000","121,668,000","111,974,000","96,477,000","90,409,000","89,950,000","84,015,000","84,158,000","100,695,000","105,880,000","103,746,000","97,090,000","96,322,000","97,237,000","93,942,000","89,833,000","91,312,000","83,670,000","83,588,000","82,651,000","88,664,000","89,623,000","86,846,000","86,504,000","82,816,000","82,783,000","76,143,000","80,418,000","74,597,000","79,142,000","74,686,000","73,089,000","72,961,000","67,177,000","71,876,000","71,997,000","77,736,000","67,095,000","65,743,000",,,,,"59,369,000","62,618,000",,,"60,551,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,,"14,828,000",,,,,,,,"11,569,000",,,,"6,698,000",,,,"2,539,000",,,,"8,910,000",,,,"8,382,000","6,121,000",,,"8,133,000","5,474,000","6,601,000",,"1,829,000","5,912,000",,,"3,564,000","3,869,000",,,,,"2,546,000","2,132,000",,,"5,039,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"435,215,000","105,096,000","121,668,000","111,974,000","96,477,000","90,409,000","89,950,000","84,015,000","84,158,000","100,695,000","105,880,000","103,746,000","97,090,000","96,322,000","97,237,000","93,942,000","89,833,000","91,312,000","83,670,000","83,588,000","82,651,000","88,664,000","89,623,000","86,846,000","86,504,000","82,816,000","82,783,000","76,143,000","80,418,000","74,597,000","79,142,000","74,686,000","73,089,000","72,961,000","67,177,000","71,876,000","71,997,000","77,736,000","63,531,000","61,874,000",,,,,"56,823,000","60,486,000",,,"55,512,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"279,172,000","68,627,000","65,623,000","84,300,000","60,622,000","60,749,000","63,748,000","61,237,000","63,998,000","62,313,000","62,878,000","63,951,000","61,693,000","61,506,000","58,010,000","55,089,000","55,322,000","56,840,000","56,101,000","51,796,000","51,782,000","51,425,000","52,229,000","49,307,000","51,933,000","51,489,000","47,037,000","46,441,000","48,725,000","49,230,000","55,185,000","62,675,000","71,049,000","69,526,000","81,087,000","73,183,000","72,408,000","73,901,000","76,800,000","73,915,000","72,995,000","72,373,000","78,185,000","75,171,000","72,410,000","73,873,000","78,579,000","77,617,000","78,165,000","78,342,000","83,933,000","83,529,000","83,489,000","85,774,000","94,172,000","80,486,000","79,303,000","77,693,000","86,059,000","74,352,000","73,150,000","73,318,000","78,388,000","76,030,000","74,089,000","73,178,000","74,279,000","74,656,000","71,916,000","69,238,000","76,180,000","75,163,000","71,519,000","69,320,000","74,790,000","70,410,000","69,560,000","67,513,000","71,124,000","70,268,000","69,401,000","67,100,000","91,900,000","89,399,000","88,823,000","85,407,000","86,563,000","82,333,000","76,230,000","72,970,000","72,500,000","40,400,000","32,700,000","31,600,000","31,500,000","20,200,000","19,200,000","17,600,000","16,200,000","14,100,000","11,000,000","6,800,000","4,900,000","3,500,000","3,600,000",,,,,
