name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,793,785,000","1,777,401,000","1,783,219,000","1,779,556,000","1,781,247,000","1,781,494,000","1,731,000,000","1,737,107,000","1,608,573,000","1,292,184,000","1,288,603,000","1,278,198,000","1,234,592,000","1,131,607,000","1,142,763,000","1,379,804,000","1,356,353,000","1,143,614,000","1,211,465,000","1,214,702,000","1,201,106,000","1,201,353,000","1,204,503,000","1,271,191,000","1,283,583,000","1,292,457,000","1,446,933,000","1,454,832,000","1,509,024,000","1,380,844,000","1,461,292,000","1,457,259,000","1,447,677,000","1,171,523,000","1,327,900,000","1,360,109,000","1,473,014,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"1,729,806,000","1,710,014,000","1,717,306,000","1,712,237,000","1,712,894,000","1,713,879,000","1,664,558,000","1,664,790,000","1,538,500,000","1,230,680,000","1,227,580,000","1,228,030,000","1,188,448,000","1,083,984,000","1,099,759,000","1,335,732,000","1,306,951,000","1,094,880,000","1,166,060,000","1,168,146,000","1,156,662,000","1,157,370,000","1,158,062,000","1,224,739,000","1,219,347,000","1,225,494,000","1,381,285,000","1,388,797,000","1,444,555,000","1,318,692,000","1,403,379,000","1,397,027,000","1,388,241,000","1,110,459,000","1,268,194,000","1,301,387,000","1,415,119,000","1,293,044,000","1,212,615,000","1,395,600,000","1,418,571,000","1,393,537,000","1,349,882,000","1,251,629,000","1,293,086,000","1,407,855,000","1,138,200,000","1,007,725,000","1,035,059,000","1,046,422,000","997,037,000","962,934,000","950,807,000","940,186,000","658,295,000","795,652,000","792,361,000","785,289,000","780,194,000","784,084,000","743,960,000","849,982,000","820,852,000","834,702,000","764,837,000","778,446,000","741,564,000","731,280,000","711,579,000","719,264,000","720,865,000","764,198,000","716,872,000","590,281,000","574,243,000","558,523,000","547,713,000","545,063,000","534,849,000","502,365,000","514,619,000","505,222,000","527,503,000","575,805,000","548,948,000","536,781,000","537,006,000","557,136,000","570,319,000","563,900,000","587,500,000","567,600,000","578,700,000","559,900,000","156,600,000","90,000,000","90,000,000","101,300,000","109,000,000","103,000,000","90,000,000","168,600,000","129,200,000","110,100,000","99,500,000","93,000,000","93,000,000","66,800,000","55,800,000","40,400,000","26,300,000","16,100,000","21,000,000","21,000,000","7,800,000","2,300,000"
			LongTermDebt,"1,573,438,000","1,591,325,000","1,600,933,000","1,601,479,000","1,602,251,000","1,602,769,000","1,554,395,000","1,554,936,000","1,429,454,000","1,121,069,000","1,121,919,000","1,122,758,000","1,083,110,000","1,083,984,000","1,099,759,000","1,335,732,000","1,306,951,000","1,094,880,000","1,166,060,000","1,168,146,000","1,156,662,000","1,157,370,000","1,158,062,000","1,224,739,000","1,219,347,000","1,225,494,000","1,381,285,000","1,388,797,000","1,444,555,000","1,318,692,000","1,403,379,000","1,397,027,000","1,388,241,000","1,110,459,000","1,268,194,000","1,301,387,000","1,415,119,000","1,293,044,000","1,212,615,000","1,395,600,000","1,418,571,000","1,393,537,000","1,349,882,000","1,251,629,000","1,293,086,000","1,407,855,000","1,138,200,000","1,007,725,000","1,035,059,000","1,046,422,000","997,037,000","962,934,000","950,807,000","940,186,000","658,295,000","795,652,000","792,361,000","785,289,000","780,194,000","784,084,000","743,960,000","849,982,000","820,852,000","834,702,000","764,837,000","778,446,000","741,564,000","731,280,000","711,579,000","719,264,000","720,865,000","764,198,000","716,872,000","590,281,000","574,243,000","558,523,000","547,713,000","545,063,000","534,849,000","502,365,000","514,619,000","505,222,000","527,503,000","575,805,000","548,948,000","536,781,000","537,006,000","557,136,000","570,319,000","563,900,000","587,500,000","567,600,000","578,700,000","559,900,000","156,600,000","90,000,000","90,000,000","101,300,000","109,000,000","103,000,000","90,000,000","168,600,000","129,200,000","110,100,000","99,500,000","93,000,000","93,000,000","66,800,000","55,800,000","40,400,000","26,300,000","16,100,000","21,000,000","21,000,000","7,800,000","2,300,000"
			LongTermCapitalLeaseObligation,"156,368,000","118,689,000","116,373,000","110,758,000","110,643,000","111,110,000","110,163,000","109,854,000","109,046,000","109,611,000","105,661,000","105,272,000","105,338,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"63,979,000","67,387,000","65,913,000","67,319,000","68,353,000","67,615,000","66,442,000","72,317,000","70,073,000","61,504,000","61,023,000","50,168,000","46,144,000","47,623,000","43,004,000","44,072,000","49,402,000","48,734,000","45,405,000","46,556,000","44,444,000","43,983,000","46,441,000","46,452,000","64,236,000","66,963,000","65,648,000","66,035,000","64,469,000","62,152,000","57,913,000","60,232,000","59,436,000","61,064,000","59,706,000","58,722,000","57,895,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"2,212,882,000","2,185,116,000","2,115,333,000","2,096,254,000","1,998,109,000","1,948,376,000","1,900,375,000","1,929,361,000","1,859,428,000","1,900,009,000","1,805,161,000","1,769,444,000","1,805,779,000","1,716,642,000","1,740,252,000","1,768,056,000","1,764,548,000","1,789,883,000","1,864,262,000","1,646,277,000","1,653,291,000","1,653,414,000","1,634,594,000","1,350,448,000","1,292,999,000","1,242,747,000","1,228,698,000","1,228,429,000","1,229,185,000","1,221,054,000","1,219,507,000","1,219,350,000","1,221,794,000","1,245,286,000","1,258,329,000","1,178,168,000","1,136,616,000","1,120,944,000","1,151,067,000","966,195,000","985,727,000","1,004,806,000","1,022,578,000","1,016,828,000","902,447,000","842,740,000","823,009,000","825,026,000","792,691,000","790,148,000","779,808,000","791,354,000","796,255,000","794,820,000","799,335,000","615,976,000","620,460,000","631,995,000","646,146,000","589,501,000","605,018,000","825,672,000","852,845,000","875,306,000","894,879,000","912,468,000","931,403,000","953,270,000","971,839,000","980,616,000","1,030,312,000","884,477,000","894,815,000","902,278,000","911,116,000","895,224,000","902,298,000","908,199,000","923,132,000","1,003,154,000","1,006,314,000","1,012,087,000","998,382,000","1,000,174,000","1,004,551,000","1,008,037,000","1,009,694,000","1,013,056,000","1,015,184,000","1,017,900,000","1,012,200,000","1,014,600,000","1,016,300,000","1,017,700,000","404,800,000","409,600,000","409,100,000","376,500,000","377,400,000","378,000,000","378,700,000","246,000,000","231,100,000","232,200,000","233,200,000","234,400,000","233,600,000","235,000,000","236,300,000","236,300,000","237,200,000","238,600,000","108,200,000","108,200,000","109,700,000","107,900,000"
	StockholdersEquity,"2,212,882,000","2,185,116,000","2,115,333,000","2,096,254,000","1,998,109,000","1,948,376,000","1,900,375,000","1,929,361,000","1,859,428,000","1,900,009,000","1,805,161,000","1,769,444,000","1,805,779,000","1,716,642,000","1,740,252,000","1,768,056,000","1,764,548,000","1,789,883,000","1,864,262,000","1,646,277,000","1,653,291,000","1,653,414,000","1,634,594,000","1,350,448,000","1,292,999,000","1,242,747,000","1,228,698,000","1,228,429,000","1,229,185,000","1,221,054,000","1,219,507,000","1,219,350,000","1,220,189,000","1,243,477,000","1,256,617,000","1,176,835,000","1,135,265,000","1,120,944,000","1,151,067,000","966,195,000","985,727,000","1,004,806,000","1,022,578,000","1,016,828,000","902,447,000","839,010,000","819,290,000","821,135,000","788,741,000","786,766,000","776,823,000","789,408,000","794,327,000","794,820,000","799,335,000","615,976,000","620,460,000","631,995,000","646,146,000","589,501,000","605,018,000","825,672,000","852,845,000","875,306,000","894,879,000","912,468,000","931,403,000","953,270,000","971,839,000","980,616,000","1,030,312,000","884,477,000","894,815,000","902,278,000","911,116,000","895,224,000","902,298,000","908,199,000","923,132,000","1,003,154,000","1,006,314,000","1,012,087,000","998,382,000","1,000,174,000","1,004,551,000","1,008,037,000","1,009,694,000","1,013,056,000","1,015,184,000","1,017,900,000","1,012,200,000","1,014,600,000","1,016,300,000","1,017,700,000","404,800,000","409,600,000","409,100,000","376,500,000","377,400,000","378,000,000","378,700,000","246,000,000","231,100,000","232,200,000","233,200,000","234,400,000","233,600,000","235,000,000","236,300,000","236,300,000","237,200,000","238,600,000","108,200,000","108,200,000","109,700,000","107,900,000"
		CapitalStock,"1,516,000","1,505,000","1,475,000","1,455,000","1,417,000","1,395,000","1,361,000","1,360,000","1,349,000","1,347,000","1,314,000","1,292,000","1,292,000","1,253,000","1,252,000","1,252,000","1,252,000","1,251,000","1,249,000","1,165,000","1,165,000","1,164,000","1,160,000","1,067,000","1,042,000","1,015,000","1,005,000","1,004,000","1,001,000","988,000","981,000","972,000","960,000","959,000","959,000","925,000","892,000","875,000","872,000","780,000","780,000","779,000","779,000","765,000","703,000","661,000","641,000","633,000","614,000","606,000","594,000","594,000","593,000","592,000","588,000","508,000","507,000","507,000","507,000","479,000","478,000","478,000","478,000","478,000","478,000","478,000","478,000","477,000","477,000","477,000","476,000","431,000","430,000","428,000","428,000","420,000","420,000","418,000","419,000","449,000","449,000","444,000","437,000","435,000","435,000","433,000","432,000","431,000","431,000","400,000","400,000",,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0","0","0",,"0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,,,,,,,,"0",,,,,,,,,,,,,,,,,"30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"1,516,000","1,505,000","1,475,000","1,455,000","1,417,000","1,395,000","1,361,000","1,360,000","1,349,000","1,347,000","1,314,000","1,292,000","1,292,000","1,253,000","1,252,000","1,252,000","1,252,000","1,251,000","1,249,000","1,165,000","1,165,000","1,164,000","1,160,000","1,067,000","1,042,000","1,015,000","1,005,000","1,004,000","1,001,000","988,000","981,000","972,000","960,000","959,000","959,000","925,000","892,000","875,000","872,000","780,000","780,000","779,000","779,000","765,000","703,000","661,000","641,000","633,000","614,000","606,000","594,000","594,000","593,000","592,000","588,000","508,000","507,000","507,000","507,000","479,000","478,000","478,000","478,000","478,000","478,000","478,000","478,000","477,000","477,000","477,000","476,000","431,000","430,000","428,000","428,000","420,000","420,000","418,000","419,000","419,000","419,000","414,000","407,000","405,000","405,000","403,000","402,000","401,000","431,000","400,000","400,000",,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"3,999,060,000","3,972,917,000","3,882,572,000","3,818,592,000","3,699,867,000","3,635,341,000","3,532,130,000","3,529,559,000","3,494,123,000","3,485,003,000","3,379,572,000","3,305,344,000","3,302,814,000","3,180,284,000","3,181,263,000","3,178,514,000","3,175,809,000","3,173,429,000","3,173,167,000","2,923,519,000","2,920,839,000","2,917,914,000","2,916,816,000","2,609,880,000","2,533,130,000","2,461,376,000","2,435,849,000","2,432,979,000","2,423,121,000","2,389,830,000","2,374,345,000","2,348,925,000","2,326,889,000","2,325,228,000","2,324,140,000","2,235,403,000","2,142,346,000","2,100,297,000","2,099,101,000","1,896,735,000","1,895,777,000","1,894,604,000","1,893,878,000","1,865,441,000","1,730,808,000","1,641,379,000","1,602,078,000","1,581,572,000","1,536,683,000","1,520,893,000","1,494,345,000","1,493,182,000","1,492,005,000","1,490,535,000","1,485,846,000","1,288,552,000","1,287,270,000","1,286,071,000","1,284,865,000","1,215,277,000","1,212,845,000","1,211,234,000","1,222,233,000","1,222,135,000","1,221,996,000","1,220,522,000","1,220,170,000","1,220,252,000","1,219,980,000","1,218,137,000","1,217,652,000","1,063,423,000","1,062,864,000","1,054,465,000","1,054,089,000","1,030,240,000","1,029,767,000","1,024,467,000","1,027,670,000","1,102,039,000","1,101,219,000","1,089,127,000","1,070,471,000","1,067,180,000","1,066,433,000","1,061,190,000","1,059,739,000","1,056,510,000","1,056,253,000","1,054,400,000","1,050,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"-1,783,958,000","-1,779,325,000","-1,756,301,000","-1,710,213,000","-1,689,288,000","-1,670,528,000","-1,613,849,000","-1,581,264,000","-1,616,267,000","-1,580,166,000","-1,567,255,000","-1,531,003,000","-1,496,716,000","-1,463,993,000","-1,442,736,000","-1,411,715,000","-1,411,874,000","-1,383,498,000","-1,308,880,000","-1,277,091,000","-1,267,355,000","-1,264,263,000","-1,281,939,000","-1,259,014,000","-1,239,646,000","-1,218,075,000","-1,206,545,000","-1,203,901,000","-1,191,695,000","-1,167,245,000","-1,155,870,000","-1,130,598,000","-1,107,711,000","-1,082,761,000","-1,066,390,000","-1,057,401,000","-1,005,881,000","-980,228,000","-945,574,000","-927,988,000","-907,498,000","-887,245,000","-866,810,000","-844,109,000","-823,795,000","-797,761,000","-1,574,586,000","-1,555,475,000","-1,536,522,000","-1,518,105,000","-711,655,000","-697,907,000","-691,810,000","-689,846,000","-682,753,000","-669,738,000","-662,971,000","-650,237,000","-635,311,000","-622,340,000","-604,390,000","-382,005,000","-358,111,000","-334,610,000","-314,557,000","-295,519,000","-275,686,000","-252,830,000","-233,120,000","-222,845,000","-171,785,000","-155,215,000","-143,503,000","-134,219,000","-124,316,000","-115,699,000",,"-100,435,000","-82,452,000","-76,100,000","394,909,000","-64,632,000","354,914,000","335,191,000","315,818,000","295,174,000",,"-33,439,000","-30,693,000","-27,400,000","-28,400,000","1,049,700,000","-23,100,000","1,049,000,000","-29,000,000","-1,900,000","-19,900,000","-18,600,000","-17,300,000","-88,100,000","-78,600,000","-71,700,000","-12,800,000","-59,000,000","-52,700,000","-46,500,000","-40,500,000","-34,500,000","-28,700,000","-22,800,000","-17,100,000","-11,500,000","-3,400,000","-3,400,000","2,100,000","200,000"
		GainsLossesNotAffectingRetainedEarnings,"-3,736,000","-9,981,000","-12,413,000","-13,580,000","-13,887,000","-17,832,000","-19,267,000","-20,294,000","-19,777,000","-6,175,000","-8,470,000","-6,189,000","-1,611,000","-902,000","473,000","5,000","-639,000","-1,299,000","-1,274,000","-1,316,000","-1,358,000","-1,401,000","-1,443,000","-1,485,000","-1,527,000","-1,569,000","-1,611,000","-1,653,000","-3,242,000","-2,519,000","51,000","51,000","51,000","51,000","-2,092,000","-2,092,000","-2,092,000",,"-3,332,000","-3,332,000","-3,332,000","-3,332,000","-5,269,000","-5,269,000","-5,269,000","-5,269,000","-4,628,000","-4,628,000","-4,593,000","-4,593,000","-6,461,000","-6,461,000","-6,461,000","-6,461,000","-4,346,000","-4,346,000","-4,346,000","-4,346,000","-3,915,000","-3,915,000","-3,915,000","-4,035,000",,"-12,697,000","-13,038,000","-13,013,000","-13,559,000","-14,629,000","-15,498,000","-15,153,000","-16,031,000","-24,162,000","-24,976,000","-18,396,000","-19,085,000","-19,737,000","-127,889,000","-16,251,000","-22,505,000","-23,234,000","-490,263,000","-12,852,000","-427,440,000","-402,632,000","-378,135,000","-348,760,000","-47,477,000","-10,446,000","-10,807,000","-9,500,000","-9,800,000",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"795,785,000","799,033,000","792,559,000","787,965,000",,,,,,"1,000,000",,,,,,,"-11,755,000",,,,,,,,,,,,,,,,,,,,,,,,"-3,000,000",,,,,"-35,100,000","1,039,400,000","-31,300,000","433,800,000","411,500,000","429,000,000","395,100,000","394,700,000","466,100,000","457,300,000","317,700,000","243,900,000","291,200,000","285,900,000","280,900,000","274,100,000","269,500,000","265,000,000","259,100,000","254,300,000","250,100,000","111,600,000","111,600,000","107,600,000","107,700,000"
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","1,605,000","1,809,000","1,712,000","1,333,000","1,351,000",,,,,"0","0","0","0","3,730,000","3,719,000","3,891,000","3,950,000","3,382,000","2,985,000","1,946,000","1,928,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"3,786,320,000","3,776,441,000","3,716,266,000","3,697,733,000","3,600,360,000","3,551,145,000","3,454,770,000","3,484,297,000","3,288,882,000","3,021,078,000","2,927,080,000","2,892,202,000","2,888,889,000","2,800,626,000","2,840,011,000","3,103,788,000","3,071,499,000","2,884,763,000","3,030,322,000","2,814,423,000","2,809,953,000","2,810,784,000","2,792,656,000","2,575,187,000","2,512,346,000","2,468,241,000","2,609,983,000","2,617,226,000","2,673,740,000","2,539,746,000","2,622,886,000","2,616,377,000","2,608,430,000","2,353,936,000","2,524,811,000","2,478,222,000","2,550,384,000","2,413,988,000","2,363,682,000","2,361,795,000","2,404,298,000","2,398,343,000","2,372,460,000","2,268,457,000","2,195,533,000","2,246,865,000","1,957,490,000","1,828,860,000","1,823,800,000","1,833,188,000","1,773,860,000","1,752,342,000","1,745,134,000","1,735,006,000","1,457,630,000","1,411,628,000","1,412,821,000","1,417,284,000","1,426,340,000","1,373,585,000","1,348,978,000","1,675,654,000","1,673,697,000","1,710,008,000","1,659,716,000","1,690,914,000","1,672,967,000","1,684,550,000","1,683,418,000","1,699,880,000","1,751,177,000","1,648,675,000","1,611,687,000","1,492,559,000","1,485,359,000","1,453,747,000","1,450,011,000","1,453,262,000","1,457,981,000","1,505,519,000","1,520,933,000","1,517,309,000","1,525,885,000","1,575,979,000","1,553,499,000","1,544,818,000","1,546,700,000","1,570,192,000","1,585,503,000","1,581,800,000","1,599,700,000","1,582,200,000","1,595,000,000","1,577,600,000","561,400,000","499,600,000","499,100,000","477,800,000","486,400,000","481,000,000","468,700,000","414,600,000","360,300,000","342,300,000","332,700,000","327,400,000","326,600,000","301,800,000","292,100,000","276,700,000","263,500,000","254,700,000","129,200,000","129,200,000","117,500,000","110,200,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"2,212,882,000","2,185,116,000","2,115,333,000","2,096,254,000","1,998,109,000","1,948,376,000","1,900,375,000","1,929,361,000","1,859,428,000","1,900,009,000","1,805,161,000","1,769,444,000","1,805,779,000","1,716,642,000","1,740,252,000","1,768,056,000","1,764,548,000","1,789,883,000","1,864,262,000","1,646,277,000","1,653,291,000","1,653,414,000","1,634,594,000","1,350,448,000","1,292,999,000","1,242,747,000","1,228,698,000","1,228,429,000","1,229,185,000","1,221,054,000","1,219,507,000","1,219,350,000","1,220,189,000","1,243,477,000","1,256,617,000","1,176,835,000","1,135,265,000","1,120,944,000","1,151,067,000","966,195,000","985,727,000","1,004,806,000","1,022,578,000","1,016,828,000","902,447,000","839,010,000","819,290,000","821,135,000","788,741,000","786,766,000","776,823,000","789,408,000","794,327,000","794,820,000","799,335,000","615,976,000","620,460,000","631,995,000","646,146,000","589,501,000","605,018,000","825,672,000","852,845,000","875,306,000","894,879,000","912,468,000","931,403,000","953,270,000","971,839,000","980,616,000","1,030,312,000","884,477,000","894,815,000","902,278,000","911,116,000","895,224,000","902,298,000","908,199,000","923,132,000","1,003,124,000","1,006,284,000","1,012,057,000","998,352,000","1,000,144,000","1,004,521,000","1,008,007,000","1,009,664,000","1,013,026,000","1,015,184,000","1,017,900,000","1,012,200,000","1,014,600,000","1,016,300,000","1,017,700,000","404,800,000","409,600,000","409,100,000","376,500,000","377,400,000","378,000,000","378,700,000","246,000,000","231,100,000","232,200,000","233,200,000","234,400,000","233,600,000","235,000,000","236,300,000","236,300,000","237,200,000","238,600,000","108,200,000","108,200,000","109,700,000","107,900,000"
CapitalLeaseObligations,"156,368,000","118,689,000","116,373,000","110,758,000","110,643,000","111,110,000","110,163,000","109,854,000","109,046,000","109,611,000","105,661,000","105,272,000","105,338,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"2,212,882,000","2,175,416,000","2,115,333,000","2,096,254,000","1,998,109,000","1,948,376,000","1,900,375,000","1,929,361,000","1,859,428,000","1,892,809,000","1,805,161,000","1,769,444,000","1,805,779,000","1,694,642,000","1,740,252,000","1,768,056,000","1,764,548,000","1,766,783,000","1,864,262,000","1,646,277,000","1,653,291,000","1,629,014,000","1,634,594,000","1,350,448,000","1,292,999,000","1,220,047,000","1,228,698,000","1,228,429,000","1,229,185,000","1,198,354,000","1,219,507,000","1,219,350,000","1,220,189,000","1,223,577,000","1,256,617,000","1,176,835,000","1,135,265,000","1,120,944,000","1,132,673,000","966,195,000","985,727,000","1,004,806,000","1,022,578,000","1,016,828,000","884,447,000","839,010,000","819,290,000","821,135,000","788,741,000","786,766,000","776,823,000","789,408,000","794,327,000","794,820,000","787,558,000","604,588,000","620,460,000","631,995,000","646,146,000","589,501,000","605,018,000","825,672,000","852,845,000","875,306,000","894,879,000","912,468,000","931,403,000","953,270,000","971,839,000","980,616,000","1,030,312,000","884,477,000","894,815,000","902,278,000","911,116,000","895,224,000","902,298,000","908,199,000","923,132,000","1,003,154,000","1,006,314,000","1,012,087,000","998,382,000","1,000,174,000","1,004,551,000","1,008,037,000","1,009,694,000","1,013,056,000","1,015,184,000","1,017,900,000","1,012,200,000","1,014,600,000","1,016,300,000","1,017,700,000","404,800,000","409,600,000","409,100,000","376,500,000","377,400,000","378,000,000","378,700,000","246,000,000","231,100,000","232,200,000","233,200,000","234,400,000","233,600,000","235,000,000","236,300,000","236,300,000","237,200,000","238,600,000","108,200,000","108,200,000","109,700,000","107,900,000"
WorkingCapital,"-366,163,000","-139,670,000","-141,044,000","-49,065,000","1,916,000","-46,441,000","122,611,000","-21,805,000","-176,258,000","-243,168,000","-380,296,000","-366,673,000","-300,271,000","-179,945,000","-299,215,000","-50,628,000","-22,605,000","-81,426,000","135,776,000","-77,568,000","-63,346,000","9,119,000","-125,243,000","-250,689,000","-262,153,000","-144,096,000","-51,178,000","-32,788,000","-23,765,000","-18,847,000","-45,462,000","-45,361,000","55,106,000","-67,783,000","84,019,000","173,040,000","260,982,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestedCapital,"4,120,320,000","3,986,441,000","3,806,766,000","3,710,733,000","3,607,360,000","3,551,145,000","3,454,770,000","3,484,297,000","3,503,882,000","3,314,078,000","3,249,080,000","3,212,202,000","3,148,889,000","3,062,626,000","3,085,011,000","3,103,788,000","3,071,499,000","3,073,763,000","3,030,322,000","2,849,423,000","2,931,953,000","2,917,784,000","2,873,656,000","2,765,187,000","2,711,346,000","2,674,241,000","2,609,983,000","2,617,226,000","2,673,740,000","2,624,746,000","2,622,886,000","2,616,377,000","2,608,430,000","2,591,936,000","2,524,811,000","2,478,222,000","2,550,384,000","2,413,988,000","2,363,682,000","2,361,795,000","2,404,298,000","2,398,343,000","2,372,460,000","2,268,457,000","2,195,533,000","2,246,865,000","1,957,490,000","1,828,860,000","1,823,800,000","1,833,188,000","1,773,860,000","1,752,342,000","1,745,134,000","1,735,006,000","1,457,630,000","1,411,628,000","1,412,821,000","1,417,284,000","1,426,340,000","1,373,585,000","1,348,978,000","1,675,654,000","1,673,697,000","1,710,008,000","1,659,716,000","1,690,914,000","1,672,967,000","1,684,550,000","1,683,418,000","1,699,880,000","1,751,177,000","1,648,675,000","1,611,687,000","1,492,559,000","1,485,359,000","1,453,747,000","1,450,011,000","1,453,262,000","1,457,981,000","1,505,489,000","1,520,903,000","1,517,279,000","1,525,855,000","1,575,949,000","1,553,469,000","1,544,788,000","1,546,670,000","1,570,162,000","1,585,503,000","1,581,800,000","1,599,700,000","1,582,200,000","1,595,000,000","1,577,600,000","561,400,000","499,600,000","499,100,000","477,800,000","486,400,000","481,000,000","468,700,000","414,600,000","360,300,000","342,300,000","332,700,000","327,400,000","326,600,000","301,800,000","292,100,000","276,700,000","263,500,000","254,700,000","129,200,000","129,200,000","117,500,000","110,200,000"
TangibleBookValue,"2,212,882,000","2,175,416,000","2,115,333,000","2,096,254,000","1,998,109,000","1,948,376,000","1,900,375,000","1,929,361,000","1,859,428,000","1,892,809,000","1,805,161,000","1,769,444,000","1,805,779,000","1,694,642,000","1,740,252,000","1,768,056,000","1,764,548,000","1,766,783,000","1,864,262,000","1,646,277,000","1,653,291,000","1,629,014,000","1,634,594,000","1,350,448,000","1,292,999,000","1,220,047,000","1,228,698,000","1,228,429,000","1,229,185,000","1,198,354,000","1,219,507,000","1,219,350,000","1,220,189,000","1,223,577,000","1,256,617,000","1,176,835,000","1,135,265,000","1,120,944,000","1,132,673,000","966,195,000","985,727,000","1,004,806,000","1,022,578,000","1,016,828,000","884,447,000","839,010,000","819,290,000","821,135,000","788,741,000","786,766,000","776,823,000","789,408,000","794,327,000","794,820,000","787,558,000","604,588,000","620,460,000","631,995,000","646,146,000","589,501,000","605,018,000","825,672,000","852,845,000","875,306,000","894,879,000","912,468,000","931,403,000","953,270,000","971,839,000","980,616,000","1,030,312,000","884,477,000","894,815,000","902,278,000","911,116,000","895,224,000","902,298,000","908,199,000","923,132,000","1,003,124,000","1,006,284,000","1,012,057,000","998,352,000","1,000,144,000","1,004,521,000","1,008,007,000","1,009,664,000","1,013,026,000","1,015,184,000","1,017,900,000","1,012,200,000","1,014,600,000","1,016,300,000","1,017,700,000","404,800,000","409,600,000","409,100,000","376,500,000","377,400,000","378,000,000","378,700,000","246,000,000","231,100,000","232,200,000","233,200,000","234,400,000","233,600,000","235,000,000","236,300,000","236,300,000","237,200,000","238,600,000","108,200,000","108,200,000","109,700,000","107,900,000"
