name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
OperatingCashFlow,"-129,177,000","-59,009,000","-75,423,000","22,603,000","-17,348,000","-16,837,000","318,521,000","-9,481,000","-7,798,000","-4,508,000","-3,928,000","-3,679,000"
	CashFlowFromContinuingOperatingActivities,"-129,177,000","-59,009,000","-75,423,000","22,603,000","-17,348,000","-16,837,000","318,521,000","-9,481,000","-7,798,000","-4,508,000","-3,928,000","-3,679,000"
		NetIncomeFromContinuingOperations,"48,400,000","-42,077,000","117,132,000","-28,194,000","1,539,000","30,713,000","20,656,000","-17,622,000","-9,993,000","-3,988,000","-4,655,000","-3,632,000"
		DepreciationAmortizationDepletion,"29,000","7,000","7,000","7,000","8,000","7,000","6,000","5,000","4,000","4,000","4,000","4,000"
			DepreciationAndAmortization,"29,000","7,000","7,000","7,000","8,000","7,000","6,000","5,000","4,000","4,000","4,000","4,000"
		StockBasedCompensation,"44,009,000","11,661,000","11,351,000","10,990,000","10,007,000","7,273,000","2,821,000","4,238,000","209,000","189,000","174,000","157,000"
		OtherNonCashItems,,"16,000",,,,,,,,,,
		ChangeInWorkingCapital,"-221,631,000","-28,616,000","-203,913,000","39,800,000","-28,902,000","-54,830,000","295,038,000","3,898,000","1,982,000","-713,000","549,000","-208,000"
			ChangeInReceivables,,,,,"-50,000,000","0",,,,"0",,
			ChangeInPrepaidAssets,"-1,359,000","275,000","-4,742,000","1,364,000","1,744,000","1,151,000","-4,515,000","-372,000","-2,217,000","-192,000","-2,000","-58,000"
			ChangeInPayablesAndAccruedExpense,"14,915,000","-28,891,000","-7,057,000","21,181,000","29,682,000","10,360,000","4,001,000","4,270,000","4,199,000","-521,000","551,000","-150,000"
				ChangeInPayable,"5,680,000","-877,000","-17,656,000","11,489,000","12,724,000","3,732,000","-4,177,000","1,046,000","2,793,000","-150,000","447,000","-617,000"
					ChangeInAccountPayable,"5,680,000","-877,000","-17,656,000","11,489,000","12,724,000","3,732,000","-4,177,000","1,046,000","2,793,000","-150,000","447,000","-617,000"
				ChangeInAccruedExpense,"9,235,000","-28,014,000","10,599,000","9,692,000","16,958,000","6,628,000","8,178,000","3,224,000","1,406,000","-371,000","104,000","467,000"
			ChangeInOtherCurrentAssets,"195,000","0","66,000","66,000","63,000","-356,000",,,,"0",,
			ChangeInOtherWorkingCapital,,,"-192,180,000","-32,811,000","-10,391,000","-65,985,000",,,,,,
InvestingCashFlow,"-48,000","-44,000","-4,000","0","0","0","-5,000","-15,000","-6,000","0","0","-2,000"
	CashFlowFromContinuingInvestingActivities,"-48,000","-44,000","-4,000","0","0","0","-5,000","-15,000","-6,000","0","0","-2,000"
		NetPPEPurchaseAndSale,"-48,000","-44,000","-4,000","0","0","0","-5,000","-15,000","-6,000","0","0","-2,000"
			PurchaseOfPPE,"-48,000","-44,000","-4,000","0","0","0","-5,000","-15,000","-6,000","0","0","-2,000"
FinancingCashFlow,"1,217,000","223,000","142,000","795,000","57,000","471,000","426,218,000","-913,000","106,449,000","-6,000","-15,000","0"
	CashFlowFromContinuingFinancingActivities,"1,217,000","223,000","142,000","795,000","57,000","471,000","426,218,000","-913,000","106,449,000","-6,000","-15,000","0"
		NetPreferredStockIssuance,,,"0","0",,,"107,485,000","0",,,"0","0"
			PreferredStockIssuance,,,"0","0",,,"107,485,000","0",,,"0","0"
		ProceedsFromStockOptionExercised,,"223,000",,"795,000","57,000","471,000",,"0","27,000","0","0","0"
		NetOtherFinancingCharges,,,,,,,,"-913,000","-209,000","-6,000",,
EndCashPosition,"705,850,000","705,850,000","764,680,000","839,965,000","816,567,000","833,858,000","850,224,000","105,490,000","115,899,000","17,254,000","21,768,000","25,711,000"
	ChangesInCash,"-128,008,000","-58,830,000","-75,285,000","23,398,000","-17,291,000","-16,366,000","744,734,000","-10,409,000","98,645,000","-4,514,000","-3,943,000","-3,681,000"
	BeginningCashPosition,"833,858,000","764,680,000","839,965,000","816,567,000","833,858,000","850,224,000","105,490,000","115,899,000","17,254,000","21,768,000","25,711,000","29,392,000"
CapitalExpenditure,,"-44,000",,,,,"-5,000","-15,000",,,,
IssuanceOfCapitalStock,,,"1,465,000","0",,,"425,117,000","0",,,"0","0"
FreeCashFlow,"-129,225,000","-59,053,000","-75,427,000","22,603,000","-17,348,000","-16,837,000","318,516,000","-9,496,000","-7,804,000","-4,508,000","-3,928,000","-3,681,000"
