name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013
TotalRevenue,"282,161,000","72,302,000","71,637,000","69,608,000","68,614,000","65,001,000","65,203,000","61,131,000","60,526,000","58,218,000","60,777,000","57,589,000","52,749,000","50,607,000","48,208,000","39,437,000","36,972,000","35,974,000","36,325,000","33,858,000","30,603,000","29,887,000","28,751,000","26,975,000","24,921,000","23,971,000","22,174,000","19,857,000","19,256,000","10,091,000","0","1,859,000","1,626,000","1,116,000","0"
	OperatingRevenue,"273,649,000","70,439,000","69,676,000","67,439,000","66,095,000","64,179,000","62,155,000","59,843,000","59,550,000","56,583,000","56,161,000","53,382,000","50,513,000","48,488,000","42,414,000","35,219,000","32,459,000","32,289,000","32,402,000","30,079,000","27,501,000","26,020,000","24,844,000","24,493,000","22,291,000","21,736,000","19,886,000","18,126,000","17,626,000","9,304,000","0","0","0","0","0"
CostOfRevenue,"91,026,000","23,284,000","23,079,000","22,814,000","21,849,000","19,380,000","21,087,000","19,116,000","17,532,000","17,820,000","20,389,000","19,416,000","16,399,000","15,718,000","14,887,000","12,008,000","11,068,000","10,260,000","10,567,000","10,170,000","8,816,000","9,084,000","9,015,000","7,841,000","7,417,000","6,701,000","6,503,000","5,818,000","5,313,000","2,689,000",,"0","0","0",
GrossProfit,"191,135,000","49,018,000","48,558,000","46,794,000","46,765,000","45,621,000","44,116,000","42,015,000","42,994,000","40,398,000","40,388,000","38,173,000","36,350,000","34,889,000","33,321,000","27,429,000","25,904,000","25,714,000","25,758,000","23,688,000","21,787,000","20,803,000","19,736,000","19,134,000","17,504,000","17,270,000","15,671,000","14,039,000","13,943,000","7,402,000",,"1,859,000","1,626,000","1,116,000",
OperatingExpense,"116,797,000","30,142,000","29,704,000","28,658,000","28,293,000","28,133,000","28,136,000","28,099,000","29,159,000","29,039,000","29,624,000","28,597,000","27,634,000","26,768,000","25,200,000","19,723,000","18,211,000","18,093,000","17,604,000","17,061,000","16,604,000","16,504,000","15,604,000","15,303,000","14,126,000","13,899,000","12,871,000","11,645,000","11,462,000","8,141,000","4,636,000","3,472,000","653,000","1,175,000","1,494,000"
	SellingGeneralAndAdministration,"23,697,000","5,983,000","6,053,000","5,893,000","5,768,000","5,808,000","5,065,000","4,577,000","5,505,000","5,483,000","5,902,000","5,298,000","4,667,000","4,317,000","4,128,000","3,614,000","3,623,000","3,459,000","3,394,000","2,920,000","3,142,000","3,444,000","3,135,000","3,066,000","3,052,000","3,036,000","2,705,000","2,301,000","2,239,000","1,647,000","4,636,000","3,472,000","653,000","1,175,000","1,494,000"
		GeneralAndAdministrativeExpense,"23,697,000","5,983,000","6,053,000","5,893,000","5,768,000","5,808,000","5,065,000","4,577,000","5,505,000","5,483,000","5,902,000","5,298,000","4,667,000","4,317,000","4,128,000","3,614,000","3,623,000","3,459,000","3,394,000","2,920,000","3,142,000","3,444,000","3,135,000","3,066,000","3,052,000","3,036,000","2,705,000","2,301,000","2,239,000","1,647,000","4,636,000","3,472,000","653,000","1,175,000","1,494,000"
			OtherGandA,"23,697,000","5,983,000","6,053,000","5,893,000","5,768,000","5,808,000","5,065,000","4,577,000","5,505,000","5,483,000","5,902,000","5,298,000","4,667,000","4,317,000","4,128,000","3,614,000","3,623,000","3,459,000","3,394,000","2,920,000","3,142,000","3,444,000","3,135,000","3,066,000","3,052,000","3,036,000","2,705,000","2,301,000","2,239,000","1,647,000","4,636,000","3,472,000","653,000","1,175,000","1,494,000"
	DepreciationAmortizationDepletionIncomeStatement,"93,100,000","24,159,000","23,651,000","22,765,000","22,525,000","22,325,000","23,071,000","23,522,000","23,654,000","23,556,000","23,722,000","23,299,000","22,967,000","22,451,000","21,072,000","16,109,000","14,588,000","14,634,000","14,210,000","14,141,000","13,462,000","13,060,000","12,469,000","12,237,000","11,074,000","10,863,000","10,166,000","9,344,000","9,151,000","4,900,000",,"0","0","0",
		DepreciationAndAmortizationInIncomeStatement,"93,100,000","24,159,000","23,651,000","22,765,000","22,525,000","22,325,000","23,071,000","23,522,000","23,654,000","23,556,000","23,722,000","23,299,000","22,967,000","22,451,000","21,072,000","16,109,000","14,588,000","14,634,000","14,210,000","14,141,000","13,462,000","13,060,000","12,469,000","12,237,000","11,074,000","10,863,000","10,166,000","9,344,000","9,151,000","4,900,000",,"0","0","0",
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"72,000","1,594,000",,,,,
OperatingIncome,"74,338,000","18,876,000","18,854,000","18,136,000","18,472,000","17,488,000","15,980,000","13,916,000","13,835,000","11,359,000","10,764,000","9,576,000","8,716,000","8,121,000","8,121,000","7,706,000","7,693,000","7,621,000","8,154,000","6,627,000","5,183,000","4,299,000","4,132,000","3,831,000","3,378,000","3,371,000","2,800,000","2,394,000","2,481,000","-739,000","-4,636,000","-1,613,000","973,000","-59,000","-1,494,000"
NetNonOperatingInterestIncomeExpense,"-40,393,000","-10,882,000","-10,893,000","-9,353,000","-9,265,000","-9,121,000","-8,945,000","-8,628,000","-9,004,000","-8,903,000","-8,856,000","-8,454,000","-8,018,000","-8,132,000","-6,922,000","-4,924,000","-5,475,000","-5,582,000","-5,445,000","-5,495,000","-3,714,000","-2,417,000","-2,210,000","-2,043,000","-1,995,000","-1,929,000","-1,610,000","-1,341,000","-1,321,000","-700,000",,"0","0","0",
	InterestExpenseNonOperating,"40,393,000","10,882,000","10,893,000","9,353,000","9,265,000","9,121,000","8,945,000","8,628,000","9,004,000","8,903,000","8,856,000","8,454,000","8,018,000","8,132,000","6,922,000","4,924,000","5,475,000","5,582,000","5,445,000","5,495,000","3,714,000","2,417,000","2,210,000","2,043,000","1,995,000","1,929,000","1,610,000","1,341,000","1,321,000","700,000",,"0","0","0",
	TotalOtherFinanceCost,,,,,,,,,,,"8,856,000","8,454,000","8,018,000","8,132,000","6,922,000","4,924,000","5,475,000","5,582,000","5,445,000","5,495,000","3,714,000","2,417,000","2,210,000","2,043,000","1,995,000","1,929,000","1,610,000","1,341,000","1,321,000","700,000",,,,,
OtherIncomeExpense,"395,000","269,000","-180,000","259,000","47,000","-487,000","-4,409,000","-467,000","-668,000","-538,000","-297,000","-519,000","5,793,000","-470,000","-556,000","-300,000","-499,000","-224,000","-609,000","-206,000","-456,000","-532,000","-459,000","-660,000","-346,000","-333,000","-1,017,000","-235,000","-195,000","-6,562,000","1,255,000","24,645,000","39,740,000","7,480,000","13,140,000"
	GainOnSaleOfSecurity,,,"0","777,000","530,000",,"-3,995,000",,,,"0",,"6,245,000",,,,,,"-310,000",,,,,,,,"0",,,"-5,122,000","1,255,000","24,645,000","39,740,000","7,480,000","13,140,000"
	EarningsFromEquityInterest,"902,000","631,000","271,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-1,814,000","-362,000","-451,000","-518,000","-483,000","-487,000","-414,000","-467,000","-668,000","-538,000","-297,000","-519,000","-452,000","-470,000","-556,000","-300,000","-499,000","-224,000","-299,000","-206,000","-456,000","-532,000","-459,000","-660,000","-346,000","-333,000","-1,017,000","-235,000","-195,000","-1,440,000",,"0","0","0",
		RestructuringAndMergernAcquisition,"1,814,000","362,000","451,000","518,000","483,000","487,000","414,000","467,000","668,000","538,000","297,000","519,000","452,000","470,000","556,000","300,000","499,000","224,000","299,000","206,000","456,000","532,000","459,000","660,000","346,000","333,000","1,017,000","235,000","195,000","1,440,000",,"0","0","0",
PretaxIncome,"34,340,000","8,263,000","7,781,000","9,042,000","9,254,000","7,880,000","2,626,000","4,821,000","4,163,000","1,918,000","1,611,000","603,000","6,491,000","-481,000","643,000","2,482,000","1,719,000","1,815,000","2,100,000","926,000","1,013,000","1,350,000","1,463,000","1,128,000","1,037,000","1,109,000","173,000","818,000","965,000","-8,001,000","-3,381,000","23,032,000","40,713,000","7,421,000","11,646,000"
NetIncomeCommonStockholders,"29,917,000","7,206,000","6,769,000","7,857,000","8,088,000","6,877,000","2,262,000","4,192,000","3,594,000","1,640,000","1,401,000","518,000","5,613,000","-444,000","309,000","1,874,000","1,159,000","1,240,000","1,726,000","754,000","799,000","1,058,000","1,120,000","870,000","674,000","649,000","79,000","474,000","575,000","-2,885,000","7,060,000","-3,309,000","-7,875,000","6,520,000","-1,243,000"
	NetIncome,"30,408,000","7,341,000","6,889,000","7,977,000","8,201,000","6,991,000","2,334,000","4,264,000","3,666,000","1,697,000","1,432,000","549,000","5,642,000","-416,000","590,000","2,155,000","1,440,000","1,519,000","1,755,000","782,000","827,000","1,084,000","1,146,000","895,000","699,000","675,000","105,000","498,000","588,000","-2,885,000","7,060,000","-3,309,000","-7,875,000","6,520,000","-1,243,000"
		NetIncomeIncludingNoncontrollingInterests,"34,340,000","8,263,000","7,781,000","9,042,000","9,254,000","7,880,000","2,626,000","4,821,000","4,163,000","1,918,000","1,611,000","603,000","6,491,000","-481,000","643,000","2,482,000","1,719,000","1,815,000","2,100,000","926,000","1,013,000","1,350,000","1,463,000","1,128,000","1,037,000","1,109,000","173,000","818,000","965,000","-8,001,000","-3,381,000","23,032,000","40,713,000","7,421,000","11,646,000"
			NetIncomeContinuousOperations,"34,340,000","8,263,000","7,781,000","9,042,000","9,254,000","7,880,000","2,626,000","4,821,000","4,163,000","1,918,000","1,611,000","603,000","6,491,000","-481,000","643,000","2,482,000","1,719,000","1,815,000","2,100,000","926,000","1,013,000","1,350,000","1,463,000","1,128,000","1,037,000","1,109,000","173,000","818,000","965,000","-8,001,000","-3,381,000","23,032,000","40,713,000","7,421,000","11,646,000"
		MinorityInterests,"-3,932,000","-922,000","-892,000","-1,065,000","-1,053,000","-889,000","-292,000","-557,000","-497,000","-221,000","-179,000","-54,000","-849,000","65,000","-53,000","-327,000","-279,000","-296,000","-345,000","-144,000","-186,000","-266,000","-317,000","-233,000","-338,000","-434,000","-68,000","-320,000","-377,000","5,116,000","10,441,000","-26,341,000","-48,588,000","-901,000","-12,889,000"
	OtherunderPreferredStockDividend,"491,000","135,000","120,000","120,000","113,000","114,000","72,000","72,000","72,000","57,000","31,000","31,000","29,000","28,000","281,000","281,000","281,000","279,000","29,000","28,000","28,000","26,000","26,000","25,000","25,000","26,000","26,000","24,000","13,000",,,,,,
DilutedNIAvailtoComStockholders,"29,917,000","7,206,000","6,769,000","7,857,000","8,088,000","6,877,000","2,262,000","4,192,000","3,594,000","1,640,000","1,401,000","518,000","5,613,000","-444,000","309,000","1,874,000","1,159,000","1,240,000","1,726,000","754,000","799,000","1,058,000","1,120,000","870,000","674,000","649,000","79,000","474,000","575,000","-2,885,000","7,060,000","-3,309,000","-7,875,000","6,520,000","-1,243,000"
BasicEPS,,"0.08",,"0.09","0.1","0.08",,"0.05","0.05","0.02",,"0.01","0.08","-0.01",,"0.03","0.02","0.03",,"0.02","0.02","0.03",,"0.02","0.02","0.03",,"0.02","0.02","-0.22",,"-0.148","-0.352","0.291",
DilutedEPS,,"0.08",,"0.09","0.1","0.08",,"0.05","0.05","0.02",,"0.01","0.08","-0.01",,"0.03","0.02","0.03",,"0.02","0.02","0.03",,"0.02","0.02","0.03",,"0.02","0.02","-0.22",,"-0.148","-0.352","0.291",
BasicAverageShares,,"90,150,518",,"83,961,693","83,817,680","82,120,353",,"80,334,976","76,171,627","74,892,711",,"71,444,448","68,247,822","61,225,926",,"60,446,199","47,531,128","45,008,062",,"39,962,471","37,408,603","36,891,595",,"34,967,482","27,484,075","24,141,712",,"24,141,712","24,141,712","13,144,277",,"22,368,379","22,368,379","22,368,379",
DilutedAverageShares,,"90,571,571",,"84,472,257","84,247,285","82,596,597",,"80,928,844","76,869,965","75,616,233",,"71,828,991","68,419,665","61,225,926",,"61,978,998","49,124,886","46,018,040",,"41,903,977","39,845,314","39,143,887",,"36,904,564","29,267,258","25,744,824",,"25,216,716","25,435,010","13,144,277",,"22,368,379","22,368,379","22,368,379",
TotalOperatingIncomeAsReported,,,,,,,,,,,,,,,,"7,406,000","7,194,000","7,397,000","7,855,000","6,421,000","4,727,000","3,767,000","3,673,000","3,171,000","3,032,000","3,038,000","1,783,000","2,159,000","2,286,000","-2,179,000",,"-1,613,000","973,000","-59,000",
TotalExpenses,"207,823,000","53,426,000","52,783,000","51,472,000","50,142,000","47,513,000","49,223,000","47,215,000","46,691,000","46,859,000","50,013,000","48,013,000","44,033,000","42,486,000","40,087,000","31,731,000","29,279,000","28,353,000","28,171,000","27,231,000","25,420,000","25,588,000","24,619,000","23,144,000","21,543,000","20,600,000","19,374,000","17,463,000","16,775,000","10,830,000","4,636,000","3,472,000","653,000","1,175,000","1,494,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"30,408,000","7,341,000","6,889,000","7,977,000","8,201,000","6,991,000","2,334,000","4,264,000","3,666,000","1,697,000","1,432,000","549,000","5,642,000","-416,000","590,000","2,155,000","1,440,000","1,519,000","1,755,000","782,000","827,000","1,084,000","1,146,000","895,000","699,000","675,000","105,000","498,000","588,000","-2,885,000","7,060,000","-3,309,000","-7,875,000","6,520,000","-1,243,000"
NormalizedIncome,"30,712,200","7,558,200","7,218,230","7,787,930","8,166,690","7,346,510","5,552,570","4,604,910","4,153,640","2,089,740","1,648,810","927,870","1,413,110","54,000","995,880","2,374,000","1,804,270","1,682,520","2,120,400","905,600","1,100,600","1,403,200","1,421,400","1,291,000","906,600","874,800","715,200","639,000","705,000","3,677,000","5,805,000","-19,328,250","-33,706,000","1,658,000","-9,784,000"
InterestExpense,"40,393,000","10,882,000","10,893,000","9,353,000","9,265,000","9,121,000","8,945,000","8,628,000","9,004,000","8,903,000","8,856,000","8,454,000","8,018,000","8,132,000","6,922,000","4,924,000","5,475,000","5,582,000","5,445,000","5,495,000","3,714,000","2,417,000","2,210,000","2,043,000","1,995,000","1,929,000","1,610,000","1,341,000","1,321,000","700,000",,"0","0","0",
NetInterestIncome,"-40,393,000","-10,882,000","-10,893,000","-9,353,000","-9,265,000","-9,121,000","-8,945,000","-8,628,000","-9,004,000","-8,903,000","-8,856,000","-8,454,000","-8,018,000","-8,132,000","-6,922,000","-4,924,000","-5,475,000","-5,582,000","-5,445,000","-5,495,000","-3,714,000","-2,417,000","-2,210,000","-2,043,000","-1,995,000","-1,929,000","-1,610,000","-1,341,000","-1,321,000","-700,000",,"0","0","0",
EBIT,"74,733,000","19,145,000","18,674,000","18,395,000","18,519,000","17,001,000","11,571,000","13,449,000","13,167,000","10,821,000","10,467,000","9,057,000","14,509,000","7,651,000","7,565,000","7,406,000","7,194,000","7,397,000","7,545,000","6,421,000","4,727,000","3,767,000","3,673,000","3,171,000","3,032,000","3,038,000","1,783,000","2,159,000","2,286,000","-7,301,000","-4,636,000","23,032,000","40,713,000","7,421,000","-1,494,000"
EBITDA,"167,833,000"
ReconciledCostOfRevenue,"95,189,000","24,144,000","24,099,000","23,872,000","23,074,000","20,666,000","22,482,000","20,567,000","19,059,000","19,341,000","21,948,000","20,933,000","17,914,000","17,447,000","16,743,000","14,227,000","13,307,000","12,539,000","12,801,000","12,235,000","10,922,000","11,196,000","10,943,000","9,657,000","9,128,000","8,399,000","8,010,000","7,201,000","6,601,000","3,377,000",,"0","0","0",
ReconciledDepreciation,"88,937,000","23,299,000","22,631,000","21,707,000","21,300,000","21,039,000","21,676,000","22,071,000","22,127,000","22,035,000","22,163,000","21,782,000","21,452,000","20,722,000","19,216,000","13,890,000","12,349,000","12,355,000","11,976,000","12,076,000","11,356,000","10,948,000","10,541,000","10,421,000","9,363,000","9,165,000","8,659,000","7,961,000","7,863,000","4,212,000",,"0","0","0",
NetIncomeFromContinuingOperationNetMinorityInterest,"30,408,000","7,341,000","6,889,000","7,977,000","8,201,000","6,991,000","2,334,000","4,264,000","3,666,000","1,697,000","1,432,000","549,000","5,642,000","-416,000","590,000","2,155,000","1,440,000","1,519,000","1,755,000","782,000","827,000","1,084,000","1,146,000","895,000","699,000","675,000","105,000","498,000","588,000","-2,885,000","7,060,000","-3,309,000","-7,875,000","6,520,000","-1,243,000"
TotalUnusualItemsExcludingGoodwill,"-507,000","-362,000","-451,000","259,000","47,000","-487,000","-4,409,000","-467,000","-668,000","-538,000","-297,000","-519,000","5,793,000","-470,000","-556,000","-300,000","-499,000","-224,000","-609,000","-206,000","-456,000","-532,000","-459,000","-660,000","-346,000","-333,000","-1,017,000","-235,000","-195,000","-6,562,000","1,255,000","24,645,000","39,740,000","7,480,000","13,140,000"
TotalUnusualItems,"-507,000","-362,000","-451,000","259,000","47,000","-487,000","-4,409,000","-467,000","-668,000","-538,000","-297,000","-519,000","5,793,000","-470,000","-556,000","-300,000","-499,000","-224,000","-609,000","-206,000","-456,000","-532,000","-459,000","-660,000","-346,000","-333,000","-1,017,000","-235,000","-195,000","-6,562,000","1,255,000","24,645,000","39,740,000","7,480,000","13,140,000"
NormalizedEBITDA,"168,340,000","43,666,000","42,776,000","40,901,000","40,997,000","39,813,000","39,051,000","37,438,000","37,489,000","34,915,000","34,486,000","32,875,000","31,683,000","30,572,000","29,193,000","23,815,000","22,281,000","22,255,000","22,364,000","20,768,000","18,645,000","17,359,000","16,601,000","16,068,000","14,452,000","14,234,000","12,966,000","11,738,000","11,632,000","4,161,000","-5,891,000","-1,613,000","973,000","-59,000","-14,634,000"
TaxRateForCalcs,"0.4","0.4","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0","0.27","0.27","0.27","0.27","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0","0","0.35","0.35","0.35","0.35"
TaxEffectOfUnusualItems,"-202,800","-144,800","-121,770","69,930","12,690","-131,490","-1,190,430","-126,090","-180,360","-145,260","-80,190","-140,130","1,564,110","0","-150,120","-81,000","-134,730","-60,480","-243,600","-82,400","-182,400","-212,800","-183,600","-264,000","-138,400","-133,200","-406,800","-94,000","-78,000","0","0","8,625,750","13,909,000","2,618,000","4,599,000"
