name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
OperatingCashFlow,"34,000,000","4,111,000","2,478,000","18,534,000","8,877,000","12,053,000","6,664,000","10,336,000","22,364,000","4,607,000","14,635,000","5,220,000","-696,000","1,278,000","7,974,000","4,005,000","-2,396,000","9,545,000","8,171,000","1,598,000","-645,000","2,320,000","741,000","4,567,000","3,089,000","2,262,000","5,334,000","4,191,000","-516,000","-2,196,000","9,162,000","8,622,000","-3,961,000","-6,816,000","15,036,000","6,688,000","3,141,000","-1,810,000","10,619,000","2,914,000","1,962,000","-4,765,000","9,548,000","7,113,000","-6,793,000","-8,997,000","5,211,000","-222,000","3,244,000","-2,486,000","5,368,000","1,614,000","6,165,000","-9,091,000","6,084,000","10,197,000","6,291,000","-2,091,000","1,364,515","2,190,623","996,808","1,369,054"
	CashFlowFromContinuingOperatingActivities,"34,000,000","4,111,000","2,478,000","18,534,000","8,877,000","12,053,000","6,664,000","10,336,000","22,364,000","4,607,000","14,635,000","5,220,000","-696,000","1,278,000","7,974,000","4,005,000","-2,396,000","9,545,000","8,171,000","1,598,000","-645,000","2,320,000","741,000","4,567,000","3,089,000","2,262,000","5,334,000","4,191,000","-516,000","-2,196,000","9,162,000","8,622,000","-3,961,000","-6,816,000","15,036,000","6,688,000","3,141,000","-1,810,000","10,619,000","2,914,000","1,962,000","-4,765,000","9,548,000","7,113,000","-6,793,000","-8,997,000","5,211,000","-222,000","3,244,000","-2,486,000","5,368,000","1,614,000","6,165,000","-9,091,000","6,084,000","10,197,000","6,291,000","-2,091,000","1,364,515","2,190,623","996,808","1,369,054"
		NetIncomeFromContinuingOperations,"17,035,000","4,930,000","3,578,000","4,421,000","4,106,000","3,424,000","1,448,000","2,054,000","613,000","-1,360,000","2,094,000","1,731,000","414,000","-898,000","-852,000","4,003,000","2,362,000","164,000","-2,650,000","1,428,000","-305,000","-571,000","-8,146,000","756,000","1,663,000","-651,000","1,242,000","1,786,000","1,019,000","907,000","727,000","2,390,000","3,099,000","88,000","957,000","411,000","2,439,000","969,000",,,,,,"-2,593,000","687,000","-2,045,000","-2,064,000","-51,747,000","186,000","460,000","122,000","-3,597,000","98,000","541,000","-63,453,000","1,457,000","2,424,000","1,663,000","-357,042","2,168,876","1,600,336","1,060,830"
		OperatingGainsLosses,,,,,,,,,,,"-1,000","0","-29,000","33,000","34,000","4,000","-8,000","36,000","-4,000","9,000","-9,000","23,000",,,"0","1,000","1,000","0","1,000","1,000","5,000","-7,000","16,000","5,000","41,000","5,000","-75,000","16,000","1,000","13,000","3,000","5,000","16,000","2,000","-19,000","4,000","0","-3,000","7,000","7,000","1,000","0","1,000","3,000","3,000","0","4,000","1,000",,,,
			GainLossOnSaleOfPPE,,,,,,,"0","0","0","0","-1,000","0","-29,000","33,000","34,000","4,000","-8,000","36,000","-4,000","9,000","-9,000","23,000",,,"0","1,000","1,000","0","1,000","1,000","5,000","-7,000","16,000","5,000","41,000","5,000","4,000","16,000","1,000","13,000","3,000","5,000","16,000","2,000","-19,000","4,000","0","-3,000","7,000","7,000","1,000","0","1,000","3,000",,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"735,000","113,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"5,260,000","1,289,000","1,369,000","1,347,000","1,255,000","1,360,000","1,555,000","1,581,000","1,528,000","1,532,000","1,677,000","1,672,000","1,675,000","1,684,000","1,899,000","1,977,000","1,993,000","1,902,000","2,948,000","2,951,000","3,859,000","2,963,000","2,483,000","1,741,000","1,927,000","1,718,000","1,776,000","1,751,000","1,838,000","1,718,000","1,872,000","1,862,000","1,901,000","1,738,000","1,874,000","1,854,000","1,834,000","1,912,000","2,219,000","2,225,000","2,256,000","2,157,000","2,582,000","2,882,000","2,859,000","2,711,000","2,805,000","2,340,000","2,342,000","2,359,000","2,402,000","2,366,000","2,422,000","2,372,000","2,207,000","2,339,000","2,725,000","2,729,000","974,755","2,414","2,416","2,415"
			DepreciationAndAmortization,"5,260,000","1,289,000","1,369,000","1,347,000","1,255,000","1,360,000","1,555,000","1,581,000","1,528,000","1,532,000","1,677,000","1,672,000","1,675,000","1,684,000","1,899,000","1,977,000","1,993,000","1,902,000","2,948,000","2,951,000","3,859,000","2,963,000","2,483,000","1,741,000","1,927,000","1,718,000","1,776,000","1,751,000","1,838,000","1,718,000","1,872,000","1,862,000","1,901,000","1,738,000","1,874,000","1,854,000","1,834,000","1,912,000","2,219,000","2,225,000","2,256,000","2,157,000","2,582,000","2,882,000","2,859,000","2,711,000","2,805,000","2,340,000","2,342,000","2,359,000","2,402,000","2,366,000","2,422,000","2,372,000","2,207,000","2,339,000","2,725,000","2,729,000","974,755","2,414","2,416","2,415"
				Depreciation,"2,803,000","761,000","727,000","704,000","611,000","646,000","641,000","668,000","668,000","687,000","675,000","670,000","672,000","680,000","664,000","718,000","729,000","628,000","567,000","569,000","1,477,000","594,000","566,000","349,000","545,000","443,000","438,000","419,000","464,000","439,000","452,000","460,000","440,000","440,000","436,000","417,000","397,000","397,000","432,000","437,000","469,000","369,000","368,000","386,000","363,000","366,000","313,000","362,000","364,000","381,000","367,000","330,000","386,000","336,000","372,000","401,000","380,000","376,000",,,,
				AmortizationCashFlow,"2,457,000","528,000","642,000","643,000","644,000","714,000","914,000","913,000","860,000","845,000","1,002,000","1,002,000","1,003,000","1,004,000","1,235,000","1,259,000","1,264,000","1,274,000","2,381,000","2,382,000","2,382,000","2,369,000","1,917,000","1,392,000","1,382,000","1,275,000","1,338,000","1,332,000","1,374,000","1,279,000","1,420,000","1,402,000","1,461,000","1,298,000","1,438,000","1,437,000","1,437,000","1,515,000","1,787,000","1,788,000","1,787,000","1,788,000","2,214,000","2,496,000","2,496,000","2,345,000","2,492,000","1,978,000","1,978,000","1,978,000","2,035,000","2,036,000","2,036,000","2,036,000","1,835,000","1,938,000","2,345,000","2,353,000",,,,
