name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992
TotalRevenue,,"656,000,000","3,083,000,000","887,000,000","691,000,000","1,219,000,000","959,000,000","507,000,000","2,525,000,000","1,898,000,000","2,059,000,000","2,370,000,000","2,162,000,000","3,069,000,000","2,418,000,000","2,255,000,000","2,489,000,000","2,519,000,000","1,943,000,000","2,281,000,000","2,753,000,000","2,021,000,000","2,276,000,000","1,622,000,000","1,953,000,000","4,078,000,000","2,893,000,000","3,033,000,000","2,760,000,000","5,050,000,000","5,703,000,000","5,152,000,000","5,046,000,000","4,541,000,000","4,867,000,000","4,675,000,000","3,424,000,000","3,538,000,000","2,970,000,000","3,389,000,000","2,419,000,000","2,727,000,000","3,977,000,000","3,318,000,000","1,612,000,000","1,975,000,000","2,581,000,000","2,012,000,000","2,798,000,000","2,222,000,000","1,811,000,000","1,673,000,000","1,995,000,000","2,981,000,000","7,491,000,000",,"1,611,000,000","2,089,000,000","2,027,000,000","2,105,000,000","1,580,000,000","1,867,601,000","1,929,411,000","1,584,016,000","1,944,567,000","1,750,979,000","1,082,843,000","1,048,018,000","783,450,000","942,051,000","629,796,000","574,292,000","563,129,000","456,741,000","454,549,000","429,552,000","374,350,000","168,425,000","205,228,000","194,794,000","169,304,000","177,075,000","238,911,000","275,681,000","277,384,000","-39,360,000","168,182,000","134,463,000","114,661,000","106,246,000","102,100,000","80,900,000","65,700,000","85,546,000","106,300,000","109,300,000","76,800,000","72,600,000","69,092,000","79,800,000","71,200,000","49,000,000","47,691,000","44,100,000","31,800,000","22,000,000","22,800,000","15,800,000","14,200,000","13,000,000","10,600,000","6,600,000","6,300,000","5,600,000","4,200,000","4,800,000","4,300,000","3,800,000"
	OperatingRevenue,,"656,000,000","3,083,000,000","887,000,000","691,000,000","1,219,000,000","959,000,000","507,000,000","2,525,000,000","1,898,000,000","2,059,000,000","2,370,000,000","2,162,000,000","3,069,000,000","2,418,000,000","2,255,000,000","2,489,000,000","2,519,000,000","1,943,000,000","2,281,000,000","2,753,000,000","2,021,000,000","2,276,000,000","1,622,000,000","1,953,000,000","4,078,000,000","2,893,000,000","3,033,000,000","2,760,000,000","5,050,000,000","5,703,000,000","5,152,000,000","5,046,000,000","4,541,000,000","4,867,000,000","4,675,000,000","3,424,000,000","3,538,000,000","2,970,000,000","3,389,000,000","2,419,000,000","2,727,000,000","3,977,000,000","3,318,000,000","1,612,000,000","1,975,000,000","2,581,000,000","2,012,000,000","2,798,000,000","2,222,000,000","1,811,000,000","1,673,000,000","1,995,000,000","2,981,000,000","7,491,000,000",,"1,611,000,000","2,089,000,000","2,027,000,000","2,105,000,000","1,580,000,000","1,867,601,000","1,929,411,000","1,584,016,000","1,944,567,000","1,750,979,000","1,082,843,000","1,048,018,000","783,450,000","942,051,000","629,796,000","574,292,000","563,129,000","456,741,000","454,549,000","426,468,000","374,350,000","168,425,000","205,228,000","194,794,000","169,304,000","271,790,000","206,651,000","213,226,000","277,384,000","-39,360,000","168,182,000","134,463,000","114,661,000","106,246,000","102,100,000","80,900,000","65,700,000","85,546,000","106,300,000","109,300,000","76,800,000","72,600,000","69,092,000","79,800,000","71,200,000","49,000,000","47,691,000","44,100,000","31,800,000","22,000,000","22,800,000","15,800,000","14,200,000","13,000,000","10,600,000","6,600,000","6,300,000","5,600,000","4,200,000","4,800,000","4,300,000","3,800,000"
CostOfRevenue,,"1,675,000,000","1,551,000,000","1,193,000,000","1,090,000,000","997,000,000","997,000,000","786,000,000","1,810,000,000","1,973,000,000","1,934,000,000","1,997,000,000","2,189,000,000","2,131,000,000","2,059,000,000","2,086,000,000","2,088,000,000","2,122,000,000","1,767,000,000","1,768,000,000","2,058,000,000","2,198,000,000","2,195,000,000","2,183,000,000","1,948,000,000","4,086,000,000","2,750,000,000","3,041,000,000","2,746,000,000","3,852,000,000","4,454,000,000","4,472,000,000","4,244,000,000","3,935,000,000","4,295,000,000","3,273,000,000","2,986,000,000","4,982,000,000","1,828,000,000","1,581,000,000","1,689,000,000","1,681,000,000","1,842,000,000","1,766,000,000","1,345,000,000","3,685,000,000","317,000,000","303,000,000","304,000,000","288,000,000","292,000,000","783,000,000","824,000,000","911,000,000","1,290,000,000","1,630,000,000","1,010,000,000","997,000,000","671,000,000","680,000,000","164,000,000","711,129,000","527,339,000","492,052,000","133,829,000","1,660,197,000","80,765,000","72,333,000","69,562,000","915,566,000","54,102,000","49,595,000","44,803,000","524,100,000","35,944,000","34,263,000","31,457,000","222,776,000","24,950,000","24,242,000","27,276,000","196,824,000","19,303,000","18,842,000","18,798,000","141,746,000","11,675,000","12,540,000","12,544,000","94,195,000","11,700,000","11,200,000","14,000,000","141,805,000","14,200,000","14,600,000","7,900,000","26,700,000","57,697,000","21,600,000","17,500,000","11,900,000","22,250,000","12,100,000","4,900,000","1,700,000","6,600,000","1,300,000","1,900,000","1,700,000","2,300,000","2,300,000","2,000,000","2,000,000","1,600,000","1,700,000","1,500,000","1,400,000"
GrossProfit,,"-1,019,000,000","1,532,000,000","-306,000,000","-399,000,000","222,000,000","-38,000,000","-279,000,000","715,000,000","-75,000,000","125,000,000","373,000,000","-27,000,000","938,000,000","359,000,000","169,000,000","401,000,000","397,000,000","176,000,000","513,000,000","695,000,000","-177,000,000","81,000,000","-561,000,000","5,000,000","-8,000,000","143,000,000","-8,000,000","14,000,000","1,198,000,000","1,249,000,000","680,000,000","802,000,000","606,000,000","572,000,000","1,402,000,000","438,000,000","-1,444,000,000","1,142,000,000","1,808,000,000","730,000,000","1,046,000,000","2,135,000,000","1,552,000,000","267,000,000","-1,710,000,000","2,264,000,000","1,709,000,000","2,494,000,000","1,934,000,000","1,519,000,000","890,000,000","1,171,000,000","2,070,000,000","6,201,000,000","-1,630,000,000","601,000,000","1,092,000,000","1,356,000,000","1,425,000,000","1,416,000,000","1,156,472,000","1,402,072,000","1,091,964,000","1,810,738,000","90,782,000","1,002,078,000","975,685,000","713,888,000","26,485,000","575,694,000","524,697,000","518,326,000","-67,359,000","418,605,000","395,289,000","342,893,000","-54,351,000","180,278,000","170,552,000","142,028,000","-19,749,000","219,608,000","256,839,000","258,586,000","-181,106,000","156,507,000","121,923,000","102,117,000","12,051,000","90,400,000","69,700,000","51,700,000","-56,259,000","92,100,000","94,700,000","68,900,000","45,900,000","11,395,000","58,200,000","53,700,000","37,100,000","25,441,000","32,000,000","26,900,000","20,300,000","16,200,000","14,500,000","12,300,000","11,300,000","8,300,000","4,300,000","4,300,000","3,600,000","2,600,000","3,100,000","2,800,000","2,400,000"
OperatingExpense,,"54,000,000","114,000,000","35,000,000","21,000,000","62,000,000","74,000,000","262,000,000","415,000,000","96,000,000","83,000,000","95,000,000","173,000,000","71,000,000","74,000,000","94,000,000","77,000,000","0","74,000,000","87,000,000","63,000,000","79,000,000","71,000,000","143,000,000","70,000,000","55,000,000","49,000,000","403,000,000","81,000,000","227,000,000","160,000,000","90,000,000","79,000,000","121,000,000","120,000,000","113,000,000","243,000,000","-1,987,000,000","976,000,000","827,000,000","726,000,000","708,000,000","649,000,000","559,000,000","556,000,000","-2,777,000,000","1,410,000,000","1,262,000,000","1,282,000,000","1,238,000,000","1,036,000,000","427,000,000","594,000,000","447,000,000","723,000,000","903,000,000","705,000,000","479,000,000","641,000,000","589,000,000","930,000,000","321,435,000","448,683,000","418,800,000","859,106,000","-613,697,000","665,697,000","481,822,000","475,451,000","-356,936,000","376,529,000","345,417,000","283,357,000","-245,421,000","235,864,000","225,650,000","193,918,000","-136,976,000","115,580,000","107,862,000","-4,668,000","-92,252,000","87,234,000","91,524,000","111,890,000","-34,874,000","79,589,000","68,781,000","61,142,000","-26,069,000","53,900,000","44,000,000","44,600,000","-56,062,000","78,500,000","87,300,000","64,800,000","37,700,000","35,648,000","32,300,000","25,700,000","22,200,000","11,984,000","17,400,000","15,600,000","13,900,000","8,600,000","9,500,000","6,500,000","6,700,000","3,600,000","3,600,000","3,400,000","2,700,000","3,400,000","2,200,000","2,300,000","2,000,000"
	SellingGeneralAndAdministration,,"26,000,000","28,000,000","30,000,000","24,000,000","39,000,000","68,000,000","134,000,000","65,000,000","57,000,000","66,000,000","89,000,000","103,000,000","51,000,000","66,000,000","91,000,000","72,000,000","73,000,000","54,000,000","70,000,000","65,000,000","68,000,000","63,000,000","61,000,000","48,000,000","61,000,000","49,000,000","69,000,000","56,000,000","93,000,000","60,000,000","90,000,000","79,000,000","121,000,000","120,000,000","113,000,000","243,000,000","102,000,000","148,000,000","156,000,000","136,000,000","138,000,000","151,000,000","130,000,000","130,000,000","-2,316,000,000","976,000,000","869,000,000","924,000,000","837,000,000","641,000,000","74,000,000","90,000,000","89,000,000","108,000,000","320,000,000","79,000,000","75,000,000","62,000,000","54,000,000","459,000,000","39,424,000","37,382,000","33,555,000","474,904,000","-836,157,000","369,295,000","281,791,000","249,343,000","-476,232,000","184,371,000","179,207,000","149,699,000","-295,565,000","111,438,000","112,857,000","95,023,000","-103,148,000","44,925,000","45,040,000","30,801,000","-115,002,000","31,186,000","39,786,000","58,479,000","-92,262,000","46,294,000","36,310,000","29,576,000","-44,323,000","25,600,000","15,000,000","17,300,000","-89,482,000","39,900,000","38,800,000","30,600,000","2,800,000","2,602,000","2,500,000","2,100,000","1,700,000","1,528,000","1,400,000","1,000,000","900,000","1,200,000","700,000","800,000","800,000","900,000","600,000","900,000","700,000","2,400,000","1,000,000","1,100,000","700,000"
		GeneralAndAdministrativeExpense,,"26,000,000","28,000,000","30,000,000","24,000,000","39,000,000","68,000,000","134,000,000","65,000,000","57,000,000","66,000,000","89,000,000","103,000,000","51,000,000","66,000,000","91,000,000","72,000,000","73,000,000","54,000,000","70,000,000","65,000,000","68,000,000","63,000,000","61,000,000","48,000,000","61,000,000","49,000,000","69,000,000","56,000,000","93,000,000","60,000,000","90,000,000","79,000,000","121,000,000","120,000,000","113,000,000","243,000,000","102,000,000",,,"136,000,000","138,000,000",,,,,,,,,"95,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,"70,000,000",,"68,000,000","59,000,000","1,000,000","16,000,000","22,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,000,000","133,000,000","3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,"-44,000,000","28,000,000","-38,000,000","-35,000,000","38,000,000","52,000,000","112,000,000","65,000,000","57,000,000","66,000,000","89,000,000","103,000,000","51,000,000","66,000,000","91,000,000","72,000,000","73,000,000","54,000,000","70,000,000","65,000,000","68,000,000","63,000,000","61,000,000","48,000,000","61,000,000","49,000,000","69,000,000","56,000,000","93,000,000","60,000,000","90,000,000","79,000,000","121,000,000","120,000,000","106,000,000","110,000,000","99,000,000",,,"136,000,000","138,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,,,,,,,,,,,,,,,,,,,"978,000,000",,,,,,,,,,,,,,,"2,680,000,000",,,,,,,"1,197,000,000","1,223,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
