name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993
		RestrictedCash,"70,560,000","236,404,000","187,042,000","353,009,000","62,383,000","57,137,000","56,881,000","58,117,000","58,435,000","71,246,000","55,819,000","58,195,000","64,115,000","68,871,000","55,755,000","54,370,000","50,258,000","50,115,000","47,611,000","275,394,000","144,084,000","141,881,000","192,563,000","139,298,000","301,096,000","112,839,000","189,745,000","156,370,000","254,459,000","120,388,000","130,940,000","129,677,000","135,076,000","146,203,000","139,775,000","238,624,000","187,050,000","259,571,000","120,440,000","193,892,000","193,610,000","152,237,000","369,461,000","361,831,000","309,605,000","180,987,000",,,,,"360,022,000",,,,,,,,,,,,,"635,270,000",,,,,,,,,,,,,"217,809,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"378,976,000","175,722,000","206,659,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"20,718,537,000","20,809,005,000","20,436,266,000","20,071,845,000","20,071,179,000","20,187,163,000","20,388,764,000","20,469,418,000","20,778,548,000","21,055,770,000","20,969,460,000","20,681,243,000","20,675,305,000","20,277,896,000","20,453,400,000","20,317,705,000","20,289,159,000","20,469,837,000","20,603,657,000","20,323,462,000","20,422,115,000","20,485,060,000","20,587,595,000","20,592,781,000","20,632,147,000","20,821,078,000","22,781,693,000","22,833,351,000","22,725,171,000","22,790,146,000","22,845,676,000","22,785,593,000","22,717,346,000","22,634,808,000","22,698,895,000","23,091,195,000","23,552,021,000","16,328,839,000","16,492,020,000","16,466,796,000","16,068,009,000","16,123,145,000","15,330,693,000","15,431,527,000","15,769,257,000","15,571,799,000","16,043,169,000","15,577,290,000","15,458,227,000","15,224,227,000","14,774,832,000","15,079,845,000","15,400,401,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPE,"471,667,000","474,713,000","477,693,000","480,671,000","484,999,000","499,287,000","502,184,000","505,077,000","507,962,000","512,774,000","481,044,000","431,753,000","434,683,000",,,,,,,,,,,,,,,,,,,,,,,,,,"16,270,768,000","16,245,611,000","15,878,097,000","15,868,363,000","15,133,288,000","15,229,782,000","15,271,843,000","15,365,014,000","15,730,869,000","15,267,159,000","15,059,938,000","14,587,580,000","14,593,102,000","14,867,662,000","15,024,927,000","15,128,939,000","15,211,455,000","15,363,572,000","15,089,551,000","15,163,225,000","15,038,157,000","15,018,857,000","14,753,747,000","14,212,695,000","13,936,809,000","13,445,856,000","13,748,867,000","13,702,230,000","12,479,286,000","12,425,395,000","12,190,135,000","12,252,794,000","12,161,992,000","12,082,184,000","12,017,973,000","10,578,366,000","10,578,418,000","10,749,647,000","10,843,444,000","10,934,246,000","11,182,077,000","11,227,981,000","11,255,541,000","11,323,940,000","11,309,439,000","11,131,532,000","11,218,007,000","11,358,664,000","10,887,744,000","10,873,542,000","11,111,308,000","11,181,344,000","10,465,900,000","10,261,600,000","10,268,000,000","10,253,458,000","8,112,200,000","7,394,800,000","6,854,500,000","6,676,673,000","4,422,200,000","4,124,800,000","2,873,200,000","2,681,998,000","2,473,700,000","2,227,100,000","2,070,800,000","1,969,500,000","1,967,500,000","1,806,000,000","1,811,700,000","1,770,700,000","1,196,700,000","880,800,000","707,500,000",,"397,400,000"
			GrossPPE,"471,667,000","474,713,000","477,693,000","480,671,000","484,999,000","499,287,000","502,184,000","505,077,000","507,962,000","512,774,000","481,044,000","431,753,000","434,683,000",,,,,,,,,,,,,,,,,,,,,,,,,,"21,151,576,000","21,023,498,000","20,537,091,000","20,407,946,000","19,538,767,000","19,537,188,000","19,695,921,000","19,702,371,000","20,044,371,000","19,414,123,000","19,031,960,000","18,465,144,000","18,378,300,000","18,627,610,000","18,699,329,000","18,690,239,000","18,633,826,000","18,706,643,000","18,335,470,000","18,333,350,000","18,102,504,000","18,144,412,000","17,857,076,000","17,235,175,000","16,848,290,000","16,218,662,000","16,657,375,000","16,590,370,000","15,284,838,000","15,190,945,000","14,883,311,000","14,852,621,000","14,684,636,000","14,506,849,000","14,355,475,000","12,874,379,000","12,881,897,000","12,996,783,000","13,037,634,000","13,046,263,000","13,208,087,000","13,157,096,000","13,086,818,000","13,042,785,000","12,931,191,000","12,666,865,000","12,651,401,000","12,710,900,000","12,161,138,000","12,081,873,000","12,278,010,000","12,251,831,000","10,465,900,000","10,261,600,000","10,268,000,000","10,971,949,000","8,112,200,000","7,394,800,000","6,854,500,000","7,121,435,000","4,422,200,000","4,124,800,000","2,873,200,000","2,983,510,000","2,473,700,000","2,227,100,000","2,070,800,000","1,969,500,000","1,967,500,000","1,806,000,000","1,811,700,000","1,770,700,000","1,196,700,000","880,800,000","707,500,000",,"397,400,000"
				Properties,,"0",,,,"0",,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,"15,943,139,000","15,886,832,000","15,606,315,000","15,554,740,000","15,055,570,000","15,046,250,000","15,279,033,000","15,226,512,000","15,161,007,000","14,686,447,000","14,387,262,000","13,893,521,000","13,755,610,000","13,993,241,000","14,002,717,000","13,908,594,000","13,760,599,000","13,899,777,000",,"13,556,681,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"437,816,000",,,,"460,084,000",,,,,"437,305,000","416,372,000","418,659,000",,,,,,,,,,,,,,,,,,,,,,,,,,"5,014,183,000","4,937,754,000","4,745,155,000","4,693,016,000","4,363,764,000","4,375,853,000","4,319,737,000","4,345,522,000","4,384,327,000","4,254,396,000","4,215,254,000","3,902,644,000","3,868,859,000","3,908,771,000","3,933,971,000","3,926,172,000","4,020,630,000","4,043,539,000",,"4,004,267,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"36,897,000",,,,"39,203,000",,,,,"43,739,000","15,381,000","16,024,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,,,,,,,,"43,739,000","15,381,000","16,024,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"471,667,000","474,713,000","477,693,000","480,671,000","484,999,000","499,287,000","502,184,000","505,077,000","507,962,000","512,774,000","481,044,000","431,753,000","434,683,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"753,831,000","725,598,000",,"855,473,000","852,597,000","763,327,000",,"772,402,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"194,254,000","198,912,000","185,621,000","160,190,000","119,433,000","115,085,000","97,151,000","130,337,000","499,037,000","473,280,000","429,444,000","668,979,000","753,831,000","725,598,000","762,641,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,880,808,000","-4,777,887,000","-4,658,994,000","-4,539,583,000","-4,405,479,000","-4,307,406,000","-4,424,078,000","-4,337,357,000","-4,313,502,000","-4,146,964,000","-3,972,022,000","-3,877,564,000","-3,785,198,000","-3,759,948,000","-3,674,402,000","-3,561,300,000","-3,422,371,000","-3,343,071,000","-3,245,919,000","-3,170,125,000","-3,064,347,000","-3,125,555,000","-3,103,329,000","-3,022,480,000","-2,911,481,000","-2,772,806,000","-2,908,508,000","-2,888,140,000","-2,805,552,000","-2,765,550,000","-2,693,176,000","-2,599,827,000","-2,522,644,000","-2,424,665,000","-2,337,502,000","-2,296,013,000","-2,303,479,000","-2,247,136,000","-2,194,190,000","-2,112,017,000","-2,026,010,000","-1,929,115,000","-1,831,277,000","-1,718,845,000","-1,621,752,000","-1,535,333,000","-1,433,394,000","-1,352,236,000","-1,273,394,000","-1,208,331,000","-1,166,702,000","-1,070,487,000",,,,"-718,491,000",,,,"-444,762,000",,,,"-301,512,000",,,,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","47,122,000","47,122,000","47,291,000","48,218,000","75,288,000","70,357,000","67,589,000","70,844,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Goodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","30,000,000","47,122,000","47,122,000","47,291,000","48,218,000","75,288,000","70,357,000","67,589,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70,844,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentProperties,"19,858,825,000","19,918,624,000","19,604,869,000","19,241,091,000","19,242,185,000","19,343,668,000","19,574,271,000","19,626,683,000","19,988,674,000","20,256,821,000","20,185,951,000","19,969,153,000","19,936,640,000","19,814,741,000","19,930,730,000","19,826,554,000","19,785,570,000","19,986,518,000","20,099,433,000","19,818,307,000","19,949,518,000","20,026,036,000","20,105,278,000","20,128,412,000","20,143,592,000","20,276,946,000","22,244,786,000","22,295,993,000","22,195,373,000","22,242,578,000","22,260,605,000","22,170,651,000","22,072,253,000","21,993,239,000","22,086,243,000","22,441,580,000","22,929,318,000","16,096,208,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"150,092,000","127,448,000","79,429,000","53,364,000","53,274,000","52,782,000","54,828,000","55,310,000","55,866,000","52,238,000","52,474,000","52,907,000","62,853,000","58,349,000","57,576,000","58,124,000","59,091,000","58,254,000","59,029,000","59,246,000","59,483,000","60,141,000","60,911,000","65,952,000","66,476,000","68,101,000","74,108,000","94,718,000","89,284,000","105,434,000","128,100,000","142,318,000","205,068,000","178,526,000","165,898,000","188,582,000","193,338,000","17,877,000","17,906,000","17,886,000","14,803,000","12,327,000","11,020,000","3,623,000","3,533,000","3,167,000","0","2,889,000","5,645,000","6,995,000","4,616,000","3,666,000","8,196,000","5,795,000","3,131,000","3,308,000","3,429,000","3,547,000","26,577,000","25,439,000","27,622,000","29,976,000","683,093,000","668,834,000","37,125,000","42,063,000","47,779,000","45,244,000","47,391,000","47,261,000","55,625,000","12,409,000","13,503,000","473,977,000","521,750,000","509,937,000","515,741,000","509,789,000","435,701,000","423,529,000","396,733,000","397,237,000","351,947,000","401,996,000","407,517,000","393,724,000","423,267,000","81,777,000","83,290,000","84,977,000",,,,"88,041,000",,,,"220,927,000",,,,"102,030,000",,,,,,,,,,,,,
			LongTermEquityInvestment,"150,092,000","127,448,000","79,429,000","53,364,000","53,274,000","52,782,000","54,828,000","55,310,000","55,866,000","52,238,000","52,474,000","52,907,000","62,853,000","58,349,000","57,576,000","58,124,000","59,091,000","58,254,000","59,029,000","59,246,000","59,483,000","60,141,000","60,911,000","65,952,000","66,476,000","68,101,000","74,108,000","94,718,000","89,284,000","105,434,000","128,100,000","142,318,000","205,068,000","178,526,000","165,898,000","188,582,000","193,338,000","17,877,000",,,"14,803,000","12,327,000",,,,"3,167,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"54,004,000","57,001,000","59,605,000","55,791,000","58,380,000","60,530,000","63,441,000","55,754,000","58,486,000","66,775,000","71,013,000","71,229,000","44,382,000","38,823,000","41,854,000","45,861,000","44,608,000","37,334,000","35,451,000","39,182,000","42,033,000","44,488,000","41,862,000","44,034,000","46,396,000","50,438,000","54,283,000","55,905,000","53,817,000","54,210,000","54,785,000",,"56,271,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,862,000","44,034,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"237,953,000","288,220,000","274,275,000","296,719,000","290,721,000","291,426,000","257,481,000","282,348,000","226,046,000","233,937,000","249,991,000","227,430,000","241,129,000","404,806,000","465,094,000","433,027,000","444,498,000","425,065,000","445,195,000","445,909,000","413,114,000","398,883,000","421,406,000","398,417,000","422,079,000","422,027,000","405,798,000","383,035,000","384,723,000","383,754,000","396,441,000","409,183,000","384,271,000","404,557,000","379,979,000","390,020,000","358,136,000","170,372,000","164,523,000","161,445,000","129,248,000","197,847,000","149,051,000","162,671,000","454,699,000","161,585,000","267,812,000","265,380,000","348,610,000","583,256,000","126,676,000","154,234,000","311,373,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"9,299,744,000","9,483,056,000","9,329,432,000","9,382,176,000","9,207,251,000","9,184,454,000","9,575,906,000","9,540,780,000","9,795,290,000","10,164,843,000","10,152,058,000","10,175,125,000","10,069,744,000","9,615,454,000","9,693,820,000","9,600,313,000","9,504,210,000","9,729,781,000","9,823,516,000","9,730,199,000","9,733,179,000","9,801,072,000","10,517,051,000","9,344,994,000","9,471,497,000","11,894,190,000","11,781,555,000","11,748,919,000","11,813,593,000","11,742,105,000","11,860,523,000","11,922,733,000","11,764,797,000","11,626,205,000","12,512,584,000","12,435,577,000","12,973,313,000","9,275,521,000","10,040,476,000","10,157,984,000","10,005,069,000","10,380,042,000","9,523,248,000","10,084,172,000","10,256,546,000","10,592,078,000","11,223,135,000","10,629,407,000","10,371,372,000","10,243,002,000","10,464,788,000","10,844,283,000","10,888,762,000","11,219,315,000","10,873,959,000","10,644,870,000","10,589,251,000","10,269,213,000","10,285,969,000","10,078,708,000","9,241,145,000","8,766,538,000","9,048,895,000","8,385,077,000","8,122,956,000","8,281,422,000","7,641,072,000","7,294,236,000","7,009,835,000","7,037,165,000","6,983,049,000","6,929,751,000","6,847,009,000","5,850,523,000","6,096,459,000","6,193,024,000","6,240,903,000","6,002,491,000","6,037,865,000","6,086,556,000","6,287,681,000","6,185,853,000","6,164,804,000","6,014,688,000","5,981,362,000","6,031,801,000","5,648,978,000","5,682,177,000","5,774,061,000","5,753,776,000","5,254,400,000","5,068,500,000","4,930,300,000","4,938,439,000","4,267,600,000","3,658,100,000","3,048,500,000","3,131,236,000","1,913,000,000","1,896,800,000","1,423,200,000","1,376,660,000","1,358,200,000","1,137,100,000","1,059,000,000","1,087,800,000","1,189,100,000","993,900,000","1,097,800,000","1,060,400,000","609,300,000","546,600,000","376,600,000","306,200,000","281,100,000"
	CurrentLiabilities,"587,126,000","725,055,000","486,605,000","1,044,830,000","886,007,000","820,354,000","456,517,000","409,573,000","1,076,458,000","1,397,361,000","797,944,000","391,429,000","790,174,000","870,877,000","957,844,000","762,392,000","678,346,000","665,386,000","663,208,000","1,142,821,000","746,350,000","420,722,000","1,600,599,000","436,207,000","476,534,000","868,999,000","578,192,000","489,268,000","966,560,000","764,696,000","923,808,000","434,520,000","725,737,000","555,611,000","402,128,000","321,532,000","739,105,000","374,771,000","299,519,000","299,805,000","265,587,000","302,406,000","300,413,000","268,268,000","258,377,000","278,988,000","285,148,000","344,152,000","266,047,000","592,152,000","304,930,000","363,668,000","345,485,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
