name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"1,190,287,000","1,177,931,000","1,183,301,000","1,182,405,000","1,144,826,000"
	CurrentAssets,"210,146,000","195,183,000","194,626,000","187,731,000","149,479,000"
		CashCashEquivalentsAndShortTermInvestments,"70,149,000","66,154,000","43,115,000","39,977,000","37,026,000"
			CashAndCashEquivalents,"70,149,000","66,154,000","43,115,000","39,977,000","37,026,000"
		Receivables,"82,802,000","70,729,000","80,269,000","60,747,000","60,996,000"
			AccountsReceivable,"82,802,000","70,729,000","80,269,000","60,747,000","60,996,000"
		Inventory,"49,856,000","51,615,000","60,277,000","79,898,000","47,069,000"
			RawMaterials,"13,623,000","12,900,000","11,071,000","17,318,000","19,335,000"
			FinishedGoods,"36,233,000","38,715,000","49,206,000","62,580,000","27,734,000"
		PrepaidAssets,"7,339,000","6,685,000","10,965,000","7,109,000","4,388,000"
	TotalNonCurrentAssets,"980,141,000","982,748,000","988,675,000","994,674,000","995,347,000"
		NetPPE,"82,602,000","78,343,000","72,825,000","72,006,000","59,481,000"
			GrossPPE,"82,602,000","116,139,000","72,825,000","72,006,000","88,613,000"
				Properties,,"0",,,"0"
				MachineryFurnitureEquipment,,"47,448,000",,,"45,066,000"
				OtherProperties,"82,602,000","17,321,000","72,825,000","72,006,000","1,006,000"
				ConstructionInProgress,,"12,074,000",,,"3,258,000"
				Leases,,"39,296,000",,,"39,283,000"
			AccumulatedDepreciation,,"-37,796,000",,,"-29,132,000"
		GoodwillAndOtherIntangibleAssets,"895,296,000","902,106,000","908,916,000","915,673,000","929,185,000"
			Goodwill,"437,451,000","437,451,000","437,451,000","437,397,000","437,290,000"
			OtherIntangibleAssets,"457,845,000","464,655,000","471,465,000","478,276,000","491,895,000"
		OtherNonCurrentAssets,"2,243,000","2,299,000","6,934,000","6,995,000","6,681,000"
TotalLiabilitiesNetMinorityInterest,"672,656,000","668,444,000","972,757,000","968,226,000","548,125,000"
	CurrentLiabilities,"96,786,000","92,325,000","103,084,000","102,068,000","100,089,000"
		PayablesAndAccruedExpenses,"82,888,000","78,533,000","81,315,000","81,785,000","76,092,000"
			Payables,"66,349,000","60,376,000","53,283,000","67,743,000","54,180,000"
				AccountsPayable,"66,349,000","60,376,000","53,283,000","67,743,000","54,180,000"
			CurrentAccruedExpenses,"16,539,000","18,157,000","28,032,000","14,042,000","21,912,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"10,520,000","10,478,000","12,696,000","11,368,000","20,179,000"
		CurrentDebtAndCapitalLeaseObligation,"3,378,000","3,314,000","9,073,000","8,915,000","3,818,000"
			CurrentDebt,,"98,000","5,897,000","5,800,000","3,818,000"
				OtherCurrentBorrowings,,"98,000","5,897,000","5,800,000","3,818,000"
			CurrentCapitalLeaseObligation,"3,378,000","3,314,000","3,176,000","3,115,000",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"575,870,000","576,119,000","869,673,000","866,158,000","448,036,000"
		LongTermDebtAndCapitalLeaseObligation,"498,157,000","498,722,000","787,012,000","785,878,000","360,046,000"
			LongTermDebt,"474,674,000","474,423,000","768,923,000","761,496,000","360,046,000"
			LongTermCapitalLeaseObligation,"23,483,000","24,299,000","18,089,000","24,382,000",
		NonCurrentDeferredLiabilities,"77,282,000","76,976,000","81,248,000","78,871,000","74,733,000"
			NonCurrentDeferredTaxesLiabilities,"77,282,000","76,976,000","81,248,000","78,871,000","74,733,000"
		OtherNonCurrentLiabilities,"431,000","421,000","1,413,000","1,409,000","13,257,000"
TotalEquityGrossMinorityInterest,"517,631,000","509,487,000","210,544,000","214,179,000","596,701,000"
	StockholdersEquity,"517,631,000","509,487,000","210,544,000","214,179,000","596,701,000"
		CapitalStock,"101,000","101,000","74,000","74,000","74,000"
			PreferredStock,"0","0",,,
			CommonStock,"101,000","101,000","74,000","74,000","74,000"
		AdditionalPaidInCapital,"563,313,000","559,226,000","256,470,000","255,491,000","654,386,000"
		RetainedEarnings,"-45,783,000","-49,840,000","-46,000,000","-41,386,000","-51,759,000"
		OtherEquityInterest,,,,,"-6,000,000"
TotalCapitalization,"992,305,000","983,910,000","979,467,000","975,675,000","956,747,000"
CommonStockEquity,"517,631,000","509,487,000","210,544,000","214,179,000","596,701,000"
CapitalLeaseObligations,"26,861,000","27,613,000","21,265,000","27,497,000",
NetTangibleAssets,"-377,665,000","-392,619,000","-698,372,000","-701,494,000","-332,484,000"
WorkingCapital,"113,360,000","102,858,000","91,542,000","85,663,000","49,390,000"
InvestedCapital,"992,305,000","983,910,000","985,364,000","981,475,000","960,565,000"
TangibleBookValue,"-377,665,000","-392,619,000","-698,372,000","-701,494,000","-332,484,000"
TotalDebt,"501,535,000","502,036,000","796,085,000","794,793,000","363,864,000"
NetDebt,"404,525,000","408,269,000","731,705,000","727,319,000","326,838,000"
ShareIssued,"100,892,547","100,892,547","97,392,447","97,392,447","97,392,447"
OrdinarySharesNumber,"100,892,547","100,892,547","97,392,447","97,392,447","97,392,447"
