name,ttm,03/31/2022,12/31/2021,09/30/2021
MarketCap,"1,020,706,273","2,283,920,520","5,163,570,720","4,584,029,830"
EnterpriseValue,"622,547,273","2,244,787,520","5,124,437,720","4,552,209,830"
PsRatio,"9.03","9.588","46.468",
PbRatio,"1.547","8.517","25.099",
EnterprisesValueRevenueRatio,"5.521","78.737","189.184","164.607"
EnterprisesValueEBITDARatio,"-2.436","29.942","-32.113","-27.118"
