name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004
			DepreciationAndAmortization,"213,500,000","53,100,000","53,200,000","53,400,000","53,800,000","53,500,000","52,700,000","51,100,000","49,600,000","49,800,000","53,300,000","41,200,000","54,200,000","61,900,000","64,600,000","64,800,000","61,900,000","67,000,000","74,400,000","74,200,000","66,600,000","72,400,000","80,105,000","75,307,000","73,361,000","59,465,000","30,135,000","30,165,000","31,034,000","30,733,000","32,990,000","30,268,000","25,651,000","27,006,000","28,444,000","25,060,000","28,254,000","26,884,000","31,392,000","23,872,000","22,230,000","20,721,000","21,338,000","21,333,000","28,560,000","11,787,000","19,136,000","18,145,000","18,380,000","14,117,000","12,411,000","11,955,000","11,529,000","11,448,000","10,348,000","11,494,000","12,039,000","11,973,000","10,734,000","8,479,000","8,117,000","7,817,000","6,686,000","7,252,000","6,251,000","4,515,000","4,253,000","4,432,000","4,125,000","4,131,000","2,481,000","4,135,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,"37,900,000","43,800,000","51,185,000","46,669,000","44,883,000","35,629,000","15,309,000","15,272,000","15,483,000","15,405,000","15,880,000","15,310,000","15,119,000","16,972,000","18,378,000","16,477,000","20,027,000","18,385,000","22,581,000","16,024,000","13,606,000","12,458,000","12,143,000","12,494,000","12,192,000","11,787,000","11,558,000","11,105,000","11,093,000","9,670,000","8,984,000","8,580,000","8,208,000","8,190,000","7,166,000","8,243,000","8,431,000","8,486,000","7,425,000","6,823,000","6,792,000","6,751,000",,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,"28,700,000","28,600,000","28,920,000","28,638,000","28,478,000","23,836,000","14,826,000","14,893,000","15,551,000","15,328,000","17,110,000","14,958,000","10,532,000","10,034,000","10,066,000","8,583,000","8,227,000","8,499,000","8,811,000","7,848,000","8,624,000","8,263,000","9,195,000","8,839,000",,,"7,578,000","7,040,000","7,287,000","4,447,000","3,427,000","3,375,000","3,321,000","3,258,000","3,182,000","3,251,000","3,608,000","3,487,000","3,309,000","1,656,000","1,325,000","1,066,000",,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,"28,700,000","28,600,000","28,920,000","28,638,000","28,478,000","23,836,000","14,826,000","14,893,000","15,551,000","15,328,000","17,110,000","14,958,000","10,532,000","10,034,000","10,066,000","8,583,000","8,227,000","8,499,000","8,811,000","7,848,000","8,624,000","8,263,000","9,195,000","8,839,000",,,"7,578,000","7,040,000","7,287,000","4,447,000","3,427,000","3,375,000","3,321,000","3,258,000","3,182,000","3,251,000","3,608,000","3,487,000","3,309,000","1,656,000","1,325,000","1,066,000",,,,,,,,,,
		DeferredTax,,,"2,500,000","-2,200,000","1,900,000","2,200,000","12,900,000","28,600,000","6,900,000","15,000,000","-33,100,000",,,,,,,,,,"3,600,000","-20,300,000","-10,823,000","1,467,000","-2,383,000","-714,000","-6,245,000","2,394,000","-288,000","-1,867,000","10,915,000","-1,708,000","593,000","-1,699,000","-13,046,000","-986,000","4,352,000","-2,214,000","-2,524,000","4,861,000","1,777,000","1,610,000","9,811,000","4,396,000","444,000","463,000","1,281,000","719,000","4,945,000","2,254,000","6,853,000","4,450,000","3,681,000","3,612,000","-1,851,000","3,201,000","4,674,000","-710,000","462,000","3,053,000","977,000","1,448,000","12,903,000","1,551,000","275,000","-1,765,000","-6,295,000","681,000","-1,798,000","2,551,000","1,255,000","983,000"
			DeferredIncomeTax,,,"2,500,000","-2,200,000","1,900,000","2,200,000","12,900,000","28,600,000","6,900,000","15,000,000","-33,100,000",,,,,,,,,,"3,600,000","-20,300,000","-10,823,000","1,467,000","-2,383,000","-714,000","-6,245,000","2,394,000","-288,000","-1,867,000","10,915,000","-1,708,000","593,000","-1,699,000","-13,046,000","-986,000","4,352,000","-2,214,000","-2,524,000","4,861,000","1,777,000","1,610,000","9,811,000","4,396,000","444,000","463,000","1,281,000","719,000","4,945,000","2,254,000","6,853,000","4,450,000","3,681,000","3,612,000","-1,851,000","3,201,000","4,674,000","-710,000","462,000","3,053,000","977,000","1,448,000","12,903,000","1,551,000","275,000","-1,765,000","-6,295,000","681,000","-1,798,000","2,551,000","1,255,000","983,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,049,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"129,100,000",,,,,,,,,,"41,100,000","-42,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,"-352,000","-139,000","11,000","-410,000","575,000","105,000","-259,000","-258,000","-45,000","-342,000","-79,000","-598,000","-253,000","-37,000","-352,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"15,000,000","4,300,000","4,500,000","1,700,000","4,500,000","4,900,000","5,400,000","5,800,000","7,000,000","7,900,000","5,100,000","4,700,000","6,700,000","6,100,000","4,200,000","5,000,000","6,900,000","16,300,000","4,800,000","6,600,000","11,100,000","7,500,000","7,076,000","8,460,000","8,147,000","6,177,000","7,374,000","5,040,000","4,514,000","5,949,000","7,965,000","7,403,000","5,519,000","4,180,000","4,417,000","4,593,000","3,690,000","3,418,000","3,712,000","3,364,000","3,063,000","2,685,000","2,534,000","3,124,000","4,675,000","4,774,000","4,021,000","4,019,000","4,444,000","3,354,000","3,352,000","3,892,000","3,159,000","2,900,000",,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,"-153,000","-3,317,000","-206,000","-325,000","-421,000","-1,451,000","-3,132,000","-5,678,000","-3,234,000","-4,051,000","-4,630,000","-693,000","-2,582,000","-702,000","-395,000","-117,000","-100,000","-2,138,000","-302,000","-585,000","-217,000","-3,249,000","-422,000","-6,172,000","0","716,000","-276,000","-109,000","40,000",,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"3,500,000","-1,400,000","-1,000,000","3,700,000","3,300,000","-1,200,000","-2,200,000","-2,700,000","-7,200,000","19,200,000","-2,900,000","2,800,000","-1,100,000","700,000","14,000,000","-3,700,000","-4,500,000","13,400,000","1,200,000","-2,000,000","900,000","1,800,000","-1,014,000","-2,016,000","-395,000","-375,000","-427,000","-366,000","-382,000","-379,000","-784,000","3,694,000","-1,314,000","2,950,000","8,324,000","162,000","876,000","-319,000","-64,062,000","20,997,000","22,885,000","21,601,000","30,785,000","30,056,000","33,949,000","1,808,000","4,685,000","-1,345,000","-1,019,000","-691,000","1,793,000","-23,000","-1,218,000","12,000","-7,635,000","3,185,000","2,566,000","8,012,000","3,359,000","3,432,000","3,036,000","3,753,000","-16,424,000","4,771,000",,,,,,"-15,426,000","17,615,000","18,863,000"
		ChangeInWorkingCapital,"119,500,000","-72,500,000","236,200,000","46,400,000","-90,600,000","-58,000,000","158,700,000","-85,000,000","5,400,000","-54,700,000","185,900,000","-65,200,000","3,200,000","-95,200,000","159,900,000","-18,000,000","129,300,000","-4,800,000","152,200,000","-181,200,000","111,700,000","-14,600,000","38,495,000","-54,983,000","37,245,000","48,386,000","37,870,000","-56,875,000","6,644,000","21,589,000","42,739,000","-70,976,000","-6,240,000","-22,540,000","62,738,000","-16,823,000","-41,767,000","7,545,000","40,783,000","-44,030,000","-6,118,000","5,253,000","39,999,000","-78,281,000","1,609,000","-14,319,000","47,735,000","-13,610,000","12,434,000","20,021,000","24,291,000","-18,987,000","-27,077,000","-22,610,000","50,331,000","6,171,000","-3,734,000","9,660,000","27,587,000","-48,048,000","-9,218,000","30,290,000","9,874,000","-37,242,000","-7,830,000","15,822,000","11,509,000","-29,779,000","8,416,000","11,160,000","19,843,000","-23,675,000"
			ChangeInReceivables,"-22,700,000","-54,400,000","46,300,000","3,400,000","-18,000,000","67,800,000","-38,800,000","-2,200,000","28,800,000","-24,000,000","35,200,000","-4,400,000","66,200,000","-16,400,000","-69,200,000","-28,400,000","85,000,000","-16,500,000","103,100,000","-77,000,000","32,200,000","45,000,000","-42,875,000","-30,443,000","-1,892,000","15,508,000","7,038,000","-43,706,000","46,453,000","11,746,000","-10,691,000","-17,906,000","9,337,000","697,000","-3,427,000","-13,573,000","10,598,000","-2,868,000","3,288,000","-8,583,000","7,380,000","-4,725,000","31,618,000","-30,569,000","10,545,000","-3,782,000","3,917,000","-18,312,000","8,000","20,548,000","9,353,000","-9,700,000","-557,000","4,643,000","2,235,000","-5,340,000","-6,254,000","-5,036,000","13,807,000","-8,420,000","665,000","4,112,000","-1,678,000","-1,524,000","-17,134,000","-159,000","1,869,000","1,300,000","-1,801,000","272,000","839,000","2,813,000"
			ChangeInInventory,"-86,100,000","-62,000,000","44,000,000","-10,700,000","-57,400,000","-58,400,000","88,900,000","-35,300,000","-85,500,000","1,100,000","150,000,000","-52,200,000","-19,100,000","-13,200,000","154,400,000","-54,400,000","-5,900,000","-24,900,000","218,000,000","-139,300,000","-55,100,000","-10,600,000","62,460,000","-55,124,000","220,000","46,764,000","61,732,000","-37,588,000","-53,291,000","29,164,000","81,968,000","-53,611,000","-45,637,000","-9,907,000","55,923,000","-23,822,000","-25,905,000","-17,583,000","43,330,000","-39,308,000","-3,978,000","-8,307,000","38,501,000","-49,113,000","-21,734,000","-10,693,000","33,859,000","-16,416,000","2,693,000","14,182,000","40,021,000","-26,203,000","-17,756,000","-10,124,000","36,861,000","-13,641,000","10,598,000","9,578,000","19,172,000","-51,469,000","-11,347,000","16,529,000","23,130,000","-41,129,000","-10,112,000","4,892,000","23,606,000","-34,796,000","3,397,000","10,054,000","26,829,000","-30,084,000"
			ChangeInPrepaidAssets,"20,400,000","-7,600,000","7,800,000","10,400,000","9,800,000","-28,300,000","54,400,000","-27,800,000","700,000","-60,400,000","31,300,000","3,900,000","-13,800,000","-14,300,000","24,900,000","32,900,000","-8,900,000","-10,500,000","20,300,000","-16,400,000","-26,100,000","3,300,000","19,581,000","12,599,000","-27,360,000","-16,442,000","26,098,000","-6,977,000","83,000","1,744,000","4,926,000","-608,000","-8,283,000","-1,945,000","3,318,000","4,066,000","-4,639,000","-89,000","4,195,000","-1,086,000","2,417,000","-18,000","1,295,000","-1,163,000","1,862,000","1,748,000","4,817,000","7,306,000","-10,195,000","-1,703,000","-2,231,000","-1,640,000","194,000","3,030,000","4,295,000","-1,659,000","-4,838,000","139,000","3,575,000","-4,805,000","1,966,000","3,654,000","-514,000","-2,828,000","446,000","958,000","198,000","-2,031,000","156,000","-1,654,000","159,000","97,000"
			ChangeInPayablesAndAccruedExpense,"207,900,000","51,500,000","138,100,000","43,300,000","-25,000,000","-39,100,000","54,200,000","-19,700,000","61,400,000","28,600,000","-30,600,000","-12,500,000","-30,100,000","-51,300,000","49,800,000","31,900,000","59,100,000","47,100,000","-189,200,000","51,500,000","160,700,000","-52,300,000","-671,000","17,985,000","66,277,000","2,556,000","-56,998,000","31,396,000","13,399,000","-21,065,000","-33,464,000","1,149,000","38,343,000","-11,385,000","6,924,000","16,506,000","-21,821,000","28,085,000","-10,030,000","4,947,000","-11,937,000","18,303,000","-31,415,000","2,564,000","10,936,000","-1,592,000","5,142,000","13,812,000","19,928,000","-13,006,000","-22,852,000","18,556,000","-8,958,000","-20,159,000","6,940,000","26,811,000","-3,240,000","4,979,000","-8,967,000","16,646,000","-502,000","5,995,000","-11,064,000","8,239,000","18,970,000","10,131,000","-14,164,000","5,748,000","6,664,000","2,488,000","-7,984,000","3,499,000"
				ChangeInPayable,"234,200,000","64,900,000","130,700,000","51,200,000","-12,600,000","-7,200,000","58,800,000","-8,600,000","18,400,000","39,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"234,200,000","64,900,000","130,700,000","51,200,000","-12,600,000","-7,200,000","58,800,000","-8,600,000","18,400,000","39,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"-26,300,000","-13,400,000","7,400,000","-7,900,000","-12,400,000","-31,900,000","-4,600,000","-11,100,000","43,000,000","-11,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,"-4,300,000","-200,000","-700,000","300,000","-3,700,000","-3,100,000","14,700,000","-2,100,000","6,500,000","-6,000,000","3,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-434,000","111,000","-47,000","-9,000","-67,000","-306,000",,,,
InvestingCashFlow,"-28,900,000","-25,700,000","-24,100,000","-29,700,000","50,600,000","-13,600,000","-267,000,000","-40,400,000","1,300,000","-26,300,000","-40,000,000","44,600,000","-36,200,000","-36,500,000","-62,200,000","-13,000,000","-44,000,000","-41,700,000","-64,200,000","-30,600,000","-21,500,000","-43,500,000","-44,254,000","-56,006,000","-63,818,000","-2,667,308,000","-19,176,000","-21,206,000","-20,881,000","-25,058,000","-16,383,000","-897,036,000","-156,509,000","-19,978,000","-210,059,000","-51,382,000","-23,244,000","-22,165,000","-33,053,000","-17,034,000","-41,236,000","-18,039,000","-17,346,000","-24,233,000","-19,429,000","-13,294,000","-194,202,000","-24,010,000","-12,297,000","-675,597,000","-3,276,000","-8,313,000","-8,598,000","-13,931,000","-7,248,000","-5,847,000","-21,121,000","-7,623,000","-350,745,000","-9,307,000","-105,563,000","-2,204,000","-4,054,000","6,233,000","-284,683,000","-14,274,000","-3,177,000","-3,321,000","-5,106,000","-2,626,000","-5,491,000","-8,292,000"
	CashFlowFromContinuingInvestingActivities,"-114,600,000","-25,700,000","-24,100,000","-29,700,000","-35,100,000","-13,200,000","-265,800,000","-40,000,000","1,400,000","-26,000,000","-39,500,000","-27,100,000","-36,200,000","-36,500,000","-62,200,000","-13,000,000","-44,000,000","-41,700,000","-64,200,000","-30,600,000","-21,500,000","-43,500,000","-44,254,000","-56,006,000","-63,818,000","-2,667,308,000","-19,176,000","-21,206,000","-20,881,000","-25,058,000","-16,383,000","-897,036,000","-156,509,000","-19,978,000","-210,059,000","-51,382,000","-23,244,000","-22,165,000","-33,053,000","-17,034,000","-41,236,000","-18,039,000","-17,346,000","-24,233,000","-19,429,000","-13,294,000","-194,202,000","-24,010,000","-12,297,000","-675,597,000","-3,276,000","-8,313,000","-8,598,000","-13,931,000","-7,405,000","-5,847,000","-21,121,000","-7,623,000","-350,745,000","-9,307,000","-105,722,000","-2,512,000","-4,201,000","6,233,000","-284,683,000","-14,274,000","-3,177,000","-3,321,000","-5,106,000","-2,626,000","-5,491,000","-8,292,000"
		NetPPEPurchaseAndSale,"-94,800,000","-23,000,000","-20,800,000","-24,300,000","-26,700,000","-27,100,000","-23,300,000","-18,200,000","-21,700,000","-22,200,000","-37,400,000","-21,700,000","-28,900,000","-29,900,000","-55,800,000","-36,000,000","-37,500,000","-38,500,000","-56,000,000","-25,600,000","-35,200,000","-34,500,000","-43,042,000","-46,603,000","-59,026,000","-24,839,000","-15,218,000","-17,965,000","-17,831,000","-21,114,000","-20,879,000","-34,892,000","-12,148,000","-17,814,000","-23,332,000","-15,919,000","-20,941,000","-13,628,000","-25,667,000","-14,524,000","-14,441,000","-15,532,000","-15,688,000","-22,801,000","-19,238,000","-10,545,000","-9,039,000","-13,836,000","-10,079,000","-6,546,000","-6,139,000","-8,313,000","-8,598,000","-13,931,000","-14,652,000","-10,200,000","-21,348,000","-7,592,000","-5,381,000","-8,005,000","-2,451,000","-2,512,000","-4,189,000","-755,000","-2,563,000","-1,717,000","-3,177,000","-3,321,000","-5,106,000","-2,626,000","-5,823,000","-8,067,000"
			PurchaseOfPPE,"-100,400,000","-27,800,000","-21,100,000","-24,400,000","-27,100,000","-28,000,000","-23,300,000","-18,200,000","-21,700,000","-27,300,000","-37,200,000","-25,300,000","-30,300,000","-29,900,000","-57,100,000","-37,400,000","-40,800,000","-38,500,000","-57,200,000","-31,100,000","-36,700,000","-34,700,000","-43,289,000","-47,986,000","-59,058,000","-24,898,000","-15,546,000","-18,063,000","-17,890,000","-21,235,000","-23,183,000","-34,903,000","-12,150,000","-18,339,000","-22,409,000","-16,730,000","-21,853,000","-13,788,000","-25,738,000","-14,520,000","-14,453,000","-15,566,000","-15,706,000","-22,978,000","-19,261,000","-10,578,000","-9,066,000","-13,852,000","-10,079,000","-6,546,000","-6,110,000","-8,324,000","-8,610,000","-13,943,000","-14,672,000","-11,116,000","-22,086,000","-7,597,000","-5,470,000","-8,040,000","-3,786,000","-2,518,000","-4,028,000","-2,959,000","-2,600,000","-1,787,000","-3,177,000","-3,331,000","-5,110,000","-2,626,000","-5,747,000","-8,070,000"
			SaleOfPPE,"5,600,000","4,800,000","300,000","100,000","400,000","900,000","0","0","0","5,100,000","-200,000","3,600,000",,,"1,300,000","1,400,000","3,300,000","0","1,200,000","5,500,000","1,500,000","200,000","247,000","1,383,000","32,000","59,000","328,000","98,000","59,000","121,000","2,304,000","11,000","2,000","525,000","-923,000","811,000","912,000","160,000","71,000","-4,000","12,000","34,000","18,000","177,000","23,000","33,000","27,000","16,000","0","0","-29,000","11,000","12,000","12,000","20,000","916,000","738,000","5,000","89,000","35,000","1,335,000","6,000","-161,000","2,204,000","37,000","70,000","0","10,000","4,000","0","-76,000","3,000"
		NetIntangiblesPurchaseAndSale,"-14,700,000","-2,700,000","-3,300,000","-5,400,000","-3,300,000","-3,300,000","-3,300,000","-4,300,000","-3,800,000","-3,800,000","-4,800,000","-5,500,000","-7,300,000","-6,500,000","-6,000,000","-7,400,000","-6,100,000","-2,900,000","-7,500,000","-4,600,000","-5,300,000","-8,700,000","-940,000","-4,990,000","-3,919,000","-1,995,000","-3,699,000","-2,980,000","-2,842,000","-3,841,000","-2,805,000","-2,438,000","-2,084,000","-3,316,000","-2,603,000","-545,000","-2,195,000","-1,060,000","-2,431,000","-2,510,000","-1,795,000","-2,507,000","-1,658,000","-1,432,000","-2,033,000","-4,150,000","-5,322,000","-10,174,000","-2,218,000","-4,396,000",,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,"-14,700,000","-2,700,000","-3,300,000","-5,400,000","-3,300,000","-3,300,000","-3,300,000","-4,300,000","-3,800,000","-3,800,000","-4,800,000","-5,500,000","-7,300,000","-6,500,000","-6,000,000","-7,400,000","-6,100,000","-2,900,000","-7,500,000","-4,600,000","-5,300,000","-8,700,000","-940,000","-4,990,000","-3,919,000","-1,995,000","-3,699,000","-2,980,000","-2,842,000","-3,841,000","-2,805,000","-2,438,000","-2,084,000","-3,316,000","-2,603,000","-545,000","-2,195,000","-1,060,000","-2,431,000","-2,510,000","-1,795,000","-2,507,000","-1,658,000","-1,432,000","-2,033,000","-4,150,000","-5,322,000","-10,174,000","-2,218,000","-4,396,000",,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,"0","0",,,"-239,200,000","-17,500,000",,,,,,,"0",,,,"-500,000","0","19,300,000","0","0","-4,163,000","0","-2,640,201,000",,"0","0","0","7,939,000","-860,113,000","-142,160,000","1,325,000","-184,042,000","-34,610,000",,,"-4,955,000","0","-25,000,000","0","0","0","1,842,000","1,401,000","-179,841,000","0","0","-664,655,000","0","0","0","0","0","151,000","-371,000","-31,000","-349,835,000","483,000",,,"-12,000","6,988,000","-282,120,000","-12,557,000",,,,"0",,
			PurchaseOfBusiness,,,"0","0",,,"-239,200,000",,,,,,,,,,,,,"0","0","0","0","-4,163,000","0","-2,640,201,000",,"0","0","0","7,939,000","-860,113,000",,,"-184,042,000","-34,610,000",,,"-4,955,000","0","-25,000,000","0","0","0","1,842,000","1,401,000","-179,841,000","0","0","-664,655,000",,,,,,,,,,,,,,,,,,,,"0",,
