name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84,485,000"
OperatingIncome,"-542,466,000","-79,532,000","-125,876,000","-156,688,000","-180,370,000","-200,001,000","-219,509,000","-233,049,000","-384,070,000","-151,411,000","57,637,000","113,460,000","81,913,000","110,407,000","121,019,000","136,763,000","138,833,000","165,401,000","123,690,000","176,796,000","110,740,000","163,326,000","55,961,000","90,150,000","142,039,000","171,422,000","109,400,000","108,772,000","122,605,000","118,992,000","166,833,000","121,431,000","68,145,000","66,788,000","84,763,000","100,752,000","88,503,000","77,728,000","-71,810,000"
NetNonOperatingInterestIncomeExpense,"-254,775,000","-61,058,000","-63,984,000","-65,461,000","-64,272,000","-64,101,000","-71,417,000","-67,651,000","-58,581,000","-37,442,000","-39,027,000","-39,743,000","-39,608,000","-38,013,000","-40,208,000","-39,291,000","-39,409,000","-38,109,000","-37,348,000","-38,919,000","-38,097,000","-39,561,000","-41,837,000","-38,002,000","-37,210,000","-41,202,000","-43,655,000","-40,581,000","-42,609,000","-46,453,000","-51,545,000","-50,153,000","-53,235,000","-63,944,000","-66,325,000","-62,165,000","-63,669,000","-82,530,000","-63,589,000"
	InterestExpenseNonOperating,"254,775,000","61,058,000","63,984,000","65,461,000","64,272,000","64,101,000","71,417,000","67,651,000","58,581,000","37,442,000","39,027,000","39,743,000","39,608,000","38,013,000","40,208,000","39,291,000","39,409,000","38,109,000","37,348,000","38,919,000","38,097,000","39,561,000","41,837,000","38,002,000","37,210,000","41,202,000","43,655,000","40,581,000","42,609,000","46,453,000","51,545,000","50,153,000","53,235,000","63,944,000","66,325,000","62,165,000","63,669,000","82,530,000","63,589,000"
	TotalOtherFinanceCost,,,,,,,,,,,"39,027,000","39,743,000","39,608,000","38,013,000","40,208,000","39,291,000","39,409,000","38,109,000","37,348,000","38,919,000","38,097,000","39,561,000","41,837,000","38,002,000","37,210,000","41,202,000","43,655,000","40,581,000","42,609,000","46,453,000","51,545,000","50,153,000","53,235,000","63,944,000","66,325,000","62,165,000","63,669,000","82,530,000","63,589,000"
OtherIncomeExpense,"161,736,000","187,538,000","-4,056,000","-19,177,000","-2,569,000","10,720,000","-7,122,000","-29,224,000","-6,597,000","-48,172,000","-3,243,000","-742,000","-2,066,000","-1,337,000","2,338,000","-1,572,000","-6,784,000","-568,000","68,040,000","-4,457,000","-92,261,000","-14,336,000","23,636,000","-2,684,000","1,639,000","4,123,000","-1,847,000","92,940,000","-27,731,000","4,074,000","-59,022,000","-1,303,000","-25,417,000","-1,426,000","-780,000","-40,344,000","-136,108,000","-4,309,000","-525,157,000"
	EarningsFromEquityInterest,"477,000","-170,000","131,000","-114,000","630,000","-911,000","-883,000","-460,000","-499,000","-686,000","71,000","1,027,000","413,000","533,000","101,000","333,000","951,000","1,171,000","812,000","357,000","513,000","898,000","536,000","718,000","763,000","763,000","644,000","372,000","5,307,000","8,519,000","2,715,000","2,867,000","4,059,000","2,441,000","5,228,000","4,294,000","3,286,000","2,746,000","6,509,000"
	SpecialIncomeCharges,"-16,603,000","-3,533,000","0","-13,070,000",,,"-11,293,000","-10,333,000",,,"0","0","0","0","0","0",,"-633,000","10,910,000","-1,012,000","-92,022,000",,"0","-3,683,000","0",,"-5,548,000","0","-33,235,000","0","2,883,000","-4,735,000","-30,558,000","-2,980,000","-4,583,000","-38,009,000","-135,598,000","-12,181,000","-532,201,000"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,883,000","4,735,000",,,"20,662,000",,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"801,000",,,,"24,600,000"
		WriteOff,,,,,,,,,,,,,,,"0","0",,,"-10,910,000","0","92,022,000",,,,,,,,,,"0","0","0",,"0","2,837,000","135,598,000",,"507,601,000"
		OtherSpecialCharges,,"3,533,000","0","13,070,000",,,"11,293,000","10,333,000",,,,,,,"0",,,"633,000","0","1,012,000",,,"0","3,683,000",,,"5,548,000",,"33,235,000",,"0",,"30,558,000","2,980,000","0","0",,"12,181,000",
		GainOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,880,000",,,,"0"
	OtherNonOperatingIncomeExpenses,"177,862,000","191,241,000","-4,187,000","-5,993,000","-3,199,000","11,631,000","5,054,000","-18,431,000","-6,098,000","-47,486,000","-3,314,000","-1,769,000","-2,479,000","-1,870,000","2,237,000","-1,905,000","-7,735,000","-1,106,000","56,318,000","-3,802,000","-752,000","-15,234,000","23,100,000","281,000","876,000","3,360,000","3,057,000","92,568,000","197,000","-4,445,000","-64,620,000","565,000","1,082,000","-887,000","-1,425,000","-6,629,000","-3,796,000","5,126,000","535,000"
PretaxIncome,"-635,505,000","46,948,000","-193,916,000","-241,326,000","-247,211,000","-255,934,000","-298,048,000","-329,924,000","-449,248,000","-237,025,000","15,367,000","72,975,000","40,239,000","71,057,000","83,149,000","95,900,000","92,640,000","126,724,000","154,382,000","133,420,000","-19,618,000","109,429,000","37,760,000","49,464,000","106,468,000","134,343,000","63,898,000","161,131,000","52,265,000","76,613,000","56,266,000","69,975,000","-10,507,000","1,418,000","17,658,000","-1,757,000","-111,274,000","-9,111,000","-660,556,000"
TaxProvision,"-19,205,000","-596,000","-10,099,000","-6,613,000","-1,897,000","3,997,000","13,423,000","-20,364,000","-5,718,000","-27,254,000","3,543,000","7,795,000","12,145,000","11,843,000","-3,879,000","25,021,000","75,000","36,275,000","71,201,000","40,595,000","-15,466,000","31,707,000","6,740,000","7,208,000","31,273,000","41,424,000","34,386,000","38,007,000","19,676,000","27,283,000","-21,599,000","30,956,000","-5,495,000","2,417,000","-6,323,000","5,384,000","-8,142,000","-4,948,000","-134,741,000"
NetIncomeCommonStockholders,"-641,905,000","42,060,000","-192,042,000","-240,641,000","-251,282,000","-266,106,000","-311,143,000","-312,449,000","-444,131,000","-212,680,000","10,091,000","63,813,000","27,838,000","58,302,000","87,617,000","69,341,000","91,486,000","87,880,000","82,090,000","90,989,000","-6,487,000","75,939,000","24,561,000","40,815,000","72,019,000","105,167,000","129,441,000","176,340,000","32,207,000","207,494,000","46,400,000","36,563,000","-13,132,000","-11,989,000","82,958,000","-3,870,000","-125,867,000","-24,736,000","-514,550,000"
	NetIncome,"-620,385,000","47,406,000","-186,696,000","-235,241,000","-245,854,000","-260,678,000","-305,715,000","-310,218,000","-444,131,000","-212,680,000","10,091,000","63,813,000","27,838,000","56,850,000","84,400,000","73,005,000","92,246,000","87,880,000","82,090,000","90,989,000","-6,487,000","75,939,000","24,561,000","40,815,000","72,019,000","105,167,000","129,441,000","176,340,000","32,207,000","207,494,000","46,400,000","36,563,000","-10,897,000","-2,843,000","26,760,000","5,372,000","-116,862,000","-15,764,000","-505,612,000"
		NetIncomeIncludingNoncontrollingInterests,"-618,435,000","47,678,000","-186,191,000","-234,527,000","-245,395,000","-260,194,000","-305,352,000","-310,093,000","-444,202,000","-211,897,000","10,756,000","64,584,000","29,444,000","57,762,000","85,550,000","74,543,000","93,325,000","89,242,000","83,477,000","92,296,000","-5,374,000","77,245,000","25,711,000","41,862,000","73,097,000","106,269,000","130,421,000","177,016,000","33,285,000","208,241,000","46,964,000","37,283,000","-10,195,000","-2,097,000","27,488,000","6,086,000","-116,025,000","-15,180,000","-555,454,000"
			NetIncomeContinuousOperations,"-616,300,000","47,544,000","-183,817,000","-234,713,000","-245,314,000","-259,931,000","-311,471,000","-309,560,000","-443,530,000","-209,771,000","11,824,000","65,180,000","28,094,000","59,214,000","87,028,000","70,879,000","92,565,000","90,449,000","83,181,000","92,825,000","-4,152,000","77,722,000","31,020,000","42,256,000","75,195,000","92,919,000","29,512,000","123,124,000","32,589,000","49,330,000","77,865,000","39,019,000","-5,012,000","-999,000","23,981,000","-7,141,000","-103,132,000","-4,163,000","-525,815,000"
			NetIncomeDiscontinuousOperations,"-2,135,000","134,000","-2,374,000","186,000","-81,000","-263,000","6,119,000","-533,000","-672,000","-2,126,000","-1,068,000","-596,000","1,350,000","-1,452,000","-1,478,000","3,664,000","760,000","-1,207,000","296,000","-529,000","-1,222,000","-477,000","-5,309,000","-394,000","-2,098,000","13,350,000","100,909,000","53,892,000","696,000","158,911,000","-30,901,000","-1,736,000","-5,183,000","-1,098,000","3,507,000","13,227,000","-12,893,000","-11,017,000","-29,639,000"
		MinorityInterests,"-1,950,000","-272,000","-505,000","-714,000","-459,000","-484,000","-363,000","-125,000","71,000","-783,000","-665,000","-771,000","-1,606,000","-912,000","-1,150,000","-1,538,000","-1,079,000","-1,362,000","-1,387,000","-1,307,000","-1,113,000","-1,306,000","-1,150,000","-1,047,000","-1,078,000","-1,102,000","-980,000","-676,000","-1,078,000","-747,000","-564,000","-720,000","-702,000","-746,000","-728,000","-714,000","-837,000","-584,000","49,842,000"
	PreferredStockDividends,"21,520,000","5,346,000","5,346,000","5,400,000","5,428,000","5,428,000","5,428,000","2,231,000",,,,,,,,,,,,,,,,,,,,,,,"0",,"2,235,000","9,146,000","9,485,000","9,242,000","9,005,000","8,972,000","8,938,000"
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,"-1,452,000",,"3,664,000","760,000",,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-641,905,000","42,060,000","-192,042,000","-240,641,000","-251,282,000","-266,106,000","-311,143,000","-312,449,000","-444,131,000","-212,680,000","10,091,000","63,813,000","27,838,000","58,302,000","87,617,000","69,341,000","91,486,000","87,880,000","82,090,000","90,989,000","-6,487,000","75,939,000","24,561,000","40,815,000","72,019,000","105,167,000","129,441,000","176,340,000","32,207,000","207,494,000","46,400,000","36,563,000","-13,132,000","-11,989,000","82,958,000","-3,870,000","-125,867,000","-24,736,000","-514,550,000"
BasicEPS,,"0.13","-0.6","-0.75","-0.79","-0.84","-0.98","-1.07","-1.61","-0.78","0.04","0.24","0.1","0.2","0.31","0.26","0.33","0.32","0.3","0.33","-0.02","0.28","0.09","0.15","0.26","0.38","0.47","0.64","0.12","0.77","0.17","0.14","-0.05","-0.046",,,"-0.491","-0.097",
DilutedEPS,,"0.12","-0.6","-0.75","-0.79","-0.84","-0.98","-1.07","-1.61","-0.78","0.04","0.23","0.1","0.2","0.3","0.26","0.33","0.32","0.3","0.33","-0.02","0.27","0.09","0.14","0.25","0.37","0.46","0.63","0.12","0.75","0.17","0.13","-0.05","-0.046",,,"-0.491","-0.097",
BasicAverageShares,,"323,658,000","323,469,000","322,720,000","319,755,000","317,634,000","317,271,000","292,392,000","275,693,000","274,037,000","273,699,000","273,763,000","274,245,000","275,589,000","275,322,000","275,175,000","275,715,000","274,720,000","274,272,000","277,477,000","278,441,000","277,353,000","278,801,000","278,399,000","277,392,000","275,568,000","275,855,000","275,471,000","271,948,000","269,184,000","266,014,000","264,768,000","243,801,000","258,535,164",,,"256,191,000","256,191,000",
DilutedAverageShares,,"409,378,000","323,469,000","322,720,000","319,755,000","317,634,000","317,271,000","292,392,000","275,693,000","274,037,000","276,222,000","276,235,000","275,483,000","277,605,000","277,881,000","277,528,000","277,180,000","276,844,000","274,951,000","278,369,000","278,441,000","279,559,000","282,455,000","283,462,000","283,001,000","281,963,000","281,150,000","281,395,000","279,101,000","276,688,000","274,064,000","273,330,000","243,801,000","258,535,164",,,"256,191,000","256,191,000",
TotalOperatingIncomeAsReported,"-542,466,000","-79,532,000","-125,876,000","-156,688,000","-180,370,000","-202,553,000","-219,509,000","-233,049,000","-384,070,000","-151,411,000","57,637,000","113,460,000","81,913,000","110,407,000","121,019,000","136,763,000","138,833,000","165,401,000","134,600,000","176,796,000","18,718,000","163,326,000","55,961,000","90,150,000","142,039,000","171,422,000","109,400,000","108,772,000","122,605,000","118,992,000","169,716,000","116,696,000","68,145,000","66,788,000","64,101,000","82,026,000","-47,095,000","77,728,000","-579,411,000"
TotalExpenses,"2,488,767,000","664,442,000","626,513,000","597,774,000","600,038,000","527,485,000","533,223,000","511,414,000","467,114,000","810,388,000","883,785,000","870,739,000","918,093,000","938,954,000","802,909,000","833,520,000","845,543,000","822,968,000","758,172,000","723,810,000","789,923,000","752,027,000","773,659,000","748,832,000","703,203,000","688,121,000","649,055,000","676,230,000","584,486,000","591,356,000","235,298,000","634,872,000","649,428,000","688,622,000","619,467,000","716,967,000","679,729,000","681,616,000","783,390,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-620,385,000","47,406,000","-186,696,000","-235,241,000","-245,854,000","-260,678,000","-305,715,000","-310,218,000","-444,131,000","-212,680,000","10,091,000","63,813,000","27,838,000","56,850,000","84,400,000","73,005,000","92,246,000","87,880,000","82,090,000","90,989,000","-6,487,000","75,939,000","24,561,000","40,815,000","72,019,000","105,167,000","129,441,000","176,340,000","32,207,000","207,494,000","46,400,000","36,563,000","-10,897,000","-2,843,000","26,760,000","5,372,000","-116,862,000","-15,764,000","-505,612,000"
NormalizedIncome,"-602,148,743.676","49,391,800","-184,322,000","-222,709,890","-245,773,000","-260,415,000","-303,590,110","-299,971,980","-443,459,000","-210,554,000","11,159,000","64,409,000","26,488,000","58,302,000","85,878,000","69,341,000","91,486,000","89,536,430","75,248,000","92,226,400","49,948,200","76,416,000","29,870,000","44,339,550","74,117,000","91,817,000","31,860,800","122,448,000","52,116,700","48,583,000","75,427,050","41,376,750","14,148,700","192,000","26,231,950","16,850,850","22,137,140","3,170,650","-52,330,994.152"
InterestExpense,"254,775,000","61,058,000","63,984,000","65,461,000","64,272,000","64,101,000","71,417,000","67,651,000","58,581,000","37,442,000","39,027,000","39,743,000","39,608,000","38,013,000","40,208,000","39,291,000","39,409,000","38,109,000","37,348,000","38,919,000","38,097,000","39,561,000","41,837,000","38,002,000","37,210,000","41,202,000","43,655,000","40,581,000","42,609,000","46,453,000","51,545,000","50,153,000","53,235,000","63,944,000","66,325,000","62,165,000","63,669,000","82,530,000","63,589,000"
NetInterestIncome,"-254,775,000","-61,058,000","-63,984,000","-65,461,000","-64,272,000","-64,101,000","-71,417,000","-67,651,000","-58,581,000","-37,442,000","-39,027,000","-39,743,000","-39,608,000","-38,013,000","-40,208,000","-39,291,000","-39,409,000","-38,109,000","-37,348,000","-38,919,000","-38,097,000","-39,561,000","-41,837,000","-38,002,000","-37,210,000","-41,202,000","-43,655,000","-40,581,000","-42,609,000","-46,453,000","-51,545,000","-50,153,000","-53,235,000","-63,944,000","-66,325,000","-62,165,000","-63,669,000","-82,530,000","-63,589,000"
EBIT,"-380,730,000","108,006,000","-129,932,000","-175,865,000","-182,939,000","-191,833,000","-226,631,000","-262,273,000","-390,667,000","-199,583,000","54,394,000","112,718,000","79,847,000","109,070,000","123,357,000","135,191,000","132,049,000","164,833,000","191,730,000","172,339,000","18,479,000","148,990,000","79,597,000","87,466,000","143,678,000","175,545,000","107,553,000","201,712,000","94,874,000","123,066,000","107,811,000","120,128,000","42,728,000","65,362,000","83,983,000","60,408,000","-47,605,000","73,419,000","-596,967,000"
EBITDA,"-141,660,000"
ReconciledCostOfRevenue,"1,841,624,000","496,764,000","463,282,000","440,540,000","441,038,000","396,872,000","393,828,000","391,788,000","350,551,000","611,515,000","733,231,000","750,821,000","763,388,000","787,563,000","673,430,000","703,368,000","721,759,000","692,857,000","631,234,000","631,970,000","643,067,000","607,586,000","583,430,000","593,650,000","556,317,000","554,265,000","504,020,000","509,906,000","461,126,000","468,998,000","342,559,000","465,689,000","444,276,000","489,745,000","617,872,000","337,826,000","467,365,000","481,787,000","427,099,000"
ReconciledDepreciation,"239,070,000","50,108,000","57,877,000","63,655,000","67,430,000","73,223,000","84,584,000","89,344,000","93,954,000","95,861,000","102,716,000","103,615,000","104,847,000","103,443,000","105,793,000","102,732,000","102,943,000","101,876,000","105,142,000","97,042,000","93,017,000","105,670,000","110,030,000","109,230,000","98,443,000","96,283,000","96,626,000","88,237,000","76,556,000","90,061,000","59,169,000","71,713,000","73,354,000","85,394,000","75,852,000","77,833,000","74,531,000","79,379,000","84,485,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-618,250,000","47,272,000","-184,322,000","-235,427,000","-245,773,000","-260,415,000","-311,834,000","-309,685,000","-443,459,000","-210,554,000","11,159,000","64,409,000","26,488,000","58,302,000","85,878,000","69,341,000","91,486,000","89,087,000","81,794,000","91,518,000","-5,265,000","76,416,000","29,870,000","41,209,000","74,117,000","91,817,000","28,532,000","122,448,000","31,511,000","48,583,000","77,301,000","38,299,000","-5,714,000","-1,745,000","23,253,000","-7,855,000","-103,969,000","-4,747,000","-475,973,000"
TotalUnusualItemsExcludingGoodwill,"-16,603,000","-3,533,000","0","-13,070,000",,,"-11,293,000","-10,333,000",,,"0","0","0","0","0","0",,"-633,000","10,910,000","-1,012,000","-92,022,000",,"0","-3,683,000","0",,"-5,548,000","0","-33,235,000","0","2,883,000","-4,735,000","-30,558,000","-2,980,000","-4,583,000","-38,009,000","-135,598,000","-12,181,000","-532,201,000"
TotalUnusualItems,"-16,603,000","-3,533,000","0","-13,070,000",,,"-11,293,000","-10,333,000",,,"0","0","0","0","0","0",,"-633,000","10,910,000","-1,012,000","-92,022,000",,"0","-3,683,000","0",,"-5,548,000","0","-33,235,000","0","2,883,000","-4,735,000","-30,558,000","-2,980,000","-4,583,000","-38,009,000","-135,598,000","-12,181,000","-532,201,000"
NormalizedEBITDA,"-125,057,000","161,647,000","-72,055,000","-99,140,000","-115,509,000","-118,610,000","-130,754,000","-162,596,000","-296,713,000","-103,722,000","157,110,000","216,333,000","184,694,000","212,513,000","229,150,000","237,923,000","234,992,000","267,342,000","285,962,000","270,393,000","203,518,000","254,660,000","189,627,000","200,379,000","242,121,000","271,828,000","209,727,000","289,949,000","204,665,000","213,127,000","164,097,000","196,576,000","146,640,000","153,736,000","164,418,000","176,250,000","162,524,000","164,979,000","19,719,000"
TaxRateForCalcs,"0.03","0.4","0.052","0.027","0.008","0.27","0.27","0.06","0.01","0.11","0.231","0.11","0.3","0.17","0.27","0.26","0.001","0.29","0.4","0.3","0.4","0.29","0.178","0.15","0.29","0.31","0.4","0.24","0.38","0.36","0.35","0.35","0.35","0.35","0.35","0.35","0.07","0.35","0.204"
TaxEffectOfUnusualItems,"-501,743.676","-1,413,200","0","-352,890","0","0","-3,049,110","-619,980","0","0","0","0","0","0","0","0","0","-183,570","4,364,000","-303,600","-36,808,800","0","0","-552,450","0","0","-2,219,200","0","-12,629,300","0","1,009,050","-1,657,250","-10,695,300","-1,043,000","-1,604,050","-13,303,150","-9,491,860","-4,263,350","-108,558,994.152"
