name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
OperatingCashFlow,"510,000,000","55,000,000","303,000,000","67,000,000","85,000,000","-6,000,000","151,000,000","118,000,000","31,000,000","-291,000,000","506,000,000","52,000,000","106,000,000","-258,000,000","426,000,000","51,000,000","176,000,000","-436,000,000","612,000,000","172,000,000","217,000,000","-300,000,000","662,000,000","306,000,000","332,000,000","-430,000,000"
	CashFlowFromContinuingOperatingActivities,"510,000,000","55,000,000","303,000,000","67,000,000","85,000,000","-6,000,000","151,000,000","118,000,000","31,000,000","-291,000,000","506,000,000","52,000,000","106,000,000","-258,000,000","426,000,000","51,000,000","176,000,000","-436,000,000","612,000,000","172,000,000","217,000,000","-300,000,000","662,000,000","306,000,000","332,000,000","-430,000,000"
		NetIncomeFromContinuingOperations,"309,000,000","131,000,000","77,000,000","27,000,000","74,000,000","80,000,000","106,000,000","36,000,000","-96,000,000","215,000,000","309,000,000","95,000,000","-121,000,000","187,000,000","218,000,000","161,000,000","120,000,000","143,000,000","-727,000,000","119,000,000","212,000,000","322,000,000","-1,253,000,000","186,000,000","178,000,000","11,000,000"
		OperatingGainsLosses,"175,000,000","9,000,000","12,000,000","148,000,000","6,000,000","7,000,000","11,000,000","10,000,000","10,000,000","28,000,000","29,000,000","31,000,000","31,000,000","31,000,000","33,000,000","31,000,000","32,000,000","44,000,000","55,000,000","56,000,000","-112,000,000","-295,000,000","64,000,000","-34,000,000","71,000,000","89,000,000"
			GainLossOnInvestmentSecurities,,,,,,,,"2,000,000","2,000,000","2,000,000","1,000,000","2,000,000","2,000,000","2,000,000","3,000,000","2,000,000","2,000,000","3,000,000","1,000,000","1,000,000","-166,000,000","-349,000,000","-4,000,000","-124,000,000","-30,000,000","2,000,000"
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,"0","0","0","0","10,000,000","12,000,000","16,000,000","4,000,000"
			PensionAndEmployeeBenefitExpense,"20,000,000","6,000,000","5,000,000","4,000,000","5,000,000","4,000,000","9,000,000","8,000,000","8,000,000","26,000,000","28,000,000","29,000,000","29,000,000","29,000,000","30,000,000","29,000,000","30,000,000","41,000,000","54,000,000","55,000,000","54,000,000","54,000,000","58,000,000","78,000,000","85,000,000","83,000,000"
		DepreciationAmortizationDepletion,"268,000,000","66,000,000","67,000,000","68,000,000","67,000,000","68,000,000","67,000,000","68,000,000","74,000,000","129,000,000","129,000,000","131,000,000","139,000,000","137,000,000","149,000,000","141,000,000","144,000,000","142,000,000","141,000,000","140,000,000","137,000,000","133,000,000","194,000,000","316,000,000","313,000,000","309,000,000"
			DepreciationAndAmortization,"268,000,000","66,000,000","67,000,000","68,000,000","67,000,000","68,000,000","67,000,000","68,000,000","74,000,000","129,000,000","129,000,000","131,000,000","139,000,000","137,000,000","149,000,000","141,000,000","144,000,000","142,000,000",,,,,,,,
		DeferredTax,"56,000,000","28,000,000","14,000,000","9,000,000","5,000,000","10,000,000","-23,000,000","0","6,000,000","19,000,000","17,000,000","42,000,000","-86,000,000","8,000,000","-64,000,000","48,000,000","29,000,000","18,000,000","410,000,000","-3,000,000","7,000,000","20,000,000","1,192,000,000","11,000,000","8,000,000","-86,000,000"
