name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,12/31/2016
					ChangeInAccountPayable,"-33,000,000","24,600,000","-60,100,000","900,000","1,600,000","43,500,000","-37,600,000","23,200,000","61,900,000","5,800,000","-16,900,000","-1,408,000","245,000","47,826,000","-48,663,000","-13,846,000","-1,601,000","-23,078,000","28,624,000","-492,000"
			ChangeInOtherCurrentAssets,"-47,400,000","10,000,000","-20,900,000","-39,400,000","2,900,000","5,700,000","2,400,000","13,300,000","-3,100,000","-3,000,000","-12,400,000","-2,537,000","15,675,000","4,453,000","-491,000","-5,503,000","-6,601,000","11,544,000","-16,016,000","-7,933,000"
			ChangeInOtherWorkingCapital,"-14,900,000","6,300,000","41,600,000","-19,500,000","-43,300,000","4,700,000","32,300,000","-18,700,000","-24,000,000","23,600,000","40,300,000","-19,227,000","-47,428,000","22,213,000","9,642,000","-1,583,000","-14,416,000","9,062,000","9,573,000","28,212,000"
InvestingCashFlow,"-204,400,000","-112,000,000","-33,700,000","-15,700,000","-43,000,000","-28,600,000","-71,400,000","18,800,000","-8,700,000","-87,000,000","-31,900,000","-16,929,000","-40,893,000","-70,389,000","-17,289,000","-6,693,000","-84,850,000","-55,025,000","-32,702,000","-7,596,000"
	CashFlowFromContinuingInvestingActivities,"-204,400,000","-112,000,000","-33,700,000","-15,700,000","-43,000,000","-28,600,000","-71,400,000","18,800,000","-8,700,000","-87,000,000","-31,900,000","-16,929,000","-40,893,000","-70,389,000","-17,289,000","-6,693,000","-84,850,000","-55,025,000","-32,702,000","-7,596,000"
		NetPPEPurchaseAndSale,"-88,800,000","-34,100,000","-27,500,000","-14,500,000","-12,700,000","-15,400,000","-9,100,000","-5,800,000","-9,700,000","-18,900,000","-13,500,000","-12,635,000","-30,850,000","-24,077,000","-15,538,000","-6,644,000","-25,179,000","-13,484,000","-29,134,000","-9,540,000"
			PurchaseOfPPE,"-97,500,000","-35,600,000","-28,600,000","-16,500,000","-16,800,000","-18,200,000","-9,700,000","-6,800,000","-10,800,000","-20,600,000","-14,500,000","-12,675,000","-34,615,000","-25,282,000","-17,328,000","-14,682,000","-27,648,000","-14,307,000","-29,788,000","-10,252,000"
			SaleOfPPE,"8,700,000","1,500,000","1,100,000","2,000,000","4,100,000","2,800,000","600,000","1,000,000","1,100,000","1,700,000","1,000,000","40,000","3,765,000","1,205,000","1,790,000","8,038,000","2,469,000","823,000","654,000","712,000"
		NetBusinessPurchaseAndSale,"-116,400,000","-78,400,000","-6,000,000","-1,500,000","-30,500,000","-13,500,000","-62,200,000","24,700,000","600,000","-68,700,000","-18,400,000","-4,547,000","-10,120,000","-47,439,000","-1,894,000","0","-59,634,000","-41,507,000","-3,236,000","0"
			PurchaseOfBusiness,"-119,100,000","-78,400,000","-6,000,000","-4,200,000","-30,500,000","-13,500,000","-62,200,000","-3,800,000","600,000","-68,700,000","-18,400,000","-4,547,000","-10,120,000","-47,439,000","-1,894,000","0","-59,634,000","-41,507,000","-3,236,000","0"
		NetOtherInvestingChanges,"800,000","500,000","-200,000","300,000","200,000","300,000","-100,000","-100,000","400,000",,,"253,000","77,000","1,127,000","143,000","-49,000","-37,000","-34,000","-332,000","1,944,000"
FinancingCashFlow,"18,800,000","-40,000,000","65,200,000","-600,000","-5,800,000","-7,500,000","-9,200,000","-34,800,000","-65,600,000","86,300,000","-4,200,000","-15,386,000","-3,893,000","5,645,000","-6,666,000","-31,245,000","47,302,000","-5,597,000","10,872,000","-5,454,000"
	CashFlowFromContinuingFinancingActivities,"18,800,000","-40,000,000","65,200,000","-600,000","-5,800,000","-7,500,000","-9,200,000","-34,800,000","-65,600,000","86,300,000","-4,200,000","-15,386,000","-3,893,000","5,645,000","-6,666,000","-31,245,000","47,302,000","-5,597,000","10,872,000","-5,454,000"
		NetIssuancePaymentsOfDebt,"80,700,000","71,300,000","-8,200,000","23,700,000","-6,100,000","-7,400,000","-6,600,000","-6,200,000","-65,700,000","135,700,000","-4,100,000","-14,345,000","-3,434,000","5,645,000","-6,666,000","-532,411,000","49,743,000","-5,594,000","11,245,000","-3,681,000"
			NetLongTermDebtIssuance,"700,000","-8,700,000","-8,200,000","23,700,000","-6,100,000","-7,400,000","-6,600,000","-6,200,000","-5,700,000","75,700,000","-4,100,000","-14,345,000","-3,434,000","-4,355,000","-6,666,000","-537,411,000","-5,257,000","-5,594,000","11,245,000","-3,681,000"
				LongTermDebtIssuance,,,,,,,"0","0","0","70,000,000","10,000,000","5,000,000","30,443,000","84,557,000","0","1,061,870,000","15,000,000","35,000,000","20,000,000","0"
				LongTermDebtPayments,"-33,800,000","-8,700,000","-8,200,000","-10,800,000","-6,100,000","-7,400,000","-6,600,000","-6,200,000","-5,700,000","5,700,000","-14,100,000","-19,345,000","-33,877,000","-88,912,000","-6,666,000","-1,599,281,000","-20,257,000","-40,594,000","-8,755,000","-3,681,000"
			NetShortTermDebtIssuance,"80,000,000",,,"0","0",,,"0","-60,000,000",,,"0","0",,,"5,000,000",,,,"0"
				ShortTermDebtIssuance,"80,000,000",,,"0","0",,,"0","0",,,"0","0",,,"5,000,000",,,,"0"
				ShortTermDebtPayments,,,,"0","0",,,"0","-60,000,000",,,,,,,,,,,
		NetCommonStockIssuance,"-89,900,000","-88,300,000","-1,600,000","-300,000","300,000","500,000","-600,000",,,,,"-1,200,000","0","0","0","501,166,000","-2,441,000","-3,000","-373,000","-1,773,000"
			CommonStockIssuance,"1,700,000","400,000","500,000","400,000","400,000","500,000","500,000",,,,,"0","0","0","0","501,172,000","0","0","99,000","0"
			CommonStockPayments,"-91,600,000","-88,700,000","-2,100,000","-700,000","-100,000","0","-1,100,000",,,,,"-1,200,000","0","0","0","-6,000","-2,441,000","-3,000","-472,000","-1,773,000"
		NetOtherFinancingCharges,"28,000,000","-23,000,000","75,000,000","-24,000,000","0","-600,000","-2,000,000","-28,900,000","200,000","-49,500,000","-100,000","159,000",,,,,,,,
EndCashPosition,"45,500,000","45,500,000","132,800,000","123,700,000","125,000,000","123,800,000","81,600,000","157,100,000","89,900,000","88,000,000","10,300,000","39,100,000","10,942,000","11,241,000","17,713,000","35,224,000","16,429,000","9,548,000","73,467,000","67,963,000"
	ChangesInCash,"-78,300,000","-87,300,000","9,100,000","-1,300,000","1,200,000","42,200,000","-75,500,000","67,200,000","1,900,000","77,700,000","-28,800,000","28,182,000","-299,000","-6,472,000","-17,511,000","18,795,000","6,881,000","-63,919,000","60,688,000","32,266,000"
	BeginningCashPosition,"123,800,000","132,800,000","123,700,000","125,000,000","123,800,000","81,600,000","157,100,000","89,900,000","88,000,000","10,300,000","39,100,000","10,942,000","11,241,000","17,713,000","35,224,000","16,429,000","9,548,000","73,467,000","12,779,000","35,697,000"
IncomeTaxPaidSupplementalData,"25,300,000","4,200,000","4,600,000","15,700,000",,,,,,,,,,,,,,,,"4,567,000"
InterestPaidSupplementalData,"35,100,000","9,000,000","8,700,000","9,000,000",,,,,,,,,,,,,,,,"26,726,000"
CapitalExpenditure,"-97,500,000","-35,600,000","-28,600,000","-16,500,000","-16,800,000","-18,200,000","-9,700,000","-6,800,000","-10,800,000","-20,600,000","-14,500,000","-12,675,000","-34,615,000","-25,282,000","-17,328,000","-14,682,000","-27,648,000","-14,307,000","-29,788,000","-10,252,000"
IssuanceOfCapitalStock,"1,700,000","400,000","500,000","400,000","400,000","500,000","500,000",,,,,"0","0","0","0","501,172,000","0","0","99,000","0"
IssuanceOfDebt,"114,500,000",,,"34,500,000","0","0","0","0","0","140,000,000","10,000,000","5,000,000","30,443,000","94,557,000","0","1,066,870,000","70,000,000","35,000,000","20,000,000","0"
RepaymentOfDebt,"-33,800,000","-8,700,000","-8,200,000","-10,800,000","-6,100,000","-7,400,000","-6,600,000","-6,200,000","-65,700,000","-4,300,000","-14,100,000","-19,345,000","-33,877,000","-88,912,000","-6,666,000","-1,599,281,000","-20,257,000","-40,594,000","-8,755,000","-3,681,000"
RepurchaseOfCapitalStock,"-91,600,000","-88,700,000","-2,100,000","-700,000","-100,000","0","-1,100,000",,,,,"-1,200,000","0","0","0","-6,000","-2,441,000","-3,000","-472,000","-1,773,000"
FreeCashFlow,"9,800,000","29,100,000","-51,000,000","-1,500,000","33,200,000","60,100,000","-4,600,000","76,400,000","65,400,000","57,800,000","-7,200,000","47,822,000","9,872,000","32,990,000","-10,884,000","42,051,000","16,781,000","-17,604,000","52,730,000","35,064,000"
