name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015
DilutedEPS,,"0.25","0.25","0.24","0.27","0.37","0.33","0.22","0.19","0.09","0.08","0.13","0.084","0.039","0.002","0.106","0.056","0.039","0.028","0.05","0.056","0.05","0.05","0.061","-0.012","0.002",,"0.039","0.018","0.016"
BasicAverageShares,,"47,836,410","48,918,539","49,801,123","51,778,293","52,537,409","53,947,868","54,465,339","54,450,146","54,392,465","54,208,629","55,638,734","56,703,303","56,665,985","56,683,411","56,690,132","56,696,866","56,680,438","56,702,446","56,201,910","55,680,743","55,654,101","55,609,979","55,556,512","57,669,827","57,669,827",,"57,669,827","57,669,827","57,669,827"
DilutedAverageShares,,"48,690,420","49,828,379","50,663,415","52,650,071","53,000,830","53,973,737","54,465,339","54,450,146","54,392,465","54,209,182","55,638,734","56,703,303","56,665,985","56,683,411","56,691,211","56,696,866","56,680,438","56,702,446","56,201,910","55,680,743","55,654,101","55,609,979","55,556,512","57,669,827","57,669,827",,"57,669,827","57,669,827","57,669,827"
NetIncomeFromContinuingAndDiscontinuedOperation,"51,392,000","12,267,000","12,590,000","12,259,000","14,276,000","19,392,000","17,600,000","11,893,000","10,575,000","4,724,000","4,307,000","7,113,000","4,781,000","2,067,000","111,000","5,928,000","3,103,000","2,252,000","1,593,000","2,838,000","3,213,000","2,735,000","2,936,000","3,552,000","-681,000","124,000","1,543,000","2,244,000","1,060,000","921,000"
NormalizedIncome,"52,188,611.647","12,267,000","12,590,000","13,040,830","14,276,000","19,392,000","17,600,000","11,893,000","10,575,000","4,724,000","4,627,020.657","7,113,000","4,781,000","2,067,000","111,000","5,928,000","3,103,000","2,252,000","1,593,000","2,838,000","3,213,000","2,735,000","2,936,000","3,552,000","2,451,000","124,000","1,722,791.927","2,477,661","1,060,000","1,193,895"
InterestIncome,"143,650,000","35,602,000","36,353,000","35,808,000","35,887,000","35,847,000","37,720,000","37,048,000","36,621,000","37,169,000","39,723,000","39,730,000","38,278,000","37,053,000","36,923,000","27,849,000","26,251,000","24,685,000","23,809,000","23,414,000","21,912,000","21,149,000","20,049,000","19,162,000","18,106,000","17,439,000","17,440,000","17,690,000","16,039,000","15,631,000"
InterestExpense,"11,062,000","2,332,000","2,368,000","3,005,000","3,357,000","3,795,000","4,970,000","5,879,000","7,174,000","10,469,000","11,389,000","11,745,000","11,565,000","11,023,000","10,133,000","6,728,000","5,356,000","4,561,000","4,377,000","4,145,000","3,697,000","3,717,000","3,494,000","3,260,000","3,454,000","3,553,000","3,551,000","3,803,000","3,607,000","3,614,000"
NetInterestIncome,"132,588,000","33,270,000","33,985,000","32,803,000","32,530,000","32,052,000","32,750,000","31,169,000","29,447,000","26,700,000","28,334,000","27,985,000","26,713,000","26,030,000","26,790,000","21,121,000","20,895,000","20,124,000","19,432,000","19,269,000","18,215,000","17,432,000","16,555,000","15,902,000","14,652,000","13,886,000","13,889,000","13,887,000","12,432,000","12,017,000"
ReconciledDepreciation,"5,181,000","1,211,000","1,241,000","1,377,000","1,352,000","1,648,000","1,338,000","1,459,000","1,427,000","1,452,000","1,552,000","1,717,000","1,765,000","1,733,000","1,745,000","747,000","745,000","752,000","804,000","769,000","750,000","711,000","673,000","684,000","647,000","704,000","-1,170,000","3,123,000","679,000","701,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"51,392,000","12,267,000","12,590,000","12,259,000","14,276,000","19,392,000","17,600,000","11,893,000","10,575,000","4,724,000","4,307,000","7,113,000","4,781,000","2,067,000","111,000","5,928,000","3,103,000","2,252,000","1,593,000","2,838,000","3,213,000","2,735,000","2,936,000","3,552,000","-681,000","124,000","1,543,000","2,244,000","1,060,000","921,000"
TotalUnusualItemsExcludingGoodwill,"-1,095,000","0","0","-1,095,000",,,"0","0","0","0","-482,000","0","0","0","-3,808,000",,,,,,,,"0",,"-5,220,000",,"-280,000","-355,000",,"-345,000"
TotalUnusualItems,"-1,095,000","0","0","-1,095,000",,,"0","0","0","0","-482,000","0","0","0","-3,808,000",,,,,,,,"0",,"-5,220,000",,"-280,000","-355,000",,"-345,000"
TaxRateForCalcs,"0.273","0.285","0.232","0.286","0.283","0.281","0.157","0.277","0.258","0.265","0.336","0.129","0.146","0.147","0.27","0.121","0.233","0.265","0.4","0.374","0.378","0.351","0.4","0.348","0.4","0.333","0.358","0.342","0.214","0.209"
TaxEffectOfUnusualItems,"-298,388.353","0","0","-313,170","0","0","0","0","0","0","-161,979.343","0","0","0","0","0","0","0","0","0","0","0","0","0","-2,088,000","0","-100,208.073","-121,339","0","-72,105"
