name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,179,000","18,231,000","9,207,000",,,,,,,,,,,,,,,,,,,,
		Inventory,"125,590,000","111,548,000","115,104,000","111,890,000","104,727,000","99,229,000","94,616,000","87,813,000","78,983,000","83,258,000","85,989,000","83,852,000","83,216,000","77,706,000","81,538,000","76,379,000","73,780,000","67,848,000","68,667,000","64,951,000","60,371,000","59,806,000","60,677,000","68,357,000","30,993,000","27,223,000","27,000,000","24,247,000","24,571,000","25,548,000","25,902,000","22,050,000","21,319,000","20,707,000","22,369,000","26,130,000","24,689,000","23,616,000","20,054,000","20,507,000","20,148,000","18,092,000","20,647,000","21,799,000","22,953,000","25,764,000","29,065,000","35,792,000","31,880,000","25,548,000","21,166,000","18,560,000","19,796,000","18,788,000","22,205,000","24,718,000","26,610,000","29,309,000","32,568,000","32,004,000","27,463,000","24,778,000","26,317,000","24,057,000","21,098,000","18,404,000","14,416,000","12,769,000","10,354,000","11,232,000","10,050,000","9,605,000","8,744,000","8,025,000","7,558,000","6,415,000","5,028,000"
			RawMaterials,"60,976,000","57,673,000","55,352,000","56,138,000","52,320,000","48,122,000","44,586,000","39,743,000","36,468,000","38,528,000","39,395,000","43,143,000","44,627,000","43,380,000","44,793,000","39,255,000","37,156,000","33,101,000","32,378,000","30,981,000","29,009,000","27,402,000","28,468,000","27,580,000","11,681,000","12,996,000","12,283,000","9,701,000","9,735,000","10,646,000","9,988,000","7,695,000","7,072,000","7,411,000","7,481,000","8,038,000","7,800,000","8,702,000","6,636,000","6,608,000","6,462,000","5,732,000","6,557,000","6,139,000","5,878,000","2,736,000","1,782,000","4,812,000","5,600,000","2,405,000","1,841,000","1,680,000","1,146,000","2,147,000","3,514,000","6,124,000","7,958,000","12,442,000","13,300,000","16,347,000","13,628,000","11,975,000","10,640,000","8,598,000","7,656,000","7,686,000","5,681,000","4,711,000","4,372,000","4,586,000","4,079,000","4,481,000","3,915,000","3,128,000","2,694,000","2,318,000","1,666,000"
			WorkInProcess,"41,875,000","35,935,000","41,638,000","35,911,000","35,466,000","30,806,000","32,770,000","31,530,000","27,927,000","29,720,000","31,486,000","26,022,000","22,356,000","20,431,000","21,922,000","21,332,000","21,719,000","20,134,000","22,474,000","20,245,000","19,625,000","20,390,000","19,849,000","24,522,000","15,343,000","12,492,000","13,029,000","12,927,000","12,604,000","12,813,000","14,342,000","12,088,000","11,724,000","10,531,000","11,943,000","15,168,000","10,463,000","8,679,000","8,381,000","9,433,000","7,337,000","5,938,000","8,366,000","9,865,000","11,777,000","16,807,000","19,905,000","22,565,000","14,590,000","11,457,000","8,131,000","4,874,000","5,361,000","7,120,000","12,882,000","11,458,000","15,067,000","12,971,000","12,827,000","11,301,000","10,866,000","10,465,000","12,563,000","11,379,000","12,061,000","9,971,000","8,083,000","7,705,000","5,678,000","6,174,000","5,845,000","4,965,000","4,829,000","4,628,000","4,112,000","3,170,000","3,114,000"
			FinishedGoods,"22,739,000","17,940,000","18,114,000","19,841,000","16,941,000","20,301,000","17,260,000","16,540,000","14,588,000","15,010,000","15,108,000","14,687,000","16,233,000","13,895,000","14,823,000","15,792,000","14,905,000","14,613,000","13,815,000","13,725,000","11,737,000","12,014,000","12,360,000","16,255,000","3,969,000","1,735,000","1,688,000","1,619,000","2,232,000","2,089,000","1,572,000","2,267,000","2,523,000","2,765,000","2,945,000","2,924,000","6,426,000","6,235,000","5,037,000","4,466,000","6,349,000","6,422,000","5,724,000","5,795,000","5,298,000","6,221,000","7,378,000","8,415,000","11,690,000","11,686,000","11,194,000","12,006,000","13,289,000","9,521,000","5,809,000","7,136,000","3,584,000","3,896,000","6,441,000","4,356,000","2,969,000","2,338,000","3,114,000","4,080,000","1,381,000","747,000","652,000","353,000","304,000","472,000","126,000","159,000",,"269,000","752,000","927,000","248,000"
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000",,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"18,671,000","18,652,000","18,892,000","19,244,000","19,371,000","23,303,000","21,687,000","18,458,000","15,699,000","15,064,000","17,834,000","14,282,000","11,747,000","13,669,000","15,716,000","18,822,000","14,452,000","13,705,000","13,385,000","13,001,000","11,348,000","14,276,000","12,946,000","10,094,000","4,417,000","6,481,000","6,501,000","7,602,000","6,154,000","6,919,000","7,730,000","7,476,000","7,372,000","6,106,000","7,844,000","6,191,000","9,476,000","10,569,000","6,364,000","7,226,000","7,011,000","7,458,000","11,250,000","9,022,000","11,321,000","13,982,000","15,203,000","14,130,000","12,616,000","12,346,000","11,462,000","8,717,000","11,933,000","14,702,000","13,553,000","12,841,000","12,360,000","15,504,000","15,338,000","14,319,000","12,360,000","12,138,000","12,674,000","11,771,000","8,493,000","7,169,000","7,522,000","4,371,000","6,295,000","4,760,000","3,795,000","2,507,000","2,756,000","2,744,000","2,628,000","1,482,000","3,878,000"
		RestrictedCash,"2,026,000","2,233,000","2,019,000","1,857,000","2,798,000","1,904,000","1,477,000","1,424,000","2,107,000","1,981,000","765,000","818,000","824,000","849,000","129,000","116,000","663,000","372,000","4,000","4,000","4,000","106,000","120,000",,,,,,,,,,,,,,,,,,,"0","0","383,000","383,000","383,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,029,000","2,030,000","2,031,000","2,036,000","2,837,000","2,841,000","2,777,000","2,776,000","4,206,000","4,204,000","4,208,000","4,613,000","729,000","727,000","1,758,000","1,162,000","304,000","297,000","278,000","329,000","3,329,000","3,321,000","3,317,000","3,296,000","3,768,000","7,085,000","22,862,000","23,039,000","18,447,000","18,492,000","18,121,000","17,995,000","14,551,000","12,569,000","12,500,000","12,500,000","11,233,000","11,339,000","11,339,000","11,396,000","9,754,000","7,587,000","7,587,000","7,587,000","2,825,000","2,773,000","2,523,000","2,575,000","2,571,000","2,571,000","2,571,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,029,000","2,030,000","2,031,000","2,036,000","2,837,000","2,841,000","2,777,000","2,776,000","4,206,000","4,204,000","4,208,000","4,613,000","729,000","727,000","1,758,000","1,162,000","304,000","297,000","278,000","329,000","3,329,000","3,321,000","3,317,000","3,296,000","3,768,000","7,085,000","22,862,000","23,039,000","18,447,000","18,492,000","18,121,000","17,995,000","14,551,000","12,569,000","12,500,000","12,500,000","11,233,000","11,339,000","11,339,000","11,396,000","9,754,000","7,587,000","7,587,000","7,587,000","2,825,000","2,773,000","2,523,000","2,575,000","2,571,000","2,571,000","2,571,000"
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,000",,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"500,732,000","496,481,000","500,090,000","491,055,000","482,106,000","476,143,000","459,413,000","428,820,000","423,124,000","420,839,000","403,818,000","409,923,000","418,236,000","390,402,000","322,801,000","326,898,000","334,393,000","340,720,000","346,819,000","352,667,000","358,466,000","364,274,000","390,236,000","410,818,000","82,192,000","84,705,000","88,161,000","92,139,000","96,055,000","99,969,000","105,137,000","112,976,000","118,874,000","129,057,000","135,071,000","140,699,000","148,223,000","156,510,000","42,627,000","44,441,000","44,844,000","46,096,000","46,573,000","47,849,000","47,126,000","49,763,000","44,340,000","107,910,000","108,254,000","109,357,000","103,205,000","104,641,000","134,348,000","142,747,000","144,507,000","151,617,000","149,961,000","152,982,000","138,943,000","123,127,000","113,155,000","101,948,000","96,912,000","98,099,000","93,367,000","88,817,000","80,767,000","71,313,000","67,212,000","62,450,000","50,908,000","42,398,000","30,671,000","23,799,000","40,472,000","20,497,000","17,726,000"
		NetPPE,"187,943,000","181,765,000","176,767,000","163,833,000","149,520,000","134,859,000","126,848,000","112,689,000","99,957,000","90,167,000","88,540,000","87,710,000","89,094,000","54,054,000","52,857,000","49,161,000","47,851,000","46,754,000","46,555,000","45,667,000","45,153,000","42,663,000","42,678,000","43,791,000","23,707,000","23,853,000","23,821,000","24,485,000","25,077,000","25,498,000","26,610,000","29,210,000","30,049,000","35,190,000","36,945,000","39,630,000","42,054,000","45,515,000","32,912,000","34,225,000","34,376,000","35,132,000","34,872,000","35,078,000","36,053,000","37,311,000","35,172,000","96,904,000","97,108,000","97,758,000","96,998,000","100,898,000","107,482,000","113,813,000","121,382,000","126,205,000","126,222,000","130,882,000","118,975,000","112,352,000","103,767,000","94,064,000","87,398,000","88,586,000","84,728,000","81,588,000","75,379,000","67,848,000","63,708,000","59,356,000","47,184,000","38,315,000","27,374,000","20,495,000","18,467,000","16,040,000","16,204,000"
			GrossPPE,"506,669,000","494,465,000","486,359,000","469,189,000","448,385,000","429,327,000","413,989,000","394,228,000","376,974,000","363,168,000","357,026,000","358,276,000","355,368,000","317,156,000","313,464,000","306,526,000","307,459,000","302,509,000","298,495,000","294,057,000","45,153,000","284,606,000","283,217,000","280,456,000","258,749,000","255,858,000","254,254,000","253,271,000","251,426,000","249,633,000","254,672,000","255,917,000","254,102,000","256,536,000","261,850,000","271,201,000","271,156,000","272,641,000","257,966,000","256,897,000","254,415,000","253,095,000","251,215,000","249,005,000","246,780,000","245,303,000","241,079,000","251,174,000","250,240,000","244,123,000","236,759,000",,,"230,713,000","208,142,000","212,965,000","212,982,000","217,642,000","181,852,000","175,229,000","166,644,000","156,941,000","130,962,000","132,150,000","128,292,000","125,152,000","105,161,000","97,630,000","93,490,000","89,138,000","69,852,000","60,983,000","50,042,000","43,163,000","36,015,000","33,588,000","33,752,000"
				Properties,"0","0","0","0","0","0","0","0",,"0",,,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,
				LandAndImprovements,"4,751,000","4,751,000","4,751,000","4,751,000","4,751,000","4,751,000","4,751,000","4,751,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"300,000",,,,"300,000",,,,,,,,,,,,,,,
				BuildingsAndImprovements,"44,123,000","41,722,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","790,000","790,000","790,000","790,000","790,000","790,000","790,000","790,000","790,000","790,000","790,000","790,000",,,,,,,,,"0",,,,"71,655,000",,,,"45,532,000",,,,"40,553,000",,,,"29,814,000",,,,"3,127,000",,,
				MachineryFurnitureEquipment,"311,350,000","304,592,000","294,900,000","290,519,000","284,121,000","269,440,000","262,980,000","249,981,000",,"243,809,000",,,,"231,492,000",,,,"222,505,000",,,,"205,756,000","204,506,000","200,213,000","185,642,000","184,314,000","184,182,000","183,079,000","181,092,000","180,350,000","186,553,000","186,468,000","184,843,000","183,505,000","188,821,000","193,776,000","190,590,000","187,028,000","177,559,000","174,776,000","173,236,000","169,705,000","166,149,000","165,138,000","161,203,000","157,520,000","156,718,000","157,144,000","160,808,000","157,920,000","154,199,000",,,"145,046,000",,,,"122,561,000",,,,"98,320,000",,,,"73,228,000",,,,"40,837,000",,,,"32,266,000",,,
				OtherProperties,"35,764,000","35,210,000","36,669,000","38,485,000","37,208,000","30,756,000","29,320,000","29,027,000","376,974,000","31,420,000","357,026,000","358,276,000","355,368,000","54,054,000","313,464,000","306,526,000","307,459,000","46,754,000","298,495,000","294,057,000","45,153,000","42,663,000","42,678,000","43,791,000",,"23,853,000",,,"25,077,000","25,498,000","26,610,000","29,210,000","30,049,000","35,190,000","36,945,000","39,630,000","42,054,000","45,515,000",,,,,,,,,,,,,"70,726,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"26,974,000","25,924,000","67,967,000","54,013,000","42,294,000","45,236,000","38,538,000","32,999,000",,"11,858,000",,,,"10,379,000",,,,"6,026,000",,,,"5,896,000","5,526,000","7,211,000","4,996,000","4,423,000","2,982,000","3,433,000","3,469,000","2,462,000","1,198,000","1,897,000","1,008,000","3,991,000","3,966,000","4,118,000","7,088,000","13,405,000","9,675,000","11,298,000","10,412,000","12,503,000","13,804,000","12,865,000","14,750,000","17,849,000","14,494,000","18,690,000","13,773,000","14,387,000","11,834,000",,,"14,968,000",,,,"23,126,000",,,,"12,789,000",,,,"11,371,000",,,,"18,487,000",,,,"7,770,000",,,
				Leases,"83,707,000","82,266,000","82,072,000","81,421,000","80,011,000","79,144,000","78,400,000","77,470,000",,"76,081,000",,,,"75,285,000",,,,"73,978,000",,,,"72,954,000","73,185,000","73,032,000","68,111,000","67,121,000","67,090,000","66,759,000","66,865,000","66,821,000","66,921,000","67,552,000","68,251,000","68,250,000","68,273,000","72,517,000","72,688,000","71,418,000","69,942,000","70,033,000","69,977,000","70,097,000","70,472,000","70,212,000","70,037,000","69,934,000","69,867,000","75,340,000","75,659,000","71,816,000",,,,"70,699,000",,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-318,726,000","-312,700,000","-309,592,000","-305,356,000","-298,865,000","-294,468,000","-287,141,000","-281,539,000","-277,017,000","-273,001,000","-268,486,000","-270,566,000","-266,274,000","-263,102,000","-260,607,000","-257,365,000","-259,608,000","-255,755,000","-251,940,000","-248,390,000",,"-241,943,000","-240,539,000","-236,665,000","-235,042,000","-232,005,000","-230,433,000","-228,786,000","-226,349,000","-224,135,000","-228,062,000","-226,707,000","-224,053,000","-221,346,000","-224,905,000","-231,571,000","-229,102,000","-227,126,000","-225,054,000","-222,672,000","-220,039,000","-217,963,000","-216,343,000","-213,927,000","-210,727,000","-207,992,000","-205,907,000","-154,270,000","-153,132,000","-146,365,000","-139,761,000",,,"-116,900,000","-86,760,000","-86,760,000","-86,760,000","-86,760,000","-62,877,000","-62,877,000","-62,877,000","-62,877,000","-43,564,000","-43,564,000","-43,564,000","-43,564,000","-29,782,000","-29,782,000","-29,782,000","-29,782,000","-22,668,000","-22,668,000","-22,668,000","-22,668,000","-17,548,000","-17,548,000","-17,548,000"
		GoodwillAndOtherIntangibleAssets,"245,191,000","248,641,000","252,488,000","256,461,000","263,004,000","271,908,000","258,694,000","244,078,000","250,517,000","256,806,000","235,613,000","242,525,000","249,310,000","256,854,000","264,705,000","272,392,000","281,016,000","287,404,000","294,444,000","300,971,000","306,629,000","314,619,000","341,172,000","360,663,000","53,554,000","56,283,000","59,600,000","62,918,000","66,235,000","69,420,000","72,986,000","78,057,000","83,129,000","88,201,000","92,226,000","95,583,000","100,980,000","30,994,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Goodwill,"211,553,000","212,299,000","213,293,000","214,548,000","214,218,000","212,761,000","220,757,000","200,293,000","200,378,000","199,196,000","188,559,000","189,121,000","188,925,000","189,214,000","189,427,000","189,531,000","190,367,000","189,920,000","189,704,000","189,192,000","188,185,000","188,010,000","188,776,000","188,517,000","30,731,000","30,731,000","30,731,000","30,731,000","30,731,000","30,731,000","30,731,000","30,731,000","30,731,000","30,731,000","30,731,000","29,958,000","31,100,000","30,994,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"33,638,000","36,342,000","39,195,000","41,913,000","48,786,000","59,147,000","37,937,000","43,785,000","50,139,000","57,610,000","47,054,000","53,404,000","60,385,000","67,640,000","75,278,000","82,861,000","90,649,000","97,484,000","104,740,000","111,779,000","118,444,000","126,609,000","152,396,000","172,146,000","22,823,000","25,552,000","28,869,000","32,187,000","35,504,000","38,689,000","42,255,000","47,326,000","52,398,000","57,470,000","61,495,000","65,625,000","69,880,000","74,276,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,954,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"62,746,000","61,995,000","67,231,000","66,945,000","65,821,000","66,242,000","71,464,000","69,712,000","70,273,000","71,252,000","77,274,000","77,279,000","77,293,000","77,301,000","3,042,000","3,067,000","3,145,000","3,133,000","3,299,000","3,302,000","3,322,000","3,310,000","3,966,000","3,926,000","3,339,000","3,281,000","3,440,000","3,437,000","3,477,000","3,466,000","3,881,000","3,983,000","3,988,000","3,960,000","4,460,000","4,076,000","4,180,000","4,207,000","5,902,000","5,818,000","5,794,000","5,954,000","7,417,000","7,364,000","4,877,000","5,445,000","2,429,000","2,299,000","2,255,000","2,202,000","1,928,000","1,815,000","24,972,000","20,580,000","14,927,000","13,575,000","11,709,000","10,038,000","7,610,000","6,913,000","5,660,000","4,689,000","6,270,000","6,524,000","5,521,000","4,518,000","2,665,000","570,000","570,000","570,000","1,202,000","1,202,000","398,000","398,000","1,068,000","1,068,000","1,068,000"
