name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018
		OtherNonCurrentLiabilities,,,,,,,,,,,,"38,000","30,000","58,000"
TotalEquityGrossMinorityInterest,"313,368,000","336,699,000","350,165,000","347,909,000","368,892,000","145,197,000","130,304,000","114,917,000","128,135,000","140,918,000","159,348,000","-65,978,000","82,606,000","-52,552,000"
	StockholdersEquity,"313,368,000","336,699,000","350,165,000","347,909,000","368,892,000","145,197,000","130,304,000","114,917,000","128,135,000","140,918,000","159,348,000","-65,978,000","82,606,000","-52,552,000"
		CapitalStock,"4,000","4,000","4,000","4,000","4,000","3,000","3,000","3,000","3,000","3,000","3,000","0","2,000","0"
			PreferredStock,"0","0","0","0","0","0","0","0",,,,,,
			CommonStock,"4,000","4,000","4,000","4,000","4,000","3,000","3,000","3,000","3,000","3,000","3,000","0","2,000","0"
		AdditionalPaidInCapital,"584,694,000","575,231,000","566,906,000","539,536,000","532,700,000","287,727,000","255,030,000","244,807,000","241,776,000","238,384,000","236,980,000","2,799,000","141,964,000","1,633,000"
		RetainedEarnings,"-269,538,000","-238,054,000","-216,652,000","-191,611,000","-163,796,000","-142,512,000","-124,763,000","-130,117,000","-114,259,000","-97,513,000","-77,682,000","-68,818,000","-59,385,000","-54,185,000"
		GainsLossesNotAffectingRetainedEarnings,"-1,792,000","-482,000","-93,000","-20,000","-16,000","-21,000","34,000","224,000","615,000","44,000","47,000","41,000","25,000","0"
			UnrealizedGainLoss,,,,,,,,,,,,,"25,000","0"
			OtherEquityAdjustments,,,,,,,,,,,,,"25,000",
TotalCapitalization,"313,368,000","336,699,000","350,165,000","347,909,000","368,892,000","145,197,000","130,304,000","114,917,000","128,135,000","140,918,000","159,348,000","-65,978,000","82,606,000","-52,552,000"
CommonStockEquity,"313,368,000","336,699,000","350,165,000","347,909,000","368,892,000","145,197,000","130,304,000","114,917,000","128,135,000","140,918,000","159,348,000","-65,978,000","82,606,000","-52,552,000"
CapitalLeaseObligations,"4,814,000","5,049,000",,,,,,,,,,,,
NetTangibleAssets,"313,368,000","336,699,000","350,165,000","347,909,000","368,892,000","145,197,000","130,304,000","114,917,000","128,135,000","140,918,000","159,348,000","-65,978,000","82,606,000","-52,552,000"
WorkingCapital,"345,702,000","380,070,000","393,640,000","401,934,000","422,781,000","199,997,000","182,823,000","163,326,000","188,712,000","208,223,000","230,557,000","129,256,000","147,035,000","152,220,000"
InvestedCapital,"313,368,000","336,699,000","350,165,000","347,909,000","368,892,000","145,197,000","130,304,000","114,917,000","128,135,000","140,918,000","159,348,000","-65,978,000","82,606,000","-52,552,000"
TangibleBookValue,"313,368,000","336,699,000","350,165,000","347,909,000","368,892,000","145,197,000","130,304,000","114,917,000","128,135,000","140,918,000","159,348,000","-65,978,000","82,606,000","-52,552,000"
TotalDebt,"4,814,000","5,049,000",,,,,,,,,,,,
ShareIssued,"37,250,469","37,085,397","36,892,411","36,277,511","36,131,275","32,037,686","30,827,653","30,421,775","30,283,725","30,110,251","30,034,268","30,496,383","28,596,383","30,496,383"
OrdinarySharesNumber,"37,250,469","37,085,397","36,892,411","36,277,511","36,131,275","32,037,686","30,827,653","30,421,775","30,283,725","30,110,251","30,034,268","30,496,383","28,596,383","30,496,383"
