name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"608,000","610,000","590,000","585,000","146,000","91,000","186,000","1,916,000","-147,000","505,000","365,000","479,000","523,000","541,000","651,000","651,000","616,000","587,000","669,000","371,000","537,000","436,000","671,000","589,000","469,000","413,000",,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"608,000","610,000","590,000","585,000","146,000","91,000","186,000","1,916,000","-147,000","505,000","365,000","479,000","523,000","541,000","651,000","651,000","616,000","587,000","669,000","371,000","537,000","436,000","671,000","589,000","469,000","413,000",,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"2,023,000","3,544,000","10,743,000","-8,591,000","-3,673,000","-1,234,000","-68,922,000","5,185,000","-5,469,000","5,068,000","-8,510,000","-1,459,000","-2,234,000","-6,843,000","-8,973,000","1,212,000","1,213,000","-1,636,000","-66,369,000","203,000","-1,145,000","7,000","-3,555,000","-2,277,000","-1,584,000","942,000","-32,929,000","30,930,000","464,000","1,184,000","546,000","-1,007,000","-2,066,000","1,563,000","-3,591,000","-6,838,000","655,000","-1,055,000","4,721,000","-630,000","-1,571,000","-983,000","5,606,000","759,000","-3,228,000","-1,981,000","5,792,000","-1,289,000","-6,000","-369,000","4,986,000","-2,588,000","-1,431,000","-419,000","-17,852,000","-8,716,000","143,000","-1,852,000","-7,478,000","-2,242,000","-1,976,000","-1,024,000","647,000","1,573,000","393,000","622,000","-109,000","3,700,000","3,198,000","3,106,000","2,722,000","-3,371,000","3,591,000","3,159,000","4,117,000","3,213,000","2,442,000","2,585,000","-17,603,000","562,000","1,782,000","1,858,000",,,,,,,,,"0",,,,,,,,,,,,,,,,
			DeferredIncomeTax,"2,023,000","3,544,000","10,743,000","-8,591,000","-3,673,000","-1,234,000","-68,922,000","5,185,000","-5,469,000","5,068,000","-8,510,000","-1,459,000","-2,234,000","-6,843,000","-8,973,000","1,212,000","1,213,000","-1,636,000","-66,369,000","203,000","-1,145,000","7,000","-3,555,000","-2,277,000","-1,584,000","942,000","-32,929,000","30,930,000","464,000","1,184,000","546,000","-1,007,000","-2,066,000","1,563,000","-3,591,000","-6,838,000","655,000","-1,055,000","4,721,000","-630,000","-1,571,000","-983,000","5,606,000","759,000","-3,228,000","-1,981,000","5,792,000","-1,289,000","-6,000","-369,000","4,986,000","-2,588,000","-1,431,000","-419,000","-17,852,000","-8,716,000","143,000","-1,852,000","-7,478,000","-2,242,000","-1,976,000","-1,024,000","647,000","1,573,000","393,000","622,000","-109,000","3,700,000","3,198,000","3,106,000","2,722,000","-3,371,000","3,591,000","3,159,000","4,117,000","3,213,000","2,442,000","2,585,000","-17,603,000","562,000","1,782,000","1,858,000",,,,,,,,,"0",,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"623,000","720,000","760,000","757,000","792,000","1,321,000","517,000","425,000","391,000","317,000","357,000","447,000","519,000","610,000","824,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"0","0","0","0","0","2,754,000","0","0",,,"0","0",,,"0",,,,"0",,,,,,,,"-731,000","-409,000","0","409,000","190,000","0","0","600,000","340,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"36,167,000","6,291,000","6,432,000","7,745,000","15,699,000","6,334,000","5,257,000","5,411,000","5,172,000","3,750,000","5,511,000","5,885,000","5,776,000","4,083,000","4,993,000","5,572,000","5,483,000","4,731,000","5,191,000","5,309,000","5,687,000","5,363,000","4,537,000","4,876,000","4,651,000","3,246,000","3,662,000","6,172,000","3,239,000","2,377,000","3,417,000","3,386,000","5,831,000","2,471,000","2,799,000","2,830,000","2,692,000","2,072,000","2,419,000","2,277,000","2,285,000","2,070,000","7,908,000","3,034,000","11,829,000","4,034,000","5,756,000","3,933,000","3,677,000","3,843,000","4,059,000","3,790,000","3,971,000","3,760,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,808,000","-114,000","-177,000","-2,380,000","-1,121,000","-177,000","-43,000","-623,000","-541,000","-130,000","-38,000","-79,000","-23,000","-3,202,000","-14,000","-415,000","-3,000","-4,000","-66,000","-725,000","-53,000",,,,"-2,912,000","-6,000","-7,000","1,000","-8,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"6,120,000","942,000","839,000","2,151,000","2,188,000","3,524,000","8,215,000","10,318,000","7,659,000","5,724,000","12,502,000","61,260,000","1,172,000","1,551,000","1,317,000","1,596,000","2,673,000","1,898,000","-393,000","-384,000","-1,865,000","654,000","-40,200,000","2,349,000","2,844,000","2,811,000","2,120,000","2,451,000","2,529,000","2,514,000","2,473,000","2,760,000","1,404,000","2,274,000","2,189,000","2,246,000","2,171,000","2,155,000","-25,457,000","14,999,000","-19,412,000","10,498,000","-19,793,000","14,730,000","14,184,000","1,634,000","-1,521,000","1,577,000","-1,586,000","2,053,000","2,038,000","2,334,000","2,765,000","2,762,000","1,856,000","48,010,000","3,007,000","3,412,000","4,002,000","3,375,000","3,691,000","3,102,000","-2,589,000","9,209,000",,,,,,,,,,,,,,,,,,,,,,"-11,000",,,,,,,"4,700,000","100,000",,,,,,,,,,,,,
		ChangeInWorkingCapital,"-37,580,000","-29,770,000","-25,247,000","5,950,000","11,487,000","25,973,000","9,494,000","-14,681,000","-3,694,000","-32,433,000","35,507,000","-1,667,000","-18,826,000","-29,523,000","-7,880,000","22,742,000","-11,419,000","-1,696,000","-1,800,000","12,706,000","-8,628,000","-3,601,000","-1,532,000","3,728,000","2,557,000","-15,982,000","-17,430,000","4,579,000","-6,529,000","2,477,000","-19,577,000","104,000","-8,575,000","-11,280,000","-13,558,000","2,765,000","-18,563,000","-4,507,000","-35,364,000","-3,036,000","7,006,000","7,400,000","-637,000","-8,306,000","-1,804,000","-4,341,000","-14,189,000","-879,000","-4,330,000","358,000","8,176,000","702,000","6,119,000","14,782,000","7,038,000","-3,557,000","-26,518,000","-480,000","789,000","-7,027,000","-12,183,000","-1,793,000","1,068,000","3,459,000","-1,229,000","-5,462,000","1,069,000","-5,988,000","1,785,000","-1,753,000","-9,114,000","-4,636,000","-3,950,000","-2,483,000","-13,577,000","-4,328,000","4,164,000","-896,000","1,608,000","1,757,000","-918,000","-2,016,000","-586,000","220,000","-5,845,000","1,134,000","-4,336,000","-1,488,000","-4,224,000","-977,000","1,300,000",,,"700,000","-700,000","700,000","500,000","600,000","-500,000","400,000","600,000","100,000","-200,000","400,000","-1,000,000","-900,000","400,000"
			ChangeInReceivables,"-12,607,000","-3,116,000","-10,172,000","6,635,000","-5,954,000","16,756,000","-5,758,000","-37,430,000","66,992,000","28,301,000","8,091,000","12,837,000","-16,651,000","-13,705,000","-18,201,000","9,600,000","9,980,000","-18,400,000","-79,837,000","1,442,000","-10,714,000","-589,000","-9,418,000","5,425,000","4,915,000","-18,440,000","-7,025,000","-4,726,000","-6,580,000","2,100,000","-12,298,000","-3,953,000","-5,565,000","5,671,000","-4,332,000","2,185,000","-2,854,000","2,109,000","5,116,000","-3,585,000","-2,548,000","4,800,000","-1,101,000","-76,000","-1,797,000","1,096,000","474,000","-6,944,000","-591,000","3,278,000","9,487,000","1,758,000","765,000","9,141,000","-2,097,000","649,000","-646,000","-2,616,000","-3,015,000","4,243,000","-3,529,000","-540,000","-7,758,000","205,000","-11,088,000","-7,490,000","-2,484,000","-621,000","4,342,000","-746,000","-8,078,000","-2,212,000","-1,868,000","-1,129,000","-919,000","-3,151,000","476,000","-1,225,000","-1,056,000","423,000","-642,000","-834,000","932,000","658,000","-1,885,000","393,000","-777,000","-1,551,000","-794,000","-353,000","-700,000",,,"-700,000","-400,000","500,000","0","-400,000","200,000","-200,000","-400,000","500,000","-700,000","600,000","-700,000","-300,000","100,000"
				ChangesInAccountReceivables,"-12,607,000","-3,116,000","-10,172,000","6,635,000","-5,954,000","16,756,000","-5,758,000","-37,430,000","66,992,000","28,301,000","8,091,000","12,837,000","-16,651,000","-13,705,000","-18,201,000","9,600,000","9,980,000","-18,400,000","-79,837,000","1,442,000","-10,714,000","-589,000","-9,418,000","5,425,000","4,915,000","-18,440,000","-7,025,000","-4,726,000","-6,580,000","2,100,000","-12,298,000","-3,953,000","-5,565,000","5,671,000","-4,332,000","2,185,000","-2,854,000","2,109,000","5,116,000","-3,585,000","-2,548,000","4,800,000","-1,101,000","-76,000","-1,797,000","1,096,000","474,000","-6,944,000","-591,000","3,278,000","-1,856,000","1,758,000","765,000","9,141,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-3,855,000","-11,561,000","8,972,000","-6,491,000","5,225,000","-2,332,000","-2,817,000","1,510,000","-20,805,000","-26,236,000","-12,755,000","-8,995,000","-9,510,000","-12,048,000","11,741,000","155,000","-4,893,000","1,297,000","961,000","4,602,000","-257,000","-5,207,000","-515,000","-1,699,000","742,000","-8,104,000","4,246,000","1,870,000","-7,086,000","-2,789,000","-358,000","-9,281,000","-8,851,000","-8,516,000","-7,162,000","-10,889,000","-15,081,000","-8,885,000","-1,791,000","3,235,000","-1,302,000","-853,000","8,490,000","2,762,000","-4,780,000","-4,770,000","1,029,000","-649,000","-5,555,000","-2,199,000","2,650,000","518,000","3,544,000","2,693,000","11,502,000","4,758,000","-5,616,000","179,000","-1,270,000","-7,489,000","-9,662,000","-170,000","3,988,000","-1,605,000","2,109,000","-1,031,000","1,521,000","-420,000","-5,074,000","-6,011,000","-2,044,000","-1,718,000","-2,649,000","-3,327,000","-820,000","546,000","-1,305,000","-250,000","1,328,000","495,000","-795,000","125,000","-249,000","-1,332,000","-3,194,000","-2,212,000","-622,000","-678,000","-1,865,000","104,000","300,000",,,"500,000","700,000","100,000",,,"-400,000","100,000","700,000","-100,000","400,000","-300,000","-700,000","-700,000","0"
			ChangeInPrepaidAssets,"-22,615,000","-5,046,000","-9,447,000","-3,635,000","-4,487,000","-3,574,000","2,497,000","-3,056,000","-2,492,000","4,683,000","21,233,000","6,644,000","-1,857,000","-12,949,000","501,000","5,391,000","-14,122,000","12,163,000","-19,117,000","-5,455,000","-7,248,000","-1,988,000","13,861,000","-3,311,000","2,346,000","2,016,000","-7,656,000","14,737,000","-13,317,000","6,003,000","1,442,000","9,460,000","-1,250,000","-1,582,000","5,211,000","342,000","-3,496,000","2,872,000","-11,215,000","484,000","6,045,000","1,619,000","151,000","-1,738,000","-1,679,000","2,871,000","-10,556,000","7,981,000","-3,056,000","-821,000","-9,602,000","-3,199,000","1,240,000","7,247,000","34,791,000","-17,430,000","-11,488,000","-1,899,000","-5,110,000","3,800,000","-679,000","2,605,000","-2,005,000","432,000","160,000","-1,052,000","5,169,000","-6,749,000","924,000","686,000","-1,563,000","394,000","-1,261,000","481,000","-271,000","-1,202,000","423,000","545,000","-581,000","-655,000","-97,000","202,000","-613,000","-1,435,000","704,000","-99,000",,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"8,671,000","-9,754,000","-984,000","6,581,000","12,828,000","14,449,000","9,666,000","21,493,000","-48,436,000","-40,235,000","14,300,000","-16,044,000","11,023,000","5,387,000","-5,830,000","12,823,000","-6,379,000","2,974,000","71,300,000","3,734,000","11,349,000","8,938,000","-6,245,000","3,594,000","-5,769,000","8,006,000","-7,719,000","-10,265,000","21,498,000","-1,885,000","-6,367,000","3,946,000","9,286,000","-4,438,000","-4,240,000","11,292,000","3,408,000","-515,000","-27,599,000","-850,000","5,257,000","2,121,000","-7,657,000","-8,609,000","7,221,000","-2,797,000","-5,613,000","6,308,000","2,845,000","3,196,000","9,718,000","3,763,000","-3,511,000","-5,420,000","-18,346,000","5,140,000","-1,881,000","-2,171,000","-641,000","-707,000","8,025,000","-6,559,000","9,796,000","-1,807,000","5,798,000","224,000","6,137,000","-3,825,000","-1,609,000","4,097,000","3,483,000","-774,000","1,848,000","1,472,000","-432,000","1,279,000","3,272,000","-1,582,000","-897,000","589,000","595,000","-377,000","-2,662,000","1,201,000","178,000","342,000","594,000","2,226,000","-723,000","734,000","-200,000",,,"1,000,000","-700,000","100,000","300,000","1,100,000","-500,000",,,"-200,000","100,000","300,000",,,"0"
				ChangeInPayable,"8,671,000","-9,754,000","-984,000","6,581,000","12,828,000","14,449,000","9,666,000","21,493,000","-48,436,000","-40,235,000","14,300,000","-16,044,000","11,023,000","5,387,000","-5,830,000","12,823,000","-6,379,000","2,974,000","71,300,000","3,734,000","11,349,000","8,938,000","-6,245,000","3,594,000","-5,769,000","8,006,000","-7,719,000","-10,265,000","21,498,000","-1,885,000","-6,367,000","3,946,000","9,286,000","-4,438,000","-4,240,000","11,292,000","3,408,000","-515,000",,,,,,,,,,,,,,,,"-5,420,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"8,671,000","-9,754,000","-984,000","6,581,000","12,828,000","14,449,000","9,666,000","21,493,000","-48,436,000","-40,235,000","14,300,000","-16,044,000","11,023,000","5,387,000","-5,830,000","12,823,000","-6,379,000","2,974,000","71,300,000","3,734,000","11,349,000","8,938,000","-6,245,000","3,594,000","-5,769,000","8,006,000","-7,719,000","-10,265,000","21,498,000","-1,885,000","-6,367,000","3,946,000","9,286,000","-4,438,000","-4,240,000","11,292,000","3,408,000","-515,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-261,000","2,283,000","1,975,000","1,833,000","-6,352,000","10,419,000","2,867,000","4,719,000","3,149,000","3,000,000","6,506,000","3,804,000","3,474,000","-628,000","2,449,000","-961,000","-775,000","339,000","1,063,000","-166,000","-1,490,000","-321,000","77,000","19,000","30,000","-601,000","-614,000","3,030,000","-76,000","-1,730,000","-1,307,000","1,409,000","-1,719,000","-127,000","956,000","-147,000","-253,000","-115,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-117,000","221,000","157,000",,,"20,000","1,531,000","-1,609,000","173,000","385,000","227,000","97,000","-191,000","52,000","924,000","292,000","341,000","301,000","-2,660,000","-943,000","-281,000","-252,000","-100,000",,,"-100,000","-300,000","0","500,000","-100,000",,,,"-100,000","0","-200,000","200,000","100,000",
