name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016
MarketCap,"722,220,936","718,632,897","777,474,693","747,378,824","799,248,833","757,401,424","621,251,273","470,823,684","498,889,899","439,887,698","642,014,050","588,093,762","610,096,857","560,034,337","517,433,768","623,745,921","617,873,836","576,116,787","625,809,567","604,193,742","641,132,754","609,975,501","621,217,808","506,225,060","415,001,762"
PeRatio,"13.794","12.298","12.367","11.898","13.036","16.427","18.724","16.469","22.474","22.818","43.87","44.075","52.028","47.778","38.756","61.678","61.097","53.515","51.588","47.986","75.057","102.845","136.893","156.727","83.484"
ForwardPeRatio,"15.152","17.007","16.863","14.045","12.151","14.184","14.205","11.287","42.735","27.397","35.461","42.735","48.077","34.364","19.881","23.923","49.751","43.103","32.468",,"58.824","105.263","41.152","37.594",
PsRatio,"3.403","3.217","3.259","2.91","2.862","2.962","2.601","2.245","2.738","2.579","4.03","3.942","4.355","4.132","3.98","4.827","4.817","4.571","5.143","4.908","5.304","5.227","5.691","4.977","4.633"
PbRatio,"1.113","1.058","1.143","1.059","1.145","1.088","0.895","0.688","0.739","0.661","0.973","1.585","1.679","1.566","1.464","1.783","1.792","1.677","1.837","1.825","1.927","1.852","1.894","1.561","2.163"
