name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012
MarketCap,"270,615,238,110","286,427,779,598","239,432,924,038","190,693,329,440","199,037,757,952","191,080,083,083","189,133,981,555","154,622,156,641","173,217,317,605","112,507,842,421","130,942,820,845","111,973,381,066","107,506,719,598","119,125,294,704","136,332,821,251","143,219,911,776","147,024,381,135","150,179,946,887","154,390,720,155","141,651,254,864","115,560,700,501","103,693,406,735","101,763,700,131","102,482,921,953","100,823,057,445","92,383,523,631","95,370,057,469","88,946,579,753","111,218,017,150","93,258,674,718","104,140,517,820","92,027,008,406","89,835,498,558","81,729,415,992","83,828,511,279","71,159,248,850","65,471,361,572","64,554,168,631","53,972,800,000"
EnterpriseValue,"336,517,238,110","353,281,779,598","307,904,924,038","264,231,329,440","274,790,757,952","268,657,083,083","268,242,981,555","236,014,156,641","199,121,317,605","139,311,842,421","158,696,820,845","143,817,381,066","139,422,719,598","151,374,294,704","168,055,821,251","176,585,911,776","174,837,381,135","177,758,946,887","182,631,720,155","171,683,254,864","146,263,700,501","134,112,406,735","131,123,700,131","132,325,921,953","124,136,057,445","115,647,523,631","118,248,057,469","111,790,579,753","118,567,017,150","99,895,674,718","111,204,517,820","96,522,008,406","95,141,498,558","86,557,415,992","89,041,511,279","77,163,248,850","73,029,361,572","72,250,168,631","61,668,800,000"
PeRatio,"21.971","25.133","32.705","29.154","41.874","39.787","23.093","19.166","17.377","14.43","39.004","26.947","20.37","22.019","19.127","23.411","23.279","28.682","23.473","21.833","18.785","17.95","16.924","18.176","18.592","18.249","34.643","42.508","59.991","53.218","28.452","22.388","21.961","20.078","18.505","13.741","12.215","12.173","10.197"
ForwardPeRatio,"10.917","11.481","9.653","7.782","9.058","8.718","8.842","7.205","10.071","7.704","8.961","7.955","8.313","9.302","10.246","10.582","11.862","12.658","14.577","13.459","13.175","11.848","11.377","11.261","12.97","9.662","11.723","10.823","13.021","11.508","14.993","14.451","15.06","14.104","16.313","13.661","12.821","12.739",
PegRatio,,,,,,,,,,"85.606","1.414","1.298","2.252","2.449","0.706","1.567","1.468","1.889","1.656","3.426","3.354","2.067","1.986","2.59","7.01","5.555","0.972","1.141","1.206","1.022","1.198","1.328","2.04","1.912","2.068","1.88","1.834",,
PsRatio,"4.799","5.126","4.362","3.568","3.918","3.953","4.216","3.691","4.279","3.399","4.007","3.471","3.381","3.804","4.503","4.872","5.01","5.377","5.701","5.381","4.496","4.145","4.057","4.181","4.273","4.091","4.406","4.191","5.292","4.722","5.368","4.815","4.762","4.388","4.449","3.785","3.532","3.499","2.931"
PbRatio,"16.619","18.59","17.67","15.172","14.518","14.613","12.386","10.513",,,,,,,,,"39.483","29.466","23.026","23.603","23.121","22.367","15.416","18.171","21.715","23.418","19.611","16.16","80.768","53.535","22.42","17.636","19.126","18.194","23.435","20","22.165","19.204","16.049"
EnterprisesValueRevenueRatio,"5.932","26.096","20.684","18.424","19.686","20.65","19.357","18.293","19.1","16.163","18.233","16.962","16.889","19.338","20.235","21.441","21.121","22.405","23.599","24.544","21.063","20.513","19.294","20.573","19.24","19.41","18.476","18.807","21.656","19.821","20.397","19.231","19.314","18.969","17.422","16.566","15.565","16.69","11.846"
EnterprisesValueEBITDARatio,"13.597","46.917","45.081","41.215","69.078","40.014","225.984","43.529","133.281","33.012","38.314","48.196","83.637","44.081","-108.353","49.954","63.004","50.059","98.136","62.047","48.496","49.071","49.63","51.111","47.2","51.194","49.414","53.72","58.121","59.25","-157.737","93.984","55.703","55.664","51.98","48.378","43.392","46.977","32.772"
