name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002
MarketCap,"308,770,000","247,854,743","363,441,530","395,920,862","541,168,559","532,151,587","468,232,542","605,611,942","825,497,881","363,841,363","257,689,377","308,675,709","289,882,754","145,071,106","94,893,244","97,366,225","102,660,634","110,031,384","104,405,366","59,289,694","19,229,090","9,870,932","9,381,370","9,694,082","7,505,096","10,632,219","14,165,868","5,628,822","6,254,246","4,256,014","5,159,753","4,690,685","9,039,657","13,381,810","11,533,356","8,095,425","14,982,300","18,688,940","21,797,533","24,906,486","25,767,896","24,866,486","20,955,309","24,327,637","26,774,279","22,055,000","18,362,499","15,590,529","17,718,323","27,752,558","32,327,156","32,970,766","28,352,630","35,071,914","46,269,888","151,968,861","49,204,280","45,119,962","34,331,632","35,402,863","22,797,298","11,082,082","6,840,836","6,004,414","6,973,176","9,042,688","10,897,599","17,338,337","10,381,669","5,306,186","6,921,112","11,518,688","44,886,640","53,756,152","43,004,921","163,418,702","598,461,461","814,944,945","1,413,187,418"
EnterpriseValue,"302,661,000","240,330,743","347,652,530","383,570,862","514,644,559","500,309,587","432,180,542","594,226,942","816,723,881","354,484,363","250,658,377","303,544,709","283,960,754","137,009,106","86,831,244","91,145,225","98,394,634","104,820,384","102,376,366","59,860,694","21,569,090","13,080,932","12,591,370","13,239,082","11,148,096","14,951,219","18,788,868","10,517,822","10,819,246","9,024,014","9,541,753","10,313,685","14,662,657","19,120,810","17,585,356","14,786,425","21,198,300","24,029,940","27,138,533","29,810,486","29,768,896","27,755,486","23,994,309","27,366,637","29,569,279","24,124,000","19,450,499","16,301,529","19,107,334","28,065,245","31,579,797","33,954,057","30,294,249","35,033,818","46,231,792","151,930,765","49,166,184","45,243,228","34,831,892","35,896,002","23,557,452","11,627,734","7,478,981","6,639,225","7,607,987","9,677,161","11,145,671","17,586,409","10,629,741","5,554,258","7,169,184","11,426,081","44,375,089","53,756,351","43,005,120","163,418,901","598,461,660","814,945,144","1,413,187,617"
PeRatio,"16.367","14.159","35.607","75.933","103.533","58.731","44.867","54.531","82.9","39.536","29.148","33.964","31","16.071","9.8","10.276","11.481","15.409","25.102","22.504","27.019",,,,,,,,,,,,,,,,"16.033","12","13.996","11.429","13.817","16","22.666","26.333","41.014","71.999","59.999","25.5","30.874","18.2","13.25",,,,"427.775","37.071","11.333","15.49","18.286","131.999",,,,,,,,,,,,,,,,,,,
ForwardPeRatio,"19.57","12.707","17.182","18.083","40.816","39.216","43.478","38.76","67.114","31.646","25.381","27.933",,"13.228","8.403","8.764","11.074","12.563","12.225","9.737",,,,,,,,,,,,,,,,,"12.019","5.999","10","11.429",,,,,,,,"30.303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.654",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.332","1.874","3.071","4.023","6.124","6.66","6.774","9.872","16.458","8.268","6.554","8.701","8.894","4.8","3.277","3.459","3.898","4.803","5.656","3.92","1.417","0.735","0.716","0.798","0.629","0.913","1.274","0.438","0.561","0.382","0.419","0.272","0.526","0.617","0.399","0.24","0.392","0.472","0.551","0.653","0.707","0.726","0.672","0.78","0.941","0.856","0.765","0.692","0.855","1.43","1.723","2.585","2.519","2.901","4.035","10.097","3.622","4.289","4.526","7.93","6.29","3.947","2.65","2.684","3.22","4.135","5.371","8.571","5.807","3.449","5.507",,,"12,496.742","9,997.393","34,925.989","121,919.528","174,170.754","130,628.066"
PbRatio,"4.073","3.352","5.682","6.912","9.616","9.36","8.623","22.412","35.513","18.604","15.659","21.856","24.917","15.456","10.266","12.647","19.095","22.147","63.596",,,,,,,,,,,,,"1.347","2.595","2.741","1.228","0.802","1.272","1.551","1.809","2.226","2.418","2.452","2.214","2.571","3.045","2.7","2.244","1.93","2.324","3.71","4.318","4.675","4.604","6.442","9.692","19.759","6.713","8.294","9.49","17.251","14.924","8.608","8.197","11.522","13.381","22.847","21.904","34.849","29.928","20.489","34.112","21.907","56.419",,,,,,
EnterprisesValueRevenueRatio,"2.205","7.732","8.613","11.027","16.59","20.737","16.879","29.673","42.399","23.278","17.699","25.687","27.577","14.899","9.3","11.21","12.993","15.244","12.586","8.777","4.278","3.807","4.308","3.65","3.393","4.3","6.913","3.944","3.521","2.835","4.345","2.342","10.869","6.038","5.245","2.848","3.874","3.134","2.562","2.951","2.969","3.103","2.475","2.903","3.522","3.637","2.856","2.449","3.328","5.757","5.836","7.239","6.97","8.278","-87.544","43.372","9.74","12.094","11.229","17.057","15.651","8.699","10.011","8.926","13.565","19.159","21.424","29.11","18.032","10.192","24.7","31.152","131.792","204.443",,,,,
EnterprisesValueEBITDARatio,"10.778","84.773","28.536","44.39","116.383","-842.272","157.157","310.463","186.893","130.806","54.361","121.661","109.892","43.689","30.15","32.321","36.241","53.617","28.509","20.395","11.153","27.083","40.1","21.285","-74.321","-42.718","-16.672","-46.539","-29.805","-11.689","13.439","17.276","-2.787","-16.921","-5.149","-17.035","-9.351","-179.328","30.63","31.849","25.619","39.707","16.548","20.923","26.93","446.741","20.346","19.957","58.987","123.633","47.538","32.492","22.671","21.623","-10.612","294.157","17.682","304.038","25.997","39.131","29.112","24.777","171.733","91.85","207.347","-430.46","-44.09","106.069","107.972","73.284","-20.636","-47.499","-255.377","-331.196","-3,683.207","-25,861.513","-330,824.577","-119,213.743","-68,962.894"
