name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998
		RestrictedCash,,,,,,,,,,,,,,,,,"159,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"365,900,000","333,500,000","271,700,000","329,694,000","259,474,000","233,841,000","200,430,000","256,230,000","268,635,000","228,131,000","183,496,000","201,894,000","166,164,000","104,151,000","94,641,000","109,042,000","108,075,000","80,756,000","68,120,000","96,164,000","69,159,000","59,162,000","60,807,000","73,791,000","51,936,000","45,362,000","44,478,000","48,315,000","50,989,000","65,363,000","67,443,000","75,470,000","69,175,000","78,728,000","73,124,000","61,257,000","58,542,000","50,833,000","43,847,000","42,752,000","30,043,000","23,552,000","21,528,000","16,815,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"365,900,000","333,500,000","271,700,000","329,694,000","259,474,000","233,841,000","200,430,000","256,230,000","268,635,000","228,131,000","183,496,000","201,894,000","166,164,000","104,151,000","94,641,000","109,042,000","108,075,000","80,756,000","68,120,000","96,164,000","69,159,000","59,162,000","60,807,000","73,791,000","51,936,000","45,362,000","44,478,000","48,315,000","50,989,000","65,363,000","67,443,000","75,470,000","69,175,000","78,728,000","73,124,000","61,257,000","58,542,000","50,833,000","43,847,000","42,752,000","30,043,000","23,552,000","21,528,000","16,815,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"1,095,000,000","1,066,000,000","1,072,000,000","1,182,000,000","1,205,000,000","1,040,000,000","926,000,000","741,000,000","823,000,000","931,000,000","876,000,000","817,000,000","838,000,000","909,000,000","777,000,000","852,000,000","856,000,000","833,000,000","552,000,000","632,000,000","529,000,000","526,000,000","425,500,000","399,200,000","367,900,000","337,500,000","264,700,000","322,700,000","336,900,000","352,613,000","234,942,000","257,048,000","254,372,000","268,907,000","218,785,000","220,034,000","206,364,000","219,896,000","166,424,000","198,172,000","189,648,000","225,530,000","144,770,000","180,138,000","176,415,000","181,414,000","171,569,000","160,072,000","162,220,000","125,205,000","97,419,000","99,224,000","71,831,000","77,586,000","74,873,000","68,953,000","54,635,000","59,828,000","46,662,000","37,007,000","43,605,000","32,500,000","30,355,000","26,298,000","25,055,000","19,974,000","21,733,000","15,826,000","15,263,000","11,904,000","37,880,000","36,994,000","23,950,000","22,480,000","8,139,000","13,886,000","9,062,000","8,618,000","6,877,000","7,986,000","6,101,000","4,392,000","4,291,000","4,483,000","4,137,000","3,758,000","4,631,000","4,802,000","3,740,000","3,000,000","1,800,000","2,100,000","2,300,000","1,800,000","2,500,000","2,100,000"
	TotalNonCurrentAssets,"10,357,000,000","10,510,000,000","10,237,000,000","10,378,000,000","10,065,000,000","10,072,000,000","10,168,000,000","9,685,000,000","9,104,000,000","8,593,000,000","8,453,000,000","8,311,000,000","8,213,000,000","7,236,000,000","6,547,000,000","6,503,000,000","6,055,000,000","6,110,000,000","6,023,000,000","5,839,000,000","5,787,000,000","5,662,000,000","5,516,900,000","5,381,200,000","5,165,000,000","5,156,800,000","5,029,700,000","5,026,200,000","4,976,900,000","4,968,619,000","1,967,017,000","1,946,604,000","1,988,559,000","2,061,032,000","1,877,944,000","1,878,359,000","1,872,662,000","1,707,277,000","1,565,508,000","1,501,867,000","1,471,383,000","1,422,427,000","1,291,918,000","1,158,805,000","1,102,073,000","1,064,840,000","1,011,599,000","959,230,000","1,040,514,000","1,030,672,000","959,656,000","909,613,000","903,389,000","906,441,000","891,020,000","841,161,000","825,236,000","596,127,000","385,419,000","354,784,000","307,097,000","285,590,000","261,295,000","234,476,000","225,194,000","206,470,000","179,876,000","151,350,000","122,468,000","118,748,000","94,838,000","82,478,000","82,309,000","82,092,000","71,123,000","67,553,000","59,150,000","55,639,000","31,460,000","30,848,000","27,249,000","27,648,000","27,309,000","23,562,000","23,022,000","21,317,000","17,856,000","15,583,000","12,265,000","12,300,000","12,300,000","11,300,000","10,100,000","9,300,000","7,600,000","7,600,000"
		NetPPE,"2,086,000,000","2,104,000,000","2,135,000,000","2,229,000,000","2,230,000,000","2,264,000,000","2,317,000,000","2,347,000,000","2,249,000,000","2,235,000,000","2,223,000,000","2,184,000,000","2,123,000,000","1,394,000,000","1,362,000,000","1,345,000,000","1,333,000,000","1,324,000,000","1,304,000,000","1,284,000,000","1,306,000,000","1,311,000,000","1,323,300,000","1,287,400,000","1,270,000,000","1,271,400,000","1,278,900,000","1,277,300,000","1,268,000,000","1,247,205,000","1,101,468,000","1,086,116,000","1,090,885,000","1,081,164,000","1,011,803,000","1,017,705,000","1,008,198,000","971,486,000","878,561,000","837,683,000","784,975,000","758,034,000","664,609,000","614,494,000","601,699,000","570,448,000","521,497,000","504,769,000","478,363,000","481,516,000","460,237,000","446,926,000","456,301,000","455,254,000","453,350,000","409,810,000","393,251,000","356,047,000","291,629,000","265,749,000","235,937,000","220,154,000","198,108,000","179,277,000","161,577,000","146,982,000","126,515,000","108,522,000","94,638,000","90,705,000","70,075,000","58,110,000","57,813,000","58,438,000","51,656,000","47,765,000","42,766,000","39,090,000","25,906,000","25,165,000","24,247,000","24,339,000","22,197,000","18,370,000","17,641,000","15,937,000","12,859,000","10,510,000","9,376,000","9,500,000","9,300,000","8,300,000","6,900,000","6,300,000","5,500,000","5,400,000"
			GrossPPE,"2,086,000,000","4,600,000,000","2,135,000,000","2,229,000,000","2,230,000,000","4,586,000,000","2,317,000,000","2,347,000,000","2,249,000,000","4,277,000,000","2,223,000,000","2,184,000,000","2,123,000,000","3,184,000,000",,,,"2,840,000,000",,,,"2,624,000,000","2,578,600,000","2,478,600,000","2,405,600,000","2,350,500,000","2,292,300,000","2,235,100,000","2,163,100,000","2,099,329,000","1,909,333,000","1,854,734,000","1,830,906,000","1,800,500,000","1,692,467,000","1,664,380,000","1,618,360,000","1,545,278,000","1,430,185,000","1,352,836,000","1,267,679,000","1,213,540,000","1,093,878,000","1,017,075,000","978,750,000","922,920,000",,"822,993,000","776,274,000","756,086,000","714,296,000","681,459,000","672,956,000","654,442,000","635,650,000","561,553,000","544,994,000","499,028,000","421,560,000","383,185,000","342,600,000","315,693,000","284,090,000","257,783,000","232,806,000","211,718,000","187,988,000","165,521,000","142,074,000","138,141,000","113,161,000","99,052,000","95,470,000","92,606,000","82,786,000","76,176,000","68,316,000","63,649,000","48,528,000","45,769,000","42,938,000","41,144,000","37,505,000","32,108,000","29,931,000","26,934,000","22,645,000","19,144,000","17,075,000","16,300,000","15,300,000","13,600,000","11,600,000","10,400,000","9,400,000","8,600,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,
				LandAndImprovements,,"7,000,000",,,,"7,000,000",,,,"11,000,000",,,,"79,000,000",,,,"82,000,000",,,,"86,000,000",,,,"86,000,000",,,,"82,755,000",,,,"82,950,000",,,,"80,702,000",,,,"55,228,000",,,,"49,695,000",,,,"32,972,000",,,,"29,796,000",,,,"29,796,000",,,,"10,884,000",,,,"10,792,000",,,,"10,272,000",,,,"1,743,000",,,,"1,705,000",,,,"1,678,000",,,,,,,,,,,,,,
				BuildingsAndImprovements,,"777,000,000",,,,"783,000,000",,,,"790,000,000",,,,"839,000,000",,,,"836,000,000",,,,"823,000,000",,,,"804,900,000",,,,"605,052,000",,,,"444,955,000",,,,"423,340,000",,,,"321,280,000",,,,"289,260,000",,,,"230,418,000",,,,"237,259,000",,,,"148,026,000",,,,"121,399,000",,,,"52,465,000",,,,"40,013,000",,,,"37,933,000",,,,"26,116,000",,,,"3,930,000",,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"2,336,000,000",,,,"2,237,000,000",,,,"2,038,000,000",,,,"1,772,000,000",,,,"1,469,000,000",,,,"1,280,000,000",,,,"1,081,400,000",,,,"859,877,000",,,,"700,342,000",,,,"593,135,000",,,,"478,866,000",,,,"379,478,000",,,,"327,014,000",,,,"258,821,000",,,,"199,305,000",,,,"147,028,000",,,,"94,634,000",,,,"73,119,000",,,,"52,930,000",,,,"35,828,000",,,,"29,118,000",,,,,,,,,,,,,,
				OtherProperties,"2,086,000,000","933,000,000","2,135,000,000","2,229,000,000","2,230,000,000","1,013,000,000","2,317,000,000","2,347,000,000","2,249,000,000","926,000,000","2,223,000,000","2,184,000,000","2,123,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,418,000",,,,,,,,,,,,,,
				ConstructionInProgress,,"116,000,000",,,,"122,000,000",,,,"133,000,000",,,,"156,000,000",,,,"145,000,000",,,,"169,000,000",,,,"114,900,000",,,,"304,676,000",,,,"360,578,000",,,,"256,272,000",,,,"211,140,000",,,,"95,496,000",,,,"70,639,000",,,,"128,566,000",,,,"121,901,000",,,,"36,382,000",,,,"53,827,000",,,,"14,737,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"431,000,000",,,,"424,000,000",,,,"379,000,000",,,,"338,000,000",,,,"308,000,000",,,,"266,000,000",,,,"263,300,000",,,,"246,969,000",,,,"211,675,000",,,,"191,829,000",,,,"147,026,000",,,,"108,991,000",,,,"95,043,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-2,496,000,000",,,,"-2,322,000,000",,,,"-2,042,000,000",,,,"-1,790,000,000",,,,"-1,516,000,000",,,,"-1,313,000,000","-1,255,300,000","-1,191,200,000","-1,135,600,000","-1,079,100,000","-1,013,400,000","-957,800,000","-895,100,000","-852,124,000","-807,865,000","-768,618,000","-740,021,000","-719,336,000","-680,664,000","-646,675,000","-610,162,000","-573,792,000","-551,624,000","-515,153,000","-482,704,000","-455,506,000","-429,269,000","-402,581,000","-377,051,000","-352,472,000",,"-318,224,000","-297,911,000","-274,570,000","-254,059,000","-234,533,000","-216,655,000","-199,188,000","-182,300,000","-151,743,000","-151,743,000","-142,981,000","-129,931,000","-117,436,000","-106,663,000","-95,539,000","-85,982,000","-78,506,000","-71,229,000","-64,736,000","-61,473,000","-56,999,000","-47,436,000","-47,436,000","-43,086,000","-40,942,000","-37,657,000","-34,168,000","-31,130,000","-28,411,000","-25,550,000","-24,559,000","-22,622,000","-20,604,000","-18,691,000","-16,805,000","-15,308,000","-13,738,000","-12,290,000","-10,997,000","-9,786,000","-8,634,000","-7,699,000","-6,800,000","-6,000,000","-5,300,000","-4,700,000","-4,100,000","-3,900,000","-3,200,000"
		GoodwillAndOtherIntangibleAssets,"6,772,000,000","6,838,000,000","6,649,000,000","6,676,000,000","6,329,000,000","6,077,000,000","6,018,000,000","5,417,000,000","5,019,000,000","5,020,000,000","4,886,000,000","4,812,000,000","4,823,000,000","4,631,000,000","4,058,000,000","4,096,000,000","3,668,000,000","3,685,000,000","3,565,000,000","3,470,000,000","3,486,000,000","3,505,000,000","3,418,900,000","3,419,300,000","3,324,100,000","3,269,000,000","3,285,000,000","3,311,400,000","3,332,000,000","3,367,313,000","547,468,000","570,493,000","569,917,000","575,510,000","536,100,000","534,638,000","529,850,000","396,660,000","388,986,000","375,741,000","383,325,000","386,388,000","391,623,000","311,986,000","305,799,000","309,099,000","312,361,000","307,786,000","270,643,000","268,129,000","226,355,000","200,054,000","202,043,000","201,825,000","201,153,000","204,902,000","195,960,000","194,354,000","57,752,000","58,106,000","46,629,000","47,653,000","48,242,000","33,844,000","34,073,000","34,500,000","35,166,000","35,112,000","21,204,000","21,827,000","20,230,000","20,712,000","21,343,000","20,913,000","16,436,000","16,770,000","13,408,000","13,748,000","878,000","878,000","878,000","878,000","957,000","1,036,000","1,116,000","1,195,000","1,275,000","1,354,000","1,433,000","1,500,000","1,600,000","1,700,000","1,800,000","1,800,000","1,900,000","2,000,000"
			Goodwill,"5,605,000,000","5,620,000,000","5,451,000,000","5,457,000,000","5,219,000,000","5,031,000,000","4,931,000,000","4,391,000,000","4,014,000,000","3,979,000,000","3,694,000,000","3,651,000,000","3,638,000,000","3,481,000,000","3,037,000,000","3,036,000,000","2,713,000,000","2,704,000,000","2,608,000,000","2,576,000,000","2,563,000,000","2,554,000,000","2,482,000,000","2,457,900,000","2,461,800,000","2,404,700,000","2,403,600,000","2,405,300,000","2,403,600,000","2,413,564,000","437,776,000","449,541,000","445,182,000","444,236,000","417,959,000","412,647,000","407,349,000","309,185,000","301,403,000","289,211,000","289,904,000","288,772,000","289,056,000","224,136,000","224,009,000","223,963,000","222,844,000","214,814,000","193,898,000","192,372,000","160,881,000","154,196,000","155,006,000","154,035,000","156,298,000","157,737,000","151,380,000","148,789,000","43,596,000","43,351,000","27,262,000","27,190,000","26,775,000","18,430,000","18,270,000",,,,,,,,,,,,,"878,000",,,,,,,,,,,,,,,,,,
