name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,04/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,04/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,04/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,04/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,04/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,04/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,04/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,04/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
OperatingCashFlow,"727,390,000","-54,940,000","187,326,000","148,777,000","446,227,000","329,932,000","160,470,000","361,008,000","437,302,000","10,908,000","158,363,000","216,385,000","287,619,000","204,542,000","204,542,000","129,525,000","237,535,000","289,998,000","153,970,000","153,970,000","199,800,000","133,656,000","232,268,000","35,081,000","35,081,000","91,457,000","216,512,000","117,604,000","75,301,000","75,301,000","169,554,000","189,272,000","228,605,000","102,211,000","102,211,000","168,697,000","219,733,000","239,430,000","81,131,000","81,131,000","146,783,000","88,377,000","174,805,000","135,285,000","135,285,000","180,499,000","93,399,000","175,966,000","235,417,000","235,417,000","217,867,000","141,432,000","197,100,000","272,450,000","69,665,000","100,994,000","157,496,000","338,004,000","71,240,000","194,646,000","141,082,000","292,722,000","102,895,000","25,820,000","136,423,000","213,601,000","32,764,000","97,794,000","93,109,000","186,875,000","36,601,000","39,579,000","91,130,000","166,294,000","-4,677,000","138,883,000","56,799,000","134,206,000","45,945,000","54,084,000","102,725,000","61,040,000","-4,296,000","84,285,000","158,428,000","117,504,000","24,116,000","36,976,000","86,474,000","95,430,000"
	CashFlowFromContinuingOperatingActivities,"727,390,000","-54,940,000","187,326,000","148,777,000","446,227,000","329,932,000","160,470,000","361,008,000","437,302,000","10,908,000","158,363,000","216,385,000","287,619,000","204,542,000","204,542,000","129,525,000","237,535,000","289,998,000","153,970,000","153,970,000","199,800,000","133,656,000","232,268,000","35,081,000","35,081,000","91,457,000","216,512,000","117,604,000","75,301,000","75,301,000","169,554,000","189,272,000","228,605,000","102,211,000","102,211,000","168,697,000","219,733,000","239,430,000","81,131,000","81,131,000","146,783,000","88,377,000","174,805,000","135,285,000","135,285,000","180,499,000","93,399,000","175,966,000","235,417,000","235,417,000","217,867,000","141,432,000","197,100,000","272,450,000","69,665,000","100,994,000","157,496,000","338,004,000","71,240,000","194,646,000","141,082,000","292,722,000","102,895,000","25,820,000","136,423,000","213,601,000","32,764,000","97,794,000","93,109,000","186,875,000","36,601,000","39,579,000","91,130,000","166,294,000","-4,677,000","138,883,000","56,799,000","134,206,000","45,945,000","54,084,000","102,725,000","61,040,000","-4,296,000","84,285,000","158,428,000","117,504,000","24,116,000","36,976,000","86,474,000","95,430,000"
		NetIncomeFromContinuingOperations,"569,969,000","139,791,000","81,669,000","169,813,000","178,696,000","185,930,000","111,997,000","147,476,000","189,960,000","43,588,000","95,907,000","123,669,000","124,820,000","142,500,000","142,500,000","53,442,000","115,843,000","117,835,000","136,727,000","136,727,000","184,500,000","95,996,000","87,049,000","107,960,000","107,960,000","62,365,000","113,844,000","124,600,000","158,813,000","158,813,000","54,819,000","120,469,000","149,998,000","148,112,000","148,112,000","84,434,000","122,177,000","139,488,000","147,726,000","147,726,000","49,267,000","103,830,000","116,871,000","121,790,000","121,790,000",,,,"133,506,000","133,506,000",,,,"109,583,000","48,113,000","87,598,000","100,911,000","109,431,000","34,479,000","61,979,000","80,330,000","93,585,000","24,411,000","56,155,000","75,386,000","82,086,000","34,752,000","59,040,000","68,424,000","76,101,000","35,354,000","58,947,000","62,936,000","74,081,000","39,356,000","60,793,000","65,929,000","68,647,000","32,069,000","51,393,000","53,235,000","51,291,000","31,272,000","45,164,000","43,458,000","5,041,000","8,619,000","28,363,000","15,941,000","12,096,000"
		OperatingGainsLosses,"12,862,000","8,645,000","1,379,000","1,683,000","1,155,000","4,732,000","3,145,000","47,803,000","820,000","981,000","2,258,000","2,116,000","2,172,000","125,000","125,000","9,689,000","1,510,000","1,549,000","3,208,000","3,208,000","12,414,000","331,000","4,086,000","275,000","275,000","1,397,000","2,200,000","918,000","1,484,000","1,484,000","3,145,000","2,710,000","1,656,000","5,371,000","5,371,000","9,777,000","2,515,000","534,000","455,000","455,000","1,197,000","-21,000","323,000","100,000","100,000","788,000","526,000","1,003,000","382,000","382,000","1,871,000","1,178,000","888,000","1,291,000","1,752,000","1,700,000","1,574,000","1,508,000","996,000","1,743,000","-115,000","6,351,000","960,000","662,000","1,856,000","-1,246,000","1,992,000","5,084,000","620,000","3,370,000","583,000","1,067,000","-2,102,000","2,555,000","5,677,000","-1,531,000","26,165,000","4,434,000","16,760,000","952,000","9,606,000","3,999,000","2,395,000","3,999,000","4,483,000","48,711,000","2,690,000","-1,194,000","12,506,000","2,168,000"
			GainLossOnSaleOfPPE,"5,454,000","1,237,000","1,379,000","1,683,000","1,155,000","4,732,000","3,145,000","-219,000","820,000","981,000","2,258,000","2,116,000","2,172,000","125,000","125,000","9,689,000","1,510,000","1,549,000","3,208,000","3,208,000","12,414,000","331,000","4,086,000","275,000","275,000","1,397,000","2,200,000","918,000","1,484,000","1,484,000","3,145,000","2,710,000","1,656,000","5,371,000","5,371,000","9,777,000","2,515,000","534,000","455,000","455,000","1,197,000","-21,000","323,000","100,000","100,000","788,000","526,000","1,003,000","382,000","382,000","1,871,000","1,178,000","888,000","1,291,000","1,752,000","1,700,000","1,574,000","1,508,000","996,000","1,743,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,351,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"268,261,000","85,581,000","65,196,000","59,426,000","58,058,000","77,253,000","57,170,000","57,690,000","56,642,000","78,579,000","58,806,000","56,308,000","53,372,000","69,885,000","69,885,000","54,600,000","55,340,000","56,552,000","71,692,000","71,692,000","56,507,000","57,553,000","57,770,000","77,430,000","77,430,000","59,125,000","59,997,000","59,945,000","79,320,000","79,320,000","61,980,000","61,636,000","62,613,000","83,247,000","83,247,000","66,078,000","65,912,000","64,498,000","88,205,000","88,205,000","47,736,000","47,987,000","48,045,000","64,027,000","64,027,000","45,777,000","45,240,000","42,728,000","55,799,000","55,799,000","41,469,000","41,507,000","40,434,000","52,539,000","38,996,000","38,508,000","37,250,000","49,683,000","36,061,000","35,288,000","34,413,000","45,155,000","33,366,000","34,691,000","34,152,000","44,731,000","33,923,000","34,021,000","34,061,000","45,495,000","35,319,000","33,440,000","31,172,000","40,026,000","29,387,000","28,358,000","27,610,000","35,203,000","24,877,000","24,970,000","24,369,000","31,743,000","23,476,000","23,875,000","23,492,000","35,004,000","26,244,000","25,986,000","25,562,000","32,910,000"
			DepreciationAndAmortization,"268,261,000","85,581,000","65,196,000","59,426,000","58,058,000","77,253,000","57,170,000","57,690,000","56,642,000","78,579,000","58,806,000","56,308,000","53,372,000","69,885,000","69,885,000","54,600,000","55,340,000","56,552,000","71,692,000","71,692,000","56,507,000","57,553,000","57,770,000","77,430,000","77,430,000","59,125,000","59,997,000","59,945,000","79,320,000","79,320,000","61,980,000","61,636,000","62,613,000","83,247,000","83,247,000","66,078,000","65,912,000","64,498,000","88,205,000","88,205,000","47,736,000","47,987,000","48,045,000","64,027,000","64,027,000","45,777,000","45,240,000","42,728,000","55,799,000","55,799,000","41,469,000","41,507,000","40,434,000","52,539,000","38,996,000","38,508,000","37,250,000","49,683,000","36,061,000","35,288,000","34,413,000","45,155,000","33,366,000","34,691,000","34,152,000","44,731,000","33,923,000","34,021,000","34,061,000","45,495,000","35,319,000","33,440,000","31,172,000","40,026,000","29,387,000","28,358,000","27,610,000","35,203,000","24,877,000","24,970,000","24,369,000","31,743,000","23,476,000","23,875,000","23,492,000","35,004,000","26,244,000","25,986,000","25,562,000","32,910,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,283,000","34,605,000","34,072,000","44,620,000","33,860,000","33,968,000","34,010,000","45,426,000","35,267,000","33,296,000","31,027,000","39,833,000","29,245,000","28,217,000","27,466,000","35,010,000","24,732,000","24,729,000","24,078,000","31,338,000","23,254,000","23,676,000","23,283,000","30,524,000","22,635,000","22,472,000","21,592,000","27,391,000"
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83,000","86,000","80,000","111,000","63,000","53,000","51,000","69,000","52,000","144,000","145,000","193,000","142,000","141,000","144,000","193,000","145,000","241,000","291,000","405,000","222,000","199,000","209,000","4,480,000","3,609,000","3,514,000","3,970,000","5,519,000"
