name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016
TotalRevenue,"907,335,000","230,019,000","229,122,000","226,290,000","221,904,000","212,949,000","200,388,000","188,656,000","181,886,000","204,421,000","218,554,000","214,980,000","91,360,000","87,479,000","95,967,000","108,082,000","104,399,000","104,964,000","105,646,000","102,388,000","100,934,000","100,661,000","98,079,000","86,171,000"
	OperatingRevenue,"907,335,000","230,019,000","229,122,000","226,290,000","221,904,000","212,949,000","200,388,000","188,656,000","181,886,000","204,421,000","218,554,000","214,980,000","91,360,000","87,479,000","95,967,000","108,082,000","104,399,000","104,964,000","105,646,000","102,388,000","100,934,000","100,661,000","98,079,000","86,171,000"
CostOfRevenue,"418,594,000","108,485,000","107,728,000","100,696,000","101,685,000","101,109,000","93,181,000","86,498,000","90,735,000","102,431,000","111,681,000","112,758,000","51,724,000","50,268,000","55,033,000","62,296,000","61,267,000","61,964,000","62,552,000","60,898,000","61,569,000","62,531,000","71,282,000","57,881,000"
GrossProfit,"488,741,000","121,534,000","121,394,000","125,594,000","120,219,000","111,840,000","107,207,000","102,158,000","91,151,000","101,990,000","106,873,000","102,222,000","39,636,000","37,211,000","40,934,000","45,786,000","43,132,000","43,000,000","43,094,000","41,490,000","39,365,000","38,130,000","26,797,000","28,290,000"
OperatingExpense,"78,236,000","23,369,000","18,288,000","18,172,000","18,407,000","17,695,000","17,074,000","17,132,000","17,455,000","15,938,000","20,360,000","25,422,000","12,350,000","12,309,000","12,270,000","12,525,000","13,019,000","15,468,000","14,517,000","15,922,000","16,392,000","17,075,000","16,936,000","14,820,000"
	SellingGeneralAndAdministration,"53,174,000","12,762,000","12,904,000","13,795,000","13,713,000","13,310,000","12,845,000","13,196,000","13,289,000","11,888,000","14,740,000","17,654,000","7,087,000","7,087,000","6,910,000","6,951,000","7,088,000","9,056,000","7,947,000","8,867,000","8,261,000","8,921,000","8,282,000","7,338,000"
		GeneralAndAdministrativeExpense,"53,174,000","12,762,000","12,904,000","13,795,000","13,713,000","13,310,000","12,845,000","13,196,000","13,289,000","11,888,000","14,740,000","17,654,000","7,087,000","7,087,000","6,910,000","6,951,000","7,088,000","9,056,000","7,947,000","8,867,000","8,261,000","8,921,000","8,282,000","7,338,000"
			OtherGandA,"53,174,000","12,762,000","12,904,000","13,795,000","13,713,000","13,310,000","12,845,000","13,196,000","13,289,000","11,888,000","14,740,000","17,654,000","7,087,000","7,087,000","6,910,000","6,951,000","7,088,000","9,056,000","7,947,000","8,867,000","8,261,000","8,921,000","8,282,000","7,338,000"
		SellingAndMarketingExpense,,,,,,"42,103,000","40,074,000","39,123,000","41,630,000","54,860,000","57,471,000","57,202,000","16,182,000","15,767,000","21,123,000","24,269,000","24,127,000","25,161,000","25,213,000","24,801,000","26,544,000","26,881,000","26,951,000","22,103,000"
	DepreciationAmortizationDepletionIncomeStatement,"25,062,000","10,607,000","5,384,000","4,377,000","4,694,000","4,385,000","4,229,000","3,936,000","4,166,000","4,050,000","5,620,000","7,768,000","5,263,000","5,222,000","5,360,000","5,574,000","5,931,000","6,412,000","6,570,000","7,055,000","8,131,000","8,154,000","8,654,000","7,482,000"
		DepreciationAndAmortizationInIncomeStatement,"25,062,000","10,607,000","5,384,000","4,377,000","4,694,000","4,385,000","4,229,000","3,936,000","4,166,000","4,050,000","5,620,000","7,768,000","5,263,000","5,222,000","5,360,000","5,574,000","5,931,000","6,412,000","6,570,000","7,055,000","8,131,000","8,154,000","8,654,000","7,482,000"
	OtherOperatingExpenses,,,,,,,,,,,"19,900,000",,"-14,000",,"-33,000",,"-4,000",,"-269,000",,"-25,000",,"-303,000","-4,000"
OperatingIncome,"410,505,000","98,165,000","103,106,000","107,422,000","101,812,000","94,145,000","90,133,000","85,026,000","73,696,000","86,052,000","86,513,000","76,800,000","27,286,000","24,902,000","28,664,000","33,261,000","30,113,000","27,532,000","28,577,000","25,568,000","22,973,000","21,055,000","9,861,000","13,470,000"
NetNonOperatingInterestIncomeExpense,"-23,936,000","-9,440,000","-4,301,000","-5,972,000","-4,223,000","-4,111,000","-3,911,000","-7,067,000","-6,744,000","-15,580,000","-13,303,000","-14,114,000","-3,864,000","-2,791,000","-7,065,000","-4,658,000","-4,698,000","-7,129,000","-12,075,000","-11,265,000","-15,757,000","-12,283,000","-10,669,000","-9,699,000"
	InterestIncomeNonOperating,,,"1,498,000",,"1,932,000","2,734,000","3,789,000","1,120,000","2,966,000","-4,172,000","1,598,000","2,742,000","656,000","1,833,000","-2,627,000","-200,000","8,000","-37,000","-2,097,000","753,000","-1,914,000","345,000","596,000","294,000"
	InterestExpenseNonOperating,"24,734,000","8,597,000","5,268,000","5,418,000","5,570,000","6,183,000","6,905,000","7,448,000","8,954,000","10,627,000","14,052,000","15,936,000","4,044,000","4,177,000","6,610,000","4,183,000","4,204,000","6,386,000","7,780,000","12,018,000","14,641,000","11,541,000","11,265,000","9,993,000"
	TotalOtherFinanceCost,"2,513,000","843,000","531,000","554,000","585,000","662,000","709,000","739,000","756,000","781,000","849,000","920,000","476,000","447,000","455,000","475,000","502,000","743,000",,,"1,116,000","1,087,000",,
OtherIncomeExpense,"-28,247,000","1,819,000","-13,282,000","-9,094,000","-7,690,000","-7,170,000","-13,646,000","-5,191,000","-7,745,000","3,517,000","-24,767,000","-28,636,000","-4,561,000","-2,777,000","-2,907,000","-1,451,000","-429,000","-6,322,000","-1,981,000","-1,327,000","-3,534,000","-1,493,000","-3,291,000","-9,351,000"
	SpecialIncomeCharges,"-28,247,000","1,819,000","-13,282,000","-9,094,000","-7,690,000","-7,170,000","-13,646,000","-5,191,000","-7,745,000","3,517,000","-24,767,000","-28,636,000","-4,561,000","-2,777,000","-2,907,000","-1,451,000","-429,000","-6,322,000","-1,981,000","-1,327,000","-3,534,000","-1,493,000","-3,291,000","-9,351,000"
		RestructuringAndMergernAcquisition,"24,877,000","-3,374,000","13,282,000","8,425,000","6,544,000","4,389,000","12,450,000","4,433,000","7,882,000","-4,571,000","22,316,000","21,227,000","4,561,000","2,777,000","2,907,000","1,451,000","429,000","264,000","1,651,000","1,327,000","3,534,000","1,493,000","3,291,000","9,351,000"
		OtherSpecialCharges,"3,370,000","1,555,000","0","669,000","1,146,000","2,781,000","1,196,000","758,000","-137,000","1,054,000","2,451,000","7,409,000",,,"0",,,"6,058,000",,,,,,
	OtherNonOperatingIncomeExpenses,,,,,,,,,,,,,,,"-2,627,000","-200,000",,"-37,000","-2,097,000",,"-1,914,000",,,
PretaxIncome,"358,322,000","90,544,000","85,523,000","92,356,000","89,899,000","82,864,000","72,576,000","72,768,000","59,207,000","73,989,000","48,443,000","34,050,000","18,861,000","19,334,000","18,692,000","27,152,000","24,986,000","14,081,000","14,521,000","12,976,000","3,682,000","7,279,000","-4,099,000","-5,580,000"
TaxProvision,"73,862,000","19,271,000","15,781,000","18,181,000","20,629,000","17,662,000","17,681,000","17,027,000","14,487,000","16,823,000","10,854,000","8,058,000","4,478,000","4,807,000","4,777,000","6,562,000","6,311,000","3,557,000","3,312,000","5,126,000","1,328,000","2,866,000","-1,411,000","-1,837,000"
NetIncomeCommonStockholders,"284,460,000","71,273,000","69,742,000","74,175,000","69,270,000","65,202,000","54,895,000","55,741,000","44,720,000","57,166,000","37,589,000","25,992,000","14,383,000","14,527,000","13,915,000","20,590,000","18,675,000","10,524,000","-3,176,000","7,850,000","2,354,000","4,413,000","7,549,000","-3,743,000"
	NetIncome,"284,460,000","71,273,000","69,742,000","74,175,000","69,270,000","65,202,000","54,895,000","55,741,000","44,720,000","57,166,000","37,589,000","25,992,000","14,383,000","14,527,000","13,915,000","20,590,000","18,675,000","10,524,000","11,209,000","7,850,000","2,354,000","4,413,000","-2,688,000","-3,743,000"
		NetIncomeIncludingNoncontrollingInterests,"284,460,000","71,273,000","69,742,000","74,175,000","69,270,000","65,202,000","54,895,000","55,741,000","44,720,000","57,166,000","37,589,000","25,992,000","14,383,000","14,527,000","13,915,000","20,590,000","18,675,000","10,524,000","11,209,000","7,850,000","2,354,000","4,413,000","-2,688,000","-3,743,000"
			NetIncomeContinuousOperations,"284,460,000","71,273,000","69,742,000","74,175,000","69,270,000","65,202,000","54,895,000","55,741,000","44,720,000","57,166,000","37,589,000","25,992,000","14,383,000","14,527,000","13,915,000","20,590,000","18,675,000","10,524,000","11,209,000","7,850,000","2,354,000","4,413,000","-2,688,000","-3,743,000"
DilutedNIAvailtoComStockholders,"284,460,000","71,273,000","69,742,000","74,175,000","69,270,000","65,202,000","54,895,000","55,741,000","44,720,000","57,166,000","37,589,000","25,992,000","14,383,000","14,527,000","13,915,000","20,590,000","18,675,000","10,524,000","-3,176,000","7,850,000","2,354,000","4,413,000","7,549,000","-3,743,000"
BasicEPS,,"1.04","1.02","1.09","1.02","0.96","0.81","0.82","0.66","0.84","0.56","0.38","0.21","0.22","0.21","0.3","0.27","0.17",,"0.118","0.035","0.066",,"-0.056"
DilutedEPS,,"0.97","0.94","1","0.93","0.88","0.75","0.76","0.61","0.77","0.51","0.35","0.2","0.2","0.19","0.29","0.26","0.16",,"0.11","0.033","0.062",,"-0.056"
BasicAverageShares,,"68,747,000","68,378,000","67,980,000","67,776,000","67,761,000","67,489,000","67,743,000","67,821,000","67,790,000","67,633,000","67,724,000","67,583,000","67,520,883","67,715,681","67,972,313","67,948,732","61,599,057",,"66,567,257","66,567,257","66,567,257",,"66,567,257"
DilutedAverageShares,,"73,652,000","73,973,000","74,053,000","74,166,000","74,108,000","73,682,000","73,437,000","73,204,000","74,350,000","73,856,000","73,671,000","73,521,000","72,281,878","71,557,705","71,863,566","72,135,290","66,283,621",,"71,217,606","71,217,606","71,217,606",,"71,217,606"
TotalOperatingIncomeAsReported,"385,628,000","101,539,000","89,824,000","98,997,000","95,268,000","89,756,000","77,683,000","80,593,000","65,814,000","90,623,000","64,197,000","55,573,000","22,725,000","22,125,000","25,757,000","31,810,000","29,684,000","27,268,000","26,926,000","24,241,000","19,439,000","19,562,000","6,570,000","4,119,000"
TotalExpenses,"496,830,000","131,854,000","126,016,000","118,868,000","120,092,000","118,804,000","110,255,000","103,630,000","108,190,000","118,369,000","132,041,000","138,180,000","64,074,000","62,577,000","67,303,000","74,821,000","74,286,000","77,432,000","77,069,000","76,820,000","77,961,000","79,606,000","88,218,000","72,701,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"284,460,000","71,273,000","69,742,000","74,175,000","69,270,000","65,202,000","54,895,000","55,741,000","44,720,000","57,166,000","37,589,000","25,992,000","14,383,000","14,527,000","13,915,000","20,590,000","18,675,000","10,524,000","11,209,000","7,850,000","2,354,000","4,413,000","-2,688,000","-3,743,000"
NormalizedIncome,"306,884,360.268","69,841,447","80,573,159.384","81,477,482","75,198,990","70,844,790","65,216,554.922","59,717,306","50,567,475","54,447,359","56,806,776.831","47,841,268","17,863,043","16,612,527","16,079,075.808","21,689,858","18,995,463","15,246,534","12,738,166.655","8,652,835","4,612,226","5,317,758","-529,861.918","2,531,521"
InterestIncome,,,"1,498,000",,"1,932,000","2,734,000","3,789,000","1,120,000","2,966,000","-4,172,000","1,598,000","2,742,000","656,000","1,833,000","-2,627,000","-200,000","8,000","-37,000","-2,097,000","753,000","-1,914,000","345,000","596,000","294,000"
InterestExpense,"24,734,000","8,597,000","5,268,000","5,418,000","5,570,000","6,183,000","6,905,000","7,448,000","8,954,000","10,627,000","14,052,000","15,936,000","4,044,000","4,177,000","6,610,000","4,183,000","4,204,000","6,386,000","7,780,000","12,018,000","14,641,000","11,541,000","11,265,000","9,993,000"
NetInterestIncome,"-23,936,000","-9,440,000","-4,301,000","-5,972,000","-4,223,000","-4,111,000","-3,911,000","-7,067,000","-6,744,000","-15,580,000","-13,303,000","-14,114,000","-3,864,000","-2,791,000","-7,065,000","-4,658,000","-4,698,000","-7,129,000","-12,075,000","-11,265,000","-15,757,000","-12,283,000","-10,669,000","-9,699,000"
EBIT,"383,056,000","99,141,000","90,791,000","97,774,000","95,469,000","89,047,000","79,481,000","80,216,000","68,161,000","84,616,000","62,495,000","49,986,000","22,905,000","23,511,000","25,302,000","31,335,000","29,190,000","20,467,000","22,301,000","24,994,000","18,323,000","18,820,000","7,166,000","4,413,000"
EBITDA,"408,118,000"
ReconciledCostOfRevenue,"418,594,000","108,485,000","107,728,000","100,696,000","101,685,000","101,109,000","93,181,000","86,498,000","90,735,000","102,431,000","111,681,000","112,758,000","51,724,000","50,268,000","55,033,000","62,296,000","61,267,000","61,964,000","62,552,000","60,898,000","61,569,000","62,531,000","71,282,000","57,881,000"
ReconciledDepreciation,"25,062,000","10,607,000","5,384,000","4,377,000","4,694,000","4,385,000","4,229,000","3,936,000","4,166,000","4,050,000","5,620,000","7,768,000","5,263,000","5,222,000","5,360,000","5,574,000","5,931,000","6,412,000","6,570,000","7,055,000","8,131,000","8,154,000","8,654,000","7,482,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"284,460,000","71,273,000","69,742,000","74,175,000","69,270,000","65,202,000","54,895,000","55,741,000","44,720,000","57,166,000","37,589,000","25,992,000","14,383,000","14,527,000","13,915,000","20,590,000","18,675,000","10,524,000","11,209,000","7,850,000","2,354,000","4,413,000","-2,688,000","-3,743,000"
TotalUnusualItemsExcludingGoodwill,"-28,247,000","1,819,000","-13,282,000","-9,094,000","-7,690,000","-7,170,000","-13,646,000","-5,191,000","-7,745,000","3,517,000","-24,767,000","-28,636,000","-4,561,000","-2,777,000","-2,907,000","-1,451,000","-429,000","-6,322,000","-1,981,000","-1,327,000","-3,534,000","-1,493,000","-3,291,000","-9,351,000"
TotalUnusualItems,"-28,247,000","1,819,000","-13,282,000","-9,094,000","-7,690,000","-7,170,000","-13,646,000","-5,191,000","-7,745,000","3,517,000","-24,767,000","-28,636,000","-4,561,000","-2,777,000","-2,907,000","-1,451,000","-429,000","-6,322,000","-1,981,000","-1,327,000","-3,534,000","-1,493,000","-3,291,000","-9,351,000"
NormalizedEBITDA,"436,365,000","107,929,000","109,457,000","111,245,000","107,853,000","100,602,000","97,356,000","89,343,000","80,072,000","85,149,000","92,882,000","86,390,000","32,729,000","31,510,000","33,569,000","38,360,000","35,550,000","33,201,000","30,852,000","33,376,000","29,988,000","28,467,000","19,111,000","21,246,000"
TaxRateForCalcs,"0.206","0.213","0.185","0.197","0.229","0.213","0.244","0.234","0.245","0.227","0.224","0.237","0.237","0.249","0.256","0.242","0.253","0.253","0.228","0.395","0.361","0.394","0.344","0.329"
TaxEffectOfUnusualItems,"-5,822,639.732","387,447","-2,450,840.616","-1,791,518","-1,761,010","-1,527,210","-3,324,445.078","-1,214,694","-1,897,525","798,359","-5,549,223.169","-6,786,732","-1,080,957","-691,473","-742,924.192","-351,142","-108,537","-1,599,466","-451,833.345","-524,165","-1,275,774","-588,242","-1,132,861.918","-3,076,479"
