name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996
			ReceivablesAdjustmentsAllowances,"-3,141,000","-3,309,000",,"-3,831,000","-7,522,000","-7,499,000","-6,889,000",,,,"-7,908,000","-3,904,000","-4,033,000","-3,995,000","-3,938,000","-3,668,000","-3,675,000","-3,793,000","-3,776,000","-2,448,000","-2,494,000","-2,641,000","-2,540,000","-2,798,000","-2,759,000","-3,448,000","-3,841,000","-5,127,000","-6,546,000","-6,757,000","-7,078,000","-7,260,000",,"-8,508,000","-8,872,000","-10,140,000","-7,639,000","-7,315,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"484,933,000","451,834,000","419,971,000","427,492,000","422,321,000","445,463,000","437,943,000","505,943,000","530,906,000","520,266,000","516,836,000","531,163,000","534,320,000","524,500,000","549,596,000","589,440,000","508,971,000","503,523,000","473,505,000","508,315,000","506,275,000","493,764,000","461,683,000","500,043,000","492,660,000","469,788,000","447,664,000","485,903,000","475,957,000","467,700,000","451,944,000","469,036,000","458,733,000","453,408,000","431,744,000","447,712,000","451,730,000","445,672,000","398,229,000","423,994,000","416,622,000","408,479,000","381,555,000","387,768,000","357,780,000","325,964,000","295,034,000","289,655,000","291,600,000","295,179,000","302,339,000","340,631,000","290,625,000","296,422,000","208,317,000","214,983,000","210,369,000","191,638,000","172,500,000","188,185,000","186,428,000","171,641,000","149,172,000","157,623,000","156,663,000","151,296,000","149,336,000","155,423,000","153,372,000","148,776,000","138,708,000","141,636,000","136,442,000","132,178,000","126,289,000","131,408,000","124,944,000","125,811,000","127,112,000","136,949,000","137,680,000","133,216,000","131,160,000","118,279,000","113,438,000","109,553,000","102,990,000","104,042,000","108,455,000","107,400,000","104,300,000","109,300,000","106,600,000","105,600,000","106,400,000","108,800,000","89,200,000","86,300,000","83,200,000","87,900,000","95,100,000","96,500,000"
			RawMaterials,"137,941,000","136,404,000","121,581,000","131,385,000","137,846,000","141,785,000","138,581,000","157,239,000","157,049,000","153,209,000","148,274,000","144,992,000","126,196,000","115,924,000","80,999,000","86,677,000","59,171,000","60,355,000","59,034,000","59,286,000","56,500,000","58,064,000","54,246,000","62,208,000","60,508,000","61,962,000","63,896,000","70,878,000","72,415,000","68,427,000","60,442,000","56,642,000","65,399,000","63,731,000","67,599,000","38,659,000","67,094,000","51,282,000","312,287,000","329,882,000","319,936,000","318,070,000","272,837,000","295,797,000","268,323,000","246,138,000","208,596,000","206,403,000","221,759,000","223,462,000","231,069,000","262,699,000","223,179,000","19,480,000","134,469,000","135,404,000","136,486,000","123,024,000","103,545,000","111,112,000","111,644,000","105,454,000","97,139,000","5,226,000","102,497,000","101,296,000","102,305,000","103,054,000","101,107,000",,,"91,025,000","3,596,000","82,849,000","82,168,000","84,921,000","79,906,000","79,272,000",,"78,497,000","74,306,000",,,"66,226,000",,,,,,,,,,,,,,,,,,
			WorkInProcess,"125,054,000","105,488,000","95,846,000","95,308,000","92,124,000","93,652,000","92,934,000","107,904,000","131,479,000","136,873,000","133,885,000","138,085,000","125,926,000","124,773,000","118,010,000","135,518,000","111,775,000","106,065,000","103,790,000","117,141,000","119,952,000","111,908,000","109,756,000","116,748,000","111,213,000","102,139,000","91,501,000","99,493,000","98,071,000","96,833,000","93,836,000","94,204,000","93,471,000","85,793,000","87,808,000","92,124,000","88,669,000","90,263,000","85,942,000","94,112,000","96,686,000","90,409,000","108,718,000","91,971,000","89,457,000","79,826,000","86,438,000","83,252,000","69,841,000","71,717,000","71,270,000","77,932,000","67,446,000","67,093,000","41,047,000","48,111,000","44,256,000","42,629,000","36,220,000","43,981,000","47,158,000","40,607,000","30,124,000","33,197,000","32,080,000","28,874,000","28,326,000","31,375,000","31,972,000",,,"30,994,000","30,433,000","28,691,000","27,237,000","27,445,000","25,273,000","26,153,000",,"30,929,000","28,521,000",,,"31,537,000",,,,,,,,,,,,,,,,,,
			FinishedGoods,"77,295,000","74,060,000","63,109,000","71,565,000","70,321,000","66,712,000","66,889,000","87,642,000","81,765,000","72,483,000","59,051,000","63,221,000","62,802,000","57,854,000","51,767,000","65,988,000","54,536,000","51,429,000","47,926,000","56,196,000","56,482,000","54,336,000","48,374,000","54,963,000","55,494,000","48,318,000","44,220,000","52,122,000","50,264,000","49,460,000","50,367,000","52,325,000","48,798,000","52,093,000","46,829,000",,,,,,,,,,,,,,,,,,,"209,849,000","32,801,000","31,468,000","29,627,000","25,985,000","32,735,000","33,092,000","27,626,000","25,580,000","21,909,000","23,353,000","22,086,000","21,126,000","18,705,000","20,994,000","20,293,000",,,"19,617,000","15,617,000","20,638,000","16,884,000","19,042,000","19,765,000","20,386,000",,"27,523,000","34,853,000",,,"20,619,000",,,,,,,,,,,,,,,,,,
			OtherInventories,"144,643,000","135,882,000","139,435,000","129,234,000","122,030,000","143,314,000","139,539,000","153,158,000","160,613,000","157,701,000","175,626,000","184,865,000","219,396,000","225,949,000","298,820,000","301,257,000","283,489,000","285,674,000","262,755,000","275,692,000","273,341,000","269,456,000","249,307,000","266,124,000","265,445,000","257,369,000","248,047,000","263,410,000","255,207,000","252,980,000","247,299,000","265,865,000","251,065,000","251,791,000","229,508,000","316,929,000","295,967,000","304,127,000",,,,,,,,,,,,,,,,,,,,,,,,,,"95,847,000",,,,,,,,,"86,796,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-103,000",,,,,,,,,,,,,,,,,,
		RestrictedCash,"522,000","907,000","1,907,000","1,907,000","3,497,000","1,908,000","3,497,000","2,880,000","2,880,000","2,630,000","1,500,000",,,,"3,635,000","6,290,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"29,734,000","29,766,000","49,653,000","41,157,000","40,709,000","40,774,000","44,246,000","43,027,000","43,027,000","43,027,000","43,318,000","41,583,000","41,146,000","40,277,000","38,692,000","40,762,000","39,400,000","38,270,000","37,104,000","32,704,000","32,741,000","33,689,000","39,842,000","38,054,000","34,717,000","45,413,000","33,859,000","44,736,000","46,818,000","25,128,000","21,877,000","23,157,000","23,718,000","23,754,000","22,970,000","24,303,000","23,466,000","23,526,000","21,261,000","20,992,000","18,752,000","18,700,000","19,239,000","18,842,000","17,157,000","16,852,000","16,136,000","14,922,000","14,362,000","14,179,000","13,309,000","13,645,000","13,787,000","15,340,000","17,262,000","17,232,000","16,083,000","17,758,000","17,662,000",,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"29,734,000","29,766,000","49,653,000","41,157,000","40,709,000","40,774,000","44,246,000","43,027,000","43,027,000","43,027,000","43,318,000","41,583,000","41,146,000","40,277,000","38,692,000","40,762,000","39,400,000","38,270,000","37,104,000","32,704,000","32,741,000","33,689,000","39,842,000","38,054,000","34,717,000","45,413,000","33,859,000","44,736,000","46,818,000","25,128,000","21,877,000","23,157,000","23,718,000","23,754,000","22,970,000","24,303,000","23,466,000","23,526,000","21,261,000","20,992,000","18,752,000","18,700,000","19,239,000","18,842,000","17,157,000","16,852,000","16,136,000","14,922,000","14,362,000","14,179,000","13,309,000","13,645,000","13,787,000","15,340,000","17,262,000","17,232,000","16,083,000","17,758,000","17,662,000",,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"45,513,000","52,771,000","61,168,000","50,757,000","39,723,000","55,397,000","52,786,000","57,441,000","67,421,000","79,737,000","55,691,000","44,797,000","38,165,000","37,004,000","43,390,000","39,171,000","30,512,000","39,660,000","38,574,000","38,725,000","29,456,000","34,257,000","37,525,000","36,433,000","36,281,000","44,656,000","43,791,000","47,003,000","43,822,000","43,538,000","47,207,000","47,971,000","43,514,000","41,886,000","38,650,000","37,612,000","38,647,000","35,702,000","41,271,000","40,689,000","34,726,000","28,430,000","23,359,000","26,381,000","24,933,000","23,966,000","18,157,000","22,245,000","22,612,000","24,284,000","21,701,000","20,675,000","21,315,000","21,710,000","16,649,000","7,569,000","12,120,000","8,601,000","8,429,000","8,591,000","16,684,000","12,544,000","5,777,000","5,230,000","3,645,000","4,631,000","4,207,000","4,455,000","4,280,000","5,554,000","5,064,000","3,582,000","3,392,000","6,006,000","5,157,000",,,,,,,,,,"16,903,000","16,492,000","16,835,000","16,657,000","16,958,000","17,200,000","17,200,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","19,600,000","19,600,000","19,700,000","20,000,000","19,900,000","20,000,000"
	TotalNonCurrentAssets,"2,559,154,000","2,588,509,000","2,626,281,000","2,645,127,000","2,652,610,000","2,712,951,000","2,692,471,000","2,669,722,000","2,720,470,000","2,677,972,000","2,685,298,000","2,717,494,000","2,721,857,000","2,734,100,000","2,675,852,000","2,666,950,000","1,756,501,000","1,745,932,000","1,735,920,000","1,713,679,000","1,696,637,000","1,691,419,000","1,697,938,000","1,695,550,000","1,677,195,000","1,608,054,000","1,592,489,000","1,542,362,000","1,491,575,000","1,434,229,000","1,388,558,000","1,336,874,000","1,309,189,000","1,289,896,000","1,248,571,000","1,179,895,000","1,168,664,000","1,150,830,000","956,487,000","941,998,000","953,383,000","953,403,000","963,641,000","962,901,000","932,062,000","930,080,000","944,091,000","943,500,000","964,479,000","990,547,000","1,000,178,000","1,055,897,000","751,384,000","766,739,000","388,962,000","394,186,000","395,191,000","389,101,000","391,162,000","383,043,000","383,736,000","393,819,000","354,263,000","343,367,000","331,621,000","332,888,000","335,893,000","333,230,000","339,836,000","346,320,000","345,498,000","345,946,000","348,200,000","351,726,000","356,727,000","365,038,000","323,392,000","329,382,000","333,709,000","336,632,000","337,671,000","319,468,000","323,160,000","320,364,000","298,080,000","301,848,000","299,430,000","298,723,000","300,836,000","302,500,000","303,300,000","306,600,000","308,700,000","313,000,000","316,400,000","315,400,000","134,200,000","137,400,000","138,400,000","138,000,000","139,300,000","144,100,000"
		NetPPE,"947,068,000","934,403,000","950,569,000","974,020,000","965,205,000","986,030,000","997,415,000","1,008,259,000","1,019,078,000","1,033,578,000","1,058,775,000","1,063,084,000","1,064,388,000","1,060,556,000","1,060,005,000","1,044,033,000","943,433,000","930,158,000","922,043,000","903,394,000","888,235,000","877,077,000","876,350,000","844,455,000","825,972,000","781,659,000","756,100,000","688,336,000","632,638,000","566,273,000","513,279,000","436,474,000","401,050,000","375,589,000","350,048,000","290,742,000","270,913,000","265,497,000","66,007,000","214,146,000","214,497,000","207,306,000","206,725,000","200,042,000","195,133,000","191,800,000","193,524,000","187,497,000","196,899,000","204,889,000","208,885,000","214,521,000","180,611,000","189,604,000","168,651,000","165,131,000","164,325,000","159,037,000","158,998,000","150,600,000","148,512,000","140,556,000","124,176,000","117,066,000","115,514,000","113,452,000","114,787,000","111,345,000","113,983,000","117,066,000","117,310,000","118,779,000","120,574,000","123,456,000","124,144,000","120,711,000","117,562,000","120,312,000","123,622,000","127,000,000","126,679,000","127,956,000","130,576,000","126,350,000","118,853,000","121,096,000","122,458,000","123,315,000","124,795,000","125,200,000","124,100,000","123,800,000","126,500,000","128,400,000","130,100,000","127,200,000","107,000,000","109,000,000","110,900,000","108,700,000","109,900,000","113,300,000"
			GrossPPE,"1,692,200,000","1,664,671,000","1,676,791,000","1,687,091,000","1,657,028,000","1,664,798,000","1,651,390,000","1,663,740,000","1,651,495,000","1,648,855,000","1,672,227,000","1,670,309,000","1,654,429,000","1,641,706,000","1,624,874,000","1,587,840,000","1,481,552,000","1,467,154,000","1,442,896,000","1,427,388,000","1,394,548,000","1,371,895,000","1,370,134,000","1,337,116,000","1,318,751,000","1,277,038,000","1,243,599,000","1,159,029,000","1,093,006,000","1,031,365,000","977,960,000","912,048,000","868,590,000","832,474,000","794,749,000","726,225,000","704,218,000","706,582,000","665,491,000","637,650,000","635,734,000","621,383,000","613,438,000","602,038,000","584,115,000","569,043,000","564,136,000","532,620,000","536,113,000","541,962,000","542,877,000","559,172,000","520,408,000","526,479,000","504,300,000","511,985,000","505,802,000","493,943,000","488,083,000","474,695,000","465,422,000","450,179,000","428,164,000","418,692,000","411,779,000","407,336,000","406,788,000","407,017,000","409,125,000","399,218,000","399,462,000","413,616,000","410,309,000","408,950,000","405,834,000","403,269,000","393,718,000","390,683,000","390,616,000","389,448,000","379,668,000","382,774,000","386,755,000","380,242,000","371,684,000","369,156,000","370,409,000","368,556,000","370,273,000","371,900,000","365,900,000","358,900,000","357,900,000","355,000,000","351,400,000","342,500,000","318,200,000","317,500,000","316,800,000","322,100,000","319,500,000","320,400,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,
				LandAndImprovements,"85,653,000","85,829,000","86,051,000","86,372,000","86,131,000","83,606,000","83,095,000","89,379,000","89,142,000","89,483,000","94,976,000","95,036,000","93,859,000","93,958,000","94,146,000","92,934,000","88,595,000","88,536,000","88,326,000","87,930,000","87,514,000","87,294,000","87,696,000","87,466,000","87,632,000","79,121,000","79,311,000","63,626,000","63,144,000","65,727,000","66,303,000","57,586,000","57,540,000","57,441,000","57,562,000","33,266,000","23,857,000","24,226,000","17,560,000","14,422,000","14,553,000","14,657,000","14,823,000","14,596,000","11,586,000","11,455,000","11,372,000","10,616,000","10,899,000","11,054,000","11,231,000","13,709,000","14,210,000","15,057,000","13,343,000","13,107,000","13,343,000","12,643,000","12,469,000","12,055,000","12,138,000","10,572,000","9,800,000","9,770,000","9,626,000","9,612,000","9,766,000","9,976,000","10,661,000",,"10,380,000","10,503,000","10,555,000","10,405,000","10,049,000","9,207,000","8,081,000","8,139,000","8,046,000","8,046,000","7,554,000","7,642,000","7,966,000","7,741,000",,,,,,,,,,,,,,,,,,
