name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001
MarketCap,"4,982,022,353","4,708,308,570","5,781,682,790","5,424,806,250","4,583,565,740","3,477,534,500","3,211,367,250","2,746,976,940","2,125,420,440","2,709,092,220","2,911,247,820","2,688,627,600","2,529,118,562","2,206,879,018","2,642,792,380","2,597,862,341","2,804,308,332","2,713,711,622","2,352,787,400","2,191,166,749","1,872,330,350","1,944,049,800","1,847,500,429","1,531,321,630","1,920,518,530","1,613,212,780","1,481,364,450","1,431,296,940","1,504,821,240","1,094,786,850","914,124,400","732,106,700","571,962,300","637,659,660","676,361,700","633,083,840","659,266,193","725,787,580","527,731,050","410,798,279","242,093,661","246,006,360","179,208,451","161,943,850","330,420,480","341,117,400","240,602,040","200,979,140","245,254,240","287,152,800","295,636,860","310,320,810","208,173,020","166,138,997","275,584,432","592,789,345","570,525,480","521,674,020","580,878,270","633,596,960","765,841,494","784,694,721","952,443,360","800,232,500","646,473,800","607,520,160","617,056,880","445,071,900","432,052,380","454,135,040","450,953,040","338,710,800","432,477,650","516,002,000","482,539,200","614,570,320","482,854,000","422,554,320","691,838,830","795,333,500","1,504,904,850","1,137,601,000","1,158,746,000"
EnterpriseValue,"5,732,159,353","5,394,449,570","6,516,068,790","6,213,987,250","5,491,089,740","4,403,802,500","4,153,868,250","3,768,812,940","3,220,791,440","3,348,418,220","3,593,685,820","3,444,473,600","3,093,087,562","2,633,630,018","3,094,594,380","3,050,193,341","3,069,843,332","3,018,407,622","2,652,814,400","2,505,821,749","2,196,881,350","2,296,369,800","2,216,835,429","1,922,028,630","2,272,908,530","1,822,126,780","1,681,206,450","1,642,947,940","1,731,188,240","1,244,088,850","1,050,711,400","881,230,700","721,420,300","780,985,660","793,324,700","776,088,840","816,573,193","878,284,580","680,228,050","589,351,279","431,411,661","450,882,360","388,923,451","371,658,850","542,514,480","555,792,400","457,868,040","419,550,140","307,453,240","355,181,800","374,204,860","364,969,810","277,941,020","268,995,997","414,579,432","743,402,345","718,653,480","666,923,020","709,351,270","785,064,960","926,008,494","964,005,721","1,148,664,360","1,012,415,500","858,656,800","809,319,160","690,147,880","518,162,900","506,133,380","536,124,040","548,768,040","434,719,800","547,146,650","646,238,000","616,752,200","563,288,320","442,437,000","397,352,320","652,928,830","729,088,500","1,470,519,850","1,107,276,000","1,128,421,000"
PeRatio,"13.216","15.32","26.651","31.875","36.187","49.797","36.497","32.121","23.082","24.088","24.34","21.886","19.727","16.182","18.887","18.233","20.207","21.175","20.607","19.283","17.203","18.884","19.035","14.755","20.393","20.006","21.122","31.26","40.5","33.435","29.254","23.433","17.826","19.913","22.273","22.557","32.545","45.229","33","77.385","42.357","55.091",,,,,,,,"880",,,,,"8.294","17.058","15.243","14.018","16.352","17.67","21.782","22.176","29.298","27.299","23.333","23.4","31.903","24.952","27.833","30.019","28.927","20.603","22.821","22.654","18.063","14.764","10.763","9.385","15.098","26.812","152.217","672.5","685"
ForwardPeRatio,"13.87","11.468","19.305","23.753","18.692","18.45","20.202","21.882","17.391","17.361","18.484","16.077","18.45","16.34",,"15.773","17.986","17.422","17.483","16.208","15.337","15.873","15.432","12.595","18.587","14.104","18.797","20.284","27.322","21.552","23.697","19.531","15.198","16.34","17.825","17.452","18.762","23.585","20.704","20.325","13.089","13.85","11.521","10.101","19.342","22.272","34.483",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,"1.078","2.43","2.992","3.108","2.969","1.79","1.941","1.662",,,,,,,,,,,,,"3.736","3.633","2.964","4.376","3.32","2.932","3.163","5.779","4.557","1.727","1.4","1.09","1.036","1.13","1.267","1.363","0.29","0.254","0.249","0.16","0.365","0.794","0.697","1.334","1.537","2.379",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.147","1.258","1.804","1.877","1.73","1.468","1.384","1.177","0.939","1.238","1.374","1.3","1.222","1.073","1.311","1.291","1.434","1.411","1.237","1.161","0.999","1.052","1.042","0.907","1.222","1.122","1.128","1.19","1.356","1.071","0.935","0.753","0.588","0.649","0.693","0.654","0.688","0.775","0.566","0.508","0.304","0.314","0.189","0.171","0.397","0.424","0.31","0.278","0.41","0.442","0.389","0.341","0.199","0.145","0.235","0.497","0.488","0.455","0.515","0.571","0.686","0.722","0.923","0.883","0.755","0.767","0.971","0.759","0.749","0.8","0.793","0.602","0.811","1.001","0.956","0.916","0.71","0.628","1.02","1.091","2.117","1.592","1.621"
PbRatio,"4.609","4.052","5.546","5.614","5.127","4.243","3.979","3.534","2.837","3.677","4.129","3.951","3.895","3.433","4.299","4.161","4.644","4.825","4.394","4.293","3.927","4.326","4.226","3.801","5.138","4.638","4.573","4.969","5.558","4.267","3.725","3.134","2.543","2.929","3.247","3.199","3.437","3.995","2.898","2.917","1.722","1.817","1.317","1.19","2.092","2.172","1.568","1.609","1.402","1.651","1.73","1.809","1.214","1.006","0.97","2.153","1.925","1.818","2.104","2.333","2.951","3.209","4.243","4.037","3.261","2.776","4.016","2.897","2.949","3.203","3.297","2.569","3.395","4.284","4.156","2.113","1.701","1.524","2.339","2.512","5.313","4.184","4.262"
EnterprisesValueRevenueRatio,"1.233","3.475","4.781","7.079","6.404","4.971","6.58","6.832","5.294","5.558","6.123","6.069","5.78","4.946","5.854","5.79","5.5","5.777","5.211","5.068","4.485","4.638","4.544","4.067","4.798","3.893","4.176","4.291","4.944","3.799","3.757","3.331","2.875","3.242","3.19","3.019","3.216","3.484","2.745","2.416","1.83","1.991","2.146","1.534","2.313","2.423","2.078","2.38","2.06","2.479","2.586","2.194","1.396","1.078","1.401","2.36","2.298","2.272","2.481","2.615","3.151","3.395","4.051","3.581","3.288","3.183","3.117","3.105","3.15","3.418","3.467","2.785","3.568","4.007","3.864","3.285","2.413","1.989","3.154","3.584","7.69","6.365","7.023"
EnterprisesValueEBITDARatio,"8.271","22.529","33.174","46.856","44.095","34.371","78.718","51.013","52.95","59.818","56.173","60.617","53.445","46.398","50.216","56.557","46.924","47.845","42.984","42.5","34.145","38.463","38.558","35.285","41.167","33.696","40.365","38.287","48.916","41.636","45.628","44.09","33.411","40.489","40.223","38.685","41.112","45.272","38.698","34.249","25.881","28.113","32.658","24.982","43.96","37.212","74.803","-8.7","46.747","43.882","42.693","147.463","20.31","-1.633","19.97","35.74","32.053","29.837","37.036","32.753","43.193","49.553","49.747","44.756","48.597","39.655","36.948","36.119","48.42","56.847","53.093","43.097","50.945","58.68","57.711","33.851","22.391","18.315","26.335","29.845","68.01","57.491","-3.313"
