name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007
MarketCap,"1,724,156,880","1,903,051,148","1,984,368,339","1,990,127,439","2,069,310,431","2,006,356,876","1,743,493,728","1,393,104,551","1,379,448,297","1,042,142,605","3,990,320,387","3,583,116,628","3,456,796,352","3,691,293,512","3,185,420,657","3,703,723,276","2,772,407,055","2,696,408,268","2,837,192,457","3,517,641,025","3,458,364,190","3,346,075,804","3,031,453,203","2,965,330,712","2,975,639,047","2,759,648,393","2,866,645,128","3,229,502,605","3,579,720,031","3,892,932,321","3,671,287,118","3,540,256,121","3,836,842,420","3,751,971,951","3,386,598,359","3,537,984,305","3,743,841,097","4,566,615,588","3,310,850,898","3,282,417,772","2,219,291,269","2,172,062,488","1,299,087,118","1,241,380,878","991,988,392","725,065,885","396,506,865","235,129,661","215,057,617","122,285,961","131,116,238","324,162,084","319,581,633","311,050,706","298,582,429","295,301,304","306,129,018","301,535,442","295,301,304"
EnterpriseValue,,,,,,,,,,,,,,,,,,"-16,682,743,831",,,,,"-4,601,736,094",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PeRatio,"12.22","12.86","4.849","3.751","5.362",,,,,"4.097",,,,,"4.115","4.057","5.338","9.606","5.568","6.588","6.741","9.495","14.295","44.895","10.19","5.881","12.09","6.837","12.175","23.087","8.146","107.444","9.615","6.25","5.524","4.097","7.482","10.686","9.39","8.902","9.593","7.86","5.885","5.624","7.517","6.195","6.119","14.094","43.421","457",,,,"474","113.75","64.221","155.5","153.167","150"
ForwardPeRatio,"6.596","6.817","6.285","7.353","9.174","7.315","6.345","5.302","4.859","2.702","8.969","7.837","6.925","7.138","6.757","7.794","8.231","8.177","8.834","9.833","9.718","9.634","8.897","8.703","9.302","8.726","8.306","8.865","9.099","10.256","9.921","9.39","9.794","9.718","7.704","5.869","7.764","10.132","9.234","9.756","9.174","5.886","5.519","5.302",,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.703","2.558","2.669","2.647","2.098","1.599","2.116","2.76","2.516","2.659","2.5","1.604","1.577","1.06",,,,,,,,,,,,,,,
PsRatio,"4.387","4.453","3.91","3.529","3.625",,,,,"0.907","6.475","17.839","20.046","10.941","3.379","3.739","4.274","5.982","4.689","5.735","5.708","5.875","5.842","7.329","5.377","4.15","5.952","4.755","7.328","12.422","6.842","23.443","6.897","5.038","4.83","3.616","6.945","10.326","9.074","6.395","5.899","5.601","5.157","4.928","9.625","6.718","6.138","6.903","11.374","22.017","71.144",,,,,,,,
PbRatio,"0.895","0.932","0.976","1.117","1.025","0.95","0.854","0.75","0.716","0.261","0.987","0.921","0.911","1.126","0.861","1.333","1.003","0.94","0.805","1.02","0.998","0.984","0.872","0.868","0.883","0.772","0.76","0.813","0.881","0.957","0.892","0.872","0.979","0.973","0.898","0.923","0.922","1.323","0.96","1.59","1.098","1.71","0.994","0.95","1.105","1.058","1.037","0.974","0.946","0.972","1.077","1.784","1.749","1.691","1.621","1.603","1.666","1.644","1.622"
EnterprisesValueRevenueRatio,"-46.168",,,,,,,,,,,,,,,,,"-57.147",,,,,"-16.432",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
