name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014
MarketCap,"1,640,471,400","2,057,703,629","1,964,031,247","1,937,654,542","1,752,734,625","1,617,439,580","1,266,007,126","845,540,147","878,499,621","692,316,375","1,487,490,503","1,270,834,945","1,408,177,580","1,316,422,490","518,548,253","683,533,606","750,300,295","668,162,238","665,067,710","610,294,814","401,085,153","428,251,740","286,759,548","186,699,683","171,860,365","155,820,853","173,649,171","167,140,747","141,789,723","132,500,434","134,201,689"
PeRatio,"10.935","13.78","16.506","18.393","17.358","22.108","16.344","10.512","10.859","8.315","19.039","17.583","19.809","15.138","16.321","23.355","30.461","34.588","28.443","26.693","24.607","24.885","24.731","17.218","17.604","17.298","22.164","22.303","23.644","19.403","28.963"
ForwardPeRatio,,,,,,,,,,,,"8.889","13.175","9.497","11.947","11.211","17.271","17.513","17.575","18.215","23.529","24.45",,,,,,,,,
PegRatio,,,,,,,,,,,,,,"1.357","1.706","1.121","1.726","1.751","1.757","1.822","2.351","2.445",,,,,,,,,
PsRatio,"4.519","5.764","6.273","6.323","5.537","5.228","4.133","2.766","3.035","2.393","5.075","4.338","4.775","4.723","4.269","5.908","6.867","6.841","7.191","6.982","6.545","6.552","6.472","4.48","4.414","4.269","5.348","4.926","4.851","3.59","4.832"
PbRatio,"1.133","1.565","1.529","1.522","1.421","1.344","1.068","0.727","0.764","0.581","1.234","1.054","1.162","2.476","1.003","1.345","1.51","1.367","1.492","2.466","1.652","1.791","2.85","1.345","1.271","1.18","1.341","1.532","1.323","1.258","1.985"
