name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008
MarketCap,"4,792,002,359","5,162,209,920","5,423,111,180","5,267,691,800","5,275,800,720","5,505,885,000","5,271,752,200","3,409,276,820","3,371,461,440","2,952,628,910","3,243,412,480","2,789,659,040","3,020,759,871","2,994,073,955","2,070,090,000","2,491,932,600","1,777,075,141","1,228,536,618","1,156,056,749","1,005,989,464","1,079,109,850","939,794,200","919,402,396","776,637,930","849,141,120","751,703,050","800,009,660","583,917,900","862,187,172","917,944,560","915,573,750","829,616,700","787,600,620","577,060,890","479,389,190","527,420,800","594,368,369","461,860,987","513,817,920","541,754,898","654,452,771","641,275,870","564,410,611","453,871,049","633,223,319","560,654,905","579,591,383","599,943,548","705,286,918","569,708,855","564,089,039","778,756,141","475,300,000","454,445,000","436,500,000","446,200,000","451,050,000","441,350,000"
EnterpriseValue,"6,154,990,359","6,439,312,920","6,735,116,180","6,654,973,800","6,663,939,720","6,874,818,000","6,705,937,200","4,910,285,820","4,927,553,440","4,505,437,910","4,919,281,480","4,527,627,040","4,707,162,871","4,676,458,955","3,725,115,000","4,146,103,600","3,376,227,141","2,634,465,618","2,501,527,749","2,337,888,464","2,344,353,850","2,186,444,200","2,039,805,396","1,852,744,930","1,897,451,120","1,884,531,050","1,731,477,660","1,500,218,900","1,687,758,172","1,736,960,560","1,482,033,750","1,413,554,700","1,596,879,620","1,353,274,890","1,145,357,190","1,105,283,800","1,074,230,369","959,229,987","1,011,186,920","460,035,898","572,733,771","559,556,870","482,691,611","372,152,049","551,504,319","478,935,905","481,882,383","495,307,548","584,543,918","424,055,855","416,911,039","642,125,141","475,181,930","454,442,751","436,370,860","445,710,157","451,013,037","440,621,904"
PeRatio,,,,,,,,,,,,,,,"19.021","16.791","10.126","5.058","12.967","11.075","11.51","9.679",,,,,"10.256","8.2","13.567","14.55","14.773","13.015","11.549","10.577","8.447","8.817","9.215","7.134","7.95","10.925","15.153","16.222","13.768","11.071","15.727","18.136","26.613","53.375",,,,,,"468.5","225",,,
ForwardPeRatio,"416.667","476.191","434.783",,,,,,,,,,,,,,,,,,,,,,,,,,"10.215","10.111","13.736",,"5.056","4.488","3.992","4.117","4.384","4.068","5.764","7.199","9.804","9.191","11.494","8.097","10.01","10.235","14.144",,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.674","0.916",,"0.337","0.299","0.266","0.275","0.292","0.271","0.384","0.48","0.654","0.409","0.511","0.27",,,,,,,,,,,,,,
PsRatio,"7.811","8.735","9.139","8.994","9.172","9.438","9.079","5.954","5.784","5.245","5.349","4.49","4.849","5.672","4.15","5.531","4.266","2.466","3.418","2.989","3.202","2.134","2.126","1.82","2.023","1.82","2.704","1.928","2.633","2.232","2.229","1.928","1.66","1.718","1.442","1.4","1.567","1.202","1.34","1.412","1.717","1.677","1.503","1.209","1.718","1.641","1.729","1.832","2.734","3.612","5.703",,,,,,,
PbRatio,"4.021","4.008","4.103","4.008","3.869","3.879","3.724","2.419","2.385","2.023","2.08","1.774","1.918","1.869","1.294","1.559","1.109","0.778","0.8","0.714","0.78","0.699","0.698","0.604","0.675","0.612","0.615","0.457","0.689","0.745","0.757","0.697","0.824","0.614","0.518","0.581","0.667","0.527","0.586","0.747","0.915","0.914","0.816","0.656","0.933","0.843","0.884","0.932","1.116","0.908","0.899","1.271","1.718","1.681","1.615","1.646","1.67","1.639"
EnterprisesValueRevenueRatio,"9.675","38.279","43.205","41.04","44.45","46.916","45.772","32.417","35.153","31.011","35.423","31.271","32.894","34.981","28.185","30.316","25.022","22.111","21.664","20.06","21.006","20.938","18.984","16.426","17.377","18.085","16.271","14.148","16.56","17.906","14.745","13.15","15.576","13.804","11.663","10.99","11.345","10.755","10.957","4.58","5.885","5.986","5.082","3.644","5.751","5.246","5.48","5.24","6.961","5.188","5.486",,,,,,,
EnterprisesValueEBITDARatio,"17.076","67.864","77.731","72.528","76.468","80.977","83.082","55.426","60.707","77.675","65.513","54.823","59.683","65.606","55.624","60.837","50.515","45.497","48.419","38.31","41.906","31.638","38.197","30.088","34.77","33.524","33.803","25.226","30.601","37.092","32.938","26.828","32.335","27.839","25.434","22.636","22.642","22.016","20.604","8.818","12.279","14.613","12.181","7.3","12.419","12.085","12.652","11.388","20.577","23.505","-10.903","-105.318","-1,446.811","-982.084","-190.39","-4,196.973","-5,518.329","-3,924.768"
