name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
MarketCap,"3,423,328,994","3,951,269,834","3,757,778,546","3,791,190,526","3,841,615,227","3,602,564,790","3,046,025,491"
PeRatio,"20.37","23.933","49.882","56.657","62.005","148.385","33.552"
ForwardPeRatio,"15.175","18.416","18.018","18.45","24.213","26.042","25.063"
PsRatio,"5.072","6.019","6.305","6.339","6.468","5.785","5.74"
PbRatio,"1.138","1.16","1.096","1.105","1.134","1.051","1.778"
