name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013
		AssetImpairmentCharge,"0",,,,,,,"0","0","155,588,000","0","0","9,429,000","36,384,000","516,466,000","23,411,000","44,921,000","124,000","0",,,"0",,,,"0",,,,"0",,,,"0",,,
		StockBasedCompensation,"27,407,000","6,845,000","6,750,000","6,774,000","7,038,000","3,290,000","2,547,000","3,062,000","4,404,000","1,643,000","1,593,000","1,384,000","2,190,000","761,000","1,958,000","1,512,000","2,368,000","1,431,000","543,000","3,968,000","3,357,000","3,045,000","3,079,000","3,214,000","3,310,000","3,224,000","2,918,000","3,188,000","2,949,000",,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","206,000","0","0","-206,000",,,,,,,,
		OtherNonCashItems,"2,366,000","1,309,000","356,000","354,000","347,000","1,789,000","378,000","378,000","377,000","518,000","1,679,000","3,310,000","580,000","115,000","5,425,000","3,765,000","1,268,000","766,000","766,000","766,000","728,000","651,000","651,000","651,000","2,172,000","670,000","675,000","618,000","538,000","524,000","525,000","860,000","538,000","538,000",,,
		ChangeInWorkingCapital,"-269,681,000","-56,179,000","-28,852,000","-86,758,000","-97,892,000","-47,307,000","27,500,000","19,852,000","15,519,000","-13,563,000","37,644,000","15,147,000","-47,971,000","19,920,000","-17,662,000","-28,819,000","60,334,000","3,929,000","103,326,000","34,233,000","-4,569,000","62,490,000","-21,981,000","-68,248,000","-80,639,000","66,074,000","-10,584,000","4,898,000","-96,683,000","35,125,000","61,059,000","-7,810,000","-136,591,000","45,922,000","17,781,000","23,565,000","-110,428,000"
			ChangeInReceivables,"-50,631,000","27,489,000","34,136,000","-57,337,000","-54,919,000","19,281,000","21,098,000","-11,898,000","-10,986,000","6,158,000","43,187,000","-340,000","-4,749,000","-16,090,000","38,816,000","-18,663,000","26,935,000","-6,521,000","62,221,000","-47,644,000","-2,323,000","82,327,000","20,896,000","-27,214,000","-12,908,000","2,791,000","-25,480,000","56,335,000","-67,242,000","-1,287,000","34,113,000","-4,763,000","-100,384,000","-4,156,000","64,887,000","9,255,000","-70,343,000"
			ChangeInInventory,"-172,741,000","-40,747,000","-26,725,000","-57,344,000","-47,925,000","-91,151,000","4,578,000","3,149,000","-761,000","-165,000","29,958,000","16,343,000","-53,811,000","81,555,000","-32,146,000","-19,891,000","-36,620,000","44,276,000","58,913,000","34,787,000","17,550,000","-518,000","-11,445,000","-16,020,000","-57,697,000","44,372,000","20,113,000","-41,070,000","-54,480,000","37,439,000","9,568,000","-13,426,000","7,410,000","16,787,000","5,624,000","-9,308,000","-4,133,000"
			ChangeInPayablesAndAccruedExpense,"-20,207,000","-34,218,000","-44,690,000","12,755,000","45,946,000","42,103,000","-24,908,000","-7,011,000","28,688,000","-15,160,000","-21,418,000","-18,454,000","29,209,000","-22,605,000","-20,550,000","-6,267,000","55,276,000","-877,000","-2,924,000","36,209,000","-16,566,000","13,404,000","-42,601,000","-31,047,000","-18,063,000","37,893,000","-19,385,000","-25,886,000","13,507,000","22,019,000","1,074,000","4,877,000","-41,626,000","64,362,000","-65,613,000","11,556,000","-43,764,000"
				ChangeInPayable,"-20,207,000","-34,218,000","-44,690,000","12,755,000","45,946,000","42,103,000","-24,908,000","-7,011,000","28,688,000","-15,160,000","-21,418,000","-18,454,000","29,209,000","-22,605,000","-20,550,000","-6,267,000","55,276,000","-877,000","-2,924,000","36,209,000","-16,566,000","13,404,000","-42,601,000","-31,047,000","-18,063,000","37,893,000","-19,385,000","-25,886,000","13,507,000","22,019,000","1,074,000","4,877,000","-41,626,000","64,362,000","-65,613,000","11,556,000","-43,764,000"
					ChangeInTaxPayable,"4,143,000","-5,501,000","-32,100,000","1,986,000","39,758,000","-2,776,000","-16,979,000","-16,481,000","2,162,000","-7,293,000","-7,360,000","1,262,000","111,000","13,816,000","-9,852,000","2,019,000","-669,000","-7,700,000","17,482,000","3,306,000","4,387,000","-11,955,000","-10,761,000","-16,669,000","15,133,000","1,586,000","5,304,000","-18,394,000","14,235,000","14,553,000","3,722,000","5,226,000","680,000","4,378,000","-9,480,000","4,247,000","-327,000"
						ChangeInIncomeTaxPayable,"4,143,000","-5,501,000","-32,100,000","1,986,000","39,758,000","-2,776,000","-16,979,000","-16,481,000","2,162,000","-7,293,000","-7,360,000","1,262,000","111,000","13,816,000","-9,852,000","2,019,000","-669,000","-7,700,000","17,482,000","3,306,000","4,387,000","-11,955,000","-10,761,000","-16,669,000","15,133,000","1,586,000","5,304,000","-18,394,000","14,235,000","14,553,000","3,722,000","5,226,000","680,000","4,378,000","-9,480,000","4,247,000","-327,000"
					ChangeInAccountPayable,"-24,350,000","-28,717,000","-12,590,000","10,769,000","6,188,000","44,879,000","-7,929,000","9,470,000","26,526,000","-7,867,000","-14,058,000","-19,716,000","29,098,000","-36,421,000","-10,698,000","-8,286,000","55,945,000","6,823,000","-20,406,000","32,903,000","-20,953,000","25,359,000","-31,840,000","-14,378,000","-33,196,000","36,307,000","-24,689,000","-7,492,000","-728,000","7,466,000","-2,648,000","-349,000","-42,306,000","59,984,000","-56,133,000","7,309,000","-43,437,000"
			ChangeInOtherWorkingCapital,"-26,102,000","-8,703,000","8,427,000","15,168,000","-40,994,000","-17,540,000","26,732,000","35,612,000","-1,422,000","-4,396,000","-14,083,000","17,598,000","-18,620,000","-22,940,000","-3,782,000","16,002,000","14,743,000","-32,949,000","-14,884,000","10,881,000","-3,230,000","-32,723,000","11,169,000","6,033,000","8,029,000","-18,982,000","14,168,000","15,519,000","11,532,000","-23,046,000","16,304,000","5,502,000","-1,991,000","-31,071,000","12,883,000","12,062,000","7,812,000"
InvestingCashFlow,"-587,838,000","-34,885,000","-530,034,000","-7,561,000","-15,358,000","-26,403,000","-65,975,000","-5,188,000","-4,452,000","-1,784,000","-4,247,000","148,234,000","-9,127,000","-8,331,000","-11,649,000","142,582,000","-9,884,000","-23,026,000","-12,342,000","-14,714,000","-16,417,000","-41,320,000","-18,159,000","-62,285,000","-426,915,000","-15,483,000","-8,453,000","-468,731,000","-10,537,000","-12,235,000","-10,297,000","-9,324,000","-11,013,000","-18,337,000","-997,511,000","-7,027,000","-318,872,000"
	CashFlowFromContinuingInvestingActivities,"-587,838,000","-34,885,000","-530,034,000","-7,561,000","-15,358,000","-26,403,000","-65,975,000","-5,188,000","-4,452,000","-1,784,000","-4,247,000","148,234,000","-9,127,000","-8,331,000","-11,649,000","142,582,000","-9,884,000","-23,026,000","-12,342,000","-14,714,000","-16,417,000","-41,320,000","-18,159,000","-62,285,000","-426,915,000","-15,483,000","-8,453,000","-468,731,000","-10,537,000","-12,235,000","-10,297,000","-9,324,000","-11,013,000","-18,337,000","-997,511,000","-7,027,000","-318,872,000"
		CapitalExpenditureReported,"-42,782,000","-17,954,000","-10,389,000","-7,563,000","-6,876,000","-12,563,000","-7,938,000","-5,193,000","-4,472,000","-1,791,000","-4,257,000","-8,508,000","-9,212,000","-11,331,000","-11,679,000","-9,283,000","-9,949,000","-23,066,000","-12,372,000","-14,759,000","-16,430,000","-41,363,000","-18,185,000","-10,111,000","-21,006,000","-15,225,000","-9,085,000","-6,659,000","-10,557,000","-12,559,000","-10,277,000","-9,325,000","-11,028,000","-18,283,000","-9,876,000","-7,153,000","-4,922,000"
		NetPPEPurchaseAndSale,"411,000","28,000","375,000","2,000","6,000","74,000","0","5,000","20,000","7,000","10,000","175,000","85,000","0","30,000","270,000","65,000","40,000","30,000","45,000","13,000","43,000","26,000","32,000","34,000","-324,000","566,000","110,000","20,000","324,000","-20,000","1,000","15,000","36,000","0","125,000","13,000"
			SaleOfPPE,"411,000","28,000","375,000","2,000","6,000","74,000","0","5,000","20,000","7,000","10,000","175,000","85,000","0","30,000","270,000","65,000","40,000","30,000","45,000","13,000","43,000","26,000","32,000","34,000","-324,000","566,000","110,000","20,000",,,"1,000","15,000","36,000","0","125,000","13,000"
		NetBusinessPurchaseAndSale,"-545,467,000","-16,959,000","-520,020,000","0","-8,488,000","-13,914,000","-58,037,000",,,"0","0",,,"3,000,000","0",,,,,"0","0","0","0","-52,206,000","-405,943,000","66,000","66,000",,,"0","0","0","0","-90,000","-987,635,000","1,000","-313,963,000"
			PurchaseOfBusiness,"-545,467,000","-16,959,000","-520,020,000","0","-8,488,000","-13,914,000",,,,,,,,,,,,,,"0","0","0","0","-52,206,000","-405,943,000","66,000","66,000",,,"0","0","0","0","-90,000","-987,635,000","1,000","-313,963,000"
			SaleOfBusiness,"0","0",,,,"0","23,654,000",,,"0","0",,,"3,000,000","0",,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"48,967,000","-81,097,000","190,132,000","-12,060,000","-48,008,000","135,092,000","-42,000","-98,334,000","-68,356,000","-12,489,000","-57,648,000","-184,686,000","54,765,000","-44,880,000","414,000","-143,102,000","-23,542,000","-25,634,000","-109,348,000","-59,061,000","-14,507,000","-51,990,000","-35,899,000","12,036,000","363,782,000","-31,846,000","-60,060,000","311,980,000","-27,474,000","137,238,000","-72,861,000","-32,507,000","84,256,000","-100,583,000","954,774,000","-66,508,000","421,633,000"
	CashFlowFromContinuingFinancingActivities,"48,967,000","-81,097,000","190,132,000","-12,060,000","-48,008,000","135,092,000","-42,000","-98,334,000","-68,356,000","-12,489,000","-57,648,000","-184,686,000","54,765,000","-44,880,000","414,000","-143,102,000","-23,542,000","-25,634,000","-109,348,000","-59,061,000","-14,507,000","-51,990,000","-35,899,000","12,036,000","363,782,000","-31,846,000","-60,060,000","311,980,000","-27,474,000","137,238,000","-72,861,000","-32,507,000","84,256,000","-100,583,000","954,774,000","-66,508,000","421,633,000"
		NetIssuancePaymentsOfDebt,"170,000,000","-50,000,000","220,000,000","0","0","144,859,000","0","-99,000,000","-68,256,000","-12,446,000","-55,300,000","-184,676,000","55,165,000","-44,834,000","9,343,000","-143,000,000","-33,000,000","-23,000,000","-108,000,000","-63,000,000","-13,000,000","-23,000,000","22,000,000","62,000,000","389,500,000","-4,375,000","-4,375,000","345,625,000","-4,375,000","343,138,000","-6,861,000","-6,364,000","0","-6,362,000","931,273,000","-110,000,000","200,000,000"
			NetLongTermDebtIssuance,"400,000,000",,,,,"71,782,000","30,001,000","34,000,000","9,076,000","138,313,000","60,089,000","-47,682,000","115,405,000","100,166,000","119,343,000","-113,000,000","7,000,000","-8,000,000","32,000,000","57,000,000","137,000,000","102,000,000","147,000,000","167,000,000","414,500,000","-4,375,000","-4,375,000","705,625,000","-4,375,000","343,138,000","-6,861,000","-6,364,000","0","-6,362,000","986,273,000","35,000,000","200,000,000"
				LongTermDebtIssuance,"400,000,000",,,,,"426,923,000","30,001,000","34,000,000","9,076,000","138,313,000","80,089,000","71,993,000","120,239,000","105,000,000","519,343,000","30,000,000","40,000,000","0","40,000,000","65,000,000","145,000,000","110,000,000","155,000,000","175,000,000","422,500,000","0","0",,,"350,000,000","0","50,000,000","0","0","986,273,000","35,000,000","200,000,000"
				LongTermDebtPayments,"0",,,,,"-114,808,000","-30,001,000","0","0","0","-20,000,000","-119,675,000","-4,834,000","-4,834,000","-400,000,000","-143,000,000","-33,000,000","-8,000,000","-8,000,000","-8,000,000","-8,000,000","-8,000,000","-8,000,000","-8,000,000","-8,000,000","-4,375,000","-4,375,000","-4,375,000","-4,375,000","-6,862,000","-6,861,000",,,"-6,362,000","0",,
			NetShortTermDebtIssuance,"-230,000,000","-450,000,000","220,000,000","0","0","73,077,000","-30,001,000","-133,000,000","-77,332,000","-150,759,000","-115,389,000","-136,994,000","-60,240,000","-145,000,000","-110,000,000","-30,000,000","-40,000,000","-15,000,000","-140,000,000","-120,000,000","-150,000,000","-125,000,000","-125,000,000","-105,000,000","-25,000,000","0","0",,,"0","0",,,"0","-55,000,000",,
				ShortTermDebtIssuance,"400,000,000","100,000,000","300,000,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,"-230,000,000","-150,000,000","-80,000,000","0","0","0","-30,001,000","-133,000,000","-77,332,000","-150,759,000","-115,389,000","-136,994,000","-60,240,000","-145,000,000","-110,000,000","-30,000,000","-40,000,000","-15,000,000","-140,000,000","-120,000,000","-150,000,000","-125,000,000","-125,000,000","-105,000,000","-25,000,000","0","0",,,"0","0",,,"0","-55,000,000",,
		NetCommonStockIssuance,"-113,195,000","-27,074,000","-29,882,000","-12,007,000","-44,232,000",,,,,,,,,,,,,,,"0","0","-28,990,000","-57,899,000","-42,903,000","-22,058,000","-28,000,000","-62,185,000","-29,266,000","-23,743,000",,,,,,,,
			CommonStockPayments,"-113,195,000","-27,074,000","-29,882,000","-12,007,000","-44,232,000",,,,,,,,,,,,,,,"0","0","-28,990,000","-57,899,000","-42,903,000","-22,058,000","-28,000,000","-62,185,000","-29,266,000","-23,743,000",,,,,,,,
		ProceedsFromStockOptionExercised,"533,000","208,000","97,000","31,000","197,000","286,000","295,000",,,,,,,"376,000","0",,,"587,000","0","3,939,000","298,000","0","0","75,000","0","735,000","0","0","438,000",,,,,,,,
		NetOtherFinancingCharges,"-8,371,000","-4,231,000","-83,000","-84,000","-3,973,000","-10,053,000","-337,000","-139,000","-100,000","-358,000","-2,348,000","-10,000","-400,000","-422,000","-8,929,000","-102,000","9,458,000","-3,221,000","-1,348,000","0","-1,805,000","0","0","-7,136,000","-3,660,000","-206,000","6,500,000","-4,379,000","206,000","13,197,000","-66,000,000","-26,143,000","84,256,000","-94,221,000","23,501,000","43,492,000","221,633,000"
EndCashPosition,"22,584,000","22,584,000","39,641,000","265,301,000","208,670,000","243,265,000","96,467,000","52,956,000","36,059,000","31,375,000","32,068,000","22,811,000","31,595,000","21,935,000","37,624,000","46,246,000","63,360,000","22,870,000","63,279,000","50,998,000","53,550,000","45,075,000","40,841,000","48,275,000","66,000,000","151,692,000","71,134,000","86,132,000","184,275,000","263,951,000","65,766,000","34,149,000","33,367,000","40,004,000","32,838,000","10,650,000","20,146,000"
	ChangesInCash,"-220,560,000","-17,137,000","-225,616,000","56,787,000","-34,594,000","146,744,000","43,477,000","16,940,000","4,555,000","-582,000","9,397,000","-8,522,000","9,470,000","-16,684,000","-8,629,000","-16,350,000","40,746,000","-39,412,000","12,253,000","-3,520,000","7,985,000","3,487,000","-6,350,000","-17,908,000","-85,291,000","79,385,000","-14,720,000","-97,337,000","-79,930,000","200,167,000","32,654,000","1,660,000","-6,886,000","6,987,000","22,309,000","-9,496,000","20,079,000"
	EffectOfExchangeRateChanges,"-121,000","80,000","-44,000","-156,000","-1,000","54,000","34,000","-43,000","129,000","-111,000","-140,000","-262,000","190,000","995,000","7,000","-764,000","-256,000","-997,000","28,000","968,000","490,000","747,000","-1,084,000","183,000","-401,000","1,173,000","-278,000","-806,000","254,000","-1,982,000","-1,037,000","-878,000","249,000","179,000","-121,000","0","0"
	BeginningCashPosition,"243,265,000","39,641,000","265,301,000","208,670,000","243,265,000","96,467,000","52,956,000","36,059,000","31,375,000","32,068,000","22,811,000","31,595,000","21,935,000","37,624,000","46,246,000","63,360,000","22,870,000","63,279,000","50,998,000","53,550,000","45,075,000","40,841,000","48,275,000","66,000,000","151,692,000","71,134,000","86,132,000","184,275,000","263,951,000","65,766,000","34,149,000","33,367,000","40,004,000","32,838,000","10,650,000","20,146,000","67,000"
CapitalExpenditure,"-42,782,000","-17,954,000","-10,389,000","-7,563,000","-6,876,000","-12,563,000","-7,938,000","-5,193,000","-4,472,000","-1,791,000","-4,257,000","-8,508,000","-9,212,000","-11,331,000","-11,679,000","-9,283,000","-9,949,000","-23,066,000","-12,372,000","-14,759,000","-16,430,000","-41,363,000","-18,185,000","-10,111,000","-21,006,000","-15,225,000","-9,085,000","-6,659,000","-10,557,000","-12,555,000","-10,281,000","-9,325,000","-11,028,000","-18,283,000","-9,876,000","-7,153,000","-4,922,000"
IssuanceOfDebt,"400,000,000","100,000,000","300,000,000","0","0","500,000,000","30,001,000","34,000,000","9,076,000","138,313,000","80,089,000","71,993,000","120,239,000","105,000,000","519,343,000","30,000,000","40,000,000","0","40,000,000","65,000,000","145,000,000","110,000,000","155,000,000","175,000,000","422,500,000","0","0",,,"350,000,000","0","50,000,000","0","0","986,273,000","35,000,000","200,000,000"
RepaymentOfDebt,"-230,000,000","-150,000,000","-80,000,000","0","0","-355,141,000","-30,001,000","-133,000,000","-77,332,000","-150,759,000","-135,389,000","-256,669,000","-65,074,000","-149,834,000","-510,000,000","-173,000,000","-73,000,000","-23,000,000","-148,000,000","-128,000,000","-158,000,000","-133,000,000","-133,000,000","-113,000,000","-33,000,000","-4,375,000","-4,375,000","-364,375,000","-4,375,000","-6,862,000","-6,861,000",,,"-6,362,000","-55,000,000",,
RepurchaseOfCapitalStock,"-113,195,000","-27,074,000","-29,882,000","-12,007,000","-44,232,000",,,,,,,,,,,,,,,"0","0","-28,990,000","-57,899,000","-42,903,000","-22,058,000","-28,000,000","-62,185,000","-29,266,000","-23,743,000",,,,,,,,
FreeCashFlow,"275,529,000","80,891,000","103,897,000","68,845,000","21,896,000","25,492,000","101,556,000","115,269,000","72,891,000","11,900,000","67,035,000","19,422,000","-45,380,000","25,196,000","-9,073,000","-25,113,000","64,223,000","-13,818,000","121,571,000","55,496,000","22,479,000","55,434,000","29,523,000","22,230,000","-43,164,000","111,489,000","44,708,000","52,755,000","-52,476,000","62,609,000","105,531,000","34,166,000","-91,157,000","107,624,000","55,170,000","56,886,000","-87,604,000"
