name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,12/31/2019
TotalAssets,"3,007,948,000","3,026,787,000","2,999,512,000","2,936,716,000","2,297,178,000","2,159,037,000","2,506,777,000","7,499,253,000"
	CurrentAssets,"952,165,000","1,615,442,000","753,257,000","732,332,000","422,523,000","271,617,000","339,441,000","437,351,000"
		CashCashEquivalentsAndShortTermInvestments,"410,174,000","172,114,000","448,608,000","388,915,000","113,054,000","15,856,000","84,265,000","20,019,000"
			CashAndCashEquivalents,"410,174,000","172,114,000","448,608,000","388,915,000","113,054,000","15,856,000","84,265,000","20,019,000"
		Receivables,"504,436,000","377,202,000","269,740,000","302,506,000","268,818,000","206,539,000","202,274,000","371,181,000"
			AccountsReceivable,"442,112,000","309,756,000","200,301,000","228,518,000","221,594,000","161,519,000","156,780,000","276,629,000"
			DuefromRelatedPartiesCurrent,"39,082,000","40,890,000","39,291,000","41,422,000","33,665,000","31,920,000","34,109,000","82,112,000"
			OtherReceivables,"26,888,000","28,270,000","31,560,000","32,953,000","13,684,000","13,206,000","12,495,000","13,699,000"
			ReceivablesAdjustmentsAllowances,"-3,646,000","-1,714,000","-1,412,000","-387,000","-125,000","-106,000","-1,110,000","-1,259,000"
		Inventory,"28,311,000","28,956,000","28,309,000","32,833,000","29,423,000","33,929,000","35,736,000","35,259,000"
			RawMaterials,"16,276,000","16,781,000","8,746,000","11,006,000","5,710,000","8,826,000","7,533,000","18,296,000"
			OtherInventories,"12,035,000","12,175,000","19,563,000","21,827,000","23,713,000","25,103,000","28,203,000","16,963,000"
		PrepaidAssets,"6,564,000","6,016,000","4,274,000","5,186,000","8,226,000","9,729,000","15,186,000","10,011,000"
		RestrictedCash,,"0","0","0","0","4,370,000",,"0"
		AssetsHeldForSaleCurrent,"0","1,029,318,000",,,,,,
		HedgingAssetsCurrent,"1,284,000","0","0","0","0","467,000","200,000","535,000"
		OtherCurrentAssets,"1,396,000","1,836,000","2,326,000","2,892,000","3,002,000","727,000","1,780,000","346,000"
	TotalNonCurrentAssets,"2,055,783,000","1,411,345,000","2,246,255,000","2,204,384,000","1,874,655,000","1,887,420,000","2,167,336,000","7,061,902,000"
		NetPPE,"1,349,576,000","1,336,214,000","1,587,959,000","1,559,636,000","1,725,035,000","1,734,870,000","2,128,975,000","6,996,273,000"
			GrossPPE,"1,516,281,000","1,460,600,000","1,700,874,000","1,640,963,000","1,781,038,000","1,752,361,000","10,689,501,000","10,761,188,000"
				OtherProperties,"61,278,000","1,460,600,000","969,582,000","979,614,000","981,970,000","1,752,361,000","1,665,379,000","10,761,188,000"
			AccumulatedDepreciation,"-166,705,000","-124,386,000","-112,915,000","-81,327,000","-56,003,000","-17,491,000","-8,560,526,000","-3,764,915,000"
		GoodwillAndOtherIntangibleAssets,,,"112,158,000","112,839,000","113,520,000","114,201,000",,"0"
			Goodwill,,,"70,534,000","70,534,000","70,534,000","70,534,000",,"0"
