name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002
MarketCap,"79,947,079,307","166,420,541,471","267,461,134,181","270,351,442,085","233,783,574,000","231,295,557,635","239,486,754,480","220,910,757,850","200,679,667,182","165,137,622,059","141,984,667,416","117,284,809,962","160,599,633,135","155,673,595,746","116,859,980,473","162,917,716,345","170,151,708,369","128,166,677,956","83,067,067,714","78,297,816,074","64,507,729,251","63,705,138,740","53,128,153,847","42,292,242,016","39,219,798,494","43,784,006,551","48,947,827,527","44,132,114,618","39,979,944,811","25,260,048,233","20,638,655,444","27,181,961,277","26,476,101,208","21,100,796,482","21,945,509,558","18,323,103,719","11,851,793,913","10,598,445,326","5,146,815,792","3,023,285,441","3,801,987,989","6,375,359,425","3,638,008,465","5,947,138,387","13,800,746,461","12,488,005,627","9,273,788,439","8,474,075,389","5,688,715,279","3,853,789,187","2,944,013,621","2,522,853,181","2,373,566,112","2,510,606,000","1,759,399,467","1,825,625,538","1,614,009,420","2,132,717,340","1,727,981,797","1,362,593,871","1,311,504,348","1,594,589,458","1,774,318,293","1,552,552,152","1,848,559,620","1,609,244,698","1,481,690,080","1,402,470,976","891,150,750","574,664,879","650,185,868","806,519,013","1,876,366,799","1,409,024,569","1,129,243,167","692,949,363","527,558,290","420,188,305","227,335,294","200,286,317","288,866,555"
EnterpriseValue,"88,472,694,307","175,785,632,471","275,427,617,181","278,199,929,085","240,939,209,000","239,398,980,635","247,141,496,480","229,551,668,850","210,197,284,182","174,878,445,059","149,975,395,416","124,874,697,962","167,556,099,135","162,239,170,746","122,129,032,473","167,353,426,345","174,100,415,369","131,843,314,956","86,209,381,714","80,969,416,074","66,531,931,251","65,335,667,740","54,158,863,847","42,831,099,016","39,519,545,494","43,844,653,551","48,738,185,527","43,735,356,618","39,422,236,811","24,551,552,233","19,871,836,444","26,367,596,277","25,707,858,208","20,400,391,482","21,310,522,558","17,742,993,719","11,525,921,913","10,250,367,326","4,798,737,792","2,609,942,441","3,397,461,989","5,979,867,425","3,506,895,465","5,816,025,387","13,659,524,461","12,380,989,627","9,159,607,439","8,453,948,389","5,646,786,279","3,825,080,187","2,861,753,621","2,405,673,181","2,157,173,112","2,262,988,000","1,501,268,467","1,614,174,538","1,340,156,420","1,837,222,340","1,342,839,797","984,641,871","923,521,348","1,194,159,458","1,599,925,293","1,378,159,152","1,674,166,620","1,434,851,698","1,307,297,080","1,228,077,976","716,757,750","400,271,879","475,792,868","638,869,013","1,723,175,799","1,263,182,569","994,512,167","569,098,363","412,324,290","311,172,305","125,416,294","104,624,317","279,794,555"
PeRatio,"16.329","33.327","54.323","63.248","63.948","85.799","87.355","84.465","92.113","90.92","103.708","105.362","131.186","133.045","95.593","170.059","262.705","236.28","191.96","221.159","194.039","343.744","334.595","307.969","315.448","365.107","303.28","230.933","171.078","96.456","90.854","135.084","165.639","190.286","309.387","391.406","502.595","652.683","319.273","29.912","23.059","27.005","15.748","25.743","66.673","68.328","59.358","61.424","44.167","33.518","27.823","25.65","25.677","29","22.644","26.17","23.917","33.317","27.443","23.314","24.859","32.662","23.944","22.333","26.677","32.943","193.286","185.643","50.545","40.186","37.364","67.044",,"853.043","546.889","111.864","18.25",,,,
ForwardPeRatio,"16.611","34.247","46.512","47.17","51.546","53.476","60.976","57.471","71.942","62.5","61.728","48.781","107.527","86.207","64.516","85.47","135.135","109.89","87.719","104.167","142.857","140.845","153.846","125","344.828","120.482","434.783","434.783","166.667","67.568","64.935","65.36","72.464","53.192","86.957","86.957","71.942","46.729","119.048","39.841","26.385","52.356","125","17.212","40.161","36.9","45.249",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"2.321","1.761","1.475","1.498","1.633","2.383","2.289","2.178","3.022","2.754","2.234","1.761","3.869","3.05","1.525","2.034","3.773","3.193","1.496","2.19","2.911","2.509","2.547","2.088","5.334","1.938","15.939","14.81","5.807","2.339","1.401","1.263","1.403","1.034","0.818","0.95","0.784",,,,,"2.297","5.783","0.521","1.204","1.237","1.837",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.691","5.744","9.578","10.074","9.106","9.479","10.289","9.996","9.608","8.416","7.743","6.858","9.985","10.187","8.096","12.113","13.748","11.286","7.844","7.876","6.921","7.342","6.635","5.661","5.587","6.581","7.725","7.329","6.991","4.67","4.049","5.661","5.827","4.89","5.349","4.677","3.37","3.089","1.511","0.894","1.116","1.952","1.281","2.093","5.347","5.395","4.412","4.402","3.211","2.372","1.927","1.738","1.671","1.852","1.376","1.523","1.364","1.906","1.522","1.277","1.262","1.607","1.936","2.003","2.393","2.651","2.754","2.645","1.806","1.261","1.576","4.462","11.686","10.445","12.633","3.415","2.824","2.628","1.016","0.467","0.673"
PbRatio,"4.557","10.5","17.464","19.5","18.145","20.903","23.176","23.665","23.864","21.78","20.693","19.21","28.2","29.756","23.327","36.284","42.393","35.84","25.003","25.213","21.693","23.772","21.052","17.506","16.925","19.692","22.585","21.718","20.941","13.597","11.965","16.886","17.909","15.823","18.222","16.573","15.3","14.271","6.912","4.394","5.733","9.851","9.884","15.314","41.315","45.292","31.961","44.142","32.205","26.264","14.783","10.865","7.317","7.25","5.068","5.62","4.144","6","4.012","3.068","3.034","3.85","4.585","4.238","5.046","6.767","8.293","7.849","5.416","3.778","4.16","5.569","15.392","15.492","12.337","7.754","6.246","5.135","2.766","2.452",
EnterprisesValueRevenueRatio,"2.91","22.343","35.727","37.175","32.818","33.42","37.195","35.669","34.188","30.32","27.431","23.809","34.035","35.886","29.17","41.845","44.558","35.625","26.237","27.127","23.885","24.78","21.86","18.702","18.772","22.396","26.73","25.159","23.969","15.607","13.384","18.708","19.179","16.062","18.133","16.043","10.778","10.011","5.077","2.884","3.821","6.875","4.005","7.077","17.321","17.23","15.37","15.281","10.863","7.748","6.438","5.686","5.281","5.742","4.175","4.73","3.969","5.632","4.441","3.349","3.041","3.911","5.771","5.384","6.995","6.402","6.907","7.045","4.357","2.597","3.307","4.51","14.321","12.585","12.25","7.882","6.525","5.59","2.775","2.569","7.695"
EnterprisesValueEBITDARatio,"4.544","32.503","60.592","56.953","51.342","48.035","62.271","56.301","52.658","50.082","51.506","35.819","56.388","60.268","52.325","68.854","73.184","59.24","43.31","43.332","38.824","40.585","36.16","31.207","30.489","37.5","46.152","44.464","42.176","27.794","24.035","31.776","32.149","28.014","31.085","27.745","19.303","19.573","9.366","5.772","8.108","16.198","56.767","18.124","46.339","54.818","115.373","54.13","36.976","28.876","22.66","20.482","18.613","23.436","15.759","17.956","13.428","23.253","16.591","13.026","9.781","18.315","23.254","24.01","28.25","40.21","43.182","37.717","22.026","27.388","17.303","15.632","67.483","92.507","54.62","33.339","29.061","80.803","23.69","21.925","75.355"
