name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005
	InterestExpenseNonOperating,"83,785,000","19,896,000","20,241,000","20,196,000","23,452,000","23,883,000","25,978,000","28,310,000","27,298,000","21,644,000","21,541,000","22,217,000","25,781,000","23,821,000","24,489,000","24,383,000","24,501,000","25,262,000","24,016,000","52,283,000","26,969,000","26,848,000","26,799,000","26,620,000","26,703,000","26,971,000","63,943,000","29,152,000","29,221,000","29,228,000","29,241,000","29,262,000","29,308,000","29,258,000","28,489,000","27,185,000","27,006,000","26,779,000","26,725,000","25,172,000","26,925,000","22,355,000","63,961,000","27,472,000","27,741,000","27,793,000","29,523,000","27,833,000","28,255,000","28,414,000","28,480,000","29,330,000","31,050,000","31,969,000",,,,,,,,,,,,,
OtherIncomeExpense,"-4,847,000",,"-1,099,000","-3,240,000","-508,000","-631,000","-232,000","-2,484,000","-5,816,000","-3,193,000","-2,531,000","756,000","-1,908,000","5,814,000","-3,980,000","-9,102,000","-12,544,000","-6,759,000","-5,210,000","-8,414,000","-5,054,000","-9,211,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,200,000",,,
	SpecialIncomeCharges,"-4,847,000","0","-1,099,000","-3,240,000","-508,000","-631,000","-232,000","-2,484,000","-5,816,000","-3,193,000","-2,531,000","756,000","-1,908,000","5,814,000","-3,980,000","-9,102,000","-12,544,000","-6,759,000","-5,210,000","-8,414,000","-5,054,000","-9,211,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,200,000",,,
		RestructuringAndMergernAcquisition,"4,847,000","0","1,099,000","3,240,000","508,000","631,000","232,000","2,484,000","5,816,000","3,193,000","2,531,000","-756,000","1,908,000","-5,814,000","3,980,000","9,102,000","12,544,000","6,759,000","5,210,000","8,414,000","5,054,000","9,211,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,200,000",,,
PretaxIncome,"354,066,000","66,565,000","92,539,000","90,997,000","103,965,000","51,628,000","78,344,000","91,367,000","-25,867,000","21,621,000","72,846,000","93,875,000","94,350,000","88,691,000","85,249,000","78,743,000","77,727,000","85,840,000","86,117,000","59,481,000","103,369,000","92,190,000","90,658,000","84,199,000","107,381,000","95,487,000","66,992,000","90,081,000","101,628,000","99,779,000","86,995,000","96,857,000","105,688,000","94,830,000","93,304,000","100,903,000","115,560,000","101,058,000","95,146,000","92,689,000","109,622,000","109,302,000","49,329,000","86,717,000","108,510,000","77,863,000","62,849,000","65,582,000","64,349,000","55,944,000","42,074,000","46,795,000","51,171,000","40,252,000","26,596,000","35,837,000","46,698,000","17,871,000","23,393,000","25,822,000","21,782,000","17,824,000","17,185,000","51,457,000","23,020,000",,
TaxProvision,"94,065,000","19,757,000","23,701,000","22,848,000","27,759,000","13,316,000","21,153,000","21,179,000","-2,341,000","8,253,000","19,631,000","24,868,000","23,186,000","22,966,000","19,522,000","23,557,000","19,501,000","24,469,000","2,853,000","23,762,000","36,830,000","35,198,000","34,832,000","31,578,000","39,462,000","35,328,000","24,749,000","33,901,000","39,165,000","38,244,000","32,086,000","35,107,000","37,932,000","36,338,000","35,309,000","36,090,000","43,094,000","36,169,000","36,163,000","27,059,000","40,135,000","41,489,000","19,195,000","32,362,000","39,367,000","28,585,000","21,900,000","23,556,000","23,233,000","21,384,000","15,948,000","19,821,000","19,682,000","15,657,000","10,537,000","14,358,000","17,339,000","5,475,000","9,050,000","8,958,000","8,334,000","6,785,000","14,044,000","20,794,000","8,469,000",,
NetIncomeCommonStockholders,"260,001,000","46,808,000","68,838,000","68,149,000","76,206,000","38,312,000","57,191,000","70,188,000","-23,526,000","13,368,000","53,215,000","69,007,000","71,164,000","65,725,000","65,727,000","55,186,000","58,226,000","61,371,000","83,264,000","35,719,000","66,539,000","56,992,000","55,826,000","52,621,000","67,919,000","60,159,000","42,243,000","56,180,000","62,463,000","61,535,000","54,909,000","61,750,000","67,756,000","58,492,000","57,995,000","64,813,000","72,466,000","64,889,000","58,983,000","65,630,000","69,487,000","67,813,000","30,134,000","54,355,000","69,143,000","49,278,000","40,949,000","42,026,000","41,116,000","34,560,000","26,126,000","26,974,000","31,489,000","24,595,000","16,059,000","21,479,000","29,359,000","12,396,000","14,343,000","16,864,000","13,448,000","11,039,000","3,141,000","30,663,000","14,551,000","27,548,000","27,548,000"
	NetIncome,"260,001,000","46,808,000","68,838,000","68,149,000","76,206,000","38,312,000","57,191,000","70,188,000","-23,526,000","13,368,000","53,215,000","69,007,000","71,164,000","65,725,000","65,727,000","55,186,000","58,226,000","61,371,000","83,264,000","35,719,000","66,539,000","56,992,000","55,826,000","52,621,000","67,919,000","60,159,000","42,243,000","56,180,000","62,463,000","61,535,000","54,909,000","61,750,000","67,756,000","58,492,000","57,995,000","64,813,000","72,466,000","64,889,000","58,983,000","65,630,000","69,487,000","67,813,000","30,134,000","54,355,000","69,143,000","49,278,000","40,949,000","42,026,000","41,116,000","34,560,000","26,126,000","26,974,000","31,489,000","24,595,000","16,059,000","21,479,000","29,359,000","12,396,000","14,343,000","16,864,000","13,448,000","11,039,000","3,141,000","30,663,000","14,551,000","27,548,000","27,548,000"
		NetIncomeIncludingNoncontrollingInterests,"260,001,000","46,808,000","68,838,000","68,149,000","76,206,000","38,312,000","57,191,000","70,188,000","-23,526,000","13,368,000","53,215,000","69,007,000","71,164,000","65,725,000","65,727,000","55,186,000","58,226,000","61,371,000","83,264,000","35,719,000","66,539,000","56,992,000","55,826,000","52,621,000","67,919,000","60,159,000","42,243,000","56,180,000","62,463,000","61,535,000","54,909,000","61,750,000","67,756,000","58,492,000","57,995,000","64,813,000","72,466,000","64,889,000","58,983,000","65,630,000","69,487,000","67,813,000","30,134,000","54,355,000","69,143,000","49,278,000","40,949,000","42,026,000","41,116,000","34,560,000","26,126,000","26,974,000","31,489,000","24,595,000","16,059,000","21,479,000","29,359,000","12,396,000","14,343,000","16,864,000","13,448,000","11,039,000","3,141,000","30,663,000","14,551,000","27,548,000","27,548,000"
			NetIncomeContinuousOperations,"260,001,000","46,808,000","68,838,000","68,149,000","76,206,000","38,312,000","57,191,000","70,188,000","-23,526,000","13,368,000","53,215,000","69,007,000","71,164,000","65,725,000","65,727,000","55,186,000","58,226,000","61,371,000","83,264,000","35,719,000","66,539,000","56,992,000","55,826,000","52,621,000","67,919,000","60,159,000","42,243,000","56,180,000","62,463,000","61,535,000","54,909,000","61,750,000","67,756,000","58,492,000","57,995,000","64,813,000","72,466,000","64,889,000","58,983,000","65,630,000","69,487,000","67,813,000","30,134,000","54,355,000","69,143,000","49,278,000","40,949,000","42,026,000","41,116,000","34,560,000","26,126,000","26,974,000","31,489,000","24,595,000","16,059,000","21,479,000","29,359,000","12,396,000","14,343,000","16,864,000","13,448,000","11,039,000","3,141,000","30,663,000","14,551,000","27,548,000","27,548,000"
DilutedNIAvailtoComStockholders,"260,001,000","46,808,000","68,838,000","68,149,000","76,206,000","38,312,000","57,191,000","70,188,000","-23,526,000","13,368,000","53,215,000","69,007,000","71,164,000","65,725,000","65,727,000","55,186,000","58,226,000","61,371,000","83,264,000","35,719,000","66,539,000","56,992,000","55,826,000","52,621,000","67,919,000","60,159,000","42,243,000","56,180,000","62,463,000","61,535,000","54,909,000","61,750,000","67,756,000","58,492,000","57,995,000","64,813,000","72,466,000","64,889,000","58,983,000","65,630,000","69,487,000","67,813,000","30,134,000","54,355,000","69,143,000","49,278,000","40,949,000","42,026,000","41,116,000","34,560,000","26,126,000","26,974,000","31,489,000","24,595,000","16,059,000","21,479,000","29,359,000","12,396,000","14,343,000","16,864,000","13,448,000","11,039,000","3,141,000","30,663,000","14,551,000","27,548,000","27,548,000"
BasicEPS,,"0.43","0.61","0.6","0.68","0.34","0.51","0.63","-0.21","0.12","0.46","0.58","0.59","0.55","0.55","0.46","0.48","0.49","0.65","0.27","0.49","0.41","0.39",,"0.47","0.41","0.28","0.36","0.4","0.39","0.35","0.4","0.43","0.36","0.35","0.39","0.43","0.37","0.33","0.36","0.38","0.36","0.16",,"0.38","0.27","0.22",,"0.23","0.19","0.14",,"0.17","0.14","0.09",,"0.16","0.07","0.08",,"0.07","0.06","0.02",,"0.082","0.16","0.16"
DilutedEPS,,"0.42","0.6","0.59","0.66","0.34","0.5","0.62","-0.21","0.12","0.45","0.58","0.59","0.54","0.54","0.46","0.48","0.49","0.65","0.27","0.49","0.4","0.39",,"0.46","0.41","0.28","0.36","0.39","0.39","0.35","0.39","0.42","0.35","0.35","0.38","0.42","0.36","0.32","0.35","0.37","0.35","0.16",,"0.37","0.26","0.22",,"0.22","0.19","0.14",,"0.17","0.13","0.09",,"0.16","0.07","0.08",,"0.07","0.06","0.02",,"0.081","0.16","0.16"
BasicAverageShares,,"108,743,000","111,995,000","112,797,000","112,739,000","112,603,000","112,475,000","112,296,000","112,271,000","114,823,000","116,125,000","118,374,000","120,119,000","120,077,000","119,989,000","119,805,000","120,901,000","124,270,000","127,784,000","130,543,000","135,450,000","140,549,000","143,631,000",,"145,957,000","146,447,000","150,786,000","154,725,000","157,110,000","157,504,000","156,104,000","154,690,000","158,950,000","162,535,000","163,603,000","166,204,000","168,725,000","173,461,000","178,346,000","179,911,000","182,756,000","186,335,000","184,689,000",,"183,164,000","182,831,000","182,462,000",,"181,991,000","181,942,000","181,889,000",,"181,715,000","181,682,000","181,578,000",,"181,268,000","181,135,000","180,995,000",,"180,398,000","180,233,000","180,096,000",,"177,837,000","172,175,000","172,175,000"
DilutedAverageShares,,"110,540,000","113,968,000","114,565,000","114,927,000","114,342,000","113,828,000","113,090,000","112,271,000","115,795,000","117,154,000","118,997,000","120,977,000","120,991,000","120,979,000","120,441,000","121,673,000","125,057,000","128,645,000","131,163,000","136,159,000","141,325,000","144,860,000",,"147,837,000","148,360,000","152,426,000","156,457,000","159,120,000","159,620,000","158,545,000","158,124,000","162,524,000","166,140,000","167,755,000","170,734,000","173,762,000","178,389,000","183,386,000","185,425,000","188,496,000","191,684,000","190,208,000",,"188,592,000","187,724,000","187,201,000",,"184,375,000","183,975,000","183,841,000",,"183,748,000","183,025,000","182,985,000",,"182,837,000","182,931,000","183,182,000",,"182,680,000","182,646,000","182,329,000",,"179,405,000","172,175,000","172,175,000"
TotalOperatingIncomeAsReported,"437,851,000","86,461,000","112,780,000","111,193,000","127,417,000","75,511,000","104,322,000","119,677,000","1,431,000","43,265,000","94,387,000","116,092,000","120,131,000","112,512,000","109,738,000","103,126,000","102,228,000","111,102,000","110,133,000","111,764,000","130,338,000","119,038,000","117,457,000","110,819,000","134,084,000","122,458,000","130,935,000","119,233,000","130,849,000","129,007,000","116,236,000","126,119,000","134,996,000","124,088,000","121,793,000","128,088,000","142,566,000","127,837,000","121,871,000","117,861,000","136,547,000","131,657,000","113,290,000","114,189,000","136,251,000","105,656,000","92,372,000","93,415,000","92,604,000","84,358,000","70,554,000","76,125,000","82,221,000","72,221,000","66,269,000","70,938,000","76,587,000","65,513,000","69,876,000","72,912,000","58,614,000","60,771,000","36,288,000","51,254,000","22,823,000",,
TotalExpenses,"3,461,587,000","824,926,000","866,372,000","875,827,000","894,462,000","850,186,000","831,468,000","835,651,000","698,040,000","824,565,000","883,290,000","850,601,000","853,130,000","839,154,000","875,735,000","853,769,000","881,511,000","857,460,000","879,621,000","854,017,000","862,651,000","838,221,000","882,152,000","865,539,000","864,077,000","857,609,000","867,097,000","844,998,000","837,041,000","808,748,000","848,232,000","818,169,000","814,279,000","795,383,000","818,671,000","778,347,000","769,535,000","770,402,000","783,570,000","764,696,000","750,444,000","757,624,000","751,525,000","722,997,000","700,325,000","696,149,000","701,192,000","654,382,000","650,371,000","636,109,000","634,297,000","600,051,000","591,116,000","569,290,000","579,307,000","601,290,000","600,243,000","577,833,000","585,911,000","545,323,000","576,266,000","548,505,000","593,591,000","552,656,000","576,711,000",,
NetIncomeFromContinuingAndDiscontinuedOperation,"260,001,000","46,808,000","68,838,000","68,149,000","76,206,000","38,312,000","57,191,000","70,188,000","-23,526,000","13,368,000","53,215,000","69,007,000","71,164,000","65,725,000","65,727,000","55,186,000","58,226,000","61,371,000","83,264,000","35,719,000","66,539,000","56,992,000","55,826,000","52,621,000","67,919,000","60,159,000","42,243,000","56,180,000","62,463,000","61,535,000","54,909,000","61,750,000","67,756,000","58,492,000","57,995,000","64,813,000","72,466,000","64,889,000","58,983,000","65,630,000","69,487,000","67,813,000","30,134,000","54,355,000","69,143,000","49,278,000","40,949,000","42,026,000","41,116,000","34,560,000","26,126,000","26,974,000","31,489,000","24,595,000","16,059,000","21,479,000","29,359,000","12,396,000","14,343,000","16,864,000","13,448,000","11,039,000","3,141,000","30,663,000","14,551,000","27,548,000","27,548,000"
NormalizedIncome,"263,560,293.598","46,808,000","69,655,656","70,575,483.95","76,578,364","38,780,202","57,360,360","72,096,205.282","-18,239,256","15,341,274","55,065,161","68,451,268.527","72,602,632","61,416,826","68,795,580","61,565,017.462","67,621,456","66,203,685","88,302,070","40,771,700.291","69,793,776","62,684,398","55,826,000","52,621,000","67,919,000","60,159,000","42,243,000","56,180,000","62,463,000","61,535,000","54,909,000","61,750,000","67,756,000","58,492,000","57,995,000","64,813,000","72,466,000","64,889,000","58,983,000","65,630,000","69,487,000","67,813,000","30,134,000","54,355,000","69,143,000","49,278,000","40,949,000","42,026,000","41,116,000","34,560,000","26,126,000","26,974,000","31,489,000","24,595,000","16,059,000","21,479,000","29,359,000","12,396,000","14,343,000","16,864,000","13,448,000","11,039,000","3,141,000","31,983,000","14,551,000","27,548,000","27,548,000"
InterestExpense,"83,785,000","19,896,000","20,241,000","20,196,000","23,452,000","23,883,000","25,978,000","28,310,000","27,298,000","21,644,000","21,541,000","22,217,000","25,781,000","23,821,000","24,489,000","24,383,000","24,501,000","25,262,000","24,016,000","52,283,000","26,969,000","26,848,000","26,799,000","26,620,000","26,703,000","26,971,000","63,943,000","29,152,000","29,221,000","29,228,000","29,241,000","29,262,000","29,308,000","29,258,000","28,489,000","27,185,000","27,006,000","26,779,000","26,725,000","25,172,000","26,925,000","22,355,000","63,961,000","27,472,000","27,741,000","27,793,000","29,523,000","27,833,000","28,255,000","28,414,000","28,480,000","29,330,000","31,050,000","31,969,000",,,,,,,,,,,,,
NetInterestIncome,"-83,785,000","-19,896,000","-20,241,000","-20,196,000","-23,452,000","-23,883,000","-25,978,000","-28,310,000","-27,298,000","-21,644,000","-21,541,000","-22,217,000","-25,781,000","-23,821,000","-24,489,000","-24,383,000","-24,501,000","-25,262,000","-24,016,000","-52,283,000","-26,969,000","-26,848,000","-26,799,000","-26,620,000","-26,703,000","-26,971,000","-63,943,000","-29,152,000","-29,221,000","-29,228,000","-29,241,000","-29,262,000","-29,308,000","-29,258,000","-28,489,000","-27,185,000","-27,006,000","-26,779,000","-26,725,000","-25,172,000","-26,925,000","-22,355,000","-63,961,000","-27,472,000","-27,741,000","-27,793,000","-29,523,000","-27,833,000","-28,255,000","-28,414,000","-28,480,000","-29,330,000","-31,050,000","-31,969,000",,,,,,,,,,,,,
EBIT,"437,851,000","86,461,000","112,780,000","111,193,000","127,417,000","75,511,000","104,322,000","119,677,000","1,431,000","43,265,000","94,387,000","116,092,000","120,131,000","112,512,000","109,738,000","103,126,000","102,228,000","111,102,000","110,133,000","111,764,000","130,338,000","119,038,000","117,457,000","110,819,000","134,084,000","122,458,000","130,935,000","119,233,000","130,849,000","129,007,000","116,236,000","126,119,000","134,996,000","124,088,000","121,793,000","128,088,000","142,566,000","127,837,000","121,871,000","117,861,000","136,547,000","131,657,000","113,290,000","114,189,000","136,251,000","105,656,000","92,372,000","93,415,000","92,604,000","84,358,000","70,554,000","76,125,000","82,221,000","72,221,000","66,269,000","70,938,000","76,587,000","65,513,000","69,876,000","94,414,000","58,614,000","60,771,000","36,288,000","53,454,000","22,823,000","593,275,000","593,275,000"
EBITDA,"535,578,000"
ReconciledCostOfRevenue,"1,923,443,000","446,055,000","480,122,000","489,285,000","507,981,000","459,099,000","465,298,000","468,669,000","383,441,000","441,266,000","505,360,000","486,647,000","492,947,000","477,528,000","508,748,000","487,905,000","502,913,000","488,999,000","508,335,000","491,753,000","495,403,000","478,365,000","507,901,000","492,917,000","499,185,000","492,593,000","503,983,000","488,920,000","486,570,000","470,304,000","490,699,000","476,748,000","473,564,000","463,075,000","479,938,000","457,077,000","455,018,000","453,785,000","461,073,000","442,320,000","442,612,000","452,495,000","442,958,000","424,318,000","426,045,000","409,991,000","414,173,000","381,780,000","382,117,000","376,182,000","371,637,000","362,649,000","353,404,000","337,301,000","339,929,000","355,184,000","359,651,000","342,806,000","347,487,000","336,980,000","343,993,000","326,258,000","345,387,000","332,573,000","323,127,000",,
ReconciledDepreciation,"97,727,000","24,050,000","24,421,000","24,111,000","25,145,000","26,559,000","26,386,000","25,950,000","26,832,000","26,921,000","27,076,000","27,233,000","27,150,000","26,769,000","26,506,000","27,401,000","27,419,000","26,919,000","27,090,000","28,351,000","29,256,000","27,877,000","26,839,000","27,133,000","25,433,000","23,705,000","23,386,000","25,223,000","22,601,000","20,988,000","20,579,000","20,924,000","19,989,000","19,495,000","19,255,000","19,339,000","18,798,000","17,247,000","16,808,000","16,906,000","16,299,000","15,940,000","15,553,000","15,561,000","15,273,000","14,777,000","14,111,000","14,137,000","12,666,000","12,431,000","11,889,000","5,917,000","13,730,000","13,569,000","13,850,000","15,263,000","13,919,000","13,937,000","13,883,000","19,432,000","10,765,000","10,025,000","9,790,000","9,944,000","9,414,000",,
