name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018
		PrepaidAssets,"80,669,000","63,236,000","67,842,000","61,197,000","65,172,000","48,390,000","47,343,000","52,158,000","51,176,000","24,429,000","37,814,000","38,907,000","39,341,000","18,415,000","28,344,000","26,776,000","29,779,000","16,062,000"
		RestrictedCash,,,,,,,"281,000","280,000","280,000","280,000","414,000","133,000","167,000","367,000","367,000","367,000","367,000","569,000"
		CurrentDeferredAssets,,,,,,"16,883,000","22,477,000","17,044,000","13,236,000","12,502,000","17,921,000","15,548,000","13,360,000","10,616,000","12,056,000","13,760,000","12,030,000","14,260,000"
		OtherCurrentAssets,,,,,,,,,,"12,696,000",,,,"11,561,000",,"13,760,000",,"7,287,000"
	TotalNonCurrentAssets,"1,211,607,000","1,221,669,000","1,203,914,000","1,172,898,000","1,185,684,000","1,174,159,000","1,121,359,000","1,085,287,000","878,245,000","947,248,000","916,975,000","818,343,000","816,274,000","630,896,000","453,925,000","201,635,000","198,739,000","201,178,000"
		NetPPE,"300,293,000","310,685,000","310,440,000","314,572,000","316,313,000","324,391,000","320,014,000","318,959,000","296,295,000","278,126,000","242,544,000","229,370,000","227,455,000","75,832,000","73,965,000","60,415,000","60,095,000","63,019,000"
			GrossPPE,"481,093,000","480,946,000","466,887,000","457,797,000","448,237,000","445,420,000","429,259,000","418,796,000","385,581,000","359,354,000","319,638,000","303,312,000","297,903,000","142,311,000","138,423,000","118,566,000","114,129,000","129,179,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				BuildingsAndImprovements,,,,,,,,"168,313,000","161,484,000","149,833,000","136,627,000","137,292,000","143,361,000",,,,,
				MachineryFurnitureEquipment,"237,608,000","231,275,000","216,752,000","201,008,000","191,874,000","180,703,000","157,812,000","140,586,000","130,270,000","117,062,000","110,918,000","106,168,000","97,171,000","92,703,000","90,085,000","75,843,000","71,908,000","88,049,000"
				OtherProperties,"116,589,000","126,021,000","132,608,000","140,589,000","152,185,000","159,352,000","160,362,000","168,313,000","161,484,000","149,833,000","136,627,000","137,292,000","143,361,000","75,832,000","73,965,000","60,415,000","60,095,000",
				ConstructionInProgress,"47,526,000","43,839,000","37,456,000","36,592,000","24,429,000","25,473,000","32,360,000","33,670,000","24,500,000","32,895,000","23,177,000","11,743,000","13,894,000","8,144,000","11,041,000","6,064,000","5,554,000","3,636,000"
				Leases,"79,370,000","79,811,000","80,071,000","79,608,000","79,749,000","79,892,000","78,725,000","76,227,000","69,327,000","59,564,000","48,916,000","48,109,000","43,477,000","41,464,000","37,297,000","36,659,000","36,667,000","37,494,000"
			AccumulatedDepreciation,"-180,800,000","-170,261,000","-156,447,000","-143,225,000","-131,924,000","-121,029,000","-109,245,000","-99,837,000","-89,286,000","-81,228,000","-77,094,000","-73,942,000","-70,448,000","-66,479,000","-64,458,000","-58,151,000","-54,034,000","-66,160,000"
		GoodwillAndOtherIntangibleAssets,"441,333,000","453,874,000","458,155,000","465,922,000","466,520,000","471,979,000","476,918,000","485,079,000","245,835,000","251,382,000","255,783,000","260,497,000","264,265,000","269,428,000","273,694,000","45,508,000","47,352,000","51,454,000"
			Goodwill,"354,056,000","355,058,000","355,353,000","355,595,000","351,511,000","350,151,000","348,504,000","349,254,000","193,594,000","194,882,000","195,024,000","195,427,000","194,775,000","195,225,000","194,533,000","35,369,000","36,074,000","37,306,000"
			OtherIntangibleAssets,"87,277,000","98,816,000","102,802,000","110,327,000","115,009,000","121,828,000","128,414,000","135,825,000","52,241,000","56,500,000","60,759,000","65,070,000","69,490,000","74,203,000","79,161,000","10,139,000","11,278,000","14,148,000"
		InvestmentsAndAdvances,"94,751,000","94,938,000","89,455,000","64,088,000","94,930,000","92,717,000","76,782,000","66,265,000","140,117,000","239,729,000","257,783,000","180,146,000","184,683,000","164,220,000",,,,
			InvestmentinFinancialAssets,,,,,,"92,717,000","76,782,000","66,265,000","140,117,000","239,729,000","257,783,000","180,146,000","184,683,000","164,220,000",,,,
				AvailableForSaleSecurities,,,,,,"92,717,000","76,782,000","66,265,000","140,117,000","239,729,000","257,783,000","180,146,000","184,683,000","164,220,000",,,,
		NonCurrentDeferredAssets,"313,760,000","311,835,000","300,073,000","289,636,000","274,039,000","260,130,000","225,115,000","198,325,000","169,686,000","153,333,000","136,248,000","124,434,000","115,924,000","112,583,000","97,091,000","86,199,000","78,401,000","75,535,000"
		OtherNonCurrentAssets,"61,470,000","50,337,000","45,791,000","38,680,000","33,882,000","24,942,000","22,530,000","16,659,000","26,312,000","24,678,000","24,617,000","23,896,000","23,947,000","8,833,000","9,175,000","9,513,000","12,891,000","11,170,000"
TotalLiabilitiesNetMinorityInterest,"2,225,182,000","2,265,762,000","2,170,934,000","2,143,811,000","2,053,883,000","2,010,770,000","1,625,087,000","1,551,419,000","1,398,700,000","1,344,811,000","1,217,003,000","1,195,157,000","1,140,718,000","1,001,055,000","909,267,000","426,228,000","948,200,000","410,675,000"
	CurrentLiabilities,"1,343,716,000","1,371,639,000","1,260,367,000","1,209,630,000","1,097,912,000","1,093,173,000","923,100,000","854,038,000","729,590,000","693,965,000","588,494,000","574,149,000","522,607,000","516,313,000","434,636,000","389,590,000","362,495,000","373,819,000"
		PayablesAndAccruedExpenses,"119,149,000","144,181,000","128,777,000","115,429,000","90,308,000","103,933,000","92,061,000","87,969,000","67,979,000","82,488,000","62,193,000","57,679,000","49,569,000","41,345,000","44,728,000","35,021,000","32,292,000","39,447,000"
			Payables,"26,213,000","52,804,000","47,712,000","33,612,000","14,870,000","37,367,000","32,309,000","33,053,000","21,504,000","28,144,000","29,099,000","23,452,000","21,436,000","19,590,000","22,059,000","16,653,000","13,269,000","23,713,000"
				AccountsPayable,"26,213,000","52,804,000","47,712,000","33,612,000","14,870,000","37,367,000","32,309,000","33,053,000","21,504,000","28,144,000","29,099,000","23,452,000","21,436,000","19,590,000","22,059,000","16,653,000","13,269,000","23,713,000"
			CurrentAccruedExpenses,"92,936,000","91,377,000","81,065,000","81,817,000","75,438,000","66,566,000","59,752,000","54,916,000","46,475,000","54,344,000","33,094,000","34,227,000","28,133,000","21,755,000","22,669,000","18,368,000","19,023,000","15,734,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"137,724,000","160,163,000","144,741,000","142,599,000","129,640,000","156,158,000","114,221,000","111,623,000","81,653,000","83,189,000","70,860,000","79,980,000","57,684,000","77,553,000","53,686,000","51,212,000","33,905,000","50,852,000"
		CurrentDebtAndCapitalLeaseObligation,"37,309,000","37,404,000","46,738,000","36,983,000","48,120,000","53,440,000","30,633,000","30,415,000","27,613,000","20,728,000","18,743,000","17,193,000","16,921,000",,,,,
			CurrentDebt,"16,000",,"11,510,000","2,032,000","13,343,000","20,469,000",,,,,,,,,,,,
				OtherCurrentBorrowings,"16,000",,"11,510,000","2,032,000","13,343,000","20,469,000",,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"37,293,000","37,404,000","35,228,000","34,951,000","34,777,000","32,971,000","30,633,000","30,415,000","27,613,000","20,728,000","18,743,000","17,193,000","16,921,000",,,,,
		CurrentDeferredLiabilities,"1,049,534,000","1,029,891,000","940,111,000","914,619,000","829,844,000","779,642,000","686,185,000","624,031,000","552,345,000","507,560,000","423,742,000","402,734,000","385,460,000","383,512,000","318,648,000","291,596,000","284,281,000","271,946,000"
			CurrentDeferredRevenue,"1,049,534,000","1,029,891,000","940,111,000","914,619,000","829,844,000","779,642,000","686,185,000","624,031,000","552,345,000","507,560,000","423,742,000","402,734,000","385,460,000","381,060,000","316,619,000","289,724,000","282,470,000","270,188,000"
		OtherCurrentLiabilities,,,,,,,,,,,"12,956,000","16,563,000","12,973,000","13,903,000","17,574,000","11,761,000","12,017,000","11,574,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"881,466,000","894,123,000","910,567,000","934,181,000","955,971,000","917,597,000","701,987,000","697,381,000","669,110,000","650,846,000","628,509,000","621,008,000","618,111,000","484,742,000","474,631,000","36,638,000","585,705,000","36,856,000"
		LongTermDebtAndCapitalLeaseObligation,"834,592,000","844,827,000","855,061,000","876,297,000","898,575,000","862,313,000","655,227,000","656,967,000","645,912,000","627,753,000","608,940,000","602,427,000","600,163,000","438,932,000","432,572,000",,,
			LongTermDebt,"719,616,000","718,487,000","718,821,000","730,272,000","742,577,000","696,609,000","486,149,000","479,105,000","472,162,000","465,321,000","458,578,000","451,934,000","445,385,000","438,932,000","432,572,000",,,
			LongTermCapitalLeaseObligation,"114,976,000","126,340,000","136,240,000","146,025,000","155,998,000","165,704,000","169,078,000","177,862,000","173,750,000","162,432,000","150,362,000","150,493,000","154,778,000",,,,,
		NonCurrentDeferredLiabilities,"24,873,000","26,041,000","23,449,000","24,562,000","24,422,000","22,956,000","22,691,000","20,577,000","16,101,000","16,398,000","13,614,000","12,054,000","11,853,000","36,114,000","32,685,000","32,835,000","33,432,000","33,291,000"
			NonCurrentDeferredTaxesLiabilities,"9,079,000","9,316,000","6,379,000","6,424,000","6,484,000","6,464,000","7,974,000","8,740,000","4,814,000","4,920,000","4,275,000","4,270,000","4,267,000","4,207,000","2,500,000","2,499,000","2,505,000","2,511,000"
			NonCurrentDeferredRevenue,"15,794,000","16,725,000","17,070,000","18,138,000","17,938,000","16,492,000","14,717,000","11,837,000","11,287,000","11,478,000","9,339,000","7,784,000","7,586,000","7,712,000","7,135,000","7,703,000","8,065,000","7,736,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,"0","0","0","547,854,000","0"
		OtherNonCurrentLiabilities,"22,001,000","23,255,000","32,057,000","33,322,000","32,974,000","32,328,000","24,069,000","19,837,000","7,097,000","6,695,000","5,955,000","6,527,000","6,095,000","9,696,000","9,374,000","3,803,000","4,419,000","3,565,000"
TotalEquityGrossMinorityInterest,"348,949,000","275,503,000","239,569,000","211,876,000","243,237,000","325,737,000","426,032,000","501,891,000","522,788,000","546,327,000","569,362,000","566,679,000","597,682,000","614,362,000","810,169,000","743,470,000","-333,728,000","209,298,000"
	StockholdersEquity,"348,949,000","275,503,000","239,569,000","211,876,000","243,237,000","325,737,000","426,032,000","501,891,000","522,788,000","546,327,000","569,362,000","566,679,000","597,682,000","614,362,000","810,169,000","743,470,000","-333,728,000","209,298,000"
		CapitalStock,"20,000","20,000","20,000","20,000","19,000","19,000","19,000","19,000","18,000","18,000","18,000","18,000","17,000","17,000","16,000","16,000","4,000","14,000"
			PreferredStock,"0","0","0","0","0","0","0","0",,"0","0",,"0","0","0","0",,
			CommonStock,"20,000","20,000","20,000","20,000","19,000","19,000","19,000","19,000","18,000","18,000","18,000","18,000","17,000","17,000","16,000","16,000","4,000","14,000"
		AdditionalPaidInCapital,"1,835,187,000","1,720,013,000","1,650,714,000","1,611,897,000","1,615,646,000","1,702,254,000","1,736,241,000","1,749,323,000","1,714,462,000","1,685,167,000","1,660,313,000","1,612,786,000","1,575,471,000","1,545,088,000","1,676,180,000","1,555,185,000","438,200,000","949,482,000"
		RetainedEarnings,"-1,465,562,000","-1,438,189,000","-1,407,744,000","-1,402,068,000","-1,376,567,000","-1,380,452,000","-1,308,040,000","-1,249,549,000","-1,184,989,000","-1,137,185,000","-1,089,778,000","-1,043,180,000","-974,548,000","-928,778,000","-862,534,000","-809,721,000","-773,007,000","-743,601,000"
		TreasuryStock,"1,648,000","1,532,000","1,532,000","1,219,000","1,219,000","1,048,000","1,048,000",,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-19,048,000","-4,809,000","-1,889,000","3,246,000","5,358,000","4,964,000","-1,140,000","2,098,000","-6,703,000","-1,673,000","-1,191,000","-2,945,000","-3,258,000","-1,965,000","-3,493,000","-2,010,000","1,075,000","3,403,000"
TotalCapitalization,"1,068,565,000","993,990,000","958,390,000","942,148,000","985,814,000","1,022,346,000","912,181,000","980,996,000","994,950,000","1,011,648,000","1,027,940,000","1,018,613,000","1,043,067,000","1,053,294,000","1,242,741,000","743,470,000","-333,728,000","209,298,000"
CommonStockEquity,"348,949,000","275,503,000","239,569,000","211,876,000","243,237,000","325,737,000","426,032,000","501,891,000","522,788,000","546,327,000","569,362,000","566,679,000","597,682,000","614,362,000","810,169,000","743,470,000","-333,728,000","209,298,000"
CapitalLeaseObligations,"152,269,000","163,744,000","171,468,000","180,976,000","190,775,000","198,675,000","199,711,000","208,277,000","201,363,000","183,160,000","169,105,000","167,686,000","171,699,000",,,,,
NetTangibleAssets,"-92,384,000","-178,371,000","-218,586,000","-254,046,000","-223,283,000","-146,242,000","-50,886,000","16,812,000","276,953,000","294,945,000","313,579,000","306,182,000","333,417,000","344,934,000","536,475,000","697,962,000","-381,080,000","157,844,000"
WorkingCapital,"18,808,000","-52,043,000","-53,778,000","-26,841,000","13,524,000","69,175,000","6,660,000","113,985,000","313,653,000","249,925,000","280,896,000","369,344,000","399,519,000","468,208,000","830,875,000","578,473,000","53,238,000","44,976,000"
InvestedCapital,"1,068,581,000","993,990,000","969,900,000","944,180,000","999,157,000","1,042,815,000","912,181,000","980,996,000","994,950,000","1,011,648,000","1,027,940,000","1,018,613,000","1,043,067,000","1,053,294,000","1,242,741,000","743,470,000","-333,728,000","209,298,000"
TangibleBookValue,"-92,384,000","-178,371,000","-218,586,000","-254,046,000","-223,283,000","-146,242,000","-50,886,000","16,812,000","276,953,000","294,945,000","313,579,000","306,182,000","333,417,000","344,934,000","536,475,000","697,962,000","-381,080,000","157,844,000"
TotalDebt,"871,901,000","882,231,000","901,799,000","913,280,000","946,695,000","915,753,000","685,860,000","687,382,000","673,525,000","648,481,000","627,683,000","619,620,000","617,084,000","438,932,000","432,572,000",,,
NetDebt,"81,442,000","209,428,000","226,447,000","213,727,000","236,948,000","151,023,000","111,165,000","74,843,000","29,925,000","224,118,000","260,881,000","227,644,000","208,909,000",,,,,
ShareIssued,"199,920,000","198,841,000","197,761,000","196,472,000","194,734,000","192,812,000","186,536,000","185,137,000","183,428,000","181,254,000","179,252,000","175,953,000","173,628,000","169,303,000","157,255,000","156,785,672","156,439,848","152,109,033"
OrdinarySharesNumber,"199,920,000","198,834,000","197,754,000","196,467,000","194,729,000","192,807,000","186,531,000","185,137,000","183,428,000","181,254,000","179,252,000","175,953,000","173,628,000","169,303,000","157,255,000","156,785,672","156,439,848","152,109,033"
TreasurySharesNumber,,"7,000","7,000","5,000","5,000","5,000","5,000",,,,,,,,,,,
