name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
TotalRevenue,"750,305,000","205,999,000","194,379,000","181,667,000","168,260,000","154,685,000","142,687,000","130,120,000","117,920,000","111,301,000","105,483,000","99,276,000","92,199,000","86,978,000","82,640,000","78,164,000","73,392,000","69,760,000","66,545,000","63,118,000","58,275,000","54,729,000","51,340,000","48,359,000","45,832,000","42,699,000","40,201,000","37,865,000","35,587,000","33,310,000","31,868,000","30,312,000","28,090,000","25,640,000","24,011,000","22,134,000","19,842,000","17,842,000"
	OperatingRevenue,"546,176,000","205,999,000","-9,750,000","181,667,000","168,260,000","154,685,000","106,416,000","99,379,000","92,453,000","89,484,000","86,592,000","82,613,000","92,199,000","86,978,000","82,640,000","78,164,000","63,867,000","69,760,000","66,545,000","63,118,000","58,275,000","54,729,000","51,340,000","48,359,000","45,832,000","42,699,000","40,201,000","37,865,000","35,587,000","33,310,000","29,087,000","27,517,000","25,359,000","23,089,000","21,426,000","20,007,000","18,368,000","17,017,000"
CostOfRevenue,"637,165,000","176,105,000","163,844,000","153,501,000","143,715,000","133,585,000","119,094,000","109,531,000","98,053,000","93,449,000","87,749,000","81,831,000","77,486,000","71,946,000","68,435,000","64,420,000","61,039,000","58,696,000","54,808,000","51,311,000","47,924,000","45,574,000","42,122,000","39,859,000","37,566,000","35,395,000","32,931,000","31,274,000","29,801,000","27,728,000","26,345,000","25,867,000","22,940,000","20,884,000","19,923,000","18,015,000","16,013,000","14,234,000"
GrossProfit,"113,140,000","29,894,000","30,535,000","28,166,000","24,545,000","21,100,000","23,593,000","20,589,000","19,867,000","17,852,000","17,734,000","17,445,000","14,713,000","15,032,000","14,205,000","13,744,000","12,353,000","11,064,000","11,737,000","11,807,000","10,351,000","9,155,000","9,218,000","8,500,000","8,266,000","7,304,000","7,270,000","6,591,000","5,786,000","5,582,000","5,523,000","4,445,000","5,150,000","4,756,000","4,088,000","4,119,000","3,829,000","3,608,000"
OperatingExpense,"144,566,000","38,939,000","36,276,000","35,289,000","34,062,000","33,744,000","26,720,000","22,848,000","18,331,000","18,803,000","17,080,000","16,543,000","16,554,000","16,315,000","14,403,000","12,838,000","12,610,000","12,560,000","12,899,000","11,350,000","10,939,000","10,504,000","10,872,000","10,042,000","9,223,000","9,849,000","10,249,000","11,200,000","10,408,000","10,146,000","9,681,000","9,851,000","8,655,000","7,632,000","6,605,000","5,202,000","5,442,000","5,382,000"
	SellingGeneralAndAdministration,"114,613,000","30,993,000","28,841,000","27,954,000","26,825,000","26,920,000","18,919,000","19,465,000","15,342,000","15,958,000","14,524,000","14,272,000","13,976,000","13,646,000","11,916,000","10,539,000","10,312,000","10,396,000","10,327,000","8,879,000","8,617,000","8,101,000","8,128,000","7,703,000","7,059,000","7,562,000","7,717,000","8,195,000","7,529,000","7,348,000","7,067,000","7,319,000","6,102,000","5,432,000","4,908,000","4,046,000","4,290,000","4,499,000"
		GeneralAndAdministrativeExpense,"34,043,000","9,366,000","8,996,000","8,246,000","7,435,000","7,216,000","4,110,000","6,121,000","6,100,000","5,516,000","5,312,000","5,017,000","5,219,000","5,419,000","4,922,000","4,174,000","4,610,000","4,458,000","4,546,000","4,017,000","4,245,000","4,012,000","4,177,000","3,811,000","3,495,000","3,722,000","3,798,000","4,067,000","3,996,000","3,697,000","3,849,000","4,385,000","3,292,000","2,786,000","2,670,000","2,033,000","2,022,000","1,927,000"
			OtherGandA,"34,043,000","9,366,000","8,996,000","8,246,000","7,435,000","7,216,000","4,110,000","6,121,000","6,100,000","5,516,000","5,312,000","5,017,000","5,219,000","5,419,000","4,922,000","4,174,000","4,610,000","4,458,000","4,546,000","4,017,000","4,245,000","4,012,000","4,177,000","3,811,000","3,495,000","3,722,000","3,798,000","4,067,000","3,996,000","3,697,000","3,849,000","4,385,000","3,292,000","2,786,000","2,670,000","2,033,000","2,022,000","1,927,000"
		SellingAndMarketingExpense,"80,570,000","21,627,000","19,845,000","19,708,000","19,390,000","19,704,000","14,809,000","13,344,000","9,242,000","10,442,000","9,212,000","9,255,000","8,757,000","8,227,000","6,994,000","6,365,000","5,702,000","5,938,000","5,781,000","4,862,000","4,372,000","4,089,000","3,951,000","3,892,000","3,564,000","3,840,000","3,919,000","4,128,000","3,533,000","3,651,000","3,218,000","2,934,000","2,810,000","2,646,000","2,238,000","2,013,000","2,268,000","2,572,000"
	ResearchAndDevelopment,"18,364,000","5,229,000","4,665,000","4,391,000","4,079,000","3,731,000","730,000","3,383,000","2,989,000","2,845,000","2,556,000","2,271,000","2,578,000","2,669,000","2,487,000","2,299,000","2,298,000","2,164,000","2,572,000","2,471,000","2,322,000","2,403,000","2,744,000","2,339,000","2,164,000","2,287,000","2,532,000","3,005,000","2,879,000","2,798,000","2,614,000","2,532,000","2,553,000","2,200,000","1,697,000","1,156,000","1,152,000","883,000"
