name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,01/31/2016
	TotalNonCurrentAssets,"198,603,000","209,982,000","212,797,000","219,524,000","222,463,000","219,805,000","210,513,000","205,727,000","195,341,000","185,808,000","167,623,000","162,907,000","83,658,000","37,059,000","23,147,000","23,169,000","22,778,000","23,447,000","22,402,000","22,360,000","22,261,000","24,636,000","21,689,000","27,341,000"
		NetPPE,"165,109,000","171,728,000","174,330,000","180,259,000","184,266,000","185,188,000","178,837,000","172,729,000","163,134,000","138,173,000","126,540,000","124,522,000","44,517,000","11,077,000","11,635,000","11,649,000","11,572,000","11,438,000","11,496,000","11,633,000","11,814,000","11,613,000","11,944,000","11,958,000"
			GrossPPE,"205,228,000","208,017,000","206,816,000","208,430,000","208,401,000","205,785,000","196,683,000","188,965,000","190,063,000","163,328,000","149,605,000","145,693,000","63,992,000","28,773,000","27,689,000","26,080,000","24,506,000","22,970,000","21,815,000","20,806,000","19,924,000","18,727,000","18,112,000","15,774,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				BuildingsAndImprovements,,"97,124,000","97,228,000","99,972,000","102,456,000","104,844,000","106,889,000","108,663,000","114,101,000","111,973,000","109,995,000","110,314,000","33,424,000",,,,,,,,,,,
				MachineryFurnitureEquipment,"47,357,000","45,831,000","45,316,000","44,479,000","36,154,000","32,919,000","25,698,000","24,485,000","21,827,000","21,412,000","20,575,000","17,233,000","15,863,000","14,842,000","14,115,000","12,803,000","10,713,000","9,918,000","8,124,000","7,836,000","6,661,000","5,748,000","5,435,000","3,734,000"
				OtherProperties,"165,109,000","74,604,000",,"180,259,000","184,266,000","80,344,000","71,948,000","64,066,000","49,033,000","111,973,000","109,995,000","110,314,000","33,424,000","11,077,000","11,635,000","11,649,000","11,572,000","11,438,000","11,496,000","11,633,000","11,814,000",,,
				ConstructionInProgress,"2,275,000","2,278,000","1,379,000","909,000","7,639,000","10,223,000","43,204,000","34,436,000","39,139,000","14,773,000","3,973,000","3,631,000","1,620,000","841,000","522,000","273,000","816,000","124,000","818,000","236,000","461,000","284,000","36,000","6,000"
				Leases,"155,596,000","62,784,000","62,893,000","63,070,000","62,152,000","57,799,000","20,892,000","21,381,000","14,996,000","15,170,000","15,062,000","14,515,000","13,085,000","13,090,000","13,052,000","13,004,000","12,977,000","12,928,000","12,873,000","12,734,000","12,802,000","12,695,000","12,641,000","12,034,000"
			AccumulatedDepreciation,"-40,119,000","-36,289,000","-32,486,000","-28,171,000","-24,135,000","-20,597,000","-17,846,000","-16,236,000","-26,929,000","-25,155,000","-23,065,000","-21,171,000","-19,475,000","-17,696,000","-16,054,000","-14,431,000","-12,934,000","-11,532,000","-10,319,000","-9,173,000","-8,110,000","-7,114,000","-6,168,000","-3,816,000"
		GoodwillAndOtherIntangibleAssets,"4,612,000","4,789,000","4,981,000","5,222,000","5,444,000","5,609,000","5,600,000","5,807,000","5,642,000","5,877,000","6,054,000","6,116,000","6,371,000","6,620,000","6,687,000","7,001,000","7,359,000","7,685,000","7,464,000","7,641,000","7,548,000","7,572,000","7,823,000","8,569,000"
			Goodwill,"4,401,000","4,572,000","4,683,000","4,764,000","4,828,000","4,842,000","4,714,000","4,763,000","4,494,000","4,534,000","4,574,000","4,566,000","4,583,000","4,660,000","4,623,000","4,726,000","4,835,000","4,924,000","4,701,000","4,728,000","4,497,000","4,444,000","4,514,000","4,479,000"
			OtherIntangibleAssets,"211,000","217,000","298,000","458,000","616,000","767,000","886,000","1,044,000","1,148,000","1,343,000","1,480,000","1,550,000","1,788,000","1,960,000","2,064,000","2,275,000","2,524,000","2,761,000","2,763,000","2,913,000","3,051,000","3,128,000","3,309,000","4,090,000"
		NonCurrentDeferredAssets,"23,852,000","27,286,000","27,541,000","27,916,000","26,380,000","22,692,000","21,046,000","21,982,000","22,694,000","26,051,000","20,255,000","18,339,000","17,852,000","18,366,000",,,,,,,,,,
		OtherNonCurrentAssets,"5,030,000","6,179,000","5,945,000","6,127,000","6,373,000","6,316,000","5,030,000","5,209,000","3,871,000","15,707,000","14,774,000","13,930,000","14,918,000","996,000","4,825,000","4,519,000","3,847,000","4,324,000","3,442,000","3,086,000","2,899,000","5,451,000","1,922,000","6,814,000"
TotalLiabilitiesNetMinorityInterest,"382,514,000","408,465,000","341,192,000","352,165,000","377,498,000","388,754,000","314,278,000","338,108,000","342,879,000","362,408,000","273,406,000","283,014,000","199,138,000","182,579,000","114,392,000","122,126,000","108,117,000","122,036,000","87,792,000","83,705,000","82,975,000","92,661,000","184,106,000","180,733,000"
	CurrentLiabilities,"269,064,000","290,704,000","220,915,000","228,875,000","251,784,000","260,161,000","183,143,000","208,334,000","217,160,000","244,928,000","161,058,000","172,712,000","163,046,000","179,780,000","111,698,000","119,005,000","104,687,000","118,178,000","83,640,000","79,402,000","78,368,000","82,737,000","58,467,000","54,431,000"
		PayablesAndAccruedExpenses,"16,696,000","14,766,000","17,603,000","15,314,000","15,601,000","18,847,000","15,404,000","24,518,000","29,370,000","26,424,000","15,950,000","15,952,000","17,457,000","14,937,000","15,081,000","17,426,000","13,620,000","12,325,000","9,163,000","8,390,000","11,415,000","24,689,000","7,344,000","8,080,000"
			Payables,"11,446,000","9,218,000","11,244,000","9,497,000","9,223,000","12,974,000","10,796,000","19,115,000","23,987,000","10,784,000","10,252,000","10,643,000","10,469,000","10,231,000","5,808,000","8,342,000","5,654,000","6,099,000","6,345,000","5,586,000","6,177,000",,"5,668,000","6,781,000"
				AccountsPayable,"11,446,000","9,218,000","11,244,000","9,497,000","9,223,000","12,974,000","10,796,000","19,115,000","23,987,000","9,599,000","10,252,000","10,643,000","8,671,000","8,025,000","4,417,000","6,899,000","4,363,000","4,253,000","5,238,000","4,653,000","5,198,000",,"4,332,000","4,977,000"
				TotalTaxPayable,,,,,,,,,,"1,185,000",,,"1,798,000","2,206,000","1,391,000","1,443,000","1,291,000","1,846,000","1,107,000","933,000","979,000",,"1,336,000","1,804,000"
			CurrentAccruedExpenses,"5,250,000","5,548,000","6,359,000","5,817,000","6,378,000","5,873,000","4,608,000","5,403,000","5,383,000","15,640,000","5,698,000","5,309,000","6,988,000","4,706,000","9,273,000","9,084,000","7,966,000","6,226,000","2,818,000","2,804,000","5,238,000",,"1,676,000","1,299,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"17,243,000","19,986,000","20,878,000","20,244,000","21,735,000","20,010,000","18,031,000","16,703,000","13,120,000","23,899,000","16,196,000","17,776,000","10,494,000","21,664,000","11,952,000","12,811,000","5,953,000","15,091,000","9,197,000","8,376,000","4,401,000",,"5,932,000","5,274,000"
		CurrentDebtAndCapitalLeaseObligation,"18,236,000","18,845,000","18,471,000","14,191,000","14,285,000","14,165,000","6,801,000","7,073,000","8,796,000","8,640,000","8,064,000","6,911,000","2,005,000",,,,,,,,,,,
			CurrentCapitalLeaseObligation,"18,236,000","18,845,000","18,471,000","14,191,000","14,285,000","14,165,000","6,801,000","7,073,000","8,796,000","8,640,000","8,064,000","6,911,000","2,005,000",,,,,,,,,,,
		CurrentDeferredLiabilities,"196,379,000","223,427,000","151,464,000","165,377,000","186,614,000","191,810,000","128,709,000","147,195,000","152,565,000","177,707,000","108,925,000","123,455,000","126,626,000","138,273,000","84,665,000","88,768,000","85,114,000","90,762,000","60,833,000","58,831,000","58,604,000","58,048,000","40,655,000","36,884,000"
			CurrentDeferredRevenue,"196,379,000","223,427,000","151,464,000","165,377,000","186,614,000","191,810,000","128,709,000","147,195,000","152,565,000","177,707,000","108,925,000","123,455,000","126,626,000","136,688,000","83,193,000","87,474,000","83,865,000","89,474,000","59,562,000","57,574,000","57,361,000","57,112,000","39,725,000","35,954,000"
		OtherCurrentLiabilities,"20,510,000","13,680,000","12,499,000","13,749,000","13,549,000","15,329,000","14,198,000","12,845,000","13,309,000","8,258,000","11,923,000","8,618,000","6,464,000","4,906,000",,,,,"4,447,000","3,805,000","3,948,000",,"4,536,000","4,193,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"113,450,000","117,761,000","120,277,000","123,290,000","125,714,000","128,593,000","131,135,000","129,774,000","125,719,000","117,480,000","112,348,000","110,302,000","36,092,000","2,799,000","2,694,000","3,121,000","3,430,000","3,858,000","4,152,000","4,303,000","4,607,000","9,924,000","125,639,000","126,302,000"
		LongTermDebtAndCapitalLeaseObligation,"109,959,000","113,776,000","114,548,000","117,689,000","120,583,000","123,584,000","123,651,000","123,916,000","123,109,000","115,187,000","110,396,000","108,699,000","34,582,000",,,,,,,,,"5,000,000",,
			LongTermDebt,,,,,,,,,,,,,,,,,,,,,,"5,000,000",,
			LongTermCapitalLeaseObligation,"109,959,000","113,776,000","114,548,000","117,689,000","120,583,000","123,584,000","123,651,000","123,916,000","123,109,000","115,187,000","110,396,000","108,699,000","34,582,000",,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,,"1,607,000","2,096,000","2,594,000","2,940,000","3,213,000","3,442,000","3,732,000","4,201,000","4,516,000","4,632,000","5,080,000"
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,"153,000","168,000","126,000","136,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,"0","0","0","0","0","120,615,000","120,615,000"
		OtherNonCurrentLiabilities,"3,491,000","3,985,000","5,729,000","5,601,000","5,131,000","5,009,000","7,484,000","5,858,000","2,610,000","2,293,000","1,952,000","1,603,000","1,510,000","1,192,000","598,000","527,000","490,000","645,000","710,000","571,000","406,000","408,000","392,000","607,000"
TotalEquityGrossMinorityInterest,"172,920,000","211,870,000","215,013,000","216,579,000","221,175,000","207,235,000","200,663,000","193,548,000","193,911,000","201,212,000","212,356,000","225,139,000","234,160,000","84,549,000","71,870,000","75,608,000","80,289,000","81,453,000","84,125,000","92,884,000","103,677,000","-6,196,000","-117,206,000","-95,236,000"
	StockholdersEquity,"172,920,000","211,870,000","215,013,000","216,579,000","221,175,000","207,235,000","200,663,000","193,548,000","193,911,000","201,212,000","212,356,000","225,139,000","234,160,000","84,549,000","71,870,000","75,608,000","80,289,000","81,453,000","84,125,000","92,884,000","103,677,000","-6,196,000","-117,206,000","-95,236,000"
		CapitalStock,"139,000","137,000","136,000","134,000","132,000","130,000","129,000","126,000","124,000","122,000","120,000","119,000","117,000","109,000","107,000","105,000","103,000","100,000","98,000","97,000","97,000","82,000","38,000","37,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,
			CommonStock,"139,000","137,000","136,000","134,000","132,000","130,000","129,000","126,000","124,000","122,000","120,000","119,000","117,000","109,000","107,000","105,000","103,000","100,000","98,000","97,000","97,000","82,000","38,000","37,000"
		AdditionalPaidInCapital,"855,284,000","834,429,000","813,093,000","788,149,000","765,147,000","733,933,000","711,413,000","681,763,000","659,262,000","636,008,000","616,605,000","588,255,000","567,095,000","398,882,000","382,564,000","361,719,000","345,408,000","328,344,000","313,930,000","305,593,000","300,092,000","174,320,000","48,796,000","41,634,000"
		RetainedEarnings,"-636,443,000","-610,604,000","-587,494,000","-562,568,000","-534,976,000","-517,345,000","-499,034,000","-476,993,000","-451,877,000","-422,653,000","-392,076,000","-349,359,000","-320,068,000","-301,109,000","-297,448,000","-272,682,000","-251,586,000","-233,450,000","-216,452,000","-199,390,000","-182,991,000","-166,885,000","-152,312,000","-123,735,000"
		TreasuryStock,"42,459,000","11,905,000","11,905,000","11,905,000","11,905,000","11,905,000","11,905,000","11,905,000","11,905,000","11,905,000","11,905,000","11,905,000","11,905,000","11,905,000","11,905,000","11,905,000","11,905,000","11,905,000","11,905,000","11,905,000","11,905,000","11,905,000","11,905,000","11,905,000"
		GainsLossesNotAffectingRetainedEarnings,"-3,601,000","-187,000","1,183,000","2,769,000","2,777,000","2,422,000","60,000","557,000","-1,693,000","-360,000","-388,000","-1,971,000","-1,079,000","-1,428,000","-1,448,000","-1,629,000","-1,731,000","-1,636,000","-1,546,000","-1,511,000","-1,616,000","-1,808,000","-1,823,000","-1,267,000"
TotalCapitalization,"172,920,000","211,870,000","215,013,000","216,579,000","221,175,000","207,235,000","200,663,000","193,548,000","193,911,000","201,212,000","212,356,000","225,139,000","234,160,000","84,549,000","71,870,000","75,608,000","80,289,000","81,453,000","84,125,000","92,884,000","103,677,000","-1,196,000","-117,206,000","-95,236,000"
CommonStockEquity,"172,920,000","211,870,000","215,013,000","216,579,000","221,175,000","207,235,000","200,663,000","193,548,000","193,911,000","201,212,000","212,356,000","225,139,000","234,160,000","84,549,000","71,870,000","75,608,000","80,289,000","81,453,000","84,125,000","92,884,000","103,677,000","-6,196,000","-117,206,000","-95,236,000"
CapitalLeaseObligations,"128,195,000","132,621,000","133,019,000","131,880,000","134,868,000","137,749,000","130,452,000","130,989,000","131,905,000","123,827,000","118,460,000","115,610,000","36,587,000",,,,,,,,,,,
NetTangibleAssets,"168,308,000","207,081,000","210,032,000","211,357,000","215,731,000","201,626,000","195,063,000","187,741,000","188,269,000","195,335,000","206,302,000","219,023,000","227,789,000","77,929,000","65,183,000","68,607,000","72,930,000","73,768,000","76,661,000","85,243,000","96,129,000","-13,768,000","-125,029,000","-103,805,000"
WorkingCapital,"87,767,000","119,649,000","122,493,000","120,345,000","124,426,000","116,023,000","121,285,000","117,595,000","124,289,000","132,884,000","157,081,000","172,534,000","186,594,000","50,289,000","51,417,000","55,560,000","60,941,000","61,864,000","65,875,000","74,827,000","86,023,000","-20,908,000","-13,256,000","3,725,000"
InvestedCapital,"172,920,000","211,870,000","215,013,000","216,579,000","221,175,000","207,235,000","200,663,000","193,548,000","193,911,000","201,212,000","212,356,000","225,139,000","234,160,000","84,549,000","71,870,000","75,608,000","80,289,000","81,453,000","84,125,000","92,884,000","103,677,000","-1,196,000","-117,206,000","-95,236,000"
TangibleBookValue,"168,308,000","207,081,000","210,032,000","211,357,000","215,731,000","201,626,000","195,063,000","187,741,000","188,269,000","195,335,000","206,302,000","219,023,000","227,789,000","77,929,000","65,183,000","68,607,000","72,930,000","73,768,000","76,661,000","85,243,000","96,129,000","-13,768,000","-125,029,000","-103,805,000"
TotalDebt,"128,195,000","132,621,000","133,019,000","131,880,000","134,868,000","137,749,000","130,452,000","130,989,000","131,905,000","123,827,000","118,460,000","115,610,000","36,587,000",,,,,,,,,"5,000,000",,
ShareIssued,"139,407,429","137,662,320","136,178,652","134,305,353","132,719,885","130,494,513","128,681,015","126,016,885","124,029,508","122,335,709","120,875,972","119,187,662","117,505,451","108,678,234","107,277,643","104,966,201","102,743,648","100,482,264","97,413,737","96,658,043","96,500,775","85,489,470","85,489,470","85,489,470"
OrdinarySharesNumber,"128,063,911","131,156,986","129,673,318","127,800,019","126,214,551","123,989,179","122,175,681","119,511,551","117,524,174","115,830,375","114,370,638","112,682,328","111,000,117","102,172,900","100,772,309","98,460,867","96,238,314","93,976,930","90,908,403","90,152,709","89,995,441","85,489,470","85,489,470","85,489,470"
TreasurySharesNumber,"11,343,518","6,505,334","6,505,334","6,505,334","6,505,334","6,505,334","6,505,334","6,505,334","6,505,334","6,505,334","6,505,334","6,505,334","6,505,334","6,505,334","6,505,334","6,505,334","6,505,334","6,505,334","6,505,334","6,505,334","6,505,334",,,
