name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
OperatingCashFlow,"83,274,000","40,203,000","43,340,000","-19,310,000","19,041,000","-32,734,000","35,852,000","-57,485,000","-107,565,000","-39,000","145,406,000","-34,234,000","63,909,000","68,825,000","73,191,000","-44,672,000","49,467,000","107,913,000","95,622,000","-32,355,000","109,065,000","-2,374,000","131,582,000","-21,650,000","41,764,000","-28,261,000","116,028,000","-3,746,000","46,896,000","-12,545,000","75,305,000","-40,304,000","92,450,000","-62,297,000"
	CashFlowFromContinuingOperatingActivities,"83,274,000","40,203,000","43,340,000","-19,310,000","19,041,000","-32,734,000","35,852,000","-57,485,000","-107,565,000","-39,000","145,406,000","-34,234,000","63,909,000","68,825,000","73,191,000","-44,672,000","49,467,000","107,913,000","95,622,000","-32,355,000","109,065,000","-2,374,000","131,582,000","-21,650,000","41,764,000","-28,261,000","116,028,000","-3,746,000","46,896,000","-12,545,000","75,305,000","-40,304,000","92,450,000","-62,297,000"
		NetIncomeFromContinuingOperations,"71,388,000","23,919,000","15,198,000","-16,885,000","49,156,000","5,095,000","-41,133,000","-29,015,000","-79,480,000","-141,066,000","92,349,000","-80,666,000","-79,200,000","34,163,000","75,968,000","-34,048,000","-50,490,000","7,814,000","187,991,000","-10,867,000","-87,453,000","-17,843,000","57,421,000","-28,914,000","-58,419,000","-60,756,000","43,488,000","-1,603,000","-1,119,000","-11,471,000","9,636,000","-37,730,000","-56,459,000","-46,570,000"
		OperatingGainsLosses,"18,535,000",,,,,,,,"162,000","1,096,000","1,170,000","1,473,000","14,796,000","2,881,000","-9,487,000","-10,525,000","9,209,000","678,000","2,608,000","-4,725,000","1,475,000","27,174,000","1,188,000","994,000","14,130,000","5,173,000","2,475,000","-2,679,000","5,541,000","2,294,000","30,151,000","2,604,000","1,248,000","-663,000"
			EarningsLossesFromEquityInvestments,,,,,,"0","0","0","162,000","1,096,000","1,170,000","1,473,000","10,819,000","2,881,000","-9,487,000","-10,525,000","9,209,000","678,000","2,608,000","-4,725,000","1,475,000","27,174,000","1,188,000","994,000","14,130,000","5,173,000","2,475,000","-2,679,000","5,541,000","2,294,000","30,151,000","2,604,000","1,248,000","-663,000"
		DepreciationAmortizationDepletion,"4,581,000","1,206,000","1,215,000","1,426,000","734,000","1,573,000","1,607,000","1,660,000","6,493,000","29,667,000","28,211,000","28,991,000","30,401,000","28,936,000","30,166,000","29,690,000","30,967,000","30,429,000","30,544,000","30,546,000","28,777,000","26,535,000","25,966,000","26,110,000","25,543,000","25,794,000","25,905,000","25,240,000","23,639,000","25,556,000","25,024,000","34,539,000","26,460,000","25,975,000"
			DepreciationAndAmortization,"4,581,000","1,206,000","1,215,000","1,426,000","734,000","1,573,000","1,607,000","1,660,000","6,493,000","29,667,000","28,211,000","28,991,000","30,401,000","28,936,000","30,166,000","29,690,000","30,967,000","30,429,000","30,544,000","30,546,000","28,777,000","26,535,000","25,966,000","26,110,000","25,543,000","25,794,000","25,905,000","25,240,000","23,639,000","25,556,000","25,024,000","34,539,000","26,460,000","25,975,000"
		DeferredTax,"-42,450,000","34,993,000","17,115,000","-21,169,000","-73,389,000","53,000","170,000","-498,000","1,772,000","-10,487,000","381,000","301,000","-11,962,000","11,038,000","391,000","683,000","-1,493,000","294,000","-116,869,000","757,000",,,,"-3,126,000",,,,,,,,,,
			DeferredIncomeTax,"-42,450,000","34,993,000","17,115,000","-21,169,000","-73,389,000","53,000","170,000","-498,000","1,772,000","-10,487,000","381,000","301,000","-11,962,000","11,038,000","391,000","683,000","-1,493,000","294,000","-116,869,000","757,000",,,,"-3,126,000",,,,,,,,,,
		AssetImpairmentCharge,"102,211,000",,,,,,,,"0",,,,,,,,,,,,"33,629,000","0",,,"0","41,816,000",,,,,,,,
		ProvisionandWriteOffofAssets,"0","0","0","0","0","0","0","-175,000","180,000",,,,,,,,,,,,,"98,000","190,000","-206,000","0","-31,000","48,000","14,000","-19,000","71,000","-92,000","98,000","-24,000","19,000"
		UnrealizedGainLossOnInvestmentSecurities,"3,562,000",,,,,,,"0","1,091,000","17,196,000","-9,432,000","-5,293,000","1,091,000","-5,262,000","12,031,000","-4,364,000",,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"23,422,000","6,973,000","7,354,000","4,851,000","4,244,000","3,867,000","15,981,000","6,345,000","9,556,000","13,855,000","16,694,000","16,891,000","13,490,000","15,580,000","20,215,000","10,189,000","10,671,000","10,076,000","13,912,000","12,904,000","10,664,000","10,367,000","11,743,000","8,355,000","6,829,000","7,388,000","7,154,000","3,105,000","2,434,000","785,000","4,772,000","2,315,000","3,179,000","5,073,000"
		OtherNonCashItems,"1,825,000","286,000","824,000","437,000","278,000","435,000","244,000","127,000","359,000","-885,000","2,502,000","3,114,000","-2,684,000","4,367,000","1,101,000","1,560,000","-954,000","1,880,000","1,803,000","1,610,000","9,869,000","141,000",,,,,,,,,,,,
		ChangeInWorkingCapital,"24,508,000","-27,174,000","1,634,000","12,030,000","38,018,000","-43,757,000","58,983,000","-35,929,000","-47,698,000","-18,616,000","13,531,000","955,000","97,977,000","-22,878,000","-57,194,000","-37,857,000","51,307,000","56,742,000","-24,367,000","-62,580,000","116,590,000","-48,846,000","31,842,000","-24,863,000","53,681,000","-47,645,000","32,878,000","-27,823,000","16,420,000","-29,780,000","5,814,000","-42,130,000","118,046,000","-46,131,000"
			ChangeInReceivables,"-55,690,000","-31,768,000","-47,071,000","16,200,000","6,949,000","-50,734,000","-12,463,000","-16,656,000","3,695,000","-7,609,000","-9,555,000","-24,900,000","98,572,000","-38,146,000","-34,415,000","-24,193,000","43,512,000","-23,224,000","-22,064,000","6,358,000","32,101,000","-37,243,000","837,000","-13,232,000","44,653,000","-23,938,000","-6,946,000","-43,918,000","26,893,000","-30,854,000","-1,773,000","5,992,000","32,073,000","-37,797,000"
				ChangesInAccountReceivables,"-10,176,000","-12,957,000","-24,865,000","19,325,000","8,321,000","-57,621,000","-9,432,000","-7,887,000","4,491,000","-7,061,000","-9,333,000","-24,855,000","98,626,000","-39,111,000","-33,623,000","-23,158,000","42,502,000","-23,171,000","-23,965,000","7,069,000","29,522,000","-35,093,000","-2,566,000","-12,226,000","33,494,000","-34,859,000","-17,307,000","-6,381,000","26,549,000","-31,447,000","-2,083,000","6,999,000","32,042,000","-37,840,000"
			ChangeInPrepaidAssets,"-50,859,000","-16,059,000","19,714,000","-47,275,000","-7,239,000","29,847,000","-11,991,000","-32,679,000","-8,181,000","-11,845,000","8,583,000","-49,331,000","32,585,000","-24,821,000","7,738,000","-41,582,000","4,220,000","17,806,000","11,876,000","-14,513,000","17,302,000","-13,860,000","13,140,000","-14,742,000","-1,253,000","-3,461,000","10,176,000","-39,816,000","26,096,000","-21,869,000","-1,255,000","-34,574,000","16,631,000","-3,388,000"
			ChangeInPayablesAndAccruedExpense,"120,722,000","76,303,000","54,603,000","-36,737,000","26,553,000","31,275,000","-10,908,000","1,334,000","-113,726,000","3,174,000","128,920,000","-44,409,000","-37,211,000","39,023,000","103,459,000","-79,940,000","20,122,000","21,669,000","65,820,000","-133,062,000","20,393,000","35,056,000","79,449,000","-97,834,000","5,425,000","37,194,000","77,811,000","-55,572,000","-11,318,000","12,564,000","66,670,000","-106,136,000","40,859,000","49,371,000"
				ChangeInPayable,"6,682,000","7,469,000","-6,937,000","9,089,000","-2,939,000","-4,388,000","-6,613,000","13,002,000","1,118,000","-10,296,000","39,661,000","-13,550,000","-12,914,000","1,055,000","21,465,000","-7,991,000","-11,310,000","-5,689,000","31,751,000","-13,586,000","-18,173,000","8,976,000","21,124,000","-7,579,000","-11,088,000","1,087,000","30,416,000","2,368,000","620,000","-11,261,000","8,455,000","-2,540,000","4,991,000","-2,870,000"
					ChangeInAccountPayable,"1,758,000","314,000","1,306,000","-534,000","672,000","380,000","-129,000","-998,000","-8,878,000","-13,371,000","15,204,000","1,389,000","233,000","-9,524,000","2,770,000","2,591,000","2,367,000","-11,844,000","18,925,000","-4,381,000","-3,993,000","-6,509,000","8,789,000","3,760,000","1,665,000","-9,695,000","14,517,000","2,609,000","431,000","-10,589,000","8,904,000","-3,087,000","5,484,000","-3,947,000"
				ChangeInAccruedExpense,"114,040,000","68,834,000","61,540,000","-45,826,000","29,492,000","35,663,000","-4,295,000","-11,668,000","-114,844,000","13,470,000","89,259,000","-30,859,000","-24,297,000","37,968,000","81,994,000","-71,949,000","31,432,000","27,358,000","34,069,000","-119,476,000","38,566,000","26,080,000","58,325,000","-90,255,000","16,513,000","36,107,000","47,395,000","-57,940,000","-11,938,000","23,825,000","58,215,000","-103,596,000","35,868,000","52,241,000"
			ChangeInOtherCurrentLiabilities,"10,576,000",,,,,,,"0","0","22,321,000","-4,289,000","-2,108,000","-5,348,000","12,491,000","-18,358,000","-11,086,000",,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"10,335,000","-55,650,000","-25,612,000","79,842,000","11,755,000","-54,145,000","94,345,000","12,072,000","70,514,000","-24,657,000","-110,128,000","121,703,000","9,379,000","-11,425,000","-115,618,000","118,944,000","-16,547,000","40,491,000","-79,999,000","78,637,000","46,794,000","-32,799,000","-61,584,000","100,945,000","4,856,000","-57,440,000","-48,163,000","111,483,000","-25,251,000","10,379,000","-57,828,000","92,588,000","28,483,000","-54,317,000"
