name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989
OperatingCashFlow,"7,227,000,000","2,040,000,000","1,769,000,000","2,066,000,000","1,404,000,000","1,988,000,000","1,772,000,000","1,782,000,000","1,436,000,000","1,184,000,000","1,325,000,000","1,376,399,000","922,638,000","1,109,328,000","1,013,448,000","1,107,993,000","955,304,000","976,406,000","989,601,000","833,220,000","704,436,000","644,827,000","730,370,000","695,601,000","517,885,000","488,715,000","497,527,000","454,515,000","360,488,000","471,484,000","183,015,000","399,753,000","268,520,000","367,536,000","251,673,000","314,982,000","215,525,000","299,148,000","322,031,000","473,659,000","263,340,000","448,218,000","314,363,000","496,753,000","325,128,000","389,331,000","332,102,000","310,631,000","291,471,000","251,090,000","259,803,000","253,819,000","236,681,000","261,529,000","365,743,000","337,820,000","211,771,000","331,791,000","399,300,000","398,216,000","425,170,000","345,399,000","270,518,000","327,981,000","180,191,000","241,266,000","177,801,000","222,253,000","173,021,000","170,982,000","164,097,000","190,837,000","160,446,000","147,000,000","185,461,000","128,615,000","97,083,000","128,091,000","79,347,000","135,919,000","46,579,000","108,770,000","38,063,000","128,868,000","82,470,000","138,827,000","68,537,000","150,348,000","127,751,000","117,830,000","48,697,000","97,699,000","93,211,000","106,824,000","36,465,000","58,770,000","81,039,000","32,315,000","31,345,000","50,023,000","71,619,000","51,518,000","35,487,000","61,311,000","33,125,000","57,882,000","45,796,000","47,561,000","47,588,000","50,143,000","31,709,000","61,900,000","41,700,000","30,900,000","8,000,000","50,800,000","16,300,000","29,400,000","11,200,000","30,300,000","9,200,000","28,700,000","12,200,000","33,900,000","15,200,000","14,100,000","15,900,000","20,500,000","6,500,000","14,400,000","7,700,000","14,900,000","8,700,000"
	CashFlowFromContinuingOperatingActivities,"7,227,000,000","2,040,000,000","1,769,000,000","2,066,000,000","1,404,000,000","1,988,000,000","1,772,000,000","1,782,000,000","1,436,000,000","1,184,000,000","1,325,000,000","1,376,399,000","922,638,000","1,109,328,000","1,013,448,000","1,107,993,000","955,304,000","976,406,000","989,601,000","833,220,000","704,436,000","644,827,000","730,370,000","695,601,000","517,885,000","488,715,000","497,527,000","454,515,000","360,488,000","471,484,000","183,015,000","399,753,000","268,520,000","367,536,000","251,673,000","314,982,000","215,525,000","299,148,000","322,031,000","473,659,000","263,340,000","448,218,000","314,363,000","496,753,000","325,128,000","389,331,000","332,102,000","310,631,000","291,471,000","251,090,000","259,803,000","253,819,000","236,681,000","261,529,000","365,743,000","337,820,000","211,771,000","331,791,000","399,300,000","398,216,000","425,170,000","345,399,000","270,518,000","327,981,000","180,191,000","241,266,000","177,801,000","222,253,000","173,021,000","170,982,000","164,097,000","190,837,000","160,446,000","147,000,000","185,461,000","128,615,000","97,083,000","128,091,000","79,347,000","135,919,000","46,579,000","108,770,000","38,063,000","128,868,000","82,470,000","138,827,000","68,537,000","150,348,000","127,751,000","117,830,000","48,697,000","97,699,000","93,211,000","106,824,000","36,465,000","58,770,000","81,039,000","32,315,000","31,345,000","50,023,000","71,619,000","51,518,000","35,487,000","61,311,000","33,125,000","57,882,000","45,796,000","47,561,000","47,588,000","50,143,000","31,709,000","61,900,000","41,700,000","30,900,000","8,000,000","50,800,000","16,300,000","29,400,000","11,200,000","30,300,000","9,200,000","28,700,000","12,200,000","33,900,000","15,200,000","14,100,000","15,900,000","20,500,000","6,500,000","14,400,000","7,700,000","14,900,000","8,700,000"
		NetIncomeFromContinuingOperations,"4,827,000,000","1,178,000,000","1,266,000,000","1,233,000,000","1,212,000,000","1,116,000,000","1,261,000,000","2,250,000,000","955,000,000","1,100,000,000","955,000,000","851,861,000","792,763,000","632,593,000","674,241,000","678,240,000","666,291,000","663,167,000","583,076,000","501,549,000","419,569,000","374,390,000","398,446,000","399,613,000","270,788,000","244,074,000","254,307,000","222,705,000","174,465,000","147,493,000","84,888,000","88,136,000","44,686,000","88,527,000","47,046,000","65,320,000","83,002,000","76,546,000","65,117,000","222,333,000",,,"185,209,000",,,,"234,591,000",,"230,065,000","148,611,000","127,154,000","-32,043,000","136,045,000","126,071,000","156,435,000","245,917,000","191,608,000","214,910,000","219,379,000","222,208,000","205,243,000","152,505,000","143,851,000","183,244,000","94,396,000","123,097,000","105,072,000","156,251,000","144,916,000","149,778,000","151,894,000","113,501,000","104,461,000","109,401,000","123,035,000","83,349,000","64,524,000","64,246,000","54,225,000","40,089,000","47,201,000","54,301,000","49,808,000","34,289,000","40,294,000","61,305,000","69,756,000","79,196,000","78,270,000","65,777,000","64,565,000","97,359,000","57,155,000","44,961,000","38,276,000","50,268,000","152,000","27,980,000","26,744,000","46,819,000","53,428,000","40,106,000","46,484,000","67,758,000","29,847,000","22,009,000","33,663,000","-4,220,000","29,453,000","33,902,000","34,350,000","-43,000,000","18,100,000","16,100,000","15,100,000","15,700,000","11,400,000","14,400,000","15,500,000","8,400,000","6,700,000","15,200,000","13,300,000","13,100,000","12,800,000","13,300,000","12,400,000","12,100,000","10,000,000","7,900,000","10,100,000","10,000,000","9,100,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-21,415,000",,,,,,,,,,,,"-281,000",,,"-3,168,000",,,,,,,,"2,331,000",,"-3,190,000",,"15,784,000","-7,687,000","-1,111,000","914,000","-9,493,000","4,645,000","-307,000","-4,088,000","-5,835,000","-77,903,000","-13,725,000","-17,329,000","45,364,000","15,203,000","19,100,000","22,785,000","28,964,000","66,230,000","13,825,000","11,709,000","4,225,000","26,252,000","5,445,000","13,324,000","10,154,000","15,766,000","11,381,000","29,400,000","4,367,000","23,775,000","59,282,000","44,023,000","30,931,000","57,418,000","14,716,000","39,395,000","16,404,000","-58,580,000","16,182,000","816,000","6,307,000","-17,296,000","13,592,000","7,857,000","-4,382,000","887,000","-6,106,000","4,627,000","3,207,000","-52,670,000","242,000","15,795,000","3,719,000","33,685,000","5,855,000","13,164,000","5,909,000","53,900,000","400,000","1,100,000","800,000","700,000","200,000","400,000","500,000","6,700,000","600,000","700,000","600,000","600,000","500,000","600,000","500,000","500,000","400,000","200,000","200,000","400,000",
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-21,415,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-281,000",,,"-3,168,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,190,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"805,000,000","212,000,000","213,000,000","205,000,000","193,000,000","194,000,000","196,000,000","190,000,000","191,000,000","188,000,000","188,000,000","295,612,000","150,549,000","145,610,000","144,898,000","106,720,000","86,890,000","76,360,000","76,522,000","81,234,000","82,319,000","81,635,000","80,809,000","81,860,000","84,014,000","84,461,000","81,200,000","86,359,000","87,550,000","85,929,000","79,635,000","78,147,000","80,154,000","77,653,000","77,636,000","81,350,000","82,175,000","80,950,000","76,752,000","78,621,000","74,110,000","77,174,000","69,861,000","73,290,000","64,009,000","66,620,000","66,286,000","76,097,000","73,154,000","74,906,000","68,581,000","85,037,000","63,921,000","64,725,000","68,740,000","69,732,000","62,679,000","68,656,000","69,202,000","78,190,000","81,764,000","87,022,000","68,488,000","91,013,000","70,448,000","72,578,000","73,783,000","16,455,000","17,798,000","15,128,000","14,954,000","17,801,000","14,828,000","14,741,000","13,438,000","12,775,000","12,182,000","12,065,000","11,992,000","17,115,000","16,841,000","15,722,000","13,803,000","14,190,000","13,787,000","14,476,000","14,192,000","12,343,000","9,864,000","10,145,000","10,923,000","11,201,000","12,473,000","14,703,000","12,393,000","14,834,000","13,461,000","12,511,000","15,458,000","24,652,000","13,083,000","10,439,000","11,210,000","34,594,000","8,162,000","5,267,000","7,598,000","22,833,000","14,130,000","13,247,000","10,225,000","35,600,000","6,100,000","6,000,000","5,500,000","11,600,000","6,100,000","4,300,000","4,000,000","4,900,000","5,200,000","4,900,000","4,000,000","4,500,000","4,300,000","3,600,000","2,800,000","6,000,000","1,800,000","1,700,000","1,600,000","1,500,000","1,500,000"
			DepreciationAndAmortization,"805,000,000","212,000,000","213,000,000","205,000,000","193,000,000","194,000,000","196,000,000","190,000,000","191,000,000","188,000,000","188,000,000","295,612,000","150,549,000","145,610,000","144,898,000","106,720,000","86,890,000","76,360,000","76,522,000","81,234,000","82,319,000","81,635,000","80,809,000","81,860,000","84,014,000","84,461,000","81,200,000","86,359,000","87,550,000","85,929,000","79,635,000","78,147,000","80,154,000","77,653,000","77,636,000","81,350,000","82,175,000","80,950,000","76,752,000","78,621,000","74,110,000","77,174,000","69,861,000","73,290,000","64,009,000","66,620,000","66,286,000",,,,,,,,"68,740,000","69,732,000","62,679,000","68,656,000","69,202,000","78,190,000","81,764,000","87,022,000","68,488,000","91,013,000","70,448,000","72,578,000","73,783,000","16,455,000","17,798,000","15,128,000","14,954,000","17,801,000","14,828,000","14,741,000","13,438,000","12,775,000","12,182,000","12,065,000","11,992,000","17,115,000","16,841,000","15,722,000","13,803,000","14,190,000","13,787,000","14,476,000","14,192,000","12,343,000","9,864,000","10,145,000","10,923,000","11,201,000","12,473,000","14,703,000","12,393,000","14,834,000","13,461,000","12,511,000","15,458,000","24,652,000","13,083,000","10,439,000","11,210,000","34,594,000","8,162,000","5,267,000","7,598,000","22,833,000","14,130,000","13,247,000","10,225,000","35,600,000","6,100,000","6,000,000","5,500,000","11,600,000","6,100,000","4,300,000","4,000,000","4,900,000","5,200,000","4,900,000","4,000,000","4,500,000","4,300,000","3,600,000","2,800,000","6,000,000","1,800,000","1,700,000","1,600,000","1,500,000","1,500,000"
				Depreciation,"805,000,000","212,000,000","213,000,000","205,000,000","193,000,000","194,000,000","196,000,000","190,000,000","191,000,000","188,000,000","188,000,000","295,612,000","150,549,000","145,610,000","144,898,000","106,720,000","86,890,000","76,360,000","76,522,000","81,234,000","82,319,000","81,635,000","80,809,000","81,860,000","84,014,000","84,461,000","81,200,000","86,359,000","87,550,000","85,929,000","79,635,000","78,147,000","80,154,000","77,653,000","77,636,000","81,350,000","82,175,000","80,950,000","76,752,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
