name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
			OtherReceivables,"17,932,000",,,,"15,068,000",,,,"16,232,000",,,,"14,169,000",,,,"16,107,000",,,,"14,327,000",,,,"11,984,000",,,,"10,530,000",,,,"7,258,000",,,,"16,098,000",,,,"10,200,000",,,,"11,447,000",,,,"10,530,000",,,,"12,178,000",,,,,,,,"9,349,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"166,271,000","169,664,000","165,073,000","167,501,000","162,282,000","165,141,000","167,739,000","176,530,000","187,441,000","179,171,000","170,804,000","173,655,000","171,038,000","158,846,000","156,762,000","158,049,000","152,367,000","143,099,000","147,106,000","146,107,000","142,604,000","136,615,000","146,376,000","135,160,000","129,035,000","131,315,000","134,543,000","132,970,000","129,727,000","136,436,000","142,775,000","127,243,000","124,920,000","124,067,000","120,827,000","115,046,000","118,210,000","115,334,000","109,672,000","105,362,000","97,356,000","101,400,000","105,698,000","103,077,000","98,964,000","95,619,000","95,526,000","88,535,000","85,817,000","85,931,000","78,136,000","74,947,000","71,443,000","69,619,000","69,954,000","69,332,000","66,183,000","67,195,000","66,568,000","63,801,000","62,398,000","63,373,000","62,567,000","61,095,000","61,427,000","63,438,000","62,420,000","62,285,000","59,753,000","60,233,000","56,790,000","55,479,000","54,050,000","52,247,000","52,195,000","53,061,000","51,256,000","49,735,000","50,788,000","48,084,000","44,821,000","44,214,000","43,433,000","41,074,000","41,071,000","40,307,000","40,237,000","40,719,000","39,698,000","45,500,000","42,300,000","40,600,000","38,700,000","41,600,000","39,200,000","29,100,000","27,500,000","27,500,000","23,800,000","21,500,000","20,000,000","18,600,000","18,400,000","18,900,000","16,500,000","16,300,000","15,400,000","15,300,000","13,600,000","800,000","12,900,000","13,200,000","11,700,000","11,500,000","10,700,000","11,000,000","10,300,000","10,300,000","9,900,000","9,800,000","8,800,000"
		PrepaidAssets,"22,517,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,367,000",,,,"7,926,000",,,,"4,184,000",,,,"4,816,000",,,,"5,928,000",,,"3,781,000",,,,,"7,439,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"15,075,000","14,950,000","14,171,000","13,942,000","14,131,000","13,971,000","13,537,000","13,710,000","14,994,000","14,410,000","13,881,000","13,154,000","12,424,000","11,418,000","11,003,000","10,687,000","9,804,000","9,235,000","8,880,000","8,667,000","8,250,000","8,812,000","8,171,000","7,800,000","4,044,000","4,116,000","4,103,000","4,076,000","3,743,000","3,781,000",,"3,840,000","4,631,000","4,643,000","4,506,000","4,378,000","1,465,000","1,400,000","1,188,000","1,133,000","978,000","1,028,000","787,000","798,000","2,533,000","2,213,000","1,952,000","2,811,000","1,727,000","1,661,000","1,661,000","1,661,000","664,000","664,000","664,000","664,000","899,000","899,000","899,000","899,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"15,075,000","14,950,000","14,171,000","13,942,000","14,131,000","13,971,000","13,537,000","13,710,000","14,994,000","14,410,000","13,881,000","13,154,000","12,424,000","11,418,000","11,003,000","10,687,000","9,804,000","9,235,000","8,880,000","8,667,000","8,250,000","8,812,000","8,171,000","7,800,000","4,044,000","4,116,000","4,103,000","4,076,000","3,743,000","3,781,000",,"3,840,000","4,631,000","4,643,000","4,506,000","4,378,000","1,465,000","1,400,000","1,188,000","1,133,000","978,000","1,028,000","787,000","798,000","2,533,000","2,213,000","1,952,000","2,811,000","1,727,000","1,661,000","1,661,000","1,661,000","664,000","664,000","664,000","664,000","899,000","899,000","899,000","899,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"16,037,000","57,349,000","52,859,000","53,180,000","33,047,000","55,193,000","45,632,000","36,792,000","24,305,000","45,883,000","53,991,000","46,733,000","28,283,000","39,579,000","46,520,000","38,473,000","21,106,000","39,111,000","37,755,000","35,888,000","18,312,000","41,390,000","35,312,000","27,509,000","16,690,000","32,739,000","29,035,000","22,791,000","10,794,000","26,187,000","30,153,000","22,699,000","16,124,000","25,919,000","28,764,000","26,414,000","403,000","22,608,000","25,789,000","23,252,000","455,000","15,448,000","17,747,000","17,912,000","937,000","17,654,000","19,258,000","19,762,000","942,000","20,440,000","22,544,000","20,885,000","873,000","19,194,000","19,484,000","18,271,000","18,626,000","16,634,000","17,527,000","14,673,000","2,082,000","17,541,000","17,873,000","15,642,000","13,507,000","13,883,000","14,741,000","13,559,000","13,918,000","10,213,000","12,142,000","9,471,000","10,373,000","9,451,000","9,835,000","9,243,000","8,989,000","7,450,000","9,111,000","7,677,000","6,626,000","8,739,000","7,932,000","5,758,000","5,885,000","6,501,000","7,791,000","6,923,000","6,440,000","7,200,000","5,900,000","5,600,000","7,700,000","7,000,000","8,600,000","4,700,000","5,900,000","3,500,000","4,600,000","4,300,000","5,100,000","3,500,000","3,500,000","3,200,000","3,500,000","2,500,000","2,600,000","2,700,000","2,500,000","2,800,000","2,200,000","2,200,000","2,700,000","2,200,000","2,000,000","1,800,000","1,600,000","1,200,000","5,400,000","5,200,000","5,300,000"
	TotalNonCurrentAssets,"1,625,910,000","1,637,954,000","1,610,596,000","1,635,702,000","1,545,289,000","1,563,322,000","1,527,948,000","1,517,586,000","1,453,437,000","1,459,708,000","1,370,412,000","1,332,173,000","1,072,381,000","1,044,768,000","1,041,224,000","1,035,392,000","1,011,176,000","1,005,515,000","1,005,163,000","990,723,000","986,034,000","966,790,000","952,706,000","882,958,000","829,363,000","812,832,000","813,515,000","750,480,000","732,510,000","724,697,000","706,276,000","609,036,000","591,840,000","588,356,000","564,501,000","543,870,000","545,122,000","509,353,000","423,512,000","419,709,000","375,792,000","366,412,000","358,289,000","350,903,000","323,057,000","321,656,000","321,104,000","324,236,000","320,051,000","304,316,000","282,546,000","283,489,000","275,037,000","275,051,000","274,338,000","275,971,000","277,596,000","266,069,000","263,609,000","248,610,000","251,187,000","249,731,000","229,895,000","233,083,000","219,287,000","214,582,000","206,912,000","207,451,000","207,466,000","198,024,000","194,222,000","193,301,000","192,048,000","171,452,000","170,662,000","170,396,000","143,323,000","140,092,000","140,702,000","141,424,000","135,520,000","140,140,000","142,048,000","143,446,000","144,072,000","145,959,000","145,774,000","146,689,000","147,888,000","148,600,000","151,300,000","151,700,000","149,600,000","155,600,000","146,500,000","122,400,000","119,600,000","119,500,000","121,900,000","117,300,000","113,700,000","107,000,000","101,500,000","96,200,000","93,600,000","87,500,000","82,500,000","75,200,000","70,900,000","64,800,000","61,700,000","59,000,000","55,900,000","53,100,000","50,000,000","47,200,000","45,900,000","42,100,000","39,700,000","37,500,000","34,700,000"
		NetPPE,"797,187,000","810,786,000","803,399,000","826,732,000","805,752,000","821,105,000","803,307,000","789,123,000","724,941,000","731,746,000","681,389,000","654,485,000","440,581,000","430,643,000","425,641,000","424,873,000","416,669,000","412,576,000","404,986,000","399,359,000","394,634,000","381,000,000","373,906,000","360,588,000","351,582,000","349,084,000","343,214,000","328,645,000","326,752,000","316,832,000","310,648,000","290,770,000","281,883,000","278,657,000","274,201,000","270,983,000","270,858,000","240,482,000","216,987,000","217,206,000","212,994,000","206,449,000","202,532,000","199,246,000","200,596,000","198,557,000","199,495,000","200,846,000","202,746,000","203,899,000","185,577,000","186,917,000","185,061,000","184,049,000","180,911,000","182,218,000","184,184,000","180,233,000","180,737,000","181,325,000","184,249,000","181,964,000","169,399,000","166,397,000","163,625,000","163,132,000","163,345,000","164,449,000","164,309,000","162,399,000","161,283,000","160,463,000","159,716,000","160,588,000","159,934,000","159,396,000","132,148,000","126,916,000","127,830,000","128,002,000","127,211,000","128,298,000","130,028,000","131,073,000","131,486,000","132,927,000","132,549,000","133,074,000","133,875,000","135,800,000","138,300,000","138,400,000","135,800,000","146,300,000","136,300,000","118,500,000","116,400,000","115,800,000","118,100,000","113,500,000","109,700,000","104,000,000","98,500,000","93,100,000","90,300,000","85,700,000","80,900,000","74,200,000","69,800,000","63,700,000","60,600,000","57,900,000","54,800,000","51,900,000","48,800,000","45,900,000","44,600,000","41,100,000","38,700,000","36,400,000","33,600,000"
			GrossPPE,"1,211,364,000","810,786,000","803,399,000","826,732,000","1,188,438,000","1,198,658,000","1,171,615,000","1,152,826,000","1,079,236,000","1,081,544,000","1,024,262,000","990,482,000","826,778,000","807,230,000","792,083,000","785,731,000","767,864,000","756,531,000","739,711,000","725,781,000","712,999,000","692,724,000","678,005,000","656,963,000","639,936,000","630,754,000","619,410,000","600,015,000","592,206,000","580,541,000","569,862,000","545,595,000","531,505,000","523,708,000","513,177,000","505,331,000","499,892,000","464,540,000","436,450,000","432,013,000","424,425,000","413,707,000","407,878,000","400,997,000","398,524,000","393,189,000","390,621,000","387,977,000","386,238,000","383,892,000","360,935,000","359,517,000","353,113,000","348,668,000","342,641,000","341,261,000","338,970,000","334,886,000","331,878,000","328,883,000","327,303,000","321,852,000","305,147,000","298,480,000","291,789,000","288,189,000","285,000,000","283,230,000","279,561,000","270,131,000","266,486,000","263,479,000","259,641,000","258,103,000","255,004,000","251,931,000","222,278,000","216,216,000","214,821,000","212,345,000","208,768,000","213,619,000","212,906,000","211,614,000","209,420,000","209,987,000","206,978,000","204,807,000","202,779,000","202,200,000","202,400,000","200,200,000","194,800,000","202,800,000","189,900,000","170,000,000","165,800,000","163,900,000","164,500,000","157,900,000","151,900,000","145,400,000","138,000,000","130,800,000","126,300,000","120,100,000","113,600,000","105,400,000","99,500,000","85,100,000","87,500,000","83,500,000","79,200,000","75,200,000","71,000,000","67,100,000","64,500,000","60,000,000","56,700,000","53,400,000","49,700,000"
				Properties,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,"0",,,,,,,,"0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,"84,050,000",,,,"84,485,000",,,,"84,765,000",,,,"85,623,000",,,,"85,843,000",,,,"83,675,000",,,,"80,195,000",,,,"77,499,000",,,,"69,836,000",,,,"69,176,000",,,,"56,570,000",,,,"54,708,000",,,,"53,642,000",,,,"45,833,000",,,,"41,721,000",,,,"40,261,000",,,,,,,,,,,,"41,157,000",,,,,,,,"208,768,000",,,"211,614,000","209,420,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,"297,313,000",,,,"289,328,000",,,,"272,724,000",,,,"437,788,000",,,,"403,397,000",,,,"371,352,000",,,,"325,390,000",,,,"293,671,000",,,,"252,150,000",,,,"238,570,000",,,,"196,681,000",,,,"186,951,000",,,,"184,212,000",,,,"168,285,000",,,,"165,113,000",,,,"159,406,000",,,,,,,,,,,,"120,781,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"339,345,000",,,,"328,863,000",,,,"316,680,000",,,,"292,804,000",,,,"274,890,000",,,,"254,808,000",,,,"231,812,000",,,,"217,842,000",,,,"203,072,000",,,,"187,885,000",,,,"165,172,000",,,,"154,112,000",,,,"147,240,000",,,,"135,591,000",,,,"131,068,000",,,,"126,330,000",,,,,,,,,,,,"95,682,000",,,,,,,"212,345,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"481,994,000","810,786,000","803,399,000","826,732,000","478,689,000","1,198,658,000","1,171,615,000","1,152,826,000","396,304,000","1,081,544,000","1,024,262,000","990,482,000",,"807,230,000","792,083,000","785,731,000",,"756,531,000","739,711,000","725,781,000",,"692,724,000","678,005,000","656,963,000",,"630,754,000","619,410,000","600,015,000",,"580,541,000","569,862,000","545,595,000",,"523,708,000","513,177,000","505,331,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"8,662,000",,,,"7,073,000",,,,"8,763,000",,,,"10,563,000",,,,"3,734,000",,,,"3,164,000",,,,"2,539,000",,,,"3,194,000",,,,"6,447,000",,,,"4,261,000",,,,"6,002,000",,,,"2,753,000",,,,"1,144,000",,,,"3,404,000",,,,"1,068,000",,,,"1,306,000",,,,,,,,,,,,"2,021,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-414,177,000",,,,"-382,686,000","-377,553,000","-368,308,000","-363,703,000","-354,295,000","-349,798,000","-342,873,000","-335,997,000","-386,197,000","-376,587,000","-366,442,000","-360,858,000","-351,195,000","-343,955,000","-334,725,000","-326,422,000","-318,365,000","-311,724,000","-304,099,000","-296,375,000","-288,354,000","-281,670,000","-276,196,000","-271,370,000","-265,454,000","-263,709,000","-259,214,000","-254,825,000","-249,622,000","-245,051,000","-238,976,000","-234,348,000","-229,034,000","-224,058,000","-219,463,000","-214,807,000","-211,431,000","-207,258,000","-205,346,000","-201,751,000","-197,928,000","-194,632,000","-191,126,000","-187,131,000","-183,492,000","-179,993,000","-175,358,000","-172,600,000","-168,052,000","-164,619,000","-161,730,000","-159,043,000","-154,786,000","-154,653,000","-151,141,000","-147,558,000","-143,054,000","-139,888,000","-135,748,000","-132,083,000","-128,164,000","-125,057,000","-121,655,000","-118,781,000","-115,252,000","-107,732,000","-105,203,000","-103,016,000","-99,925,000","-97,515,000","-95,070,000","-92,535,000","-90,130,000","-89,300,000","-86,991,000","-84,343,000","-81,557,000","-85,321,000","-82,878,000","-80,541,000","-77,934,000","-77,060,000","-74,429,000","-71,733,000","-68,904,000","-66,400,000","-64,100,000","-61,800,000","-59,000,000","-56,500,000","-53,600,000","-51,500,000","-49,400,000","-48,100,000","-46,400,000","-44,400,000","-42,200,000","-41,400,000","-39,500,000","-37,700,000","-36,000,000","-34,400,000","-32,700,000","-31,200,000","-29,700,000","-21,400,000","-26,900,000","-25,600,000","-24,400,000","-23,300,000","-22,200,000","-21,200,000","-19,900,000","-18,900,000","-18,000,000","-17,000,000","-16,100,000"
