name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
TotalAssets,"1,335,104,000","1,396,323,000","1,465,026,000","1,538,198,000","548,359,000","346,585,000"
	CurrentAssets,"1,255,188,000","1,353,180,000","1,429,732,000","1,506,884,000","520,275,000","319,483,000"
		CashCashEquivalentsAndShortTermInvestments,"1,237,246,000","1,337,586,000","1,412,128,000","1,489,829,000","508,706,000","310,815,000"
			CashAndCashEquivalents,"1,237,246,000","1,337,586,000","1,412,128,000","1,489,829,000","508,706,000","310,815,000"
		Receivables,"1,790,000","1,599,000","1,704,000","1,274,000","5,144,000","4,852,000"
			AccountsReceivable,"1,790,000","1,599,000","1,704,000","1,274,000","1,429,000","1,144,000"
			DuefromRelatedPartiesCurrent,,"0","0","0","3,715,000","3,708,000"
		PrepaidAssets,"16,152,000","13,995,000","15,900,000","15,781,000","5,640,000","2,280,000"
		RestrictedCash,,,,,"785,000","1,536,000"
	TotalNonCurrentAssets,"79,916,000","43,143,000","35,294,000","31,314,000","28,084,000","27,102,000"
		NetPPE,"72,042,000","36,053,000","29,419,000","25,435,000","23,030,000","22,116,000"
			GrossPPE,"96,291,000","60,469,000","51,267,000","45,084,000","40,828,000","37,921,000"
				BuildingsAndImprovements,"1,841,000",,,,,
				MachineryFurnitureEquipment,"9,959,000","9,423,000","8,975,000","7,415,000","11,252,000","6,152,000"
				OtherProperties,"54,975,000","12,761,000","12,396,000","12,304,000","13,787,000","11,429,000"
				ConstructionInProgress,"570,000","5,258,000","2,985,000","1,861,000",,
				Leases,"10,245,000","11,984,000","10,542,000","9,831,000","2,912,000","7,565,000"
			AccumulatedDepreciation,"-24,249,000","-24,416,000","-21,848,000","-19,649,000","-17,798,000","-15,805,000"
		OtherNonCurrentAssets,"7,874,000","7,090,000","5,875,000","5,879,000","5,054,000","4,986,000"
TotalLiabilitiesNetMinorityInterest,"89,928,000","69,345,000","54,987,000","45,228,000","52,989,000","87,267,000"
	CurrentLiabilities,"42,186,000","55,926,000","46,128,000","38,210,000","45,760,000","81,098,000"
		PayablesAndAccruedExpenses,"30,075,000","47,101,000","39,271,000","30,601,000","34,279,000","30,784,000"
			Payables,"11,281,000","11,938,000","11,413,000","11,728,000","23,439,000","10,257,000"
				AccountsPayable,"3,433,000","4,544,000","4,416,000","5,074,000","13,779,000","4,542,000"
				DuetoRelatedPartiesCurrent,"7,848,000","7,394,000","6,997,000","6,654,000","9,660,000","5,715,000"
			CurrentAccruedExpenses,"18,794,000","35,163,000","27,858,000","18,873,000","10,840,000","20,527,000"
		CurrentDebtAndCapitalLeaseObligation,"7,306,000","2,290,000","1,609,000","1,360,000","5,495,000","5,428,000"
			CurrentDebt,"1,524,000","1,524,000","813,000","509,000","4,670,000","4,623,000"
				OtherCurrentBorrowings,"1,524,000","1,524,000","813,000","509,000","4,670,000","4,623,000"
			CurrentCapitalLeaseObligation,"5,782,000","766,000","796,000","851,000","825,000","805,000"
		OtherCurrentLiabilities,"4,805,000","6,535,000","5,248,000","6,249,000","5,986,000","44,886,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"47,742,000","13,419,000","8,859,000","7,018,000","7,229,000","6,169,000"
		LongTermDebtAndCapitalLeaseObligation,"43,434,000","8,415,000","3,045,000","3,345,000","3,556,000","3,767,000"
			LongTermDebt,"5,166,000","5,543,000",,,,
			LongTermCapitalLeaseObligation,"38,268,000","2,872,000","3,045,000","3,345,000","3,556,000","3,767,000"
		OtherNonCurrentLiabilities,"4,308,000","5,004,000","5,814,000","3,673,000","3,673,000","2,402,000"
TotalEquityGrossMinorityInterest,"1,245,176,000","1,326,978,000","1,410,039,000","1,492,970,000","495,370,000","259,318,000"
	StockholdersEquity,"1,245,176,000","1,326,978,000","1,410,039,000","1,492,970,000","495,370,000","259,318,000"
		CapitalStock,"22,000","22,000","21,000","21,000","1,282,922,000","664,797,000"
			PreferredStock,"0","0",,"0","1,282,916,000","664,791,000"
			CommonStock,"22,000","22,000","21,000","21,000","6,000","6,000"
		AdditionalPaidInCapital,"2,494,441,000","2,464,730,000","2,432,613,000","2,399,981,000","2,176,000","0"
		RetainedEarnings,"-1,249,563,000","-1,137,851,000","-1,022,357,000","-906,867,000","-790,338,000","-405,178,000"
		GainsLossesNotAffectingRetainedEarnings,"276,000","77,000","-238,000","-165,000","610,000","-301,000"
	MinorityInterest,,,,,,"0"
TotalCapitalization,"1,250,342,000","1,332,521,000","1,410,039,000","1,492,970,000","495,370,000","259,318,000"
PreferredStockEquity,,,,,"1,282,916,000","664,791,000"
CommonStockEquity,"1,245,176,000","1,326,978,000","1,410,039,000","1,492,970,000","-787,546,000","-405,473,000"
CapitalLeaseObligations,"44,050,000","3,638,000","3,841,000","4,196,000","4,381,000","4,572,000"
NetTangibleAssets,"1,245,176,000","1,326,978,000","1,410,039,000","1,492,970,000","495,370,000","259,318,000"
WorkingCapital,"1,213,002,000","1,297,254,000","1,383,604,000","1,468,674,000","474,515,000","238,385,000"
InvestedCapital,"1,251,866,000","1,334,045,000","1,410,852,000","1,493,479,000","-782,876,000","-400,850,000"
TangibleBookValue,"1,245,176,000","1,326,978,000","1,410,039,000","1,492,970,000","-787,546,000","-405,473,000"
TotalDebt,"50,740,000","10,705,000","4,654,000","4,705,000","9,051,000","9,195,000"
ShareIssued,"222,992,409","221,833,195","212,994,830","209,040,398","212,263,328","212,263,328"
OrdinarySharesNumber,"222,992,409","221,833,195","212,994,830","209,040,398","212,263,328","212,263,328"
