name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
OperatingCashFlow,"797,100,000","288,700,000","174,600,000","185,600,000","148,200,000","89,800,000","126,200,000","250,900,000","164,000,000","214,600,000","102,500,000","185,400,000","132,900,000","-627,400,000","118,400,000","204,500,000","179,800,000","275,700,000","-85,800,000","258,500,000","70,700,000","230,800,000","163,400,000","228,700,000","125,700,000","125,800,000","25,515,000","207,313,000","40,982,000","108,951,000","90,605,000","208,537,000","-54,480,000","110,597,000","104,421,000","139,300,000","83,848,000","97,698,000","105,209,000","93,448,000","87,386,000","37,585,000","51,629,000","80,678,000","64,537,000","53,351,000","39,252,000","102,828,000","35,233,000","34,219,000","23,983,000","15,988,000","56,351,000","1,302,000","-130,552,000","14,976,000","31,375,000","35,029,000","-11,511,000","27,257,000","20,198,000","13,139,000","-4,116,000","18,540,000","20,877,000","16,483,000","8,108,000","15,186,000","15,255,000","5,151,000","3,297,000","9,657,000","7,486,000","338,000","-11,170,000","4,371,000","-1,333,000","-430,000","270,000","-6,697,000","-7,312,000","-8,519,000","-7,376,930","-11,971,447","-10,956,586","-8,593,814","-10,021,253","-5,098,315","-8,891,745","-7,103,534","-7,700,000","-5,500,000","-7,500,000","-3,000,000"
	CashFlowFromContinuingOperatingActivities,"797,100,000","288,700,000","174,600,000","185,600,000","148,200,000","89,800,000","126,200,000","250,900,000","164,000,000","214,600,000","102,500,000","185,400,000","132,900,000","-627,400,000","118,400,000","204,500,000","179,800,000","275,700,000","-85,800,000","258,500,000","70,700,000","230,800,000","163,400,000","228,700,000","125,700,000","125,800,000","25,515,000","207,313,000","40,982,000","108,951,000","90,605,000","208,537,000","-54,480,000","110,597,000","104,421,000","139,300,000","83,848,000","97,698,000","105,209,000","93,448,000","87,386,000","37,585,000","51,629,000","80,678,000","64,537,000","53,351,000","39,252,000","102,828,000","35,233,000","34,219,000","23,983,000","15,988,000","56,351,000","1,302,000","-130,552,000","14,976,000","31,375,000","35,029,000","-11,511,000","27,257,000","20,198,000","13,139,000","-4,116,000","18,540,000","20,877,000","16,483,000","8,108,000","15,186,000","15,255,000","5,151,000","3,297,000","9,657,000","7,486,000","338,000","-11,170,000","4,371,000","-1,333,000","-430,000","270,000","-6,697,000","-7,312,000","-8,519,000","-7,376,930","-11,971,447","-10,956,586","-8,593,814","-10,021,253","-5,098,315","-8,891,745","-7,103,534","-7,700,000","-5,500,000","-7,500,000","-3,000,000"
		NetIncomeFromContinuingOperations,"687,400,000","239,900,000","112,200,000","162,700,000","172,600,000","28,300,000","98,800,000","171,200,000","107,100,000","137,700,000","52,600,000","132,400,000","205,100,000","-494,600,000","65,300,000","106,500,000","172,900,000","244,500,000","19,000,000","276,300,000","-56,000,000","178,600,000","110,300,000","161,800,000","206,100,000","235,500,000","104,644,000","464,425,000","99,211,000","-16,641,000","115,935,000","-25,237,000","111,852,000","137,524,000","-30,314,000","62,685,000","79,864,000","62,325,000",,,,,,"84,398,000","73,891,000","16,390,000","9,544,000","39,736,000","37,707,000","18,929,000","-3,330,000","11,937,000","-2,342,000","13,197,000","-81,145,000","12,623,000","14,330,000","11,403,000","1,986,000","14,848,000","5,806,000","-2,781,000","55,507,000","8,478,000","7,673,000","2,307,000","29,410,000","15,763,000","12,182,000","7,661,000","6,890,000","6,266,000","4,140,000","-1,847,000","-3,220,000","-1,341,000","-2,384,000","-3,024,000","-2,605,000","-12,187,000","-3,181,000","-5,678,000","-7,427,133","-9,810,895","-10,646,937","-9,402,784","-31,872,554","-7,014,023","-28,810,316","-7,911,597","-8,800,000","-6,400,000","-6,100,000","-12,200,000"
		OperatingGainsLosses,,,"-700,000","0","0","-91,900,000",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,"1,002,000","311,000","-6,748,000","-33,000","8,187,000","26,000","500,000","-5,829,000","1,176,000","6,767,000","419,000","604,000","-688,000","632,000","1,400,000","-250,000","-2,659,000","-339,000","-95,000","504,000","274,000","157,000","987,000","-318,000","954,000","43,000","254,000","-165,000","-6,617,000","7,258,000","-17,497,000","569,000","303,000","393,000","877,000","104,000","376,000","281,000","695,000","854,000","117,000","470,000","249,000","6,452,000","3,982,000","715,000","672,435","610,584","28,488","752,965","22,079,230","547,968","18,869,163","1,333,697","1,000,000","-800,000","0","9,000,000"
			GainLossOnInvestmentSecurities,,,"-700,000","0","0","-91,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,002,000","311,000","-6,748,000","-33,000","8,187,000","26,000","500,000","-5,829,000","1,176,000","6,767,000","419,000","604,000","-688,000","632,000","1,400,000","-250,000","-2,659,000","-339,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"49,900,000","12,500,000","12,600,000","12,400,000","12,400,000","12,500,000","13,100,000","11,800,000","12,600,000","12,400,000","12,500,000","12,700,000","10,400,000","10,300,000","10,500,000","9,400,000","8,100,000","7,900,000","7,700,000","7,700,000","7,700,000","7,900,000","7,800,000","8,200,000","7,900,000","7,700,000","7,961,000","8,248,000","8,382,000","8,330,000","8,932,000","8,107,000","7,641,000","7,565,000","7,753,000","7,661,000","7,680,000","8,165,000","7,290,000","6,915,000","6,292,000","6,648,000","4,898,000","4,991,000","4,837,000","5,809,000","3,739,000","5,028,000","4,583,000","4,570,000","4,721,000","2,505,000","2,403,000","1,765,000","2,383,000","1,009,000","-85,000","1,229,000","401,000","127,000","258,000","171,000","24,000","401,000","502,000","537,000","618,000","592,000","614,000","590,000","615,000","576,000","501,000","584,000","640,000","569,000","598,000","518,000","490,000","567,000","1,054,000","1,024,000","1,400,124","839,686","755,698","519,277","-4,224","12,410","35,874","-123,796","-1,400,000","200,000",,
			DepreciationAndAmortization,"49,900,000","12,500,000","12,600,000","12,400,000","12,400,000","12,500,000","13,100,000","11,800,000","12,600,000","12,400,000","12,500,000","12,700,000","10,400,000","10,300,000","10,500,000","9,400,000","8,100,000","7,900,000","7,700,000","7,700,000","7,700,000","7,900,000","7,800,000","8,200,000","7,900,000","7,700,000","7,961,000","8,248,000","8,382,000","8,330,000","8,932,000","8,107,000","7,641,000","7,565,000","7,753,000","7,661,000","7,680,000","8,165,000","7,290,000","6,915,000","6,292,000","6,648,000","4,898,000","4,991,000","4,837,000","5,809,000","3,739,000","5,028,000","4,583,000","4,570,000","4,721,000","2,505,000","2,403,000","1,765,000","2,383,000","1,009,000","-85,000","1,229,000","401,000","127,000","258,000","171,000","24,000","401,000","502,000","537,000","618,000","592,000","614,000","590,000","615,000","576,000","501,000","584,000","640,000","569,000","598,000","518,000","490,000","567,000","1,054,000","1,024,000","1,400,124","839,686","755,698","519,277","-4,224","12,410","35,874","-123,796","-1,400,000","200,000",,
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,144,000","1,028,000","974,000","941,000","865,000","796,000","825,000","770,000","723,000","652,000","568,000","650,000","624,000","628,000","632,000","642,000","602,000","528,000","609,000","653,000","582,000","579,000","549,000","490,000","525,000","512,000","495,000",,,"718,547","662,181",,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-135,000","-1,113,000","255,000","-540,000","-738,000","-538,000","-654,000","-746,000","-322,000","-150,000","-31,000","-32,000","-32,000","-14,000","-42,000","-27,000","-26,000","-27,000","-25,000","-13,000","-13,000","19,000","-31,000","0","42,000","542,000","529,000",,,"37,151","-142,904",,,,,,,,
