name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006
TotalRevenue,"13,590,000,000","2,883,000,000","4,059,000,000","3,144,000,000","3,504,000,000","3,337,000,000","4,452,000,000","3,383,000,000","3,422,000,000","2,920,000,000","4,173,000,000","3,089,000,000","3,111,000,000","3,085,000,000","4,376,000,000","3,231,000,000","3,233,000,000","3,230,000,000","3,337,000,000","2,375,000,000","2,346,000,000","2,323,000,000","3,125,000,000","2,303,000,000","2,424,000,000","2,367,000,000","3,226,000,000","2,007,000,000","1,998,000,000","1,938,000,000","2,781,000,000","2,330,000,000","2,495,000,000","2,447,000,000","3,228,000,000","2,245,000,000","2,400,000,000","2,434,000,000","3,143,000,000","2,196,000,000","2,365,000,000","2,314,000,000","3,079,000,000","2,133,000,000","2,783,000,000","2,159,000,000","2,886,000,000","1,968,000,000","2,053,000,000","2,025,000,000","2,711,000,000","1,827,000,000","1,936,000,000","1,831,000,000","2,377,000,000","1,798,000,000","1,954,000,000","1,950,000,000","2,480,000,000","1,760,000,000","1,791,000,000","1,771,000,000","2,310,000,000","1,693,000,000","1,715,000,000","1,608,000,000"
	OperatingRevenue,"13,590,000,000","2,883,000,000","4,059,000,000","3,144,000,000","3,504,000,000","3,337,000,000","4,452,000,000","3,383,000,000","3,422,000,000","2,920,000,000","4,173,000,000","3,089,000,000","3,111,000,000","3,085,000,000","4,376,000,000","3,231,000,000","3,233,000,000","3,230,000,000","3,337,000,000","2,375,000,000","2,346,000,000","2,323,000,000","3,125,000,000","2,303,000,000","2,424,000,000","2,367,000,000","3,226,000,000","2,007,000,000","1,998,000,000","1,938,000,000","2,781,000,000","2,330,000,000","2,495,000,000","2,447,000,000","3,228,000,000","2,245,000,000","2,400,000,000","2,434,000,000","3,143,000,000","2,196,000,000","2,365,000,000","2,314,000,000","3,079,000,000","2,133,000,000","2,783,000,000","2,159,000,000","2,886,000,000","1,968,000,000","2,053,000,000","2,025,000,000","2,711,000,000","1,827,000,000","1,936,000,000","1,831,000,000","2,377,000,000","1,798,000,000","1,954,000,000","1,950,000,000","2,480,000,000","1,760,000,000","1,791,000,000","1,771,000,000","2,310,000,000","1,693,000,000","1,715,000,000","1,608,000,000"
CostOfRevenue,"9,038,000,000","2,002,000,000","2,727,000,000","2,069,000,000","2,240,000,000","2,195,000,000","2,963,000,000","2,178,000,000","2,217,000,000","1,933,000,000","2,854,000,000","2,026,000,000","1,996,000,000","2,023,000,000","2,957,000,000","2,109,000,000","2,050,000,000","2,093,000,000","2,236,000,000","1,554,000,000","1,494,000,000","1,505,000,000","2,065,000,000","1,504,000,000","1,538,000,000","1,535,000,000","2,126,000,000","1,266,000,000","1,234,000,000","1,221,000,000","1,776,000,000","1,488,000,000","1,568,000,000","1,566,000,000","2,091,000,000","1,437,000,000","1,521,000,000","1,553,000,000","2,035,000,000","1,407,000,000","1,488,000,000","1,466,000,000","1,975,000,000","1,364,000,000","1,398,000,000","1,377,000,000","1,311,000,000","1,440,000,000","1,474,000,000","1,480,000,000","1,992,000,000","1,354,000,000","1,383,000,000","1,355,000,000","1,793,000,000","1,352,000,000","1,409,000,000","1,418,000,000","1,782,000,000","1,263,000,000","1,260,000,000","1,254,000,000","1,629,000,000","1,205,000,000","1,195,000,000","1,132,000,000"
GrossProfit,"4,552,000,000","881,000,000","1,332,000,000","1,075,000,000","1,264,000,000","1,142,000,000","1,489,000,000","1,205,000,000","1,205,000,000","987,000,000","1,319,000,000","1,063,000,000","1,115,000,000","1,062,000,000","1,419,000,000","1,122,000,000","1,183,000,000","1,137,000,000","1,101,000,000","821,000,000","852,000,000","818,000,000","1,060,000,000","799,000,000","886,000,000","832,000,000","1,100,000,000","741,000,000","764,000,000","717,000,000","1,005,000,000","842,000,000","927,000,000","881,000,000","1,137,000,000","808,000,000","879,000,000","881,000,000","1,108,000,000","789,000,000","877,000,000","848,000,000","1,104,000,000","769,000,000","1,385,000,000","782,000,000","1,575,000,000","528,000,000","579,000,000","545,000,000","719,000,000","473,000,000","553,000,000","476,000,000","584,000,000","446,000,000","545,000,000","532,000,000","698,000,000","497,000,000","531,000,000","517,000,000","681,000,000","488,000,000","520,000,000","476,000,000"
OperatingExpense,"3,344,000,000","771,000,000","941,000,000","801,000,000","831,000,000","769,000,000","959,000,000","799,000,000","800,000,000","756,000,000","885,000,000","770,000,000","779,000,000","774,000,000","951,000,000","885,000,000","825,000,000","843,000,000","675,000,000","603,000,000","587,000,000","592,000,000","676,000,000","632,000,000","632,000,000","626,000,000","715,000,000","477,000,000","480,000,000","480,000,000","560,000,000","595,000,000","665,000,000","637,000,000","719,000,000","590,000,000","611,000,000","621,000,000","673,000,000","557,000,000","587,000,000","590,000,000","696,000,000","545,000,000","1,003,000,000","569,000,000","1,179,000,000","308,000,000","305,000,000","327,000,000","322,000,000","279,000,000","287,000,000","292,000,000","360,000,000","285,000,000","283,000,000","275,000,000","297,000,000","276,000,000","284,000,000","273,000,000","262,000,000","238,000,000","277,000,000","258,000,000"
	SellingGeneralAndAdministration,"1,940,000,000","445,000,000","552,000,000","458,000,000","485,000,000","435,000,000","562,000,000","455,000,000","447,000,000","421,000,000","485,000,000","424,000,000","424,000,000","425,000,000","540,000,000","477,000,000","428,000,000","452,000,000","350,000,000","267,000,000","234,000,000","237,000,000","277,000,000","261,000,000","261,000,000","264,000,000","397,000,000","162,000,000","157,000,000","159,000,000","189,000,000","226,000,000","280,000,000","257,000,000","299,000,000","228,000,000","246,000,000","260,000,000","-319,000,000","410,000,000","440,000,000","447,000,000","503,000,000","394,000,000","835,000,000","420,000,000","1,029,000,000","167,000,000","166,000,000","186,000,000","177,000,000","140,000,000","152,000,000","145,000,000","159,000,000","142,000,000","147,000,000","136,000,000","158,000,000","141,000,000","147,000,000","148,000,000","138,000,000","116,000,000","152,000,000","138,000,000"
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,,,,,"148,000,000","148,000,000","191,000,000","152,000,000","157,000,000","153,000,000","103,000,000","174,000,000","174,000,000","169,000,000","221,000,000",,"219,000,000","217,000,000","255,000,000","206,000,000","207,000,000","208,000,000","225,000,000","201,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"539,000,000","130,000,000","141,000,000","139,000,000","129,000,000","128,000,000","135,000,000","141,000,000","144,000,000","142,000,000","149,000,000","146,000,000","158,000,000","153,000,000","148,000,000","167,000,000","159,000,000","163,000,000","129,000,000","180,000,000","205,000,000","207,000,000","208,000,000","219,000,000","214,000,000","209,000,000","215,000,000","141,000,000","149,000,000","152,000,000","150,000,000","166,000,000","166,000,000","163,000,000","165,000,000","156,000,000","158,000,000","153,000,000","159,000,000","147,000,000","147,000,000","143,000,000","193,000,000","151,000,000","168,000,000","149,000,000","150,000,000","141,000,000","139,000,000","141,000,000","145,000,000","139,000,000","135,000,000","147,000,000","143,000,000","143,000,000","136,000,000","139,000,000","139,000,000","135,000,000","137,000,000","125,000,000","124,000,000","122,000,000","125,000,000","120,000,000"
		DepreciationAndAmortizationInIncomeStatement,"539,000,000","130,000,000","141,000,000","139,000,000","129,000,000","128,000,000","135,000,000","141,000,000","144,000,000","142,000,000","149,000,000","146,000,000","158,000,000","153,000,000","148,000,000","167,000,000","159,000,000","163,000,000","129,000,000","180,000,000","205,000,000","207,000,000","208,000,000","219,000,000","214,000,000","209,000,000","215,000,000","141,000,000","149,000,000","152,000,000","150,000,000","166,000,000","166,000,000","163,000,000","165,000,000","156,000,000","158,000,000","153,000,000","159,000,000","147,000,000",,"143,000,000","193,000,000","151,000,000","168,000,000","149,000,000","150,000,000","141,000,000","139,000,000","141,000,000","145,000,000","139,000,000","135,000,000","147,000,000","143,000,000","143,000,000","136,000,000","139,000,000","139,000,000","135,000,000","137,000,000","125,000,000","124,000,000","122,000,000","125,000,000","120,000,000"
	OtherOperatingExpenses,"865,000,000","196,000,000","248,000,000","204,000,000","217,000,000","206,000,000","262,000,000","203,000,000","209,000,000","193,000,000","251,000,000","200,000,000","197,000,000","196,000,000","263,000,000","241,000,000","238,000,000","228,000,000","196,000,000","156,000,000","148,000,000","148,000,000","191,000,000","152,000,000","157,000,000","153,000,000","103,000,000","174,000,000","174,000,000","169,000,000","221,000,000","203,000,000","219,000,000","217,000,000","255,000,000","206,000,000","207,000,000","208,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"1,208,000,000","110,000,000","391,000,000","274,000,000","433,000,000","373,000,000","530,000,000","406,000,000","405,000,000","231,000,000","434,000,000","293,000,000","336,000,000","288,000,000","468,000,000","237,000,000","358,000,000","294,000,000","426,000,000","218,000,000","265,000,000","226,000,000","384,000,000","167,000,000","254,000,000","206,000,000","385,000,000","264,000,000","284,000,000","237,000,000","445,000,000","247,000,000","262,000,000","244,000,000","418,000,000","218,000,000","268,000,000","260,000,000","435,000,000","232,000,000","290,000,000","258,000,000","408,000,000","224,000,000","382,000,000","213,000,000","396,000,000","220,000,000","274,000,000","218,000,000","397,000,000","194,000,000","266,000,000","184,000,000","224,000,000","161,000,000","262,000,000","257,000,000","401,000,000","221,000,000","247,000,000","244,000,000","419,000,000","250,000,000","243,000,000","218,000,000"
