name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
TotalRevenue,"507,137,000","119,277,000","134,515,000","127,994,000","125,351,000","122,902,000","131,319,000","127,408,000","110,584,000","111,424,000","133,531,000","119,693,000","117,737,000","115,366,000","131,917,000","122,152,000","120,602,000","122,967,000","138,145,000","125,212,000","120,610,000","120,576,000","140,108,000","129,896,000","123,142,000","119,015,000","143,522,000","129,536,000","132,940,000","123,871,000","148,871,000","151,202,000","141,853,000","137,904,000","165,881,000","141,919,000","137,905,000","130,183,000","164,453,000","143,230,000","141,838,000","145,085,000","160,266,000","141,704,000","138,151,000","122,029,000","139,120,000","114,530,000","107,537,000","93,390,000","105,771,000","104,017,000","87,759,000","80,240,000","95,005,000","90,628,000","88,856,000","83,539,000","97,596,000","95,844,000","84,806,000","72,428,000","92,554,000","77,665,000","74,106,000","69,498,000","77,429,000","65,810,000","65,437,000","59,986,000","71,592,000","60,626,000","49,884,000","49,106,000","51,672,000","42,837,000","43,633,000","37,435,000","41,969,000","33,369,000","36,830,000","35,659,000","35,625,000","44,198,000","49,209,000","51,384,000","58,116,000","64,855,000","50,344,000","50,615,000","15,258,000","54,600,000","45,600,000","35,800,000","35,700,000","27,000,000","23,800,000","19,900,000"
	OperatingRevenue,"420,636,000","96,509,000","113,537,000","107,070,000","103,520,000","101,955,000","110,444,000","109,230,000","92,875,000","91,710,000","112,061,000","99,751,000","100,203,000","96,885,000","111,946,000","101,967,000","100,552,000","99,378,000","115,843,000","102,164,000","98,230,000","99,274,000","118,483,000","109,731,000","102,692,000","98,250,000","119,359,000","105,449,000","107,187,000","96,727,000","115,383,000","114,981,000","109,835,000","103,778,000","27,627,000","141,919,000","137,905,000","130,183,000","164,453,000","143,230,000","141,838,000","145,085,000","160,266,000","141,704,000","138,151,000","122,029,000","139,120,000","114,530,000","107,537,000","93,390,000","105,771,000","104,017,000","87,759,000","80,240,000","95,005,000","90,628,000","88,856,000","83,539,000","97,596,000","95,844,000","84,806,000","72,428,000","92,554,000","77,665,000","74,106,000","69,498,000","77,429,000","65,810,000","65,437,000","59,986,000","71,592,000","60,626,000","49,884,000","49,106,000","51,672,000","42,837,000","43,633,000","37,435,000","41,969,000","33,369,000","36,830,000","35,659,000","35,625,000","44,198,000","49,209,000","51,384,000","58,116,000","64,855,000","50,344,000","50,615,000","15,258,000","54,600,000","45,600,000","35,800,000","35,700,000","27,000,000","23,800,000","19,900,000"
CostOfRevenue,"95,037,000","25,677,000","24,003,000","22,319,000","23,038,000","22,549,000","20,785,000","21,736,000","23,989,000","24,545,000","24,636,000","23,815,000","25,350,000","26,173,000","25,885,000","23,389,000","25,040,000","25,185,000","24,753,000","24,389,000","24,375,000","23,132,000","23,288,000","22,935,000","24,101,000","22,823,000","23,414,000","24,684,000","25,912,000","27,098,000","31,635,000","34,953,000","35,613,000","33,009,000","32,969,000","33,253,000","36,446,000","35,901,000","39,682,000","37,485,000","36,636,000","38,989,000","37,652,000","36,664,000","34,543,000","33,161,000","32,878,000","27,240,000","24,349,000","21,624,000","19,466,000","16,539,000","15,937,000","14,661,000","16,066,000","16,726,000","16,109,000","14,045,000","14,054,000","16,007,000","18,114,000","12,319,000","12,512,000","11,709,000","10,631,000","9,534,000","9,382,000","9,279,000","9,097,000","8,693,000","8,475,000","8,502,000","8,139,000","7,755,000","7,287,000","6,792,000","7,158,000","6,748,000","6,963,000","6,718,000","7,058,000","7,161,000","-2,293,000","12,881,000","15,006,000","20,049,000","29,605,000","16,726,000","18,220,000","14,074,000","8,725,000","7,600,000","7,100,000","5,600,000","4,900,000","4,500,000","4,100,000",
GrossProfit,"412,100,000","93,600,000","110,512,000","105,675,000","102,313,000","100,353,000","110,534,000","105,672,000","86,595,000","86,879,000","108,895,000","95,878,000","92,387,000","89,193,000","106,032,000","98,763,000","95,562,000","97,782,000","113,392,000","100,823,000","96,235,000","97,444,000","116,820,000","106,961,000","99,041,000","96,192,000","120,108,000","104,852,000","107,028,000","96,773,000","117,236,000","116,249,000","106,240,000","104,895,000","132,912,000","108,666,000","101,459,000","94,282,000","124,771,000","105,745,000","105,202,000","106,096,000","122,614,000","105,040,000","103,608,000","88,868,000","106,242,000","87,290,000","83,188,000","71,766,000","86,305,000","87,478,000","71,822,000","65,579,000","78,939,000","73,902,000","72,747,000","69,494,000","83,542,000","79,837,000","66,692,000","60,109,000","80,042,000","65,956,000","63,475,000","59,964,000","68,047,000","56,531,000","56,340,000","51,293,000","63,117,000","52,124,000","41,745,000","41,351,000","44,385,000","36,045,000","36,475,000","30,687,000","35,006,000","26,651,000","29,772,000","28,498,000","37,918,000","31,317,000","34,203,000","31,335,000","28,511,000","48,129,000","32,124,000","36,541,000","6,533,000","47,000,000","38,500,000","30,200,000","30,800,000","22,500,000","19,700,000",
OperatingExpense,"376,818,000","93,469,000","101,392,000","90,171,000","91,786,000","89,410,000","83,688,000","81,701,000","80,267,000","86,951,000","99,267,000","91,292,000","97,217,000","99,579,000","108,189,000","91,543,000","97,359,000","97,067,000","94,636,000","80,248,000","80,562,000","78,093,000","80,078,000","76,941,000","77,954,000","76,371,000","74,196,000","74,035,000","72,186,000","74,043,000","80,911,000","111,665,000","118,966,000","113,242,000","114,389,000","97,040,000","103,507,000","102,943,000","111,278,000","99,032,000","95,713,000","105,638,000","113,660,000","103,503,000","100,135,000","87,790,000","87,379,000","77,493,000","68,847,000","64,178,000","59,750,000","57,093,000","55,325,000","52,713,000","57,623,000","56,554,000","57,688,000","55,118,000","56,978,000","51,235,000","48,317,000","45,428,000","48,084,000","42,799,000","39,779,000","29,986,000","38,468,000","33,669,000","33,385,000","32,822,000","35,908,000","33,298,000","29,574,000","31,107,000","31,865,000","29,068,000","30,058,000","26,930,000","29,084,000","24,739,000","25,935,000","25,548,000","16,867,000","38,315,000","46,807,000","60,041,000","71,587,000","79,105,000","79,731,000","76,028,000","50,966,000","41,400,000","34,000,000","27,700,000","26,600,000","19,800,000","18,000,000",
	SellingGeneralAndAdministration,"255,661,000","59,946,000","70,517,000","61,960,000","63,238,000","59,927,000","58,733,000","55,063,000","54,400,000","60,850,000","73,280,000","63,835,000","69,453,000","71,364,000","80,161,000","65,714,000","72,277,000","73,507,000","73,217,000","60,888,000","61,001,000","59,667,000","61,740,000","58,872,000","58,794,000","58,796,000","57,041,000","56,246,000","57,322,000","58,645,000","67,025,000","83,006,000","86,218,000","85,180,000","88,354,000","75,063,000","79,280,000","77,126,000","84,570,000","75,567,000","75,056,000","81,903,000","91,348,000","83,069,000","83,261,000","74,792,000","73,631,000","63,818,000","58,035,000","51,847,000","48,361,000","45,693,000","44,157,000","44,874,000","51,501,000","50,632,000","49,485,000","45,382,000","46,559,000","41,591,000","38,678,000","38,397,000","39,709,000","33,987,000","31,029,000","30,718,000","30,079,000","25,831,000","25,306,000","25,586,000","31,568,000","25,933,000","23,041,000","24,359,000","25,801,000","22,145,000","22,242,000","19,867,000","20,721,000","17,638,000","18,223,000","19,232,000","12,082,000","25,253,000","32,845,000","41,780,000","46,972,000","53,527,000","55,728,000","53,630,000","39,660,000","30,700,000","26,500,000","21,100,000","21,300,000","15,900,000","14,600,000",
		GeneralAndAdministrativeExpense,"100,478,000","26,706,000","27,104,000","23,751,000","22,917,000","21,729,000","19,622,000","19,733,000","19,449,000","21,332,000","23,013,000","19,900,000","21,180,000","22,604,000","22,378,000","20,285,000","21,299,000","22,172,000","21,240,000","19,082,000","19,582,000","20,257,000","16,448,000","19,703,000","21,092,000","22,219,000","17,661,000","19,843,000","21,103,000","22,125,000","19,967,000","24,811,000","25,262,000","26,303,000","27,463,000","24,265,000","26,594,000","26,412,000","25,340,000","23,498,000","23,939,000","24,474,000","22,223,000","21,618,000","22,319,000","23,281,000","22,649,000","21,816,000","18,674,000","18,460,000","13,265,000","14,204,000","12,800,000","14,344,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"100,478,000","26,706,000","27,104,000","23,751,000","22,917,000","21,729,000","19,622,000","19,733,000","19,449,000","21,332,000","23,013,000","19,900,000","21,180,000","22,604,000","22,378,000","20,285,000","21,299,000","22,172,000","21,240,000","19,082,000","19,582,000","20,257,000","16,448,000","19,703,000","21,092,000","22,219,000","17,661,000","19,843,000","21,103,000","22,125,000","19,967,000","24,811,000","25,262,000","26,303,000","27,463,000","24,265,000","26,594,000","26,412,000","25,340,000","23,498,000","23,939,000","24,474,000","22,223,000","21,618,000","22,319,000","23,281,000","22,649,000","21,816,000","18,674,000","18,460,000","13,265,000","14,204,000","12,800,000","14,344,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"155,183,000","33,240,000","43,413,000","38,209,000","40,321,000","38,198,000","39,111,000","35,330,000","34,951,000","39,518,000","50,267,000","43,935,000","48,273,000","48,760,000","57,783,000","45,429,000","50,978,000","51,335,000","51,977,000","41,806,000","41,419,000","39,410,000","45,292,000","39,169,000","37,702,000","36,577,000","39,380,000","36,403,000","36,219,000","36,520,000","47,058,000","58,195,000","60,956,000","58,877,000","60,891,000","50,798,000","52,686,000","50,714,000","59,230,000","52,069,000","51,117,000","57,429,000","69,125,000","61,451,000","60,942,000","51,511,000","50,982,000","42,002,000","39,361,000","33,387,000","35,096,000","31,489,000","31,357,000","30,530,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"121,157,000","33,523,000","30,875,000","28,211,000","28,548,000","29,483,000","24,955,000","26,638,000","25,867,000","26,101,000","25,987,000","27,457,000","27,764,000","28,215,000","28,028,000","25,829,000","25,082,000","23,560,000","21,419,000","19,360,000","19,561,000","18,426,000","18,338,000","18,069,000","19,160,000","17,575,000","17,155,000","17,789,000","14,864,000","15,398,000","13,886,000","28,659,000","32,748,000","28,062,000","26,035,000","21,977,000","24,227,000","25,817,000","26,708,000","23,465,000","20,657,000","23,735,000","22,312,000","20,434,000","16,874,000","12,998,000","13,748,000","13,675,000","10,812,000","12,331,000","11,389,000","11,400,000","11,168,000","7,839,000","6,122,000","5,922,000","8,203,000","9,736,000","10,402,000","9,626,000","9,621,000","7,013,000","8,357,000","8,794,000","8,732,000","8,250,000","8,372,000","7,820,000","8,061,000","7,218,000","4,322,000","7,347,000","6,516,000","6,730,000","6,048,000","6,905,000","7,798,000","6,933,000","7,851,000","6,245,000","6,850,000","5,351,000","280,000","8,814,000","9,713,000","14,012,000","13,389,000","16,031,000","15,813,000","16,200,000","8,398,000","8,400,000","6,100,000","5,100,000","4,000,000","3,200,000","2,800,000",
