name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,09/30/1994
		Inventory,,,,,,,,,"4,857,000",,"1,065,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"6,765,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,,,,,,,,,"4,857,000",,"1,065,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"6,765,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"176,020,000","156,047,000","153,641,000","147,912,000","139,614,000","134,983,000","121,047,000","166,870,000","176,890,000","182,831,000","165,622,000","106,286,000","106,868,000","101,190,000","106,206,000","94,485,000","96,432,000","83,146,000","91,343,000","85,046,000","83,977,000","79,388,000","76,932,000","72,618,000","77,192,000","72,191,000","71,118,000","63,946,000","62,999,000","64,744,000","70,016,000","86,565,000","97,267,000","114,205,000","103,400,000","102,037,000","106,121,000","102,937,000",,,,,,,,,,,,,,,,,,,"213,875,000","170,946,000","153,870,000","151,343,000","136,191,000","128,168,000","119,252,000","99,414,000","94,501,000","153,896,000","149,405,000","131,182,000","131,427,000","135,000,000","165,245,000","173,262,000","148,135,000","127,738,000","123,494,000","108,203,000","102,832,000","152,707,000","127,423,000","107,063,000","101,199,000","81,654,000","76,763,000","66,533,000","71,252,000","86,121,000","89,994,000","89,416,000","98,108,000","90,816,000",,,,"73,362,000",,,,"47,547,000",,,,"15,020,000",,,,,,,,
		RestrictedCash,"189,000","189,000","8,752,000","27,040,000","81,975,000","37,568,000","0","5,888,000","5,887,000","131,598,000","16,315,000","0","10,467,000","7,271,000","18,981,000","15,679,000","48,579,000","25,336,000","5,102,000","5,619,000","7,503,000","11,602,000","13,350,000","11,892,000","4,272,000","23,005,000","0","0","1,829,000","1,829,000",,,,,,,,,,,,"0","0","16,000","12,000","117,000","127,000","181,000","21,945,000","102,000","102,000","13,000","109,000","109,000","25,979,000","103,028,000","25,054,000","24,903,000","3,985,000","44,766,000","278,000","15,970,000","21,916,000","73,344,000","24,179,000","29,581,000","23,313,000",,"3,611,000","25,000","24,256,000","68,886,000","54,104,000","82,006,000","66,640,000","18,689,000","63,870,000","31,118,000","26,609,000","39,939,000","60,568,000","22,764,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"4,048,908,000","3,860,440,000","3,659,552,000","3,535,342,000","3,398,642,000","3,367,016,000","3,359,043,000","3,296,755,000","3,258,223,000","3,097,047,000","3,084,773,000","3,032,931,000","2,960,463,000","2,914,864,000","2,873,249,000","2,862,152,000","2,803,646,000","2,736,307,000","2,747,729,000","2,688,258,000","2,621,457,000","2,620,275,000","2,598,966,000","2,570,256,000","2,577,993,000","2,550,921,000","2,499,770,000","2,435,670,000","2,417,208,000","2,440,436,000","2,429,455,000","2,436,154,000","2,418,042,000","2,413,606,000","2,439,411,000","2,444,833,000","2,440,073,000","2,435,043,000","2,606,698,000","2,664,575,000","2,635,721,000","2,653,442,000","2,648,367,000","2,696,975,000","2,686,421,000","2,720,910,000","2,755,176,000","2,939,991,000","2,953,000,000","3,019,298,000","3,101,306,000","3,136,376,000","3,162,648,000","3,210,171,000","3,272,342,000","3,162,636,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"644,900,000"
		NetPPE,"24,618,000","24,927,000","24,764,000","24,851,000","24,953,000","25,205,000","25,363,000","25,610,000","25,854,000","24,877,000","25,088,000","11,858,000","12,032,000",,,,,,,,,,,,,,,,,,,,,,,,,,"2,391,099,000","2,404,401,000","2,379,126,000","2,425,026,000","2,271,712,000","2,169,091,000","2,114,199,000","2,109,133,000","2,509,158,000","2,689,519,000","2,695,470,000","2,724,869,000","2,796,287,000","2,830,986,000","2,851,393,000","2,883,606,000","2,884,603,000","2,748,935,000","2,816,722,000","2,854,162,000","2,884,531,000","2,901,883,000","2,896,699,000","2,870,271,000","2,837,483,000","2,818,981,000","2,841,568,000","2,867,035,000","2,623,945,000","2,583,956,000","2,522,819,000","2,530,881,000","2,459,327,000","2,387,421,000","2,372,129,000","2,391,548,000","2,396,166,000","2,454,038,000","2,378,662,000","2,395,821,000","2,424,382,000","2,472,663,000","2,447,539,000","2,468,857,000","2,453,919,000","2,446,603,000","2,506,894,000","2,457,531,000","2,142,896,000","390,245,000","2,394,974,000","2,386,136,000","2,356,300,000","2,398,600,000","2,420,700,000","2,407,147,000","2,431,400,000","2,318,100,000","2,041,200,000","1,873,316,000","1,298,900,000","1,205,200,000","1,139,800,000","959,322,000","879,800,000","827,100,000","806,800,000","688,800,000","678,600,000","662,900,000","645,500,000","591,300,000"
			GrossPPE,"24,618,000","24,927,000","24,764,000","24,851,000","24,953,000","25,205,000","25,363,000","25,610,000","25,854,000","24,877,000","25,088,000","11,858,000","12,032,000",,,,,,,,,,,,,,,,,,,,,,,,,,"3,108,602,000","3,105,792,000","3,070,648,000","3,083,755,000","2,903,042,000","2,734,114,000","2,640,358,000","2,618,767,000","3,159,593,000","3,323,139,000","3,309,898,000","3,319,764,000","3,380,274,000","3,396,255,000","3,394,746,000","3,406,714,000","3,392,482,000","3,244,517,000","3,309,910,000","3,364,143,000","3,390,556,000","3,400,343,000","3,376,527,000","3,335,689,000","3,295,894,000","3,255,245,000","3,269,560,000","3,277,601,000","3,027,869,000","2,975,092,000","2,917,142,000","2,909,264,000","2,846,268,000","2,754,744,000","2,730,169,000","2,740,800,000","2,733,508,000","2,782,365,000","2,698,280,000","2,704,309,000","2,732,311,000","2,769,328,000","2,735,781,000","2,745,677,000","2,696,711,000","2,681,622,000","2,732,965,000","2,677,232,000","2,356,948,000","591,370,000","2,620,889,000","2,597,592,000","2,356,300,000","2,398,600,000","2,420,700,000","2,583,033,000","2,431,400,000","2,318,100,000","2,041,200,000","1,994,346,000","1,298,900,000","1,205,200,000","1,139,800,000","1,050,779,000","879,800,000","827,100,000","806,800,000","688,800,000","678,600,000","662,900,000","645,500,000","636,500,000"
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"692,762,000","694,929,000","651,587,000","638,071,000","613,636,000","586,358,000","573,670,000","554,829,000","685,652,000","743,171,000","739,492,000","751,479,000","761,411,000","774,094,000","774,172,000","776,991,000","763,087,000","672,443,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,368,948,000","2,374,593,000","2,387,895,000","2,326,245,000","2,273,450,000","2,142,334,000","2,061,931,000","2,061,266,000","2,462,616,000","2,561,491,000","2,552,059,000","2,543,573,000","2,533,433,000","2,562,411,000","2,573,996,000","2,551,450,000","2,466,486,000","2,454,065,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"24,618,000","24,927,000","24,764,000","24,851,000","24,953,000","25,205,000","25,363,000","25,610,000","25,854,000","24,877,000","25,088,000","11,858,000","12,032,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91,659,000",,,,,"3,137,000","5,861,000","5,789,000",,"57,075,000","31,044,000","18,180,000","21,117,000","84,769,000","23,784,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,892,000","36,270,000","31,166,000","27,780,000","15,956,000","5,422,000","4,757,000","2,672,000","8,188,000","12,616,000","12,558,000","24,712,000","28,355,000","28,706,000","28,398,000","57,156,000","78,140,000","94,225,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-717,503,000","-701,391,000","-691,522,000","-658,729,000","-631,330,000","-565,023,000","-526,159,000","-509,634,000","-650,435,000","-633,620,000","-614,428,000","-594,895,000","-583,987,000","-565,269,000","-543,353,000","-523,108,000","-507,879,000","-495,582,000","-493,188,000","-509,981,000","-506,025,000","-498,460,000","-479,828,000","-465,418,000","-458,411,000","-436,264,000","-427,992,000","-410,566,000","-403,924,000","-391,136,000","-394,323,000","-378,383,000","-386,941,000","-367,323,000","-358,040,000","-349,252,000","-337,342,000","-328,327,000","-319,618,000","-308,488,000","-307,929,000","-296,665,000","-288,242,000","-276,820,000","-242,792,000","-235,019,000","-226,071,000","-219,701,000","-214,052,000","-201,125,000","-225,915,000","-211,456,000",,,,"-175,886,000",,,,"-121,030,000",,,,"-91,457,000",,,,,,,,"-45,200,000"
		GoodwillAndOtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,062,000","37,200,000","39,590,000","38,037,000","39,374,000","41,822,000","37,060,000","39,718,000","50,412,000","54,405,000","56,528,000","60,160,000","71,814,000","77,499,000","83,533,000","90,342,000","84,446,000","81,723,000","85,918,000","87,019,000","90,514,000","91,338,000","94,872,000","86,265,000","92,984,000","80,272,000",,"78,537,000","57,404,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,200,000","39,590,000",,,"41,822,000","37,060,000",,"50,412,000","54,405,000","56,528,000","60,160,000","71,814,000","77,499,000","83,533,000","90,342,000","84,446,000","81,723,000","85,918,000","87,019,000","90,514,000","91,338,000","94,872,000","86,265,000","92,984,000","80,272,000",,"78,537,000","57,404,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentProperties,"3,964,827,000","3,778,148,000","3,575,488,000","3,447,388,000","3,299,234,000","3,255,240,000","3,247,998,000","3,222,698,000","3,186,100,000","3,025,429,000","3,013,435,000","2,973,831,000","2,898,937,000","2,861,860,000","2,814,725,000","2,792,668,000","2,755,571,000","2,705,826,000","2,697,975,000","2,651,995,000","2,589,077,000","2,588,422,000","2,568,716,000","2,538,446,000","2,543,231,000","2,502,638,000","2,448,098,000","2,393,078,000","2,368,661,000","2,396,391,000","2,372,039,000","2,388,070,000","2,374,245,000","2,371,503,000","2,396,775,000","2,403,223,000","2,378,445,000","2,388,813,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"37,374,000","36,049,000","35,857,000","35,877,000","46,424,000","45,697,000","60,453,000","21,876,000","18,509,000","18,208,000","18,060,000","18,132,000","21,419,000","23,326,000","23,403,000","23,599,000",,,,,,,,,,,"0","0","0","71,000","84,000","91,000","846,000","907,000","1,163,000","1,079,000","1,043,000","1,012,000","1,247,000","1,258,000","1,044,000","1,674,000","1,492,000","2,101,000","2,494,000","2,451,000","3,076,000","4,866,000","8,436,000","46,093,000","10,556,000","16,180,000","16,094,000","16,299,000","60,673,000","63,376,000","60,694,000","57,543,000","61,003,000","63,396,000","53,048,000","55,527,000","56,356,000","49,280,000","44,266,000","44,241,000","43,321,000","13,555,000","10,431,000","5,489,000","4,603,000","16,491,000","15,062,000","13,186,000","13,378,000","12,276,000","12,461,000","12,545,000","12,932,000","10,783,000","10,494,000","9,010,000","5,818,000","5,992,000","5,907,000","6,158,000","5,964,000","6,078,000","6,202,000","6,408,000",,,,"4,458,000",,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"37,374,000","36,049,000","35,857,000","35,877,000","46,424,000","45,697,000","60,453,000","21,876,000","18,509,000","18,208,000","18,060,000","18,132,000","21,419,000","23,326,000","23,403,000","23,599,000",,,,,,,,,,,"0","0","0","71,000","84,000","91,000","846,000","907,000","1,163,000","1,079,000","1,043,000","1,012,000","1,247,000","1,258,000","1,044,000","1,674,000","1,492,000","2,101,000","2,494,000","2,451,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"37,374,000","36,049,000","35,857,000","35,877,000","46,424,000","45,697,000","60,453,000","21,876,000","18,509,000","18,208,000","18,060,000","18,132,000","21,419,000","23,326,000","23,403,000","23,599,000",,,,,,,,,,,"0","0","0","71,000","84,000","91,000","846,000","907,000","1,163,000","1,079,000","1,043,000","1,012,000","1,247,000","1,258,000","1,044,000","1,674,000","1,492,000","2,101,000","2,494,000","2,451,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"22,089,000","21,316,000","22,229,000","23,467,000","23,884,000","25,211,000","23,162,000","26,571,000","27,760,000","28,533,000","28,190,000","29,110,000","28,075,000","29,678,000","27,900,000","29,581,000","31,350,000","30,481,000","31,108,000","29,670,000","27,909,000","29,499,000","30,250,000","31,810,000","32,392,000","45,773,000","44,212,000","42,194,000","43,632,000","43,974,000","41,919,000","43,935,000","42,951,000","41,196,000","39,182,000","38,446,000","41,585,000","45,218,000","66,623,000","65,751,000","66,978,000","65,277,000","59,824,000","56,956,000","53,845,000","53,229,000","58,156,000","57,966,000","56,693,000","54,553,000","51,927,000","50,184,000","45,760,000","45,181,000","43,012,000","44,180,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106,175,000","111,942,000","116,995,000","123,428,000","114,843,000","114,794,000","119,402,000","124,088,000","134,374,000","133,235,000",,"133,623,000","170,722,000","161,527,000","165,868,000","174,743,000","199,608,000","224,422,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,,,"1,214,000","3,759,000","4,147,000","15,663,000","2,067,000",,,,"1,065,000",,,,"7,221,000","16,304,000","16,725,000",,"18,646,000","6,593,000","4,471,000","2,354,000",,,"2,370,000","2,510,000","7,460,000","398,000","4,915,000",,"15,413,000","4,058,000",,,"2,291,000","2,085,000","19,000,000","6,765,000","6,492,000","44,023,000","31,988,000",,"161,122,000","312,211,000","359,421,000","392,291,000",,,"135,873,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,600,000"
