name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013
OperatingIncome,"-121,869,000","-35,205,000","-134,290,000","10,518,000","15,481,000","11,039,000","12,337,000","12,950,000","18,636,000","17,855,000","20,466,000","18,666,000","5,477,000","70,000","18,294,000","22,804,000","9,029,000","-11,345,000","12,740,000","13,987,000","11,817,000","10,151,000","7,986,000","16,375,000","15,220,000","10,738,000","17,321,000","9,277,000","8,778,000","-111,000","4,410,000","5,229,000","396,000","-1,060,000","4,958,000","-662,000"
NetNonOperatingInterestIncomeExpense,"-53,090,000","-9,970,000","-20,594,000","-10,624,000","-12,647,000","-12,632,000","-12,434,000","-11,950,000","-10,124,000","-10,394,000","-10,643,000","-9,872,000","-9,196,000","-9,633,000","-9,334,000","-9,445,000","-9,047,000","-8,645,000","-8,682,000","-7,652,000","-7,705,000","-7,705,000","-6,125,000","-3,365,000","-3,340,000","-3,390,000","-3,032,000","-2,887,000","-3,068,000","-1,916,000","-2,105,000","-2,124,000","-2,267,000","-2,228,000","-2,231,000","-1,131,000"
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,"655,000",,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"53,090,000","9,970,000","20,594,000","10,624,000","12,647,000","12,632,000","12,434,000","11,950,000","10,124,000","10,394,000","10,643,000","9,872,000","9,196,000","9,633,000","9,334,000","9,445,000","9,047,000","8,645,000","8,682,000","7,652,000","7,705,000","7,705,000","6,125,000","3,365,000","3,340,000","3,390,000","3,032,000","2,887,000","3,068,000","1,916,000","2,105,000","2,124,000","2,267,000","2,228,000","2,231,000","1,131,000"
OtherIncomeExpense,"-8,722,000","-116,000","-8,412,000","-31,000","-165,000","111,000","6,000","136,000","-41,000","172,000","-8,894,000","58,000","-82,000","640,000","427,000","-3,000","3,562,000","655,000","-2,380,000","-1,000","-253,000","56,000","-16,649,000","2,000","140,000","131,000","-1,126,000","9,000","-4,684,000","3,000","3,000","4,000",,"-69,000","8,000","1,000"
	SpecialIncomeCharges,,,"-9,377,000",,,,"0",,,,"-9,042,000",,,,"-751,000",,,,"-629,000","-1,000","-253,000","56,000","-16,815,000","0","0","131,000","-2,081,000","0","-4,699,000","3,000","3,000","0","0",,"8,000","1,000"
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,"827,000",,,,"9,991,000",,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,,,,,"0",,,,"827,000",,,,"9,991,000",,,,,,,,,,,,,
		OtherSpecialCharges,,,"9,377,000",,,,,,,,"9,042,000",,,,"751,000",,,,"1,552,000",,,"-56,000","4,711,000","-2,000","-140,000","-131,000","0",,"4,699,000",,,,,,,
		GainOnSaleOfPPE,,,,,,,,,,,,,,,"0",,,,,,,,"-707,000",,,,"-2,181,000",,,,,,,,,
	OtherNonOperatingIncomeExpenses,"655,000","-116,000","965,000","-31,000","-165,000","111,000","6,000","136,000","-41,000","172,000","148,000","58,000","-82,000","640,000","1,178,000","-3,000","3,562,000","655,000","-1,553,000","-1,000","-253,000","56,000","166,000","2,000","140,000","131,000","955,000","9,000","15,000","3,000","76,000","4,000",,"-69,000","8,000","1,000"
PretaxIncome,"-183,681,000","-45,291,000","-163,296,000","-137,000","2,669,000","-1,482,000","-91,000","1,136,000","8,471,000","7,633,000","929,000","8,852,000","-3,801,000","-8,923,000","9,387,000","13,356,000","3,544,000","-19,335,000","1,678,000","6,334,000","3,859,000","2,502,000","-14,788,000","13,012,000","12,020,000","7,479,000","13,163,000","6,399,000","1,026,000","-2,024,000","2,308,000","3,109,000","-1,871,000","-3,357,000","2,735,000","-1,792,000"
TaxProvision,"-16,278,000","16,000","-16,916,000","-66,000","24,000","-17,000","344,000","-275,000",,,,,,,,,,,,,,,"0","0","0","0","-34,000","1,000","0",,,"4,000","0",,,
NetIncomeCommonStockholders,"-152,467,000","-46,269,000","-123,069,000","-98,000","-8,970,000","-1,490,000","-30,808,000","1,411,000","132,000","3,353,000","-1,950,000","8,852,000","-3,801,000","-11,193,000","7,717,000","11,824,000","2,144,000","-20,599,000","6,697,000","5,276,000","3,193,000","1,998,000","-8,333,000","12,731,000","11,796,000","7,338,000","6,945,000","6,412,000","5,685,000","-2,016,000","2,326,000","3,124,000","-1,850,000","-3,336,000","2,744,000","-1,772,000"
	NetIncome,"-181,903,000","-91,576,000","-123,069,000","-98,000","2,588,000","-1,490,000","-3,891,000","1,411,000","8,471,000","7,633,000","929,000","8,852,000","-3,801,000","-8,923,000","9,387,000","13,356,000","3,544,000","-19,335,000","4,777,000","6,339,000","3,862,000","2,535,000","-11,203,000","13,033,000","12,053,000","7,494,000","13,209,000","6,412,000","1,034,000","-2,016,000","2,326,000","3,124,000","-1,850,000","-3,336,000","2,744,000","-1,772,000"
		NetIncomeIncludingNoncontrollingInterests,"-167,403,000","-45,307,000","-146,380,000","-71,000","2,645,000","-1,465,000","-435,000","1,411,000","8,471,000","7,633,000","929,000","8,852,000","-3,801,000","-8,923,000","9,387,000","13,356,000","3,544,000","-19,335,000","1,678,000","6,334,000","3,859,000","2,502,000","-14,788,000","13,012,000","12,020,000","7,479,000","13,197,000","6,398,000","1,026,000","-2,024,000","2,308,000","3,105,000","-1,871,000","-3,357,000","2,735,000","-1,792,000"
			NetIncomeContinuousOperations,"-167,403,000","-45,307,000","-146,380,000","-71,000","2,645,000","-1,465,000","-435,000","1,411,000","8,471,000","7,633,000","929,000","8,852,000","-3,801,000","-8,923,000","9,387,000","13,356,000","3,544,000","-19,335,000","1,678,000","6,334,000","3,859,000","2,502,000","-14,788,000","13,012,000","12,020,000","7,479,000","13,197,000","6,398,000","1,026,000","-2,024,000","2,308,000","3,105,000","-1,871,000","-3,357,000","2,735,000","-1,792,000"
		MinorityInterests,"8,594,000","0","23,311,000","-27,000","-57,000","-25,000",,,,,,,,,"0","0","0","0","3,099,000","5,000","3,000","33,000","3,585,000","21,000","33,000","15,000","12,000","14,000","8,000","8,000","18,000","19,000","21,000","21,000","9,000","20,000"
	PreferredStockDividends,,,,,"10,708,000",,,,"7,471,000","3,457,000",,,,"2,270,000","1,670,000","1,532,000","1,400,000","1,264,000","-1,920,000","1,063,000","669,000","537,000","-2,870,000","302,000","257,000","156,000","6,264,000",,"-4,651,000",,,,,,,
	OtherunderPreferredStockDividend,,,,,"850,000",,,,"868,000","823,000",,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-152,467,000","-46,269,000","-123,069,000","-98,000","-8,970,000","-1,490,000","-30,808,000","1,411,000","132,000","3,353,000","-13,389,000","8,852,000","-3,801,000","-11,193,000","5,873,000","11,824,000","1,510,000","-11,314,000","3,670,000","2,889,000","1,749,000","1,094,000","-4,155,000","6,625,000","6,126,000","3,809,000","-2,536,000","6,412,000","5,685,000","-2,016,000","2,326,000","3,124,000","-1,850,000","-3,336,000","2,744,000","-1,772,000"
BasicEPS,,"-0.71","-1.005","-0.28","-0.22","-0.27","-0.24","-0.18","0.249","0.1","-0.1","0.15","-0.2","-0.42","0.29","0.45","0.08","-0.78","0.25","0.2","0.12","0.08","-0.34","0.51","0.48","0.3","0.29","0.27","0.24","-0.085",,"0.131","-0.078","-0.14",,
DilutedEPS,,"-0.71","-1.005","-0.28","-0.22","-0.27","-0.24","-0.18","0.249","0.09","-0.1","0.15","-0.2","-0.42","0.28","0.43","0.08","-0.78","0.24","0.19","0.11","0.07","-0.34","0.5","0.47","0.29","0.29","0.27","0.24","-0.085",,"0.131","-0.078","-0.14",,
BasicAverageShares,,"65,028,000","61,137,744","45,015,000","41,234,000","39,933,000","39,785,000","39,767,000","34,082,000","33,551,000","33,457,000","33,457,000","33,400,000","26,759,000","26,479,000","26,477,000","26,401,000","26,343,000","26,322,000","26,317,000","26,310,000","26,285,000","24,907,000","24,824,000","24,767,000","24,757,000","24,027,000","23,811,000","23,810,000","23,810,276",,"23,810,276","23,810,276","23,810,276",,
DilutedAverageShares,,"65,028,000","61,137,744","45,015,000","41,234,000","39,933,000","39,785,000","39,767,000","34,082,000","35,436,000","33,457,000","33,457,000","33,400,000","26,759,000","27,438,000","27,478,000","27,532,000","26,343,000","27,295,000","27,290,000","27,264,000","27,133,000","24,907,000","25,385,000","25,350,000","25,242,000","24,324,000","24,098,000","24,064,000","23,810,276",,"23,810,276","23,810,276","23,810,276",,
TotalOperatingIncomeAsReported,"-121,869,000","-35,205,000","-134,290,000","10,518,000","15,481,000","11,039,000","12,337,000","12,950,000","18,636,000","17,855,000","20,466,000","18,666,000","5,477,000","70,000","18,294,000","22,804,000","9,029,000","-11,345,000","11,913,000","13,987,000","11,817,000","10,151,000","-4,391,000","16,375,000","15,220,000","10,738,000","15,240,000","9,277,000","8,778,000","-111,000","4,410,000","5,229,000","396,000","-1,060,000","4,958,000","-662,000"
TotalExpenses,"1,154,908,000","268,187,000","412,484,000","226,880,000","269,561,000","230,005,000","264,973,000","212,630,000","149,076,000","186,622,000","180,074,000","138,739,000","162,602,000","158,299,000","150,379,000","121,344,000","123,072,000","137,146,000","149,952,000","117,471,000","115,131,000","111,972,000","119,555,000","93,399,000","104,489,000","96,514,000","99,492,000","107,311,000","100,881,000","72,262,000","74,567,000","70,881,000","68,155,000","67,558,000","63,033,000","37,163,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-181,903,000","-91,576,000","-123,069,000","-98,000","2,588,000","-1,490,000","-3,891,000","1,411,000","8,471,000","7,633,000","929,000","8,852,000","-3,801,000","-8,923,000","9,387,000","13,356,000","3,544,000","-19,335,000","4,777,000","6,339,000","3,862,000","2,535,000","-11,203,000","13,033,000","12,053,000","7,494,000","13,209,000","6,412,000","1,034,000","-2,016,000","2,326,000","3,124,000","-1,850,000","-3,336,000","2,744,000","-1,772,000"
NormalizedIncome,"-173,356,999.428","-91,576,000","-123,069,000","-98,000","2,588,000","-1,490,000","-3,891,000","1,411,000","8,471,000","7,633,000","929,000","8,852,000","-3,801,000","-8,923,000","9,387,000","13,356,000","3,544,000","-19,335,000","4,777,000","6,339,000","3,862,000","2,535,000","5,612,000","13,033,000","12,053,000","7,494,000","14,457,600","6,412,000","5,733,000","-2,016,000","2,326,000","3,124,000","-1,850,000","-3,336,000","2,744,000","-1,772,000"
InterestIncome,,,,,,,,,,,,,,,,,,"655,000",,,,,,,,,,,,,,,,,,
InterestExpense,"53,090,000","9,970,000","20,594,000","10,624,000","12,647,000","12,632,000","12,434,000","11,950,000","10,124,000","10,394,000","10,643,000","9,872,000","9,196,000","9,633,000","9,334,000","9,445,000","9,047,000","8,645,000","8,682,000","7,652,000","7,705,000","7,705,000","6,125,000","3,365,000","3,340,000","3,390,000","3,032,000","2,887,000","3,068,000","1,916,000","2,105,000","2,124,000","2,267,000","2,228,000","2,231,000","1,131,000"
NetInterestIncome,"-53,090,000","-9,970,000","-20,594,000","-10,624,000","-12,647,000","-12,632,000","-12,434,000","-11,950,000","-10,124,000","-10,394,000","-10,643,000","-9,872,000","-9,196,000","-9,633,000","-9,334,000","-9,445,000","-9,047,000","-8,645,000","-8,682,000","-7,652,000","-7,705,000","-7,705,000","-6,125,000","-3,365,000","-3,340,000","-3,390,000","-3,032,000","-2,887,000","-3,068,000","-1,916,000","-2,105,000","-2,124,000","-2,267,000","-2,228,000","-2,231,000","-1,131,000"
EBIT,"-130,591,000","-35,321,000","-142,702,000","10,487,000","15,316,000","11,150,000","12,343,000","13,086,000","18,595,000","18,027,000","11,572,000","18,724,000","5,395,000","710,000","18,721,000","22,801,000","12,591,000","-10,690,000","10,360,000","13,986,000","11,564,000","10,207,000","-8,663,000","16,377,000","15,360,000","10,869,000","16,195,000","9,286,000","4,094,000","-108,000","4,413,000","5,233,000","396,000","-1,129,000","4,966,000","-661,000"
EBITDA,"-36,634,000"
ReconciledCostOfRevenue,"977,451,000","234,496,000","275,970,000","211,389,000","257,728,000","218,735,000","250,744,000","200,009,000","140,033,000","177,170,000","172,352,000","130,939,000","151,572,000","148,462,000","144,144,000","114,029,000","115,785,000","130,342,000","141,671,000","110,340,000","108,761,000","103,647,000","106,455,000","86,854,000","100,097,000","91,497,000","94,308,000","102,532,000","96,254,000","68,952,000","70,834,000","68,044,000","65,652,000","65,499,000","60,301,000","32,779,000"
ReconciledDepreciation,"93,957,000","22,559,000","27,682,000","21,737,000","22,618,000","20,882,000","27,670,000","20,597,000","15,239,000","13,965,000","15,834,000","13,291,000","11,248,000","11,208,000","11,505,000","9,801,000","10,031,000","9,408,000","14,265,000","8,703,000","8,957,000","8,436,000","7,270,000","6,439,000","7,120,000","6,893,000","9,117,000","6,306,000","10,646,000","4,669,000","4,674,000","4,777,000","4,704,000","4,854,000","4,753,000","2,655,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-181,903,000","-91,576,000","-123,069,000","-98,000","2,588,000","-1,490,000","-3,891,000","1,411,000","8,471,000","7,633,000","929,000","8,852,000","-3,801,000","-8,923,000","9,387,000","13,356,000","3,544,000","-19,335,000","4,777,000","6,339,000","3,862,000","2,535,000","-11,203,000","13,033,000","12,053,000","7,494,000","13,209,000","6,412,000","1,034,000","-2,016,000","2,326,000","3,124,000","-1,850,000","-3,336,000","2,744,000","-1,772,000"
TotalUnusualItemsExcludingGoodwill,"-9,377,000",,"-9,377,000",,,,"0",,,,"-9,042,000",,,,"-751,000",,,,"-629,000","-1,000","-253,000","56,000","-16,815,000","0","0","131,000","-2,081,000","0","-4,699,000","3,000","3,000","0","0",,"8,000","1,000"
TotalUnusualItems,"-9,377,000",,"-9,377,000",,,,"0",,,,"-9,042,000",,,,"-751,000",,,,"-629,000","-1,000","-253,000","56,000","-16,815,000","0","0","131,000","-2,081,000","0","-4,699,000","3,000","3,000","0","0",,"8,000","1,000"
NormalizedEBITDA,"-27,257,000","-12,762,000","-115,020,000","32,224,000","37,934,000","32,032,000","40,013,000","33,683,000","33,834,000","31,992,000","27,406,000","32,015,000","16,643,000","11,918,000","30,226,000","32,602,000","22,622,000","-1,282,000","24,625,000","22,689,000","20,521,000","18,643,000","15,422,000","22,816,000","22,480,000","17,762,000","27,393,000","15,592,000","19,439,000","4,561,000","9,087,000","10,010,000","5,100,000","3,725,000","9,719,000","1,994,000"
TaxRateForCalcs,"0.089","0","0.104","0.27","0.009","0.011","0.27","0.27","0.27","0.27","0.27","0.27","0","0","0.27","0.27","0.27","0","0.4","0.4","0.4","0.4","0","0","0","0","0.4","0","0","0","0.35","0.001","0","0","0.35","0"
TaxEffectOfUnusualItems,"-830,999.428","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-832,400","0","0","0","0","0","0","0","0","0"
