name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
TotalRevenue,"2,799,000,000","742,000,000","686,000,000","685,000,000","686,000,000","609,000,000","579,000,000","585,000,000","602,000,000","794,000,000","766,000,000","942,000,000","984,000,000","970,000,000","1,009,000,000","1,071,000,000","1,082,000,000","1,010,000,000","903,000,000","959,000,000","922,000,000","862,000,000","719,000,000","793,000,000","746,000,000","783,000,000","967,070,000","1,071,189,000","1,198,064,000","1,292,290,000","1,512,092,000","1,618,146,000","1,497,295,000","1,305,679,000","1,344,203,000","1,313,711,000","1,267,778,000","1,305,100,000","1,306,733,000","1,451,114,000","1,430,379,000","1,382,632,000","1,306,369,000","1,366,202,000","1,168,039,000","991,813,000","1,034,894,000","1,025,455,000","926,905,000","858,282,000"
	OperatingRevenue,"2,799,000,000","742,000,000","686,000,000","685,000,000","686,000,000","609,000,000","579,000,000","585,000,000","602,000,000","794,000,000","766,000,000","942,000,000","984,000,000","970,000,000","1,009,000,000","1,071,000,000","1,082,000,000","1,010,000,000","903,000,000","959,000,000","922,000,000","862,000,000","719,000,000","793,000,000","746,000,000","783,000,000","967,070,000","1,071,189,000","1,198,064,000","1,292,290,000","1,512,092,000","1,618,146,000","1,497,295,000","1,305,679,000","1,344,203,000","1,313,711,000","1,267,778,000","1,305,100,000","1,306,733,000","1,451,114,000","1,430,379,000","1,382,632,000","1,306,369,000","1,366,202,000","1,168,039,000","991,813,000","1,034,894,000","1,025,455,000","926,905,000","858,282,000"
CostOfRevenue,"2,349,000,000","606,000,000","579,000,000","590,000,000","574,000,000","506,000,000","489,000,000","471,000,000","523,000,000","646,000,000","635,000,000","768,000,000","810,000,000","796,000,000","838,000,000","899,000,000","905,000,000","841,000,000","762,000,000","807,000,000","773,000,000","722,000,000","597,000,000","705,000,000","621,000,000","650,000,000","791,999,000","886,034,000","992,147,000","1,072,368,000","1,263,583,000","1,340,103,000","1,237,873,000","1,073,547,000","1,118,241,000","1,075,418,000","1,023,845,000","1,058,529,000","1,048,429,000","1,173,916,000","1,188,699,000","1,146,071,000","1,119,007,000","1,165,076,000","995,341,000","844,847,000","900,459,000","888,680,000","809,485,000","728,810,000"
GrossProfit,"450,000,000","136,000,000","107,000,000","95,000,000","112,000,000","103,000,000","90,000,000","114,000,000","79,000,000","148,000,000","131,000,000","174,000,000","174,000,000","174,000,000","171,000,000","172,000,000","177,000,000","169,000,000","141,000,000","152,000,000","149,000,000","140,000,000","122,000,000","88,000,000","125,000,000","133,000,000","175,071,000","185,155,000","205,917,000","219,922,000","248,509,000","278,043,000","259,422,000","232,132,000","225,962,000","238,293,000","243,933,000","246,571,000","258,304,000","277,198,000","241,680,000","236,561,000","187,362,000","201,126,000","172,698,000","146,966,000","134,435,000","136,775,000","117,420,000","129,472,000"
OperatingExpense,"417,000,000","107,000,000","106,000,000","102,000,000","102,000,000","100,000,000","97,000,000","100,000,000","126,000,000","126,000,000","141,000,000","137,000,000","133,000,000","139,000,000","148,000,000","140,000,000","136,000,000","138,000,000","148,000,000","130,000,000","132,000,000","126,000,000","128,000,000","124,000,000","135,000,000","137,000,000","146,108,000","142,044,000","158,903,000","159,448,000","174,440,000","184,842,000","185,287,000","171,389,000","167,352,000","160,910,000","153,975,000","160,757,000","154,225,000","154,955,000","151,189,000","146,384,000","137,469,000","134,685,000","122,500,000","114,812,000","112,508,000","115,846,000","110,115,000","108,088,000"
	SellingGeneralAndAdministration,"417,000,000","107,000,000","106,000,000","102,000,000","102,000,000","100,000,000","97,000,000","100,000,000","126,000,000","126,000,000","141,000,000","137,000,000","133,000,000","139,000,000","148,000,000","140,000,000","136,000,000","138,000,000","148,000,000","130,000,000","132,000,000","126,000,000","128,000,000","124,000,000","135,000,000","137,000,000","146,108,000","142,044,000","158,903,000","159,448,000","174,440,000","184,842,000","185,287,000","171,389,000","167,352,000","160,910,000","153,975,000","160,757,000","154,225,000","154,955,000","151,189,000","146,384,000","137,469,000","134,685,000","122,500,000","114,812,000","112,508,000","115,846,000","110,115,000","108,088,000"
OperatingIncome,"33,000,000","29,000,000","1,000,000","-7,000,000","10,000,000","3,000,000","-7,000,000","14,000,000","-47,000,000","22,000,000","-10,000,000","37,000,000","41,000,000","35,000,000","23,000,000","32,000,000","41,000,000","31,000,000","-7,000,000","22,000,000","17,000,000","14,000,000","-6,000,000","-36,000,000","-10,000,000","-4,000,000","28,963,000","43,111,000","47,014,000","60,474,000","74,069,000","93,201,000","74,135,000","60,743,000","58,610,000","77,383,000","89,958,000","85,814,000","104,079,000","122,243,000","90,491,000","90,177,000","49,893,000","66,441,000","50,198,000","32,154,000","21,927,000","20,929,000","7,305,000","21,384,000"
NetNonOperatingInterestIncomeExpense,"-23,000,000","-6,000,000","-5,000,000","-6,000,000","-6,000,000","-6,000,000","-6,000,000","-7,000,000","-7,000,000","-8,000,000","-9,000,000","-10,000,000","-10,000,000","-11,000,000","-10,000,000","-10,000,000","-10,000,000","-8,000,000","-7,000,000","-9,000,000","-8,000,000","-7,000,000","-9,000,000","-9,000,000","-9,000,000","-8,000,000","-9,175,000","-10,070,000","-13,699,000","-14,596,000","-16,316,000","-14,925,000","-15,363,000","-15,148,000","-19,833,000","-15,463,000","-15,223,000","-15,302,000","-19,898,000","-28,177,000","-30,727,000","-33,717,000","-34,472,000","-34,348,000","-34,524,000","-33,500,000","-34,934,000","-35,018,000","-34,350,000","-35,339,000"
	InterestExpenseNonOperating,"23,000,000","6,000,000","5,000,000","6,000,000","6,000,000","6,000,000","6,000,000","7,000,000","7,000,000","8,000,000","9,000,000","10,000,000","10,000,000","11,000,000","10,000,000","10,000,000","10,000,000","8,000,000","7,000,000","9,000,000","8,000,000","7,000,000","9,000,000","9,000,000","9,000,000","8,000,000","9,175,000","10,070,000","13,699,000","14,596,000","16,316,000","14,925,000","15,363,000","15,148,000","14,697,000","15,463,000","15,223,000","15,302,000","19,898,000","28,177,000","30,727,000","33,717,000","34,472,000","34,348,000","34,524,000","33,500,000","34,934,000","35,018,000","34,350,000","35,339,000"
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,136,000",,,,,,,,,,,,,,,
