name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,12/31/2008
		NonCurrentDeferredLiabilities,"12,021,000","12,289,000","9,130,000","8,359,000","7,139,000","5,933,000","5,632,000","3,698,000","3,771,000","4,044,000","3,770,000","3,960,000","3,964,000","9,259,000","8,215,000","8,606,000","9,149,000","15,553,000","16,223,000","16,926,000","16,894,000","16,937,000","17,230,000","17,767,000","17,758,000","15,312,000","14,716,000","14,174,000","13,896,000","14,124,000","12,814,000","12,680,000","11,963,000","11,642,000","12,004,000","10,705,000","10,169,000","9,913,000","8,003,000","7,873,000","7,294,000","6,599,000","6,104,000","5,461,000","5,302,000","5,002,000","4,624,000","4,333,000","4,158,000","4,135,000","4,158,000","4,096,000"
			NonCurrentDeferredTaxesLiabilities,"6,898,000","7,145,000","3,971,000","3,368,000","3,112,000","2,937,000","2,939,000","952,000","990,000","1,193,000","1,169,000","1,246,000","1,315,000","1,376,000","1,551,000","1,676,000","1,768,000","1,887,000","2,100,000","1,977,000","1,895,000","1,911,000","2,368,000","2,391,000","2,396,000",,,,,,,,,,,,,,,,,,,,,,,,,"110,000","103,000","82,000"
			NonCurrentDeferredRevenue,"5,123,000","5,144,000","5,159,000","4,991,000","4,027,000","2,996,000","2,693,000","2,746,000","2,781,000","2,851,000","2,601,000","2,714,000","2,649,000","2,512,000","2,685,000","2,640,000","2,691,000","10,602,000","10,625,000","11,050,000","11,087,000","10,847,000","10,962,000","11,236,000","10,876,000","11,005,000","11,701,000","10,996,000","10,550,000","10,653,000","10,237,000","10,017,000","9,201,000","8,785,000","8,765,000","8,686,000","8,339,000","8,312,000","8,003,000","7,873,000","7,294,000","6,599,000","6,104,000","5,461,000","5,302,000","5,002,000","4,624,000","4,333,000","4,158,000","4,025,000","4,055,000","4,014,000"
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"569,000",,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","65,778,000","65,778,000","66,057,000","66,152,000"
		OtherNonCurrentLiabilities,,,,,,,,,,"405,000","1,002,000","1,024,000","1,424,000","1,368,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"225,000","247,000","244,000","281,000","289,000","317,000","943,000","258,000",,
TotalEquityGrossMinorityInterest,"491,521,000","484,259,000","470,528,000","454,749,000","440,523,000","420,721,000","394,940,000","373,310,000","355,188,000","354,876,000","345,068,000","338,333,000","330,704,000","318,974,000","310,571,000","294,689,000","288,351,000","276,820,000","285,173,000","279,030,000","273,406,000","249,267,000","244,810,000","236,842,000","233,393,000","222,185,000","214,725,000","211,912,000","208,224,000","205,091,000","200,919,000","198,137,000","195,097,000","192,773,000","142,380,000","139,528,000","136,989,000","134,817,000","132,830,000","62,397,000","60,526,000","59,553,000","45,585,000","44,856,000","44,337,000","43,508,000","41,720,000","40,595,000","-59,496,000","-60,466,000","-60,718,000","-61,844,000"
	StockholdersEquity,"491,521,000","484,259,000","470,528,000","454,749,000","440,523,000","420,721,000","394,940,000","373,310,000","355,188,000","354,876,000","345,068,000","338,333,000","330,704,000","318,974,000","310,571,000","294,689,000","288,351,000","276,820,000","285,173,000","279,030,000","273,406,000","249,267,000","244,810,000","236,842,000","233,393,000","222,185,000","214,725,000","211,912,000","208,224,000","205,091,000","200,919,000","198,137,000","195,097,000","192,773,000","142,380,000","139,528,000","136,989,000","134,817,000","132,830,000","62,397,000","60,526,000","59,553,000","45,585,000","44,856,000","44,337,000","43,508,000","41,720,000","40,595,000","-59,496,000","-60,466,000","-60,718,000","-61,844,000"
		CapitalStock,"38,000","38,000","38,000","38,000","37,000","37,000","37,000","37,000","36,000","36,000","36,000","18,000","18,000","18,000","18,000","17,000","17,000","17,000","17,000","17,000","17,000","17,000","17,000","17,000","17,000","17,000","17,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","15,000","15,000","15,000","15,000","15,000","12,000","12,000","12,000","12,000","12,000","12,000","12,000","12,000","12,000","0","0","1,000","1,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,
			CommonStock,"38,000","38,000","38,000","38,000","37,000","37,000","37,000","37,000","36,000","36,000","36,000","18,000","18,000","18,000","18,000","17,000","17,000","17,000","17,000","17,000","17,000","17,000","17,000","17,000","17,000","17,000","17,000","16,000","16,000","16,000","16,000","16,000","16,000","16,000","15,000","15,000","15,000","15,000","15,000","12,000","12,000","12,000","12,000","12,000","12,000","12,000","12,000","12,000","0","0","1,000","1,000"
		AdditionalPaidInCapital,"442,405,000","433,258,000","422,670,000","413,182,000","402,860,000","393,462,000","382,992,000","373,686,000","361,853,000","354,115,000","349,014,000","344,250,000","339,730,000","332,592,000","323,539,000","313,887,000","305,759,000","301,863,000","294,943,000","292,533,000","289,652,000","286,315,000","281,536,000","276,462,000","272,533,000","265,265,000","260,580,000","257,317,000","254,479,000","250,633,000","245,845,000","243,901,000","241,500,000","239,549,000","189,451,000","186,869,000","184,618,000","182,645,000","181,024,000","110,768,000","109,323,000","108,606,000","107,781,000","107,229,000","106,601,000","106,264,000","104,916,000","104,677,000","5,237,000","5,186,000","5,146,000","4,969,000"
		RetainedEarnings,"150,690,000","138,087,000","125,322,000","113,873,000","103,690,000","93,490,000","80,020,000","68,613,000","57,419,000","48,973,000","39,811,000","30,870,000","22,074,000","15,261,000","8,120,000","59,000","-5,357,000","-19,902,000","-10,800,000","-12,665,000","-14,490,000","-33,739,000","-35,544,000","-38,053,000","-38,405,000","-39,449,000","-41,581,000","-42,851,000","-43,502,000","-44,088,000","-44,942,000","-45,780,000","-46,419,000","-46,792,000","-47,086,000","-47,356,000","-47,644,000","-47,843,000","-48,209,000","-48,383,000","-48,809,000","-49,065,000","-62,208,000","-62,385,000","-62,276,000","-62,768,000","-63,208,000","-64,094,000","-64,733,000","-65,652,000","-65,865,000","-66,814,000"
		TreasuryStock,"100,903,000","85,677,000","75,908,000","71,697,000","65,247,000","65,247,000","65,247,000","65,247,000","58,297,000","46,297,000","40,645,000","34,645,000","28,645,000","25,679,000","19,682,000","17,684,000","11,686,000","5,815,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-709,000","-1,447,000","-1,594,000","-647,000","-817,000","-1,021,000","-2,862,000","-3,779,000","-5,823,000","-1,951,000","-3,148,000","-2,160,000","-2,473,000","-3,218,000","-1,424,000","-1,590,000","-382,000","657,000","1,013,000","-855,000","-1,773,000","-3,326,000","-1,199,000","-1,584,000","-752,000","-3,648,000","-4,291,000","-2,570,000","-2,769,000","-1,470,000",,,,,,,,,,,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,769,000","-1,470,000",,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"491,521,000","484,259,000","470,528,000","454,749,000","440,523,000","420,721,000","394,940,000","373,310,000","355,188,000","354,876,000","345,068,000","338,333,000","330,704,000","318,974,000","310,571,000","294,689,000","288,351,000","276,820,000","285,173,000","279,030,000","273,406,000","249,267,000","244,810,000","236,842,000","233,393,000","222,185,000","214,725,000","211,912,000","208,224,000","205,091,000","200,919,000","198,137,000","195,097,000","192,773,000","142,380,000","139,528,000","136,989,000","134,817,000","132,830,000","62,397,000","60,526,000","59,553,000","45,585,000","44,856,000","44,337,000","43,508,000","41,720,000","40,595,000","-59,350,000","-60,233,000","-60,385,000","-61,112,000"
CommonStockEquity,"491,521,000","484,259,000","470,528,000","454,749,000","440,523,000","420,721,000","394,940,000","373,310,000","355,188,000","354,876,000","345,068,000","338,333,000","330,704,000","318,974,000","310,571,000","294,689,000","288,351,000","276,820,000","285,173,000","279,030,000","273,406,000","249,267,000","244,810,000","236,842,000","233,393,000","222,185,000","214,725,000","211,912,000","208,224,000","205,091,000","200,919,000","198,137,000","195,097,000","192,773,000","142,380,000","139,528,000","136,989,000","134,817,000","132,830,000","62,397,000","60,526,000","59,553,000","45,585,000","44,856,000","44,337,000","43,508,000","41,720,000","40,595,000","-59,496,000","-60,466,000","-60,718,000","-61,844,000"
CapitalLeaseObligations,"19,675,000","20,534,000","20,592,000","21,693,000","22,167,000","22,470,000","21,080,000","22,109,000","22,823,000","23,868,000","19,505,000","20,359,000","21,232,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","122,000",,,,"460,000","574,000","994,000"
NetTangibleAssets,"291,201,000","282,009,000","283,377,000","264,445,000","247,666,000","225,638,000","299,822,000","277,637,000","259,868,000","255,363,000","244,858,000","247,654,000","239,057,000","226,575,000","246,578,000","229,932,000","221,744,000","208,678,000","215,670,000","209,780,000","203,728,000","179,702,000","172,467,000","163,456,000","158,627,000","173,256,000","165,432,000","160,694,000","156,309,000","151,386,000","160,394,000","156,967,000","153,245,000","150,204,000","99,094,000","95,235,000","91,979,000","89,090,000","86,386,000","51,297,000","49,166,000","47,933,000","33,681,000","32,692,000","42,881,000","42,052,000","40,264,000","39,139,000","-60,952,000","-61,922,000","-62,174,000","-63,456,000"
WorkingCapital,"257,039,000","249,571,000","248,327,000","231,725,000","213,442,000","191,224,000","266,619,000","237,242,000","227,951,000","223,591,000","212,991,000","214,373,000","203,867,000","193,093,000","206,764,000","191,508,000","186,685,000","176,309,000","179,582,000","171,141,000","167,222,000","153,772,000","142,348,000","140,274,000","132,079,000","142,552,000","137,935,000","135,231,000","141,407,000","137,634,000","149,740,000","145,534,000","140,878,000","137,160,000","86,034,000","82,072,000","80,031,000","77,040,000","74,033,000","40,749,000","38,631,000","36,773,000","34,452,000","33,231,000","43,490,000","42,552,000","40,608,000","39,079,000","5,982,000","4,973,000","4,429,000","3,614,000"
InvestedCapital,"491,521,000","484,259,000","470,528,000","454,749,000","440,523,000","420,721,000","394,940,000","373,310,000","355,188,000","354,876,000","345,068,000","338,333,000","330,704,000","318,974,000","310,571,000","294,689,000","288,351,000","276,820,000","285,173,000","279,030,000","273,406,000","249,267,000","244,810,000","236,842,000","233,393,000","222,185,000","214,725,000","211,912,000","208,224,000","205,091,000","200,919,000","198,137,000","195,097,000","192,773,000","142,380,000","139,528,000","136,989,000","134,817,000","132,830,000","62,397,000","60,526,000","59,553,000","45,585,000","44,856,000","44,337,000","43,508,000","41,842,000","40,938,000","-56,864,000","-58,234,000","-58,358,000","-58,403,000"
TangibleBookValue,"291,201,000","282,009,000","283,377,000","264,445,000","247,666,000","225,638,000","299,822,000","277,637,000","259,868,000","255,363,000","244,858,000","247,654,000","239,057,000","226,575,000","246,578,000","229,932,000","221,744,000","208,678,000","215,670,000","209,780,000","203,728,000","179,702,000","172,467,000","163,456,000","158,627,000","173,256,000","165,432,000","160,694,000","156,309,000","151,386,000","160,394,000","156,967,000","153,245,000","150,204,000","99,094,000","95,235,000","91,979,000","89,090,000","86,386,000","51,297,000","49,166,000","47,933,000","33,681,000","32,692,000","42,881,000","42,052,000","40,264,000","39,139,000","-60,952,000","-61,922,000","-62,174,000","-63,456,000"
TotalDebt,"19,675,000","20,534,000","20,592,000","21,693,000","22,167,000","22,470,000","21,080,000","22,109,000","22,823,000","23,868,000","19,505,000","20,359,000","21,232,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","122,000","122,000","343,000","2,632,000","2,692,000","2,934,000","4,435,000"
ShareIssued,"38,031,415","37,798,610","37,683,302","37,536,118","37,474,834","37,100,467","36,904,856","36,739,368","36,474,448","36,104,619","36,026,218","35,943,690","35,826,612","35,515,256","35,288,728","34,950,720","34,692,160","34,498,306","34,448,120","34,443,596","34,401,052","34,162,290","34,078,028","33,890,920","33,763,516","33,447,988","33,241,836","33,126,722","33,050,540","32,697,494","32,552,894","32,460,114","32,365,386","32,184,242","30,542,382","30,282,152","30,003,334","29,625,518","29,366,768","24,772,834","24,373,830","24,277,716","23,960,202","23,910,034","23,763,376","23,699,144","23,255,486","23,215,068","21,841,878","21,841,878","21,841,878","21,841,878"
OrdinarySharesNumber,"36,120,518","36,009,257","35,964,238","35,859,353","35,861,584","35,487,217","35,291,606","35,126,118","34,992,825","34,863,271","34,901,884","34,936,212","34,935,364","34,691,472","34,605,144","34,319,638","34,219,898","34,254,012","34,448,120","34,443,596","34,401,052","34,162,290","34,078,028","33,890,920","33,763,516","33,447,988","33,241,836","33,126,722","33,050,540","32,697,494","32,552,894","32,460,114","32,365,386","32,184,242","30,542,382","30,282,152","30,003,334","29,625,518","29,366,768","24,772,834","24,373,830","24,277,716","23,960,202","23,910,034","23,763,376","23,699,144","23,255,486","23,215,068","21,841,878","21,841,878","21,841,878","21,841,878"
TreasurySharesNumber,"1,910,897","1,789,353","1,719,064","1,676,765","1,613,250","1,613,250","1,613,250","1,613,250","1,481,623","1,241,348","1,124,334","1,007,478","891,248","823,784","683,584","631,082","472,262","244,294",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
